stock_id,stock_name,Date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
1231,聯華食,2010-01-04,410220.0,5708493.0,13.90,14.10,13.80,14.00,0.1,122.0
1231,聯華食,2010-01-05,441811.0,6152390.0,14.00,14.05,13.85,13.90,-0.1,129.0
1231,聯華食,2010-01-06,253000.0,3523850.0,13.85,14.00,13.85,13.95,0.05,102.0
1231,聯華食,2010-01-07,371110.0,5205968.0,13.95,14.15,13.90,13.90,-0.05,156.0
1231,聯華食,2010-01-08,307110.0,4295473.0,13.90,14.10,13.90,13.95,0.05,112.0
1231,聯華食,2010-01-11,702402.0,9969097.0,14.00,14.30,14.00,14.30,0.35,262.0
1231,聯華食,2010-01-12,512388.0,7298791.0,14.45,14.45,14.05,14.05,-0.25,185.0
1231,聯華食,2010-01-13,566000.0,7971400.0,14.05,14.20,13.95,14.05,0.0,217.0
1231,聯華食,2010-01-14,185200.0,2612250.0,14.15,14.20,14.05,14.15,0.1,70.0
1231,聯華食,2010-01-15,291002.0,4095328.0,14.20,14.20,14.00,14.10,-0.05,95.0
1231,聯華食,2010-01-18,314001.0,4420013.0,14.10,14.20,13.95,14.05,-0.05,119.0
1231,聯華食,2010-01-19,246050.0,3448650.0,14.00,14.10,14.00,14.00,-0.05,94.0
1231,聯華食,2010-01-20,188100.0,2638765.0,14.00,14.10,13.95,14.05,0.05,65.0
1231,聯華食,2010-01-21,160000.0,2233450.0,14.10,14.10,13.90,13.95,-0.1,74.0
1231,聯華食,2010-01-22,165107.0,2255721.0,13.80,13.90,13.55,13.65,-0.3,79.0
1231,聯華食,2010-01-25,137010.0,1882336.0,13.70,13.90,13.65,13.70,0.05,76.0
1231,聯華食,2010-01-26,316162.0,4235485.0,13.75,13.80,13.05,13.15,-0.55,164.0
1231,聯華食,2010-01-27,279215.0,3691554.0,13.30,13.30,13.05,13.10,-0.05,106.0
1231,聯華食,2010-01-28,105100.0,1392225.0,13.15,13.35,13.15,13.25,0.15,45.0
1231,聯華食,2010-01-29,170000.0,2234600.0,13.25,13.25,13.10,13.15,-0.1,57.0
