stock_id,stock_name,Date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
1307,三芳,2017-10-02,84310.0,2983891.0,35.50,35.50,35.30,35.30,0.05,60.0
1307,三芳,2017-10-03,90886.0,3203193.0,35.25,35.35,35.20,35.20,-0.1,70.0
1307,三芳,2017-10-05,76186.0,2674945.0,35.20,35.20,35.05,35.20,0.0,65.0
1307,三芳,2017-10-06,44586.0,1568324.0,35.15,35.30,35.10,35.20,0.0,40.0
1307,三芳,2017-10-11,102641.0,3605671.0,35.10,35.30,35.10,35.10,-0.1,81.0
1307,三芳,2017-10-12,168604.0,5908426.0,35.10,35.20,35.00,35.15,0.05,116.0
1307,三芳,2017-10-13,121507.0,4259938.0,35.10,35.20,35.00,35.10,-0.05,91.0
1307,三芳,2017-10-16,68867.0,2413533.0,35.00,35.15,35.00,35.10,0.0,69.0
1307,三芳,2017-10-17,91999.0,3218210.0,34.90,35.10,34.90,35.05,-0.05,87.0
1307,三芳,2017-10-18,93870.0,3290200.0,35.40,35.40,34.95,35.00,-0.05,85.0
1307,三芳,2017-10-19,101797.0,3562195.0,35.00,35.00,34.95,34.95,-0.05,74.0
1307,三芳,2017-10-20,92548.0,3236202.0,34.95,35.05,34.90,35.05,0.1,70.0
1307,三芳,2017-10-23,165431.0,5813755.0,35.05,35.35,35.00,35.20,0.15,107.0
1307,三芳,2017-10-24,70774.0,2495303.0,35.20,35.35,35.20,35.30,0.1,60.0
1307,三芳,2017-10-25,85372.0,3013181.0,35.20,35.40,35.20,35.30,0.0,62.0
1307,三芳,2017-10-26,90658.0,3184422.0,35.05,35.25,35.05,35.10,-0.2,77.0
1307,三芳,2017-10-27,155392.0,5454085.0,35.00,35.25,35.00,35.25,0.15,87.0
1307,三芳,2017-10-30,165593.0,5855050.0,35.10,35.50,35.10,35.40,0.15,103.0
1307,三芳,2017-10-31,90204.0,3171598.0,35.10,35.40,35.10,35.30,-0.1,57.0
1307,三芳,2017-11-01,72424.0,2551172.0,35.35,35.35,35.15,35.35,0.05,57.0
1307,三芳,2017-11-02,76096.0,2677439.0,35.15,35.30,35.10,35.15,-0.2,64.0
1307,三芳,2017-11-03,57635.0,2027914.0,35.20,35.30,35.10,35.15,0.0,43.0
1307,三芳,2017-11-06,70547.0,2479820.0,35.20,35.20,35.10,35.20,0.05,48.0
1307,三芳,2017-11-07,40652.0,1431247.0,35.30,35.30,35.15,35.20,0.0,40.0
1307,三芳,2017-11-08,143304.0,5037051.0,35.15,35.20,35.10,35.20,0.0,66.0
1307,三芳,2017-11-09,110163.0,3879433.0,35.15,35.40,35.10,35.20,0.0,80.0
1307,三芳,2017-11-10,265394.0,9294858.0,35.05,35.20,34.90,34.95,-0.25,151.0
1307,三芳,2017-11-13,224008.0,7776323.0,34.95,34.95,34.60,34.70,-0.25,182.0
1307,三芳,2017-11-14,362431.0,12391102.0,34.55,34.55,34.00,34.20,-0.5,209.0
1307,三芳,2017-11-15,137250.0,4688229.0,34.10,34.20,34.10,34.20,0.0,113.0
1307,三芳,2017-11-16,114512.0,3908854.0,34.20,34.20,34.10,34.15,-0.05,78.0
1307,三芳,2017-11-17,81292.0,2781264.0,34.10,34.30,34.10,34.20,0.05,77.0
1307,三芳,2017-11-20,83744.0,2871977.0,34.20,34.45,34.20,34.30,0.1,69.0
1307,三芳,2017-11-21,128800.0,4409230.0,34.30,34.35,34.15,34.30,0.0,132.0
1307,三芳,2017-11-22,159214.0,5458001.0,34.30,34.80,34.20,34.80,0.5,130.0
1307,三芳,2017-11-23,113894.0,3950421.0,34.80,34.80,34.55,34.65,-0.15,93.0
1307,三芳,2017-11-24,57917.0,2005561.0,34.55,34.80,34.45,34.80,0.15,54.0
1307,三芳,2017-11-27,70984.0,2454544.0,34.70,34.80,34.50,34.55,-0.25,57.0
1307,三芳,2017-11-28,76262.0,2627958.0,34.55,34.55,34.30,34.50,-0.05,58.0
1307,三芳,2017-11-29,80572.0,2772216.0,34.45,34.50,34.35,34.40,-0.1,54.0
1307,三芳,2017-11-30,215149.0,7407625.0,34.30,34.70,34.10,34.60,0.2,171.0
1307,三芳,2017-12-01,70260.0,2418837.0,34.60,34.60,34.30,34.40,-0.2,75.0
1307,三芳,2017-12-04,77602.0,2670156.0,34.35,34.65,34.25,34.45,0.05,55.0
1307,三芳,2017-12-05,79237.0,2719316.0,34.45,34.50,34.20,34.25,-0.2,70.0
1307,三芳,2017-12-06,195853.0,6680175.0,34.25,34.25,34.00,34.15,-0.1,107.0
1307,三芳,2017-12-07,133507.0,4542938.0,34.10,34.10,34.00,34.00,-0.15,84.0
1307,三芳,2017-12-08,186627.0,6328801.0,34.00,34.05,33.80,34.00,0.0,120.0
