stock_id,stock_name,Date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
2603,長榮,2019-01-02,5111992.0,61006252.0,12.05,12.05,11.85,11.9,0.0,1474.0
2603,長榮,2019-01-03,5048452.0,60110291.0,11.9,12.0,11.8,11.85,-0.05,1513.0
2603,長榮,2019-01-04,12347701.0,143206512.0,11.8,11.8,11.4,11.6,-0.25,3365.0
2603,長榮,2019-01-07,7842066.0,92690537.0,11.8,11.95,11.7,11.95,0.35,2848.0
2603,長榮,2019-01-08,4366593.0,52066638.0,11.95,12.0,11.85,11.85,-0.1,1300.0
2603,長榮,2019-01-09,9384215.0,113058661.0,11.95,12.1,11.95,12.05,0.2,2809.0
2603,長榮,2019-01-10,3006526.0,35976912.0,12.05,12.05,11.9,12.0,-0.05,1094.0
2603,長榮,2019-01-11,6565989.0,78927868.0,12.15,12.2,11.9,11.95,-0.05,1610.0
2603,長榮,2019-01-14,5778973.0,68364790.0,11.95,12.0,11.75,11.75,-0.2,1745.0
2603,長榮,2019-01-15,8569905.0,102807510.0,11.85,12.1,11.8,12.1,0.35,1974.0
2603,長榮,2019-01-16,6148671.0,74032352.0,12.1,12.1,11.95,12.0,-0.1,1659.0
2603,長榮,2019-01-17,4410957.0,52828684.0,12.0,12.05,11.9,12.0,0.0,978.0
2603,長榮,2019-01-18,3535714.0,42666618.0,12.05,12.15,12.0,12.05,0.05,997.0
2603,長榮,2019-01-21,4396697.0,53202122.0,12.15,12.15,12.05,12.05,0.0,1139.0
2603,長榮,2019-01-22,3343581.0,40318630.0,12.05,12.1,12.0,12.1,0.05,1110.0
2603,長榮,2019-01-23,3732408.0,44653326.0,12.05,12.05,11.9,11.9,-0.2,1151.0
2603,長榮,2019-01-24,2575151.0,30883612.0,12.0,12.05,11.95,12.0,0.1,917.0
2603,長榮,2019-01-25,3361659.0,40501208.0,12.0,12.1,12.0,12.05,0.05,1251.0
2603,長榮,2019-01-28,3776635.0,45489770.0,12.05,12.1,12.0,12.05,0.0,1192.0
