,0,1,2,3,4,5,6
0,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
1,股票,股票,股票,股票,股票,股票,股票
3438,05739P　長榮元大07售10,TW21Z05739P8,2021/01/07,上市,,RWSCPE,
3439,05740P　長榮元大07售11,TW21Z05740P6,2021/01/07,上市,,RWSCPE,
3440,05741P　長榮第一07售03,TW21Z05741P4,2021/01/08,上市,,RWSCPE,
3441,05743P　S&P500中信07售01,TW21Z05743P0,2021/01/08,上市,,RWBCPE,
3442,05744P　T50正2群益08售08,TW21Z05744P8,2021/01/08,上市,,RWBCPE,
3443,05745P　鴻海群益08售03,TW21Z05745P5,2021/01/08,上市,,RWSCPE,
3444,05746P　南電群益07售05,TW21Z05746P3,2021/01/08,上市,,RWSCPE,
3445,05747P　鴻海台新07售02,TW21Z05747P1,2021/01/08,上市,,RWSCPE,
3446,05748P　長榮台新07售02,TW21Z05748P9,2021/01/08,上市,,RWSCPE,
3447,05749P　鴻海統一08售05,TW21Z05749P7,2021/01/08,上市,,RWSCPE,
3448,05750P　長榮統一07售11,TW21Z05750P5,2021/01/08,上市,,RWSCPE,
3449,05751P　鴻海元大07售06,TW21Z05751P3,2021/01/08,上市,,RWSCPE,
3450,05752P　台積電元大07售07,TW21Z05752P1,2021/01/08,上市,,RWSCPE,
3451,05753P　台積電元大07售08,TW21Z05753P9,2021/01/08,上市,,RWSCPE,
3452,05754P　長榮康和07售02,TW21Z05754P7,2021/01/08,上市,,RWSCPE,
3453,05755P　長榮康和07售03,TW21Z05755P4,2021/01/08,上市,,RWSCPE,
3454,05756P　創意康和07售02,TW21Z05756P2,2021/01/08,上市,,RWSCPE,
3455,05757P　台灣50凱基07售08,TW21Z05757P0,2021/01/08,上市,,RWBCPE,
3456,05758P　台灣50凱基07售09,TW21Z05758P8,2021/01/08,上市,,RWBCPE,
3457,05759P　鴻海凱基0A售06,TW21Z05759P6,2021/01/08,上市,,RWSCPE,
3458,05760P　國巨凱基08售05,TW21Z05760P4,2021/01/08,上市,,RWSCPE,
3459,05761P　台積電凱基08售07,TW21Z05761P2,2021/01/08,上市,,RWSCPE,
3460,05762P　台積電凱基0A售05,TW21Z05762P0,2021/01/08,上市,,RWSCPE,
3461,05763P　長榮凱基07售05,TW21Z05763P8,2021/01/08,上市,,RWSCPE,
3462,05764P　長榮凱基08售10,TW21Z05764P6,2021/01/08,上市,,RWSCPE,
3463,05765P　元石油中信07售01,TW21Z05765P3,2021/01/11,上市,,RWBCPE,
3464,05766P　台積電麥證07售03,TW21Z05766P1,2021/01/11,上市,,RWSCPE,
3465,05767P　台灣50群益07售09,TW21Z05767P9,2021/01/11,上市,,RWBCPE,
3466,05768P　台灣50群益08售02,TW21Z05768P7,2021/01/11,上市,,RWBCPE,
3467,05769P　台灣50群益08售03,TW21Z05769P5,2021/01/11,上市,,RWBCPE,
3468,05770P　台灣50群益08售04,TW21Z05770P3,2021/01/11,上市,,RWBCPE,
3469,05771P　鴻海群益07售07,TW21Z05771P1,2021/01/11,上市,,RWSCPE,
3470,05772P　台灣50凱基07售10,TW21Z05772P9,2021/01/11,上市,,RWBCPE,
3471,05773P　南亞科凱基07售03,TW21Z05773P7,2021/01/11,上市,,RWSCPE,
3472,05774P　祥碩凱基07售02,TW21Z05774P5,2021/01/11,上市,,RWSCPE,
3473,05775P　台積電富邦09售05,TW21Z05775P2,2021/01/11,上市,,RWSCPE,
3474,05776P　聯發科統一07售05,TW21Z05776P0,2021/01/11,上市,,RWSCPE,
3475,05777P　愛普統一07售05,TW21Z05777P8,2021/01/11,上市,,RWSCPE,
3476,05778P　聯電台新07售01,TW21Z05778P6,2021/01/11,上市,,RWSCPE,
3477,05779P　台達電台新07售01,TW21Z05779P4,2021/01/11,上市,,RWSCPE,
3478,05780P　台積電元大07售09,TW21Z05780P2,2021/01/11,上市,,RWSCPE,
3479,05781P　台積電元大07售10,TW21Z05781P0,2021/01/11,上市,,RWSCPE,
3480,05782P　億光中信07售01,TW21Z05782P8,2021/01/12,上市,,RWSCPE,
3481,05783P　臺股指中信0B售08,TW21Z05783P6,2021/01/12,上市,,RWICPE,
3482,05784P　台積電永豐07售02,TW21Z05784P4,2021/01/12,上市,,RWSCPE,
3483,05785P　萬海兆豐08售01,TW21Z05785P1,2021/01/12,上市,,RWSCPE,
3484,05786P　臺股指麥證07售04,TW21Z05786P9,2021/01/12,上市,,RWICPE,
3485,05787P　聯電凱基08售04,TW21Z05787P7,2021/01/12,上市,,RWSCPE,
3486,05788P　大立光凱基08售05,TW21Z05788P5,2021/01/12,上市,,RWSCPE,
3487,05789P　玉晶光凱基07售07,TW21Z05789P3,2021/01/12,上市,,RWSCPE,
3488,05790P　玉晶光凱基08售04,TW21Z05790P1,2021/01/12,上市,,RWSCPE,
3489,05791P　南電凱基07售01,TW21Z05791P9,2021/01/12,上市,,RWSCPE,
3490,05792P　臺股指凱基07售11,TW21Z05792P7,2021/01/12,上市,,RWICPE,
3491,05793P　台灣50元大07售11,TW21Z05793P5,2021/01/12,上市,,RWBCPE,
3492,05794P　台灣50元大07售12,TW21Z05794P3,2021/01/12,上市,,RWBCPE,
3493,05795P　台灣50元大07售13,TW21Z05795P0,2021/01/12,上市,,RWBCPE,
3494,05796P　台灣50元大07售14,TW21Z05796P8,2021/01/12,上市,,RWBCPE,
3495,05797P　聯電元大07售06,TW21Z05797P6,2021/01/12,上市,,RWSCPE,
3496,05798P　聯電元大07售07,TW21Z05798P4,2021/01/12,上市,,RWSCPE,
3497,05799P　臺股指元大07售13,TW21Z05799P2,2021/01/12,上市,,RWICPE,
3498,05800P　T50正2群益08售09,TW21Z05800P8,2021/01/12,上市,,RWBCPE,
3499,05801P　臺指2X群益08售03,TW21Z05801P6,2021/01/12,上市,,RWBCPE,
3500,05802P　台積電群益07售08,TW21Z05802P4,2021/01/12,上市,,RWSCPE,
3501,05803P　南亞科群益07售01,TW21Z05803P2,2021/01/12,上市,,RWSCPE,
3502,05804P　大立光群益07售06,TW21Z05804P0,2021/01/12,上市,,RWSCPE,
3503,05805P　玉晶光群益07售05,TW21Z05805P7,2021/01/12,上市,,RWSCPE,
3504,05806P　玉晶光群益08售02,TW21Z05806P5,2021/01/12,上市,,RWSCPE,
3505,05807P　臺股指群益07售07,TW21Z05807P3,2021/01/12,上市,,RWICPE,
3506,05808P　T50正2國票08售07,TW21Z05808P1,2021/01/12,上市,,RWBCPE,
3507,05809P　台達電國票07售03,TW21Z05809P9,2021/01/12,上市,,RWSCPE,
3508,05810P　台積電國票07售06,TW21Z05810P7,2021/01/12,上市,,RWSCPE,
3509,05811P　聯發科國票07售06,TW21Z05811P5,2021/01/12,上市,,RWSCPE,
3510,05812P　台積電國泰09售05,TW21Z05812P3,2021/01/12,上市,,RWSCPE,
3511,05813P　臺股指富邦09售01,TW21Z05813P1,2021/01/12,上市,,RWICPE,
3512,05814P　台灣50中信0A售02,TW21Z05814P9,2021/01/13,上市,,RWBCPE,
3513,05815P　上証2X中信08售01,TW21Z05815P6,2021/01/13,上市,,RWBCPE,
3514,05816P　台積電中信09售06,TW21Z05816P4,2021/01/13,上市,,RWSCPE,
3515,05817P　台積電中信09售07,TW21Z05817P2,2021/01/13,上市,,RWSCPE,
3516,05818P　信邦中信07售02,TW21Z05818P0,2021/01/13,上市,,RWSCPE,
3517,05819P　台積電兆豐08售02,TW21Z05819P8,2021/01/13,上市,,RWSCPE,
3518,05820P　臺指2X群益07售01,TW21Z05820P6,2021/01/13,上市,,RWBCPE,
3519,05821P　鴻海群益07售08,TW21Z05821P4,2021/01/13,上市,,RWSCPE,
3520,05822P　台積電群益07售09,TW21Z05822P2,2021/01/13,上市,,RWSCPE,
3521,05823P　台積電群益07售10,TW21Z05823P0,2021/01/13,上市,,RWSCPE,
3522,05824P　瑞昱群益07售02,TW21Z05824P8,2021/01/13,上市,,RWSCPE,
3523,05825P　華新科群益07售04,TW21Z05825P5,2021/01/13,上市,,RWSCPE,
3524,05826P　臺股指群益07售10,TW21Z05826P3,2021/01/13,上市,,RWICPE,
3525,05827P　臺股指群益07售11,TW21Z05827P1,2021/01/13,上市,,RWICPE,
3526,05828P　台灣50凱基07售11,TW21Z05828P9,2021/01/13,上市,,RWBCPE,
3527,05829P　台灣50凱基07售12,TW21Z05829P7,2021/01/13,上市,,RWBCPE,
3528,05830P　台灣50凱基07售13,TW21Z05830P5,2021/01/13,上市,,RWBCPE,
3529,05831P　台灣50凱基08售01,TW21Z05831P3,2021/01/13,上市,,RWBCPE,
3530,05832P　台灣50凱基08售02,TW21Z05832P1,2021/01/13,上市,,RWBCPE,
3531,05833P　國巨凱基07售06,TW21Z05833P9,2021/01/13,上市,,RWSCPE,
3532,05834P　臺股指凱基07售12,TW21Z05834P7,2021/01/13,上市,,RWICPE,
3533,05835P　臺股指凱基07售13,TW21Z05835P4,2021/01/13,上市,,RWICPE,
3534,05836P　臺股指凱基07售14,TW21Z05836P2,2021/01/13,上市,,RWICPE,
3535,05837P　台達電元大07售05,TW21Z05837P0,2021/01/13,上市,,RWSCPE,
3536,05838P　華邦電元大07售14,TW21Z05838P8,2021/01/13,上市,,RWSCPE,
3537,05839P　臺股指元大0A售01,TW21Z05839P6,2021/01/13,上市,,RWICPE,
3538,05840P　臺股指元大0A售02,TW21Z05840P4,2021/01/13,上市,,RWICPE,
3539,05841P　臺股指元大0A售03,TW21Z05841P2,2021/01/13,上市,,RWICPE,
3540,05842P　臺股指元大0A售04,TW21Z05842P0,2021/01/13,上市,,RWICPE,
3541,05843P　臺股指元大0A售05,TW21Z05843P8,2021/01/13,上市,,RWICPE,
3542,05844P　臺股指元大0A售11,TW21Z05844P6,2021/01/13,上市,,RWICPE,
3543,05845P　臺股指元大0A售12,TW21Z05845P3,2021/01/13,上市,,RWICPE,
3544,05846P　聯發科中信07售05,TW21Z05846P1,2021/01/14,上市,,RWSCPE,
3545,05847P　聯電群益08售03,TW21Z05847P9,2021/01/14,上市,,RWSCPE,
3546,05848P　南亞科群益07售02,TW21Z05848P7,2021/01/14,上市,,RWSCPE,
3547,05849P　台灣50兆豐07售03,TW21Z05849P5,2021/01/14,上市,,RWBCPE,
3548,05850P　鴻海兆豐08售04,TW21Z05850P3,2021/01/14,上市,,RWSCPE,
3549,05851P　上証2X凱基08售02,TW21Z05851P1,2021/01/14,上市,,RWBCPE,
3550,05852P　台達電凱基07售01,TW21Z05852P9,2021/01/14,上市,,RWSCPE,
3551,05853P　華邦電凱基07售06,TW21Z05853P7,2021/01/14,上市,,RWSCPE,
3552,05854P　瑞昱凱基07售02,TW21Z05854P5,2021/01/14,上市,,RWSCPE,
3553,05855P　大立光凱基07售06,TW21Z05855P2,2021/01/14,上市,,RWSCPE,
3554,05856P　鴻海元大07售14,TW21Z05856P0,2021/01/14,上市,,RWSCPE,
3555,05857P　玉晶光元大07售09,TW21Z05857P8,2021/01/14,上市,,RWSCPE,
3556,05858P　聯發科統一07售06,TW21Z05858P6,2021/01/14,上市,,RWSCPE,
3557,05859P　台積電台新07售03,TW21Z05859P4,2021/01/14,上市,,RWSCPE,
3558,05860P　台灣50群益08售05,TW21Z05860P2,2021/01/15,上市,,RWBCPE,
3559,05861P　台積電凱基08售09,TW21Z05861P0,2021/01/15,上市,,RWSCPE,
3560,05862P　台積電凱基09售03,TW21Z05862P8,2021/01/15,上市,,RWSCPE,
3561,05863P　臺股指凱基07售15,TW21Z05863P6,2021/01/15,上市,,RWICPE,
3562,05864P　臺股指凱基07售16,TW21Z05864P4,2021/01/15,上市,,RWICPE,
3563,05865P　臺股指凱基07售17,TW21Z05865P1,2021/01/15,上市,,RWICPE,
3564,05866P　台灣50元大07售15,TW21Z05866P9,2021/01/15,上市,,RWBCPE,
3565,05867P　台灣50元大07售16,TW21Z05867P7,2021/01/15,上市,,RWBCPE,
3566,05868P　台灣50元大07售17,TW21Z05868P5,2021/01/15,上市,,RWBCPE,
3567,05869P　瑞昱元大07售04,TW21Z05869P3,2021/01/15,上市,,RWSCPE,
3568,05870P　玉晶光元大08售04,TW21Z05870P1,2021/01/15,上市,,RWSCPE,
3569,05871P　台灣50國票08售04,TW21Z05871P9,2021/01/15,上市,,RWBCPE,
3570,05872P　T50正2國票08售08,TW21Z05872P7,2021/01/15,上市,,RWBCPE,
3571,05873P　台積電兆豐08售05,TW21Z05873P5,2021/01/18,上市,,RWSCPE,
3572,05874P　台灣50凱基07售15,TW21Z05874P3,2021/01/18,上市,,RWBCPE,
3573,05875P　T50正2凱基07售06,TW21Z05875P0,2021/01/18,上市,,RWBCPE,
3574,05876P　臺股指凱基07售18,TW21Z05876P8,2021/01/18,上市,,RWICPE,
3575,05877P　台灣50群益07售11,TW21Z05877P6,2021/01/18,上市,,RWBCPE,
3576,05878P　T50正2群益08售10,TW21Z05878P4,2021/01/18,上市,,RWBCPE,
3577,05879P　台積電群益07售11,TW21Z05879P2,2021/01/18,上市,,RWSCPE,
3578,05880P　欣興群益08售01,TW21Z05880P0,2021/01/18,上市,,RWSCPE,
3579,05881P　世紀鋼群益07售01,TW21Z05881P8,2021/01/18,上市,,RWSCPE,
3580,05882P　臺股指群益07售12,TW21Z05882P6,2021/01/18,上市,,RWICPE,
3581,05883P　上銀元富07售03,TW21Z05883P4,2021/01/18,上市,,RWSCPE,
3582,05884P　晶豪科元富07售02,TW21Z05884P2,2021/01/18,上市,,RWSCPE,
3583,05885P　台灣50台新07售02,TW21Z05885P9,2021/01/18,上市,,RWBCPE,
3584,05886P　鴻海元大07售15,TW21Z05886P7,2021/01/18,上市,,RWSCPE,
3585,05887P　國巨元大07售15,TW21Z05887P5,2021/01/18,上市,,RWSCPE,
3586,05888P　聯發科元大07售22,TW21Z05888P3,2021/01/18,上市,,RWSCPE,
3587,05889P　欣興元大07售07,TW21Z05889P1,2021/01/18,上市,,RWSCPE,
3588,05890P　玉晶光元大07售10,TW21Z05890P9,2021/01/18,上市,,RWSCPE,
3589,05891P　台積電國泰0B售03,TW21Z05891P7,2021/01/18,上市,,RWSCPE,
3590,05892P　臺股指富邦09售02,TW21Z05892P5,2021/01/18,上市,,RWICPE,
3591,05893P　台灣50國票07售04,TW21Z05893P3,2021/01/18,上市,,RWBCPE,
3592,05894P　台灣50國票08售05,TW21Z05894P1,2021/01/18,上市,,RWBCPE,
3593,05895P　台積電國票07售07,TW21Z05895P8,2021/01/18,上市,,RWSCPE,
3594,05896P　台積電國票08售09,TW21Z05896P6,2021/01/18,上市,,RWSCPE,
3595,05897P　聯發科國票08售08,TW21Z05897P4,2021/01/18,上市,,RWSCPE,
3596,05898P　臺股指國票0B售06,TW21Z05898P2,2021/01/18,上市,,RWICPE,
3597,05899P　臺股指國票0B售07,TW21Z05899P0,2021/01/18,上市,,RWICPE,
3598,05900P　臺股指國票0B售08,TW21Z05900P6,2021/01/18,上市,,RWICPE,
3599,05901P　日月光中信07售03,TW21Z05901P4,2021/01/19,上市,,RWSCPE,
3600,05902P　臺股指中信0A售04,TW21Z05902P2,2021/01/19,上市,,RWICPE,
3601,05903P　鴻海群益07售10,TW21Z05903P0,2021/01/19,上市,,RWSCPE,
3602,05904P　臺股指國票08售01,TW21Z05904P8,2021/01/19,上市,,RWICPE,
3603,05905P　臺股指國票08售02,TW21Z05905P5,2021/01/19,上市,,RWICPE,
3604,059066　道瓊指國票04購01,TW20Z0590667,2020/03/16,上市,,RWBCCA,
3605,05906P　國巨統一08售04,TW21Z05906P3,2021/01/19,上市,,RWSCPE,
3606,05907P　台積電統一07售09,TW21Z05907P1,2021/01/19,上市,,RWSCPE,
3607,05908P　聯發科統一07售07,TW21Z05908P9,2021/01/19,上市,,RWSCPE,
3608,05909P　台灣50元富07售03,TW21Z05909P7,2021/01/19,上市,,RWBCPE,
3609,05910P　日月光元富07售05,TW21Z05910P5,2021/01/19,上市,,RWSCPE,
3610,05911P　和碩元富08售01,TW21Z05911P3,2021/01/19,上市,,RWSCPE,
3611,05912P　上証2X元大07售07,TW21Z05912P1,2021/01/19,上市,,RWBCPE,
3612,05913P　臺股指元大08售01,TW21Z05913P9,2021/01/19,上市,,RWICPE,
3613,05914P　臺股指元大08售02,TW21Z05914P7,2021/01/19,上市,,RWICPE,
3614,05915P　臺股指元大08售03,TW21Z05915P4,2021/01/19,上市,,RWICPE,
3615,05916P　臺股指元大08售04,TW21Z05916P2,2021/01/19,上市,,RWICPE,
3616,05917P　臺股指元大08售06,TW21Z05917P0,2021/01/19,上市,,RWICPE,
3617,05918P　臺股指元大08售07,TW21Z05918P8,2021/01/19,上市,,RWICPE,
3618,05919P　鴻海凱基08售06,TW21Z05919P6,2021/01/19,上市,,RWSCPE,
3619,05920P　國巨凱基08售06,TW21Z05920P4,2021/01/19,上市,,RWSCPE,
3620,05921P　台積電凱基0C售04,TW21Z05921P2,2021/01/19,上市,,RWSCPE,
3621,05922P　聯發科凱基08售09,TW21Z05922P0,2021/01/19,上市,,RWSCPE,
3622,05923P　鴻海兆豐09售06,TW21Z05923P8,2021/01/20,上市,,RWSCPE,
3623,05924P　群創兆豐07售03,TW21Z05924P6,2021/01/20,上市,,RWSCPE,
3624,05925P　台積電康和07售03,TW21Z05925P3,2021/01/20,上市,,RWSCPE,
3625,05926P　台積電康和07售04,TW21Z05926P1,2021/01/20,上市,,RWSCPE,
3626,05927P　臺股指麥證09售01,TW21Z05927P9,2021/01/20,上市,,RWICPE,
3627,05928P　台灣50元大07售22,TW21Z05928P7,2021/01/20,上市,,RWBCPE,
3628,05929P　台灣50元大07售23,TW21Z05929P5,2021/01/20,上市,,RWBCPE,
3629,05930P　台灣50元大07售24,TW21Z05930P3,2021/01/20,上市,,RWBCPE,
3630,05931P　滬深2X元大08售04,TW21Z05931P1,2021/01/20,上市,,RWBCPE,
3631,05932P　FBVIX元大07售03,TW21Z05932P9,2021/01/20,上市,,RWBCPE,
3632,05933P　元金2X元大07售03,TW21Z05933P7,2021/01/20,上市,,RWBCPE,
3633,05934P　義隆元大07售06,TW21Z05934P5,2021/01/20,上市,,RWSCPE,
3634,05935P　聯電凱基08售05,TW21Z05935P2,2021/01/20,上市,,RWSCPE,
3635,05936P　鴻海凱基08售07,TW21Z05936P0,2021/01/20,上市,,RWSCPE,
3636,05937P　國巨凱基07售08,TW21Z05937P8,2021/01/20,上市,,RWSCPE,
3637,05938P　台積電凱基0A售06,TW21Z05938P6,2021/01/20,上市,,RWSCPE,
3638,05939P　聯發科凱基08售11,TW21Z05939P4,2021/01/20,上市,,RWSCPE,
3639,05940P　華新科凱基07售04,TW21Z05940P2,2021/01/20,上市,,RWSCPE,
3640,05941P　欣興凱基07售02,TW21Z05941P0,2021/01/20,上市,,RWSCPE,
3641,05942P　日月光凱基07售03,TW21Z05942P8,2021/01/20,上市,,RWSCPE,
3642,05943P　臺股指凱基07售21,TW21Z05943P6,2021/01/20,上市,,RWICPE,
3643,05944P　臺股指凱基07售22,TW21Z05944P4,2021/01/20,上市,,RWICPE,
3644,05945P　臺股指凱基07售23,TW21Z05945P1,2021/01/20,上市,,RWICPE,
3645,05946P　臺股指凱基07售24,TW21Z05946P9,2021/01/20,上市,,RWICPE,
3646,05947P　臺股指凱基07售25,TW21Z05947P7,2021/01/20,上市,,RWICPE,
3647,05948P　臺股指凱基08售04,TW21Z05948P5,2021/01/20,上市,,RWICPE,
3648,05949P　台灣50群益08售06,TW21Z05949P3,2021/01/20,上市,,RWBCPE,
3649,05950P　上銀群益07售02,TW21Z05950P1,2021/01/20,上市,,RWSCPE,
3650,05951P　台達電群益07售03,TW21Z05951P9,2021/01/20,上市,,RWSCPE,
3651,05952P　同欣電群益07售01,TW21Z05952P7,2021/01/20,上市,,RWSCPE,
3652,05953P　T50正2國票07售07,TW21Z05953P5,2021/01/20,上市,,RWBCPE,
3653,05954P　台積電國票08售10,TW21Z05954P3,2021/01/20,上市,,RWSCPE,
3654,05955P　台積電統一07售10,TW21Z05955P0,2021/01/20,上市,,RWSCPE,
3655,05956P　鴻海元富07售26,TW21Z05956P8,2021/01/20,上市,,RWSCPE,
3656,05957P　鴻海元富07售27,TW21Z05957P6,2021/01/20,上市,,RWSCPE,
3657,05958P　台積電元富07售40,TW21Z05958P4,2021/01/20,上市,,RWSCPE,
3658,05959P　台積電元富07售41,TW21Z05959P2,2021/01/20,上市,,RWSCPE,
3659,05960P　台積電群益08售11,TW21Z05960P0,2021/01/21,上市,,RWSCPE,
3660,05961P　祥碩群益07售02,TW21Z05961P8,2021/01/21,上市,,RWSCPE,
3661,05962P　元金2X凱基09售02,TW21Z05962P6,2021/01/21,上市,,RWBCPE,
3662,05963P　上銀凱基07售03,TW21Z05963P4,2021/01/21,上市,,RWSCPE,
3663,05964P　大立光凱基08售06,TW21Z05964P2,2021/01/21,上市,,RWSCPE,
3664,05965P　臺股指凱基0A售02,TW21Z05965P9,2021/01/21,上市,,RWICPE,
3665,05966P　臺股指凱基0A售03,TW21Z05966P7,2021/01/21,上市,,RWICPE,
3666,05967P　臺股指凱基0A售04,TW21Z05967P5,2021/01/21,上市,,RWICPE,
3667,05968P　台積電元大07售21,TW21Z05968P3,2021/01/21,上市,,RWSCPE,
3668,05969P　台積電元大07售22,TW21Z05969P1,2021/01/21,上市,,RWSCPE,
3669,05970P　台積電元大07售23,TW21Z05970P9,2021/01/21,上市,,RWSCPE,
3670,05971P　萬海元大07售08,TW21Z05971P7,2021/01/21,上市,,RWSCPE,
3671,05972P　台積電統一07售11,TW21Z05972P5,2021/01/21,上市,,RWSCPE,
3672,05973P　台積電統一08售03,TW21Z05973P3,2021/01/21,上市,,RWSCPE,
3673,05974P　台積電永豐07售05,TW21Z05974P1,2021/01/21,上市,,RWSCPE,
3674,05975P　臺股指國票0A售07,TW21Z05975P8,2021/01/21,上市,,RWICPE,
3675,05976P　臺股指國票0A售08,TW21Z05976P6,2021/01/21,上市,,RWICPE,
3676,05977P　臺股指國票0A售09,TW21Z05977P4,2021/01/21,上市,,RWICPE,
3677,05978P　大立光富邦09售02,TW21Z05978P2,2021/01/21,上市,,RWSCPE,
3678,05979P　台積電中信07售08,TW21Z05979P0,2021/01/22,上市,,RWSCPE,
3679,05980P　台積電中信07售09,TW21Z05980P8,2021/01/22,上市,,RWSCPE,
3680,05981P　亞德客兆豐07售01,TW21Z05981P6,2021/01/22,上市,,RWSCPE,
3681,05982P　台積電兆豐08售07,TW21Z05982P4,2021/01/22,上市,,RWSCPE,
3682,05983P　台積電凱基09售05,TW21Z05983P2,2021/01/22,上市,,RWSCPE,
3683,05984P　萬海凱基07售08,TW21Z05984P0,2021/01/22,上市,,RWSCPE,
3684,05985P　臺股指凱基07售29,TW21Z05985P7,2021/01/22,上市,,RWICPE,
3685,05986P　華通統一07售02,TW21Z05986P5,2021/01/22,上市,,RWSCPE,
3686,05987P　鴻海元富07售30,TW21Z05987P3,2021/01/22,上市,,RWSCPE,
3687,05988P　鴻海元富07售31,TW21Z05988P1,2021/01/22,上市,,RWSCPE,
3688,05989P　國巨元富07售33,TW21Z05989P9,2021/01/22,上市,,RWSCPE,
3689,05990P　國巨元富07售34,TW21Z05990P7,2021/01/22,上市,,RWSCPE,
3690,05991P　同欣電元富08售03,TW21Z05991P5,2021/01/22,上市,,RWSCPE,
3691,05992P　同欣電元富08售04,TW21Z05992P3,2021/01/22,上市,,RWSCPE,
3692,05993P　裕隆元大07售06,TW21Z05993P1,2021/01/22,上市,,RWSCPE,
3693,05994P　為升元大07售02,TW21Z05994P9,2021/01/22,上市,,RWSCPE,
3694,05995P　台積電元大07售28,TW21Z05995P6,2021/01/22,上市,,RWSCPE,
3695,05996P　台積電元大07售29,TW21Z05996P4,2021/01/22,上市,,RWSCPE,
3696,05997P　台積電元大07售30,TW21Z05997P2,2021/01/22,上市,,RWSCPE,
3697,05998P　大立光元大07售07,TW21Z05998P0,2021/01/22,上市,,RWSCPE,
3698,05999P　大立光元大07售08,TW21Z05999P8,2021/01/22,上市,,RWSCPE,
3699,06000P　日月光元大07售09,TW21Z06000P4,2021/01/22,上市,,RWSCPE,
3700,06001P　臺股指元大07售15,TW21Z06001P2,2021/01/22,上市,,RWICPE,
3701,06002P　臺股指元大07售16,TW21Z06002P0,2021/01/22,上市,,RWICPE,
3702,06003P　臺股指元大07售17,TW21Z06003P8,2021/01/22,上市,,RWICPE,
3703,06004P　臺股指元大07售18,TW21Z06004P6,2021/01/22,上市,,RWICPE,
3704,06005P　臺股指元大07售19,TW21Z06005P3,2021/01/22,上市,,RWICPE,
3705,06006P　國巨群益07售02,TW21Z06006P1,2021/01/22,上市,,RWSCPE,
3706,06007P　台積電群益07售13,TW21Z06007P9,2021/01/22,上市,,RWSCPE,
3707,06008P　聯發科群益07售04,TW21Z06008P7,2021/01/22,上市,,RWSCPE,
3708,06009P　聯發科群益07售05,TW21Z06009P5,2021/01/22,上市,,RWSCPE,
3709,06010P　臺股指群益07售17,TW21Z06010P3,2021/01/22,上市,,RWICPE,
3710,06011P　臺股指群益07售18,TW21Z06011P1,2021/01/22,上市,,RWICPE,
3711,06012P　臺股指群益07售19,TW21Z06012P9,2021/01/22,上市,,RWICPE,
3712,06013P　臺股指群益07售20,TW21Z06013P7,2021/01/22,上市,,RWICPE,
3713,06014P　臺股指群益07售21,TW21Z06014P5,2021/01/22,上市,,RWICPE,
3714,06015P　臺股指群益07售22,TW21Z06015P2,2021/01/22,上市,,RWICPE,
3715,06016P　臺股指群益07售23,TW21Z06016P0,2021/01/22,上市,,RWICPE,
3716,06017P　電子類群益07售02,TW21Z06017P8,2021/01/22,上市,,RWICPE,
3717,06018P　T50正2國票09售03,TW21Z06018P6,2021/01/22,上市,,RWBCPE,
3718,06019P　國巨國票07售05,TW21Z06019P4,2021/01/22,上市,,RWSCPE,
3719,06020P　國巨國票08售05,TW21Z06020P2,2021/01/22,上市,,RWSCPE,
3720,06021P　聯電凱基08售07,TW21Z06021P0,2021/01/25,上市,,RWSCPE,
3721,06022P　鴻海凱基08售10,TW21Z06022P8,2021/01/25,上市,,RWSCPE,
3722,06023P　台積電凱基07售16,TW21Z06023P6,2021/01/25,上市,,RWSCPE,
3723,06024P　台積電凱基07售17,TW21Z06024P4,2021/01/25,上市,,RWSCPE,
3724,06025P　台積電凱基08售11,TW21Z06025P1,2021/01/25,上市,,RWSCPE,
3725,06026P　台積電凱基0A售07,TW21Z06026P9,2021/01/25,上市,,RWSCPE,
3726,06027P　玉晶光凱基08售06,TW21Z06027P7,2021/01/25,上市,,RWSCPE,
3727,06028P　臺股指凱基0B售01,TW21Z06028P5,2021/01/25,上市,,RWICPE,
3728,06029P　台積電群益08售13,TW21Z06029P3,2021/01/25,上市,,RWSCPE,
3729,06030P　日月光群益07售10,TW21Z06030P1,2021/01/25,上市,,RWSCPE,
3730,06031P　日月光群益07售11,TW21Z06031P9,2021/01/25,上市,,RWSCPE,
3731,06032P　台積電統一07售12,TW21Z06032P7,2021/01/25,上市,,RWSCPE,
3732,06033P　台灣50元富0A售01,TW21Z06033P5,2021/01/25,上市,,RWBCPE,
3733,06034P　聯電元富07售14,TW21Z06034P3,2021/01/25,上市,,RWSCPE,
3734,06035P　廣宇元富07售06,TW21Z06035P0,2021/01/25,上市,,RWSCPE,
3735,06036P　台積電元富07售45,TW21Z06036P8,2021/01/25,上市,,RWSCPE,
3736,06037P　台積電元富07售46,TW21Z06037P6,2021/01/25,上市,,RWSCPE,
3737,06038P　日月光元富07售07,TW21Z06038P4,2021/01/25,上市,,RWSCPE,
3738,06039P　廣宇元大07售05,TW21Z06039P2,2021/01/25,上市,,RWSCPE,
3739,06040P　台積電元大07售34,TW21Z06040P0,2021/01/25,上市,,RWSCPE,
3740,06041P　台積電元大07售35,TW21Z06041P8,2021/01/25,上市,,RWSCPE,
