date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2004-02-10,1101,定價,10000,4.0,19.7,,0
2004-02-13,1101,競價,11000,4.0,20.0,,0
2004-04-27,1101,競價,5000,7.0,16.4,,0
2004-07-16,1101,競價,6000,6.0,15.5,,0
2004-09-24,1101,競價,2300,6.0,18.7,,0
2004-09-24,1101,競價,2700,6.0,18.7,,0
2004-12-13,1101,競價,2000,6.0,19.6,,0
2004-12-20,1101,競價,2000,6.0,21.0,,0
2005-01-25,1101,競價,2000,6.0,19.1,,0
2005-02-15,1101,競價,2000,6.0,20.6,,0
2005-06-03,1101,競價,2000,5.0,18.05,,0
2005-06-17,1101,競價,300,5.0,19.65,,0
2005-06-28,1101,競價,2000,6.0,19.9,,0
2005-07-19,1101,競價,3000,5.0,20.25,,0
2005-07-25,1101,競價,5000,5.0,20.35,,0
2005-07-26,1101,競價,5000,5.0,20.25,,0
2005-08-09,1101,競價,2000,5.5,20.4,,0
2005-08-10,1101,競價,2000,5.5,19.6,,0
2005-08-17,1101,競價,5000,5.5,20.1,2006-02-16,183
2005-08-18,1101,競價,1000,5.5,20.1,2006-02-17,183
2005-08-18,1101,競價,2000,5.5,20.1,2006-02-17,183
2005-09-05,1101,競價,1000,5.5,20.3,2006-03-03,179
2005-09-21,1101,競價,2000,5.0,19.3,2006-03-20,180
2005-09-21,1101,競價,3000,5.5,19.3,2006-03-20,180
2005-09-27,1101,競價,1000,5.0,20.4,2006-03-24,178
2005-09-27,1101,競價,5000,4.5,20.4,2006-03-24,178
2005-09-28,1101,競價,3000,4.5,20.9,2006-03-27,180
2005-09-28,1101,競價,10000,4.5,20.9,2006-03-27,180
2005-09-29,1101,競價,4000,4.5,20.8,2006-03-28,180
2005-10-03,1101,競價,2000,5.0,21.05,2006-03-31,179
2005-10-06,1101,競價,2000,4.5,20.9,2006-04-05,181
2005-10-13,1101,競價,500,5.0,21.1,2006-04-13,182
2005-10-13,1101,競價,900,5.0,21.1,2006-04-12,181
2005-10-13,1101,競價,1400,5.0,21.1,2006-04-13,182
2005-10-14,1101,競價,50,5.5,21.25,2006-04-13,181
2005-10-14,1101,競價,100,5.5,21.25,2006-04-13,181
2005-10-14,1101,競價,400,5.5,21.25,2006-04-13,181
2005-10-17,1101,競價,300,5.5,21.1,2006-04-14,179
2005-10-19,1101,競價,1000,6.0,20.75,2006-04-18,181
2005-10-20,1101,競價,900,6.0,20.3,2006-04-19,181
2005-10-25,1101,競價,2000,6.0,20.1,2006-04-24,181
2005-10-27,1101,競價,2000,6.0,20.15,2006-04-26,181
2005-11-01,1101,競價,5000,6.0,20.6,2006-04-28,178
2005-11-10,1101,競價,1000,6.0,20.8,2006-05-09,180
2005-11-10,1101,競價,3000,5.5,20.8,2006-05-08,179
2005-11-23,1101,競價,2000,5.5,20.55,2006-05-22,180
2005-12-05,1101,競價,1000,5.5,21.6,2006-06-02,179
2005-12-06,1101,競價,2000,5.5,21.45,2006-06-05,181
2005-12-21,1101,競價,700,5.5,22.3,2006-06-20,181
2005-12-21,1101,競價,2800,5.5,22.3,2006-06-20,181
2005-12-22,1101,競價,2200,5.5,22.35,2006-06-21,181
2005-12-29,1101,競價,2000,5.5,23.95,2006-06-28,181
2006-01-02,1101,競價,1000,5.5,23.0,2006-06-30,179
2006-01-04,1101,競價,9000,5.0,23.5,2006-07-03,180
2006-01-05,1101,競價,7000,5.0,23.65,2006-07-04,180
2006-01-06,1101,競價,5000,5.0,23.7,2006-07-05,180
2006-01-09,1101,競價,3000,4.5,23.1,2006-07-07,179
2006-01-11,1101,競價,900,4.5,23.25,2006-07-10,180
2006-01-23,1101,競價,5000,5.0,23.8,2006-07-21,179
2006-02-06,1101,議借,444,0.01,25.25,2006-08-04,179
2006-02-07,1101,競價,5000,5.0,24.7,2006-08-04,178
2006-02-09,1101,競價,3000,5.0,24.1,2006-08-08,180
2006-03-07,1101,競價,1500,5.0,26.25,2006-09-06,183
2006-03-21,1101,競價,2000,5.0,24.95,2006-09-20,183
2006-03-21,1101,競價,3000,5.0,24.95,2006-04-10,20
2006-03-22,1101,競價,310,5.0,24.95,2006-09-21,183
2006-03-22,1101,競價,2000,5.0,24.95,2006-09-21,183
2006-03-23,1101,競價,450,5.0,24.75,2006-09-22,183
2006-03-31,1101,競價,12000,5.0,25.0,2006-04-07,7
2006-04-06,1101,競價,950,5.0,24.95,2006-10-05,182
2006-04-19,1101,競價,2650,4.5,25.15,2006-10-18,182
2006-04-20,1101,競價,3000,4.5,25.15,2006-10-19,182
2006-06-14,1101,競價,475,4.5,21.8,2006-12-13,182
2006-06-14,1101,競價,525,3.0,21.8,2006-12-13,182
2006-08-11,1101,競價,900,4.5,24.1,2007-02-09,182
2006-08-29,1101,競價,1000,3.0,21.65,2007-02-27,182
