date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-06-20,1414,議借,322,6.0,11.75,2011-12-20,183
2011-10-25,1414,議借,102,5.0,12.7,2012-04-25,183
2012-03-05,1414,議借,260,6.0,13.4,2012-09-05,184
2012-03-20,1414,議借,300,6.0,14.6,2012-09-20,184
2012-05-17,1414,議借,940,6.0,9.18,2012-11-16,183
2012-06-15,1414,議借,322,6.0,8.09,2012-12-14,182
2012-06-20,1414,議借,150,6.0,8.31,2012-12-20,183
2013-03-27,1414,議借,173,6.0,9.16,2013-09-27,184
2013-03-28,1414,議借,97,6.0,9.23,2013-09-27,183
2013-03-28,1414,議借,150,6.0,9.23,2013-09-27,183
2014-03-19,1414,議借,362,6.0,9.99,2014-09-19,184
2014-03-25,1414,議借,97,6.0,10.1,2014-09-25,184
2014-06-12,1414,議借,200,6.0,9.7,2014-12-12,183
2015-03-13,1414,議借,342,0.01,8.25,2015-09-11,182
2015-05-19,1414,議借,200,0.01,8.13,2015-11-19,184
2015-08-18,1414,競價,26,5.0,6.74,2016-02-18,184
2015-09-14,1414,議借,470,0.01,6.85,2016-03-14,182
2015-12-17,1414,競價,182,5.0,6.36,2016-06-17,183
2016-02-15,1414,競價,10,5.0,6.35,2016-08-15,182
2016-02-24,1414,競價,172,5.0,6.23,2016-08-24,182
2016-08-16,1414,競價,26,5.0,6.01,2017-02-16,184
2016-10-31,1414,競價,10,5.0,6.04,2017-04-28,179
2017-03-07,1414,競價,200,5.0,6.7,2017-09-07,184
2020-11-05,1414,競價,20,0.5,14.3,2021-05-05,181
2020-11-06,1414,競價,6,10.0,15.7,2021-05-06,181
2020-11-11,1414,競價,20,1.0,16.5,2021-05-11,181
2020-11-20,1414,競價,5,1.0,16.0,2021-05-20,181
2020-11-24,1414,競價,15,1.0,15.6,2021-05-24,181
2020-12-25,1414,競價,19,1.0,14.9,2021-06-25,182
2021-04-13,1414,競價,10,1.0,14.05,2021-10-13,183
