date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2006-03-31,1102,議借,432,0.01,22.8,2006-09-27,180
2007-01-24,1102,競價,1000,3.0,32.6,2007-07-23,180
2007-01-24,1102,競價,2000,3.5,32.6,2007-07-23,180
2007-01-24,1102,議借,1600,0.01,32.6,2007-07-23,180
2007-01-24,1102,議借,2100,3.5,32.6,2007-07-23,180
2007-01-25,1102,競價,3000,3.5,32.5,2007-07-24,180
2007-01-26,1102,議借,600,0.01,31.1,2007-07-25,180
2007-04-13,1102,議借,450,0.01,33.0,2007-10-09,179
2007-08-13,1102,競價,200,3.5,41.6,2008-02-12,183
2007-08-13,1102,競價,800,3.5,41.6,2008-02-12,183
2007-08-16,1102,競價,100,3.0,36.75,2008-02-15,183
2007-08-24,1102,競價,350,2.5,42.0,2008-02-22,182
2007-09-04,1102,競價,1000,3.0,46.5,2008-03-03,181
2007-09-05,1102,競價,3000,3.5,46.5,2008-03-04,181
2007-09-14,1102,競價,2500,3.5,47.0,2008-03-13,181
2007-09-17,1102,議借,200,1.4,46.2,2007-12-31,105
2007-09-17,1102,議借,1000,4.0,46.2,2008-03-14,179
2007-09-27,1102,議借,200,1.4,56.1,2007-12-31,95
2007-09-28,1102,議借,250,1.4,56.9,2008-03-27,181
2007-09-29,1102,議借,250,1.4,55.5,2008-03-28,181
2007-11-09,1102,議借,200,2.0,48.6,2008-05-07,180
2007-11-09,1102,議借,600,0.01,48.6,2008-05-07,180
2007-12-10,1102,議借,4944,0.01,45.0,2008-06-06,179
2007-12-19,1102,議借,1000,2.0,43.0,2008-06-16,180
2007-12-20,1102,議借,4944,0.01,41.5,2008-06-19,182
2008-01-08,1102,競價,300,3.0,52.1,2008-04-02,85
2008-01-08,1102,競價,500,3.0,52.1,2008-04-02,85
2008-01-08,1102,議借,760,0.01,52.1,2008-07-04,178
2008-01-15,1102,競價,500,4.0,57.4,2008-03-31,76
2008-01-15,1102,競價,1000,4.0,57.4,2008-03-31,76
2008-01-16,1102,競價,250,4.0,53.4,2008-07-15,181
2008-01-18,1102,議借,400,2.0,49.8,2008-07-16,180
