date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2007-01-17,1473,競價,1000,2.8,58.6,2007-07-17,181
2011-04-28,1473,議借,124,2.0,42.75,2011-10-28,183
2011-10-25,1473,議借,56,5.0,35.3,2012-04-25,183
2011-12-05,1473,議借,747,6.0,36.15,2012-06-05,183
2012-03-23,1473,議借,117,6.0,38.2,2012-09-21,182
2012-05-17,1473,議借,150,5.0,32.45,2012-11-16,183
2012-05-31,1473,議借,130,6.0,32.45,2012-11-30,183
2012-06-06,1473,議借,150,6.0,32.0,2012-12-06,183
2012-10-19,1473,議借,56,5.0,29.1,2013-04-19,182
2012-10-25,1473,議借,150,6.0,29.0,2013-04-25,182
2013-03-04,1473,議借,10,15.0,30.05,2013-09-04,184
2013-03-18,1473,議借,100,6.0,30.3,2013-09-18,184
2013-06-27,1473,議借,150,2.5,32.75,2013-12-27,183
2014-01-08,1473,議借,280,2.5,32.0,2014-07-08,181
2014-01-24,1473,議借,110,2.0,30.4,2014-07-24,181
2014-03-13,1473,議借,218,3.0,32.15,2014-09-12,183
2014-04-07,1473,競價,13,1.5,33.45,2014-10-07,183
2014-06-13,1473,議借,100,4.0,31.5,2014-12-12,182
2014-06-18,1473,議借,100,4.0,31.55,2014-12-18,183
2014-06-19,1473,議借,110,4.0,31.3,2014-12-19,183
2014-06-24,1473,競價,10,1.5,31.3,2014-12-24,183
2014-06-24,1473,競價,42,1.5,31.3,2014-12-24,183
2014-06-25,1473,議借,93,6.0,31.35,2014-12-25,183
2014-07-25,1473,議借,109,4.0,30.15,2015-01-23,182
2014-07-28,1473,議借,109,5.0,30.0,2015-01-28,184
2014-08-04,1473,議借,100,2.0,29.5,2015-02-04,184
2014-11-26,1473,議借,30,0.01,25.0,2015-05-26,181
2014-12-30,1473,議借,280,0.01,25.9,2015-06-30,182
2015-01-06,1473,議借,110,0.01,25.85,2015-07-06,181
2015-01-08,1473,競價,10,1.5,26.05,2015-07-08,181
2015-01-13,1473,議借,34,0.01,26.7,2015-07-13,181
2015-01-22,1473,議借,49,0.01,27.0,2015-07-22,181
2015-02-03,1473,競價,10,1.5,27.45,2015-08-03,181
2015-02-25,1473,競價,14,2.0,27.2,2015-08-25,181
2015-03-03,1473,議借,120,0.01,26.9,2015-09-03,184
2015-03-17,1473,競價,10,2.0,26.5,2015-09-17,184
2015-04-02,1473,競價,20,2.0,29.45,2015-10-02,183
2015-04-14,1473,議借,100,0.01,30.9,2015-10-14,183
2015-05-06,1473,議借,100,0.01,31.35,2015-11-06,184
2015-05-19,1473,議借,110,0.01,30.35,2015-11-19,184
2015-05-28,1473,議借,120,0.01,30.55,2015-11-27,183
2015-06-17,1473,競價,10,3.0,29.45,2015-12-17,183
2015-08-25,1473,議借,142,0.01,21.6,2016-02-25,184
2015-08-26,1473,議借,100,0.01,21.6,2016-02-26,184
2015-08-26,1473,議借,147,0.01,21.6,2016-02-26,184
2015-11-18,1473,議借,120,0.01,25.0,2016-05-18,182
2015-12-15,1473,議借,130,0.01,25.3,2016-06-15,183
2015-12-16,1473,議借,210,0.01,25.45,2016-06-16,183
2015-12-25,1473,競價,10,2.0,29.8,2016-06-24,182
2015-12-30,1473,議借,120,0.01,29.45,2016-06-30,183
2016-01-11,1473,競價,13,2.0,34.2,2016-07-11,182
2016-01-14,1473,議借,200,0.01,32.2,2016-07-14,182
2016-01-20,1473,議借,120,0.01,36.05,2016-07-20,182
2016-01-20,1473,議借,200,0.01,36.05,2016-07-20,182
2016-01-21,1473,議借,100,0.01,35.0,2016-07-21,182
2016-01-22,1473,議借,100,0.01,35.0,2016-07-22,182
2016-01-26,1473,議借,100,0.01,38.25,2016-07-26,182
2016-02-01,1473,議借,150,0.01,36.5,2016-08-01,182
2016-02-17,1473,議借,200,0.01,37.45,2016-08-17,182
2016-02-19,1473,競價,10,2.0,38.6,2016-08-19,182
2016-02-19,1473,競價,21,2.0,38.6,2016-08-19,182
2016-02-19,1473,競價,92,2.0,38.6,2016-08-19,182
2016-03-15,1473,議借,80,0.01,38.65,2016-09-14,183
2016-03-15,1473,議借,150,0.01,38.65,2016-09-14,183
2016-03-17,1473,議借,90,0.01,40.85,2016-09-14,181
2016-03-30,1473,議借,126,0.01,37.85,2016-09-30,184
2016-04-07,1473,議借,381,0.01,35.45,2016-10-07,183
2016-04-12,1473,議借,337,0.01,33.5,2016-10-12,183
2016-04-13,1473,議借,200,0.01,33.6,2016-10-13,183
2016-04-26,1473,競價,10,2.0,42.3,2016-10-26,183
2016-06-03,1473,議借,72,3.5,41.5,2016-12-02,182
2016-06-14,1473,議借,200,3.0,39.05,2016-12-14,183
2016-06-20,1473,議借,150,3.0,38.5,2016-12-20,183
2016-06-20,1473,議借,800,0.64,38.5,2016-12-20,183
2016-06-21,1473,議借,83,3.0,37.7,2016-12-21,183
2016-07-04,1473,競價,10,2.0,37.05,2017-01-04,184
2016-07-07,1473,議借,100,3.0,35.8,2017-01-06,183
2016-07-25,1473,議借,150,3.0,34.3,2017-01-25,184
2016-08-24,1473,競價,3,2.0,29.6,2017-02-24,184
2016-08-24,1473,競價,7,2.0,29.6,2017-02-24,184
2016-08-30,1473,競價,2,2.0,29.85,2017-02-24,178
2016-08-30,1473,競價,3,2.0,29.85,2017-02-24,178
2016-08-31,1473,議借,106,3.0,29.6,2017-02-28,181
2016-09-01,1473,議借,155,3.0,28.8,2017-03-01,181
2016-09-12,1473,競價,3,2.0,29.6,2017-03-10,179
2016-09-21,1473,競價,92,2.0,30.4,2017-03-21,181
2016-09-23,1473,競價,10,2.0,31.3,2017-03-23,181
2016-11-15,1473,議借,109,3.0,28.85,2017-05-15,181
2016-12-23,1473,競價,8,2.0,29.9,2017-06-23,182
2016-12-27,1473,議借,120,3.0,29.5,2017-06-27,182
2016-12-28,1473,競價,20,2.0,29.6,2017-06-28,182
2017-01-10,1473,議借,110,3.0,29.55,2017-07-10,181
2017-01-16,1473,競價,72,2.0,29.3,2017-07-14,179
2017-02-07,1473,競價,13,2.0,29.9,2017-08-07,181
2017-04-05,1473,競價,14,2.0,26.85,2017-10-05,183
2017-04-26,1473,議借,150,3.0,26.35,2017-10-26,183
2017-05-24,1473,競價,16,2.0,25.8,2017-11-24,184
2017-07-06,1473,競價,10,2.0,26.25,2018-01-05,183
2018-02-26,1473,競價,30,2.0,23.3,2018-08-24,179
2018-02-26,1473,競價,30,2.0,23.3,2018-08-24,179
2018-06-19,1473,議借,150,3.0,21.2,2018-12-19,183
2018-06-19,1473,議借,150,3.0,21.2,2018-12-19,183
2018-06-27,1473,議借,150,3.0,20.4,2018-12-27,183
2018-07-12,1473,議借,155,3.0,20.3,2019-01-11,183
2018-07-12,1473,議借,155,3.0,20.3,2019-01-11,183
2018-11-12,1473,議借,250,3.0,17.35,2019-05-10,179
2018-11-12,1473,議借,250,3.0,17.35,2019-05-10,179
2019-03-11,1473,議借,200,3.0,19.35,2019-09-11,184
2019-03-11,1473,議借,200,3.0,19.35,2019-09-11,184
2019-04-10,1473,競價,30,2.0,23.5,2019-10-09,182
2019-06-20,1473,競價,30,2.0,28.85,2019-12-20,183
2019-06-20,1473,競價,30,2.0,28.85,2019-12-20,183
2019-07-01,1473,競價,14,2.0,27.35,2019-12-31,183
2019-07-01,1473,競價,14,2.0,27.35,2019-12-31,183
2019-07-22,1473,議借,111,4.0,27.75,2020-01-22,184
2019-07-26,1473,議借,130,4.0,25.8,2020-01-24,182
2019-07-26,1473,議借,130,4.0,25.8,2020-01-24,182
2019-12-11,1473,競價,30,2.0,23.0,2020-06-11,183
2019-12-11,1473,競價,50,2.5,23.0,2020-06-11,183
2020-01-10,1473,議借,125,4.5,25.0,2020-07-10,182
2020-03-11,1473,競價,30,2.0,27.3,2020-09-11,184
2020-03-11,1473,競價,30,2.0,27.3,2020-09-11,184
2020-03-13,1473,議借,68,3.0,23.75,2020-09-11,182
2020-03-20,1473,議借,10,4.5,20.9,2020-09-18,182
2020-03-20,1473,議借,10,4.5,20.9,2020-09-18,182
2020-03-24,1473,議借,150,8.0,20.75,2020-09-24,184
2020-03-25,1473,議借,145,6.0,21.5,2020-09-25,184
2020-03-25,1473,議借,148,5.0,21.5,2020-09-25,184
2020-03-26,1473,議借,150,4.5,21.55,2020-09-25,183
2020-03-26,1473,議借,150,4.5,21.55,2020-09-25,183
2020-03-27,1473,議借,140,6.0,21.6,2020-09-25,182
