date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2009-01-07,1314,議借,10,1.5,6.78,2009-01-20,13
2009-01-17,1314,議借,16,1.5,6.17,2009-07-16,180
2009-02-05,1314,議借,10,1.4,6.04,2009-07-31,176
2009-02-11,1314,議借,81,1.4,6.12,2009-08-10,180
2009-03-03,1314,議借,10,1.4,5.62,2009-09-02,183
2009-03-03,1314,議借,112,1.35,5.62,2009-08-24,174
2009-03-31,1314,議借,10,1.5,7.31,2009-09-29,182
2009-06-15,1314,議借,46,1.5,8.99,2009-12-14,182
2009-06-23,1314,議借,60,1.5,9.68,2009-12-22,182
2009-08-31,1314,議借,10,1.3,9.54,2010-02-26,179
2009-09-22,1314,議借,48,1.3,10.6,2010-03-19,178
2009-09-25,1314,議借,10,1.3,10.5,2010-03-24,180
2009-12-09,1314,議借,85,1.5,12.2,2010-06-08,181
2009-12-16,1314,議借,500,0.01,12.05,2010-06-15,181
2009-12-18,1314,議借,2445,0.01,12.4,2010-06-18,182
2009-12-22,1314,競價,1482,1.5,12.15,2010-06-22,182
2010-01-20,1314,議借,10,1.5,13.35,2010-07-19,180
2010-01-27,1314,議借,15,1.5,11.95,2010-07-26,180
2010-01-28,1314,議借,17,1.5,12.35,2010-07-27,180
2010-01-28,1314,議借,44,1.5,12.35,2010-07-27,180
2010-02-01,1314,議借,10,1.5,11.55,2010-07-30,179
2010-02-02,1314,議借,10,1.5,11.3,2010-07-30,178
2010-02-03,1314,議借,13,1.5,11.45,2010-08-02,180
2010-02-05,1314,議借,15,1.5,10.65,2010-08-04,180
2010-02-08,1314,競價,1482,1.5,11.05,2010-08-06,179
2010-02-25,1314,議借,30,1.5,11.65,2010-08-24,180
2010-03-04,1314,議借,2762,0.01,12.9,2010-09-03,183
2010-03-05,1314,議借,20,1.5,12.6,2010-09-02,181
2010-03-18,1314,議借,82,1.5,13.8,2010-09-17,183
2010-03-19,1314,競價,56,1.5,13.75,2010-09-17,182
2010-03-23,1314,議借,24,1.5,13.8,2010-09-21,182
2010-03-23,1314,議借,280,0.01,13.8,2010-09-23,184
2010-04-12,1314,議借,785,0.01,14.35,2010-10-11,182
2010-04-20,1314,議借,100,1.5,14.7,2010-10-19,182
2010-04-20,1314,議借,200,1.5,14.7,2010-10-19,182
2010-04-23,1314,競價,56,1.5,14.7,2010-10-22,182
2010-04-23,1314,競價,1482,1.5,14.7,2010-10-22,182
2010-04-26,1314,議借,31,1.5,15.05,2010-10-25,182
2010-04-26,1314,議借,70,1.5,15.05,2010-10-25,182
2010-04-28,1314,議借,10,1.5,16.2,2010-10-27,182
2010-05-13,1314,競價,5000,1.5,16.05,2010-11-12,183
2010-05-13,1314,競價,7420,1.5,16.05,2010-11-12,183
2010-05-13,1314,競價,30000,1.5,16.05,2010-11-12,183
2010-05-17,1314,競價,3580,1.5,15.7,2010-11-16,183
2010-05-20,1314,議借,35,1.5,15.05,2010-11-19,183
2010-05-28,1314,議借,350,0.01,14.8,2010-11-26,182
2010-06-22,1314,競價,30000,1.3,16.3,2010-12-21,182
2010-07-01,1314,議借,200,1.25,16.5,2010-12-30,182
2010-07-08,1314,競價,5000,1.3,16.6,2011-01-07,183
2010-07-22,1314,議借,97,0.01,16.55,2011-01-21,183
2010-07-23,1314,競價,3150,1.3,16.85,2011-01-21,182
2010-07-27,1314,競價,12850,1.3,16.95,2011-01-26,183
