date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-05-05,1232,議借,82,2.0,53.3,2011-11-04,183
2011-10-25,1232,議借,13,5.0,48.7,2012-04-25,183
2012-05-17,1232,議借,90,5.0,50.5,2012-11-16,183
2012-10-24,1232,議借,13,5.0,51.5,2013-04-24,182
2012-12-14,1232,議借,57,6.0,51.3,2013-06-14,182
2013-06-19,1232,議借,100,5.0,56.3,2013-12-19,183
2014-01-24,1232,議借,27,2.0,61.6,2014-07-24,181
2014-05-19,1232,議借,25,2.5,77.8,2014-11-19,184
2014-07-09,1232,議借,27,2.0,78.1,2015-01-09,184
2014-10-09,1232,議借,32,5.0,73.3,2015-04-09,182
2014-10-20,1232,議借,100,5.0,70.9,2015-04-20,182
2014-11-06,1232,議借,10,2.0,70.9,2015-05-06,181
2015-03-16,1232,競價,10,2.0,75.0,2015-09-16,184
2015-05-28,1232,議借,69,0.01,78.0,2015-11-27,183
2015-08-03,1232,競價,10,2.0,70.7,2016-02-03,184
2015-08-03,1232,競價,12,2.0,70.7,2016-02-03,184
2015-08-03,1232,競價,17,2.0,70.7,2016-02-03,184
2015-08-14,1232,議借,54,0.01,71.7,2016-02-12,182
2015-08-25,1232,議借,47,0.01,67.8,2016-02-25,184
2015-08-27,1232,競價,10,2.0,68.6,2016-02-26,183
2015-08-28,1232,議借,50,0.01,69.4,2016-02-26,182
2016-01-05,1232,競價,10,2.0,74.6,2016-07-05,182
2016-01-05,1232,競價,12,2.0,74.6,2016-07-05,182
2016-02-01,1232,競價,10,2.0,74.1,2016-08-01,182
2016-02-18,1232,議借,44,0.01,74.5,2016-08-18,182
2016-03-23,1232,議借,42,0.01,79.3,2016-09-23,184
2016-05-03,1232,競價,5,2.0,77.8,2016-11-03,184
2016-05-11,1232,議借,69,4.0,77.3,2016-11-11,184
2016-06-01,1232,議借,42,4.0,79.6,2016-12-01,183
2016-08-02,1232,競價,10,2.0,79.0,2017-02-02,184
2016-10-31,1232,競價,3,2.0,84.6,2017-04-28,179
2016-10-31,1232,競價,5,2.0,84.6,2017-04-28,179
2016-11-02,1232,競價,6,2.0,84.0,2017-05-02,181
2016-11-02,1232,競價,8,2.0,84.0,2017-05-02,181
2016-11-29,1232,競價,10,2.0,83.9,2017-05-26,178
2016-11-29,1232,競價,20,2.5,83.9,2017-05-26,178
2017-05-10,1232,議借,70,4.0,91.7,2017-11-10,184
2017-06-19,1232,競價,10,2.5,92.6,2017-12-19,183
2017-06-21,1232,議借,40,4.0,95.0,2017-12-21,183
2017-06-23,1232,議借,35,4.0,94.3,2017-12-22,182
2018-05-31,1232,競價,5,3.0,94.3,2018-11-30,183
2018-05-31,1232,議借,32,4.0,94.3,2018-11-30,183
2018-05-31,1232,議借,32,4.0,94.3,2018-11-30,183
2018-05-31,1232,競價,5,3.0,94.3,2018-11-30,183
2018-06-22,1232,議借,40,4.0,94.4,2018-12-22,183
2018-06-22,1232,議借,40,4.0,94.4,2018-12-22,183
2019-02-15,1232,議借,35,4.0,99.9,2019-08-15,181
2019-02-15,1232,議借,35,4.0,99.9,2019-08-15,181
2019-07-08,1232,議借,100,5.0,129.5,2020-01-08,184
2020-04-06,1232,議借,7,0.41,112.0,2020-10-06,183
2020-04-24,1232,議借,8,2.5,115.5,2020-10-23,182
2020-06-23,1232,議借,25,5.0,122.0,2020-12-23,183
2020-07-08,1232,議借,19,3.0,127.0,2021-01-08,184
2020-09-10,1232,議借,11,0.9,119.0,2021-03-10,181
2020-12-29,1232,議借,6,0.5,136.5,2021-06-28,181
2021-01-04,1232,競價,11,1.5,139.5,2021-07-02,179
2021-04-23,1232,議借,28,1.75,145.0,2021-10-22,182
