date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2010-01-11,1312,議借,750,0.01,18.4,2010-07-09,179
2010-03-16,1312,議借,1600,0.01,16.65,2010-09-16,184
2010-06-01,1312,議借,425,0.01,11.8,2010-12-01,183
2011-01-12,1312,議借,539,0.01,21.25,2011-07-12,181
2011-03-10,1312,議借,1373,0.01,16.95,2011-09-09,183
2011-04-19,1312,議借,50,0.01,18.1,2011-10-19,183
2011-05-26,1312,議借,425,0.01,17.7,2011-11-25,183
2011-09-19,1312,議借,809,0.01,15.7,2012-03-19,182
2011-09-21,1312,議借,373,0.01,15.3,2012-03-21,182
2012-02-21,1312,競價,10,2.0,15.7,2012-08-21,182
2012-03-02,1312,議借,936,0.01,15.3,2012-08-31,182
2012-03-13,1312,議借,155,0.01,14.65,2012-09-13,184
2012-05-15,1312,議借,324,5.0,12.7,2012-11-15,184
2012-05-17,1312,議借,44,8.0,12.7,2012-11-16,183
2012-05-18,1312,議借,109,0.01,12.2,2012-11-16,182
2012-05-18,1312,議借,315,0.01,12.2,2012-11-16,182
2012-05-18,1312,議借,350,5.0,12.2,2012-11-16,182
2012-05-23,1312,議借,430,5.0,12.3,2012-11-23,184
2012-06-22,1312,議借,160,0.01,12.65,2012-12-22,183
2012-07-09,1312,議借,205,0.01,13.15,2013-01-09,184
2012-08-01,1312,議借,15,0.5,13.5,2013-01-31,183
2012-11-28,1312,議借,122,0.01,14.9,2013-05-28,181
2012-12-13,1312,議借,1912,0.01,15.8,2013-06-13,182
2012-12-18,1312,議借,300,0.01,15.2,2013-06-18,182
2013-01-30,1312,議借,200,0.01,15.35,2013-07-30,181
2013-03-01,1312,議借,240,0.01,15.45,2013-08-30,182
2013-04-08,1312,議借,273,0.01,14.75,2013-10-08,183
2013-04-16,1312,議借,432,0.01,14.85,2013-10-16,183
2013-05-16,1312,議借,137,0.01,15.5,2013-11-15,183
2013-05-31,1312,議借,2600,0.01,17.4,2013-11-29,182
2013-06-19,1312,議借,2400,0.01,17.9,2013-12-19,183
2013-07-23,1312,議借,8000,0.01,20.05,2014-01-23,184
2013-08-06,1312,議借,3000,0.01,18.55,2014-02-06,184
2013-08-26,1312,議借,70,0.01,20.1,2014-02-26,184
2013-08-26,1312,議借,650,0.01,20.1,2014-02-26,184
2013-09-03,1312,競價,100,1.0,20.5,2014-03-03,181
2013-09-06,1312,議借,3000,0.01,20.2,2014-03-06,181
2013-09-10,1312,議借,57,0.01,19.65,2014-03-10,181
2013-09-13,1312,議借,3000,0.01,20.2,2014-03-13,181
2013-10-17,1312,議借,3000,0.01,24.35,2014-04-17,182
2013-10-24,1312,議借,4000,0.01,23.0,2014-04-24,182
2013-10-30,1312,議借,4300,0.01,22.35,2014-04-30,182
2013-12-12,1312,議借,1912,0.01,23.2,2014-06-12,182
2014-01-03,1312,議借,700,0.01,23.8,2014-07-03,181
2014-01-14,1312,議借,70,0.01,22.3,2014-07-14,181
2014-01-14,1312,議借,375,0.01,22.3,2014-07-14,181
2014-01-21,1312,議借,18,0.01,22.3,2014-07-21,181
2014-01-22,1312,議借,50,0.01,22.0,2014-07-22,181
2014-02-12,1312,議借,64,0.01,20.7,2014-08-12,181
2014-02-27,1312,議借,461,0.01,20.5,2014-08-27,181
2014-02-27,1312,議借,1639,0.01,20.5,2014-08-27,181
2014-03-03,1312,議借,100,0.01,20.1,2014-09-03,184
2014-03-03,1312,議借,1322,0.01,20.1,2014-09-03,184
2014-03-04,1312,競價,810,1.0,19.2,2014-09-04,184
2014-03-04,1312,議借,120,0.01,19.2,2014-09-04,184
2014-03-04,1312,議借,700,0.01,19.2,2014-09-04,184
2014-03-05,1312,競價,400,1.0,19.0,2014-09-05,184
2014-03-05,1312,議借,800,2.0,19.0,2014-09-05,184
2014-03-05,1312,議借,1533,0.01,19.0,2014-09-05,184
2014-03-06,1312,競價,400,1.0,18.1,2014-09-05,183
2014-03-06,1312,議借,75,0.01,18.1,2014-09-05,183
2014-03-06,1312,議借,150,0.01,18.1,2014-09-05,183
2014-03-06,1312,議借,325,0.01,18.1,2014-09-05,183
2014-03-10,1312,競價,600,1.0,17.75,2014-09-10,184
2014-03-10,1312,議借,100,0.01,17.75,2014-09-10,184
2014-03-10,1312,議借,200,0.01,17.75,2014-09-10,184
2014-03-10,1312,議借,373,0.01,17.75,2014-09-10,184
2014-03-10,1312,議借,1700,0.01,17.75,2014-09-10,184
