date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-10-25,1446,議借,57,5.0,15.4,2012-04-25,183
2014-01-07,1446,議借,100,2.0,29.65,2014-07-07,181
2014-02-13,1446,議借,10,5.0,31.85,2014-08-13,181
2014-03-25,1446,議借,50,5.0,31.1,2014-09-25,184
2014-06-09,1446,議借,36,6.0,30.65,2014-12-09,183
2014-08-04,1446,議借,41,2.0,31.95,2015-02-04,184
2015-01-06,1446,議借,79,0.01,29.8,2015-07-06,181
2015-02-02,1446,議借,21,0.01,28.2,2015-07-31,179
2015-03-26,1446,議借,50,0.01,28.05,2015-09-25,183
2015-06-16,1446,議借,38,0.01,22.95,2015-12-16,183
2015-12-23,1446,競價,100,6.0,22.45,2016-06-23,183
2016-01-15,1446,議借,87,0.01,19.6,2016-07-15,182
2016-02-01,1446,競價,200,6.0,19.0,2016-08-01,182
2016-06-08,1446,議借,38,7.0,19.05,2016-12-08,183
2017-05-17,1446,議借,158,6.5,25.5,2017-11-17,184
2018-03-26,1446,競價,10,6.0,22.5,2018-09-26,184
2018-07-26,1446,議借,120,6.5,26.55,2019-01-25,183
2018-07-26,1446,議借,120,6.5,26.55,2019-01-25,183
2018-08-24,1446,競價,10,6.0,25.4,2019-02-22,182
2018-08-24,1446,競價,10,6.0,25.4,2019-02-22,182
2018-09-03,1446,競價,15,6.0,25.4,2019-02-27,177
2018-09-03,1446,競價,20,6.0,25.4,2019-02-27,177
2018-09-03,1446,競價,15,6.0,25.4,2019-02-27,177
2018-09-03,1446,競價,20,6.0,25.4,2019-02-27,177
2018-10-02,1446,競價,20,6.0,27.2,2019-04-02,182
2018-10-02,1446,競價,40,6.0,27.2,2019-04-02,182
2018-10-02,1446,競價,20,6.0,27.2,2019-04-02,182
2018-10-02,1446,競價,40,6.0,27.2,2019-04-02,182
2019-01-03,1446,競價,16,6.0,23.7,2019-07-03,181
2019-08-23,1446,競價,25,6.5,30.6,2020-02-21,182
2019-08-23,1446,競價,25,6.5,30.6,2020-02-21,182
2020-03-24,1446,競價,13,6.0,22.15,2020-09-24,184
2020-03-24,1446,競價,13,6.0,22.15,2020-09-24,184
2020-03-26,1446,競價,16,6.0,23.6,2020-09-25,183
2020-03-26,1446,競價,16,6.0,23.6,2020-09-25,183
2020-08-04,1446,競價,51,3.3,28.0,2021-02-04,184
