date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-04-13,1203,議借,200,1.5,23.1,2011-10-13,183
2011-10-25,1203,議借,21,5.0,21.95,2012-04-25,183
2011-12-09,1203,議借,100,0.5,19.4,2012-06-08,182
2012-05-17,1203,議借,220,5.0,20.5,2012-11-16,183
2013-03-06,1203,議借,150,0.01,20.4,2013-09-06,184
2013-04-03,1203,議借,100,6.0,20.45,2013-10-03,183
2014-01-24,1203,議借,33,2.0,24.75,2014-07-24,181
2015-01-22,1203,議借,33,0.01,23.6,2015-07-22,181
2015-04-14,1203,議借,135,0.01,24.0,2015-10-14,183
2016-01-08,1203,議借,150,0.01,22.8,2016-07-08,182
2016-04-06,1203,議借,150,0.01,21.55,2016-10-06,183
2016-04-28,1203,議借,295,2.0,21.9,2016-10-28,183
2016-06-16,1203,議借,143,2.0,21.6,2016-12-16,183
2016-07-18,1203,議借,125,2.0,21.75,2017-01-18,184
2017-01-04,1203,議借,150,2.0,22.9,2017-07-04,181
2017-03-23,1203,議借,140,2.0,23.9,2017-09-22,183
2017-04-26,1203,議借,121,2.0,23.95,2017-10-26,183
2017-07-07,1203,競價,10,3.0,24.65,2018-01-05,182
2018-08-21,1203,議借,120,2.0,26.0,2019-02-21,184
2018-10-25,1203,議借,130,2.0,24.5,2019-04-25,182
2019-02-15,1203,競價,31,3.5,26.1,2019-08-15,181
2019-02-15,1203,競價,31,3.5,26.1,2019-08-15,181
2020-05-06,1203,議借,108,3.5,27.4,2020-11-06,184
2020-05-06,1203,議借,108,3.5,27.4,2020-11-06,184
2020-05-27,1203,競價,20,0.5,28.3,2020-11-27,184
2020-05-27,1203,競價,20,0.5,28.3,2020-11-27,184
2020-09-01,1203,議借,100,3.25,32.1,2021-03-01,181
2020-09-01,1203,議借,100,3.25,32.1,2021-03-01,181
2021-01-21,1203,議借,81,3.25,35.0,2021-07-21,181
