date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2010-01-13,1310,議借,750,0.01,16.7,2010-07-13,181
2010-03-18,1310,議借,492,0.01,18.6,2010-09-17,183
2010-03-23,1310,議借,500,0.01,18.1,2010-09-23,184
2010-05-03,1310,議借,924,0.01,15.05,2010-11-03,184
2010-09-02,1310,議借,190,0.01,13.3,2011-03-02,181
2010-12-15,1310,議借,200,0.01,14.05,2011-06-15,182
2011-01-05,1310,議借,750,0.01,15.3,2011-07-05,181
2011-03-07,1310,議借,14,0.01,13.7,2011-09-07,184
2011-03-11,1310,議借,492,0.01,13.45,2011-09-09,182
2011-04-08,1310,議借,900,3.0,13.95,2011-10-07,182
2011-04-13,1310,議借,400,0.01,13.9,2011-10-13,183
2011-09-19,1310,議借,505,0.01,8.14,2012-03-19,182
2011-09-30,1310,議借,80,0.01,7.36,2012-03-30,182
2013-11-04,1310,議借,50,0.01,22.0,2014-05-02,179
2013-11-05,1310,議借,50,0.01,22.5,2014-05-05,181
2013-12-09,1310,議借,1500,0.01,19.9,2014-06-09,182
2014-02-12,1310,議借,36,0.01,20.35,2014-08-12,181
2014-02-25,1310,議借,50,0.01,19.75,2014-08-25,181
2014-03-11,1310,議借,300,0.01,17.0,2014-09-11,184
2014-03-12,1310,議借,300,4.0,16.4,2014-09-12,184
2014-03-13,1310,議借,1000,0.01,16.05,2014-09-12,183
2014-03-14,1310,議借,2000,0.01,17.15,2014-09-12,182
2014-03-18,1310,議借,300,0.01,17.0,2014-09-18,184
2014-03-19,1310,議借,300,0.01,18.1,2014-09-19,184
2014-03-19,1310,議借,500,0.01,18.1,2014-09-19,184
2014-03-21,1310,議借,245,0.01,17.95,2014-09-19,182
2014-03-21,1310,議借,500,4.0,17.95,2014-09-19,182
2014-03-25,1310,議借,1700,0.01,17.65,2014-09-25,184
2014-04-01,1310,議借,36,0.01,18.8,2014-10-01,183
2014-04-01,1310,議借,400,4.0,18.8,2014-10-01,183
2014-04-01,1310,議借,1500,0.01,18.8,2014-10-01,183
2014-04-03,1310,議借,1600,0.01,18.9,2014-10-03,183
2014-04-07,1310,議借,92,0.01,19.15,2014-10-07,183
2014-04-07,1310,議借,400,4.0,19.15,2014-10-07,183
2014-04-08,1310,議借,160,0.01,19.0,2014-10-08,183
2014-04-10,1310,議借,1100,4.0,18.35,2014-10-09,182
2014-05-09,1310,議借,200,0.01,17.85,2014-11-07,182
2014-05-09,1310,議借,700,4.0,17.85,2014-11-07,182
2014-05-14,1310,議借,1408,4.0,17.4,2014-11-14,184
