date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2014-03-06,1467,議借,150,2.0,15.15,2014-09-05,183
2014-04-10,1467,議借,193,3.0,14.6,2014-10-09,182
2014-05-19,1467,議借,146,2.5,13.0,2014-11-19,184
2015-02-12,1467,議借,250,0.01,12.85,2015-08-12,181
2015-03-27,1467,議借,193,0.01,12.5,2015-09-25,182
2015-04-02,1467,議借,193,0.01,12.7,2015-10-02,183
2015-04-02,1467,議借,225,0.01,12.7,2015-10-02,183
2015-04-14,1467,議借,240,0.01,14.25,2015-10-14,183
2015-06-04,1467,議借,439,0.01,15.45,2015-12-04,183
2015-06-18,1467,議借,204,0.01,14.9,2015-12-18,183
2015-07-09,1467,議借,251,0.01,13.1,2016-01-08,183
2015-07-14,1467,議借,200,0.01,12.85,2016-01-14,184
2015-07-17,1467,議借,80,0.01,12.25,2016-01-15,182
2015-08-26,1467,議借,124,0.01,10.8,2016-02-26,184
2015-12-21,1467,議借,112,0.01,15.0,2016-06-21,183
2016-02-02,1467,議借,250,0.01,16.2,2016-08-02,182
2016-03-30,1467,議借,227,0.01,14.35,2016-09-30,184
2016-03-31,1467,議借,265,0.01,14.25,2016-09-30,183
2016-04-12,1467,議借,240,0.01,13.7,2016-10-12,183
2016-05-27,1467,議借,377,5.0,13.0,2016-11-25,182
2016-09-19,1467,議借,272,5.0,12.75,2017-03-17,179
2016-12-05,1467,競價,10,3.0,11.35,2017-06-05,182
2016-12-07,1467,競價,10,3.0,11.3,2017-06-07,182
2017-01-11,1467,議借,300,5.0,10.4,2017-07-11,181
2017-01-16,1467,競價,19,3.0,10.35,2017-07-14,179
2017-03-28,1467,議借,340,5.0,10.95,2017-09-28,184
2017-03-30,1467,議借,240,5.0,11.1,2017-09-30,184
2017-05-12,1467,議借,400,5.0,10.15,2017-11-10,182
2017-09-14,1467,競價,10,3.0,10.1,2018-03-14,181
2017-12-08,1467,競價,5,1.5,11.45,2018-06-08,182
2018-03-27,1467,議借,260,5.0,11.9,2018-09-27,184
2018-03-27,1467,議借,260,5.0,11.9,2018-09-27,184
2019-04-03,1467,議借,350,3.0,9.89,2019-10-03,183
2019-04-03,1467,議借,350,3.0,9.89,2019-10-03,183
2020-03-20,1467,競價,25,3.0,6.6,2020-09-18,182
2020-03-20,1467,競價,25,3.0,6.6,2020-09-18,182
2020-04-07,1467,議借,57,0.41,7.53,2020-10-07,183
2020-04-07,1467,議借,57,0.41,7.53,2020-10-07,183
2020-08-27,1467,議借,250,3.0,20.35,2021-02-26,183
2020-08-27,1467,議借,250,3.0,20.35,2021-02-26,183
2020-08-31,1467,競價,250,2.5,20.6,2021-02-26,179
2020-08-31,1467,競價,250,2.5,20.6,2021-02-26,179
2020-09-01,1467,議借,618,4.0,20.35,2021-03-01,181
2020-09-01,1467,議借,618,4.0,20.35,2021-03-01,181
2020-09-21,1467,議借,320,3.0,20.35,2021-03-19,179
2020-09-21,1467,議借,320,3.0,20.35,2021-03-19,179
2020-09-25,1467,議借,500,3.0,17.8,2021-03-25,181
2020-09-25,1467,議借,500,3.0,17.8,2021-03-25,181
2020-11-11,1467,議借,430,2.0,17.75,2021-05-11,181
2020-11-12,1467,議借,220,3.0,18.15,2021-05-12,181
2020-12-03,1467,議借,356,1.75,18.1,2021-06-03,182
2020-12-14,1467,議借,295,2.25,19.05,2021-06-11,179
2020-12-31,1467,競價,200,1.0,19.9,2021-06-30,181
2021-01-05,1467,競價,55,1.0,19.5,2021-07-05,181
2021-01-07,1467,競價,100,1.0,19.3,2021-07-07,181
2021-01-14,1467,競價,10,1.0,18.8,2021-07-14,181
2021-01-21,1467,競價,7,1.0,18.25,2021-07-21,181
2021-01-22,1467,議借,154,5.0,18.1,2021-07-22,181
2021-01-26,1467,議借,56,8.0,17.9,2021-07-26,181
2021-02-05,1467,競價,150,3.5,18.85,2021-08-05,181
2021-02-25,1467,競價,50,2.5,18.7,2021-08-25,181
2021-02-26,1467,議借,29,5.0,18.4,2021-08-26,181
2021-02-26,1467,議借,47,10.0,18.4,2021-08-26,181
2021-03-08,1467,競價,21,1.0,17.85,2021-09-08,184
2021-03-12,1467,競價,4,0.5,18.4,2021-09-10,182
2021-03-15,1467,議借,277,12.0,18.8,2021-09-15,184
2021-03-29,1467,競價,3,1.0,20.15,2021-09-29,184
2021-04-08,1467,議借,25,20.0,19.4,2021-10-08,183
2021-04-08,1467,競價,10,10.0,19.4,2021-10-08,183
2021-04-09,1467,議借,23,20.0,20.4,2021-10-08,182
2021-04-13,1467,議借,134,20.0,21.25,2021-10-13,183
2021-04-13,1467,議借,112,20.0,21.25,2021-10-13,183
2021-04-15,1467,競價,2,8.0,20.8,2021-10-15,183
2021-04-15,1467,競價,132,8.0,20.8,2021-10-15,183
2021-04-16,1467,競價,5,10.0,22.0,2021-10-15,182
2021-04-20,1467,議借,12,9.0,22.05,2021-10-20,183
2021-04-26,1467,議借,50,20.0,21.85,2021-10-26,183
2021-04-26,1467,競價,9,2.0,21.85,2021-10-26,183
2021-04-28,1467,議借,62,20.0,22.6,2021-10-28,183
