date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-10-25,1464,議借,34,5.0,9.45,2012-04-25,183
2012-12-07,1464,議借,104,8.0,8.81,2013-06-07,182
2014-01-24,1464,議借,105,2.0,13.0,2014-07-24,181
2014-12-03,1464,議借,66,0.01,13.35,2015-06-03,182
2015-01-26,1464,議借,105,0.01,14.25,2015-07-24,179
2015-06-03,1464,議借,94,0.01,25.85,2015-12-03,183
2015-06-25,1464,議借,580,0.01,31.3,2015-12-25,183
2015-07-08,1464,議借,687,0.01,26.35,2016-01-08,184
2015-07-20,1464,議借,85,0.01,29.3,2016-01-20,184
2015-09-11,1464,議借,130,0.01,26.1,2016-03-11,182
2015-09-25,1464,議借,681,0.01,33.1,2016-03-25,182
2015-11-02,1464,議借,647,0.01,33.75,2016-05-02,182
2015-11-18,1464,議借,100,0.01,29.85,2016-05-18,182
2015-11-25,1464,議借,63,0.01,30.65,2016-05-25,182
2015-11-30,1464,議借,188,0.01,32.5,2016-05-30,182
2015-12-30,1464,議借,900,0.01,32.2,2016-06-30,183
2016-01-06,1464,議借,980,0.01,31.65,2016-07-06,182
2016-01-13,1464,議借,105,0.01,30.2,2016-07-13,182
2016-01-27,1464,競價,25,4.0,31.5,2016-07-27,182
2016-01-27,1464,議借,37,0.01,31.5,2016-07-27,182
2016-02-02,1464,議借,115,0.01,34.55,2016-08-02,182
2016-02-19,1464,議借,251,0.01,39.65,2016-08-19,182
2016-03-03,1464,競價,25,4.0,37.65,2016-09-02,183
2016-04-11,1464,競價,150,4.0,36.5,2016-10-11,183
2016-05-06,1464,競價,250,2.0,32.0,2016-11-04,182
2016-05-30,1464,議借,159,10.0,30.35,2016-11-30,184
2016-07-06,1464,競價,10,4.0,30.1,2017-01-06,184
2016-07-13,1464,議借,85,15.0,32.85,2017-01-13,184
2016-07-28,1464,競價,150,4.0,30.5,2017-01-24,180
2016-07-28,1464,議借,249,6.0,30.5,2017-01-27,183
2016-08-10,1464,競價,49,4.0,28.85,2017-02-10,184
2016-08-10,1464,競價,100,4.0,28.85,2017-02-10,184
2016-08-10,1464,競價,101,2.6,28.85,2017-02-10,184
2016-08-10,1464,議借,249,6.0,28.85,2017-02-10,184
2016-08-11,1464,競價,250,4.0,28.75,2017-02-10,183
2016-08-17,1464,競價,100,3.5,28.1,2017-02-17,184
2016-08-17,1464,競價,400,1.5,28.1,2017-02-17,184
2016-08-19,1464,競價,215,4.0,28.6,2017-02-17,182
2016-08-25,1464,競價,26,3.5,29.05,2017-02-24,183
2016-08-25,1464,競價,50,2.0,29.05,2017-02-24,183
2016-08-26,1464,競價,200,2.0,28.75,2017-02-24,182
2016-08-29,1464,競價,100,2.0,28.55,2017-02-24,179
2016-08-30,1464,議借,100,8.0,28.6,2017-02-28,182
2016-09-02,1464,議借,165,10.0,27.85,2017-03-02,181
2016-09-06,1464,競價,10,4.0,28.1,2017-03-06,181
2016-09-07,1464,競價,100,2.0,28.9,2017-03-07,181
2016-09-12,1464,競價,50,4.0,27.7,2017-03-10,179
2016-09-13,1464,競價,158,3.5,27.4,2017-03-13,181
2016-09-14,1464,競價,200,2.5,27.4,2017-03-14,181
2016-09-29,1464,競價,90,3.0,27.4,2017-03-29,181
2016-10-07,1464,議借,94,9.5,27.2,2017-04-07,182
2016-10-20,1464,競價,100,2.0,26.2,2017-04-20,182
2016-10-21,1464,議借,49,9.5,27.4,2017-04-21,182
2016-11-04,1464,議借,90,9.0,25.45,2017-05-04,181
2016-11-04,1464,議借,200,6.0,25.45,2017-05-04,181
2016-11-08,1464,議借,250,6.0,25.5,2017-05-08,181
2016-11-11,1464,議借,40,9.0,24.05,2017-05-11,181
2016-11-11,1464,議借,153,9.0,24.05,2017-05-11,181
2016-11-14,1464,競價,10,1.5,23.65,2017-05-12,179
2016-11-15,1464,競價,16,2.0,23.9,2017-05-15,181
2016-11-15,1464,議借,25,6.0,23.9,2017-05-15,181
2016-11-16,1464,競價,22,3.0,24.15,2017-05-16,181
2016-11-16,1464,議借,49,10.0,24.15,2017-05-16,181
2016-11-29,1464,競價,11,3.0,26.7,2017-05-26,178
2016-12-05,1464,競價,15,2.5,26.4,2017-06-05,182
2016-12-07,1464,競價,35,2.5,26.3,2017-06-07,182
2016-12-07,1464,議借,116,10.0,26.3,2017-06-07,182
2016-12-07,1464,議借,161,9.0,26.3,2017-06-07,182
2016-12-12,1464,競價,100,3.0,25.9,2017-06-12,182
2016-12-14,1464,競價,60,3.5,26.45,2017-06-14,182
2016-12-26,1464,競價,10,2.5,26.3,2017-06-26,182
2016-12-26,1464,議借,124,9.0,26.3,2017-06-26,182
2016-12-28,1464,議借,122,10.0,26.15,2017-06-28,182
2016-12-29,1464,競價,80,2.0,26.05,2017-06-29,182
2016-12-30,1464,競價,80,3.5,25.85,2017-06-30,182
2017-01-11,1464,議借,104,10.0,25.65,2017-07-11,181
2017-01-11,1464,議借,105,10.0,25.65,2017-07-11,181
2017-01-20,1464,競價,50,2.0,25.75,2017-07-20,181
2017-01-23,1464,議借,122,10.0,25.55,2017-07-21,179
2017-01-24,1464,議借,114,10.0,25.6,2017-07-24,181
2017-01-24,1464,議借,116,10.0,25.6,2017-07-24,181
2017-02-02,1464,議借,180,10.0,24.8,2017-08-02,181
2017-02-08,1464,競價,100,2.0,26.6,2017-08-08,181
2017-02-08,1464,議借,117,10.0,26.6,2017-08-08,181
2017-02-17,1464,競價,26,5.0,25.45,2017-08-17,181
2017-02-17,1464,議借,70,10.0,25.45,2017-08-17,181
2017-02-22,1464,競價,27,5.0,25.7,2017-08-22,181
2017-02-22,1464,議借,58,10.0,25.7,2017-08-22,181
2017-02-24,1464,競價,80,2.0,25.35,2017-08-24,181
2017-03-07,1464,競價,50,5.0,26.15,2017-09-07,184
