date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2012-09-27,1337,議借,73,5.0,99.1,2013-03-27,181
2012-09-27,1337,議借,86,5.0,99.1,2013-03-27,181
2012-11-01,1337,議借,30,6.0,87.2,2013-05-01,181
2013-01-23,1337,議借,50,6.0,85.9,2013-07-23,181
2013-03-01,1337,議借,28,6.0,83.8,2013-08-30,182
2013-03-27,1337,議借,78,6.0,79.7,2013-09-27,184
2013-03-29,1337,議借,78,6.0,80.6,2013-09-27,182
2013-05-15,1337,議借,60,6.0,80.3,2013-11-15,184
2013-05-15,1337,議借,70,6.0,80.3,2013-11-15,184
2013-06-21,1337,議借,14,7.0,77.0,2013-12-20,182
2013-06-21,1337,議借,15,7.0,77.0,2013-12-20,182
2013-06-21,1337,議借,19,7.0,77.0,2013-12-20,182
2013-07-04,1337,議借,13,7.0,79.3,2014-01-03,183
2013-09-11,1337,議借,63,6.0,79.8,2014-03-11,181
2013-09-16,1337,議借,135,6.0,80.2,2014-03-14,179
2013-10-03,1337,議借,142,6.0,83.0,2014-04-03,182
2014-01-09,1337,競價,200,3.0,96.6,2014-07-09,181
2014-01-21,1337,競價,35,1.0,91.5,2014-07-21,181
2014-01-24,1337,議借,52,2.0,90.3,2014-07-24,181
2014-02-05,1337,競價,348,3.0,87.5,2014-08-05,181
2014-02-05,1337,議借,100,6.0,87.5,2014-08-05,181
2014-02-06,1337,競價,152,3.0,90.5,2014-08-06,181
2014-02-19,1337,議借,189,6.0,91.3,2014-08-19,181
2014-02-20,1337,議借,60,7.0,91.8,2014-08-20,181
2014-03-07,1337,競價,40,3.0,92.6,2014-09-05,182
2014-03-13,1337,競價,40,3.0,89.3,2014-09-12,183
2014-03-18,1337,議借,21,7.0,85.4,2014-09-18,184
2014-04-01,1337,競價,200,4.0,88.2,2014-10-01,183
2014-04-09,1337,競價,200,4.0,90.2,2014-10-09,183
2014-04-18,1337,競價,146,4.0,91.7,2014-10-17,182
2014-04-28,1337,議借,17,8.0,69.7,2014-10-28,183
2014-05-02,1337,議借,24,10.0,68.1,2014-10-31,182
2014-05-08,1337,議借,79,7.0,71.1,2014-11-07,183
2014-05-15,1337,議借,110,7.0,66.3,2014-11-14,183
2014-05-19,1337,競價,300,4.0,67.5,2014-11-19,184
2014-05-22,1337,議借,250,7.0,69.1,2014-11-21,183
2014-05-26,1337,競價,150,4.0,68.0,2014-11-26,184
2014-06-11,1337,議借,60,7.0,59.0,2014-12-11,183
2014-06-12,1337,議借,85,7.0,60.8,2014-12-12,183
2014-06-12,1337,議借,154,7.0,60.8,2014-12-12,183
2014-06-12,1337,議借,220,7.0,60.8,2014-12-12,183
2014-06-17,1337,競價,100,4.0,60.9,2014-12-16,182
2014-06-24,1337,競價,100,4.0,61.5,2014-12-24,183
2014-06-26,1337,競價,100,4.0,62.3,2014-12-26,183
2014-07-01,1337,競價,200,4.0,60.3,2014-12-31,183
2014-07-02,1337,競價,105,5.0,59.5,2015-01-02,184
2014-07-09,1337,議借,161,7.0,45.05,2015-01-09,184
2014-07-15,1337,競價,53,4.0,42.4,2015-01-15,184
2014-08-04,1337,議借,200,7.0,43.65,2015-02-04,184
2014-08-05,1337,議借,70,7.0,43.05,2015-02-05,184
2014-08-05,1337,議借,80,7.0,43.05,2015-02-05,184
2014-08-07,1337,議借,166,7.0,41.4,2015-02-06,183
2014-08-07,1337,議借,250,7.0,41.4,2015-02-06,183
2014-08-08,1337,競價,125,4.0,38.85,2015-02-06,182
2014-08-08,1337,競價,184,4.0,38.85,2015-02-06,182
2014-08-11,1337,競價,12,3.0,38.55,2015-02-11,184
2014-08-11,1337,競價,49,4.0,38.55,2015-02-11,184
2014-08-18,1337,議借,53,0.01,45.7,2015-02-18,184
2014-08-18,1337,議借,54,7.0,45.7,2015-02-18,184
2014-08-18,1337,議借,75,0.01,45.7,2015-02-18,184
2014-08-25,1337,議借,88,7.0,45.85,2015-02-25,184
2014-08-28,1337,競價,200,4.0,46.0,2015-02-26,182
2014-09-01,1337,競價,250,3.5,45.8,2015-02-26,178
2014-09-02,1337,競價,300,4.0,45.55,2015-03-02,181
2014-09-03,1337,議借,195,7.0,46.05,2015-03-03,181
2014-09-05,1337,議借,126,7.0,48.6,2015-03-05,181
2014-09-15,1337,議借,56,7.0,45.2,2015-03-13,179
2014-09-15,1337,議借,64,7.0,45.2,2015-03-13,179
2014-09-17,1337,競價,100,4.0,44.9,2015-03-17,181
2014-09-25,1337,議借,150,7.0,44.0,2015-03-25,181
2014-09-29,1337,競價,22,4.0,43.0,2015-03-27,179
2014-10-17,1337,競價,10,3.5,33.0,2015-04-17,182
2014-10-17,1337,競價,119,4.0,33.0,2015-04-17,182
2014-10-17,1337,競價,221,3.5,33.0,2015-04-17,182
2014-10-17,1337,議借,228,7.0,33.0,2015-04-17,182
2014-10-20,1337,競價,434,4.0,33.95,2015-04-20,182
2014-10-20,1337,議借,57,7.0,33.95,2015-04-20,182
2014-10-20,1337,議借,83,7.0,33.95,2015-04-20,182
2014-10-30,1337,競價,22,4.0,37.8,2015-04-30,182
2014-12-01,1337,議借,88,0.01,35.4,2015-06-01,182
2015-01-22,1337,議借,52,0.01,37.35,2015-07-22,181
2015-01-26,1337,競價,10,4.0,37.45,2015-07-24,179
2015-01-30,1337,議借,192,0.01,37.1,2015-07-30,181
2015-02-04,1337,議借,60,0.01,36.55,2015-08-04,181
2015-03-02,1337,競價,20,4.0,37.05,2015-09-02,184
2015-03-12,1337,競價,10,4.0,36.75,2015-09-11,183
2015-03-12,1337,競價,20,4.0,36.75,2015-09-11,183
2015-03-12,1337,競價,119,4.0,36.75,2015-09-11,183
2015-03-12,1337,競價,417,4.0,36.75,2015-09-11,183
2015-03-18,1337,競價,75,4.0,35.9,2015-09-18,184
2015-03-24,1337,競價,22,4.0,33.45,2015-09-24,184
2015-03-26,1337,競價,18,4.0,31.5,2015-09-25,183
2015-03-26,1337,議借,161,0.01,31.5,2015-09-25,183
2015-04-01,1337,議借,96,0.01,29.4,2015-10-01,183
2015-04-14,1337,競價,337,4.0,30.25,2015-10-14,183
2015-04-23,1337,議借,110,0.01,30.6,2015-10-23,183
