date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2010-01-06,1444,議借,1113,0.01,9.1,2010-07-02,177
2010-03-25,1444,議借,304,0.01,9.75,2010-09-24,183
2010-05-31,1444,議借,457,0.01,11.45,2010-11-30,183
2010-08-05,1444,議借,272,0.01,14.8,2011-02-04,183
2010-12-21,1444,議借,647,0.01,16.8,2011-06-21,182
2011-03-16,1444,議借,304,0.01,14.25,2011-09-16,184
2011-05-20,1444,議借,457,0.01,16.6,2011-11-18,182
2011-06-17,1444,議借,58,0.01,15.55,2011-12-16,182
2011-07-19,1444,議借,2500,0.01,16.5,2012-01-19,184
2011-08-01,1444,議借,30,0.01,16.85,2012-02-01,184
2011-08-04,1444,議借,100,0.01,15.1,2012-02-03,183
2011-08-30,1444,議借,250,0.01,13.3,2012-02-29,183
2011-10-07,1444,議借,1000,0.01,10.5,2012-04-06,182
2011-10-13,1444,議借,816,0.01,11.3,2012-04-13,183
2011-10-18,1444,議借,495,0.01,10.85,2012-04-18,183
2011-10-18,1444,議借,797,0.01,10.85,2012-04-18,183
2011-10-25,1444,議借,118,0.01,11.25,2012-04-25,183
2011-11-23,1444,議借,420,0.01,9.51,2012-05-23,182
2011-11-30,1444,議借,1700,0.01,9.6,2012-05-30,182
2011-12-02,1444,議借,290,3.5,9.91,2012-06-01,182
2011-12-19,1444,議借,647,0.01,9.26,2012-06-19,183
2012-01-12,1444,議借,144,0.01,10.95,2012-07-12,182
2012-02-17,1444,議借,888,0.01,12.55,2012-08-17,182
2012-02-29,1444,議借,722,0.01,12.85,2012-08-29,182
2012-03-06,1444,議借,587,0.01,12.85,2012-09-06,184
2012-03-15,1444,議借,1124,3.5,12.8,2012-09-14,183
2012-03-22,1444,議借,450,0.01,12.7,2012-09-21,183
2012-03-23,1444,議借,316,0.01,12.7,2012-09-21,182
2012-04-30,1444,議借,12,0.01,10.5,2012-10-30,183
2012-05-08,1444,議借,457,0.01,11.7,2012-11-08,184
2012-05-28,1444,議借,212,0.01,10.5,2012-11-28,184
2012-11-13,1444,議借,190,0.01,10.15,2013-05-13,181
2012-12-05,1444,議借,281,0.01,10.95,2013-06-05,182
2012-12-13,1444,議借,589,0.01,10.75,2013-06-13,182
2013-03-01,1444,議借,148,0.01,10.95,2013-08-30,182
2013-04-08,1444,議借,375,0.01,10.45,2013-10-08,183
2013-07-10,1444,議借,1000,0.01,10.85,2014-01-10,184
2013-09-24,1444,議借,62,0.01,10.4,2014-03-24,181
2014-02-12,1444,議借,64,0.01,10.9,2014-08-12,181
2014-03-04,1444,競價,93,2.0,10.75,2014-09-04,184
2014-03-05,1444,議借,75,0.01,10.8,2014-09-05,184
2014-03-14,1444,議借,525,5.0,10.7,2014-09-12,182
2014-04-01,1444,議借,64,0.01,11.0,2014-10-01,183
2014-05-07,1444,議借,200,0.01,11.05,2014-11-07,184
2014-05-09,1444,議借,525,0.01,10.9,2014-11-07,182
2014-07-04,1444,議借,442,0.01,10.65,2015-01-02,182
2014-09-03,1444,議借,200,0.01,9.36,2015-03-03,181
2014-09-24,1444,議借,156,0.01,9.52,2015-03-24,181
2014-09-25,1444,議借,200,0.01,9.35,2015-03-25,181
2014-09-30,1444,議借,50,0.01,9.4,2015-03-30,181
2014-10-01,1444,競價,75,2.0,9.31,2015-04-01,182
2014-10-03,1444,議借,46,0.01,9.43,2015-04-03,182
2014-10-06,1444,議借,47,0.01,9.43,2015-04-06,182
2014-10-06,1444,議借,822,2.75,9.43,2015-04-06,182
2014-10-14,1444,議借,28,0.01,9.0,2015-04-14,182
2014-10-15,1444,議借,100,0.01,8.86,2015-04-15,182
2014-11-10,1444,競價,20,2.0,8.73,2015-05-08,179
2014-11-13,1444,競價,15,2.0,8.41,2015-05-13,181
2014-11-19,1444,競價,10,2.0,8.35,2015-05-19,181
2014-11-27,1444,競價,20,2.0,8.4,2015-05-27,181
2015-01-06,1444,議借,200,0.01,9.03,2015-07-06,181
2015-01-14,1444,議借,286,0.01,9.15,2015-07-14,181
2015-01-19,1444,競價,200,2.0,8.98,2015-07-17,179
2015-01-26,1444,競價,86,2.0,9.46,2015-07-24,179
2015-01-29,1444,議借,51,0.01,9.46,2015-07-29,181
2015-02-06,1444,競價,80,2.0,9.49,2015-08-06,181
2015-03-02,1444,競價,50,2.0,9.54,2015-09-02,184
2015-03-02,1444,競價,80,2.0,9.54,2015-09-02,184
2015-03-03,1444,競價,60,2.0,9.57,2015-09-03,184
2015-03-05,1444,競價,60,2.0,9.5,2015-09-04,183
2015-03-05,1444,競價,120,2.0,9.5,2015-09-04,183
2015-03-06,1444,競價,69,2.0,9.41,2015-09-04,182
2015-03-06,1444,競價,80,2.0,9.41,2015-09-04,182
2015-03-17,1444,競價,26,2.0,9.4,2015-09-17,184
2015-03-26,1444,競價,11,2.0,9.15,2015-09-25,183
2015-03-26,1444,競價,48,2.0,9.15,2015-09-25,183
2015-03-26,1444,競價,52,2.0,9.15,2015-09-25,183
2015-03-26,1444,競價,100,2.0,9.15,2015-09-25,183
2015-04-09,1444,競價,41,2.0,10.05,2015-10-08,182
2015-04-15,1444,議借,583,0.01,9.9,2015-10-15,183
2015-05-04,1444,議借,200,0.01,10.8,2015-11-04,184
2015-05-06,1444,競價,109,2.0,10.7,2015-11-06,184
2015-05-06,1444,議借,250,0.01,10.7,2015-11-06,184
2015-05-07,1444,議借,400,0.01,10.55,2015-11-06,183
2015-05-08,1444,議借,1000,0.01,10.45,2015-11-06,182
2015-05-28,1444,議借,493,0.01,10.5,2015-11-27,183
2015-06-02,1444,議借,295,0.01,10.4,2015-12-02,183
2015-06-02,1444,議借,300,0.01,10.4,2015-12-02,183
2015-07-01,1444,競價,88,2.0,10.25,2016-01-01,184
2015-07-08,1444,議借,500,0.01,9.1,2016-01-08,184
2015-07-13,1444,議借,842,0.01,9.51,2016-01-13,184
2015-08-14,1444,競價,30,2.0,8.8,2016-02-03,173
2015-08-14,1444,議借,466,0.01,8.8,2016-02-12,182
2015-08-17,1444,競價,60,2.0,8.73,2016-02-17,184
2015-08-17,1444,議借,150,0.01,8.73,2016-02-17,184
2015-08-17,1444,議借,300,0.01,8.73,2016-02-17,184
2015-08-18,1444,議借,2774,0.01,8.43,2016-02-18,184
2015-08-25,1444,議借,535,0.01,8.19,2016-02-25,184
2015-08-26,1444,議借,396,0.01,8.22,2016-02-26,184
2015-08-26,1444,議借,500,0.01,8.22,2016-02-26,184
2015-10-16,1444,競價,65,2.0,8.84,2016-04-15,182
2015-11-26,1444,議借,800,0.01,9.25,2016-05-26,182
2016-01-04,1444,競價,48,2.0,9.22,2016-07-04,182
