date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2017-08-15,1316,競價,270,2.0,24.8,2018-02-15,184
2017-11-17,1316,競價,10,1.5,24.9,2018-05-17,181
2017-12-07,1316,競價,10,1.5,23.85,2018-06-07,182
2018-01-09,1316,競價,96,1.5,23.95,2018-07-09,181
2018-01-09,1316,競價,96,1.5,23.95,2018-07-09,181
2018-05-30,1316,競價,10,1.5,21.5,2018-11-30,184
2018-12-27,1316,競價,4,1.5,12.05,2019-06-27,182
2018-12-27,1316,競價,4,1.5,12.05,2019-06-27,182
2019-03-05,1316,競價,30,6.5,13.4,2019-09-05,184
2019-03-18,1316,議借,85,20.0,14.75,2019-09-18,184
2019-03-25,1316,競價,30,2.0,16.95,2019-09-25,184
2019-03-25,1316,競價,30,2.0,16.95,2019-09-25,184
2019-04-23,1316,競價,10,4.0,16.0,2019-10-23,183
2019-05-20,1316,競價,30,4.0,14.65,2019-11-20,184
2019-05-20,1316,競價,30,4.0,14.65,2019-11-20,184
2019-05-22,1316,競價,45,3.0,14.95,2019-11-22,184
2019-05-22,1316,競價,45,3.0,14.95,2019-11-22,184
2019-07-29,1316,議借,128,20.0,15.7,2020-01-29,184
2019-07-29,1316,議借,128,20.0,15.7,2020-01-29,184
2019-08-12,1316,競價,50,2.0,12.35,2020-02-12,184
2019-09-06,1316,競價,20,2.0,12.05,2020-03-06,182
2019-09-06,1316,競價,20,2.0,12.05,2020-03-06,182
2019-11-13,1316,競價,25,2.0,13.55,2020-05-13,182
2019-11-13,1316,競價,25,2.0,13.55,2020-05-13,182
2020-03-13,1316,競價,8,1.5,9.9,2020-09-11,182
2020-03-13,1316,競價,8,1.5,9.9,2020-09-11,182
2020-03-20,1316,競價,20,3.5,8.0,2020-09-18,182
2020-05-04,1316,競價,30,1.5,10.6,2020-11-04,184
2020-05-04,1316,競價,100,1.5,10.6,2020-11-04,184
2020-05-04,1316,競價,30,1.5,10.6,2020-11-04,184
2020-05-04,1316,競價,100,1.5,10.6,2020-11-04,184
2020-05-08,1316,競價,70,1.5,11.3,2020-11-06,182
2020-05-08,1316,競價,70,1.5,11.3,2020-11-06,182
2021-04-09,1316,競價,100,2.0,11.9,2021-10-08,182
2021-04-26,1316,競價,6,2.0,12.7,2021-10-26,183
2021-04-26,1316,競價,4,4.0,12.7,2021-10-26,183
