date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2005-03-14,1402,議借,200,1.5,22.7,,0
2005-03-21,1402,議借,25,1.5,22.2,,0
2006-04-06,1402,議借,30,1.0,23.0,2006-05-05,29
2006-06-21,1402,議借,30,1.5,25.6,2006-06-26,5
2006-08-09,1402,議借,9800,2.5,24.65,2007-02-05,180
2006-08-22,1402,競價,1000,2.0,23.25,2007-02-21,183
2006-09-20,1402,議借,80,1.05,24.65,2006-09-25,5
2006-10-25,1402,競價,500,4.0,25.8,2007-04-24,181
2006-10-26,1402,議借,500,3.0,26.05,2007-04-24,180
2006-11-09,1402,競價,1000,4.0,27.0,2007-05-08,180
2006-11-27,1402,競價,2000,3.0,27.4,2007-05-25,179
2006-12-05,1402,競價,350,3.0,27.65,2007-06-04,181
2006-12-08,1402,議借,4248,0.01,29.2,2007-06-06,180
2006-12-22,1402,議借,1500,0.01,27.65,2007-06-20,180
2007-01-08,1402,議借,1000,2.5,27.65,2007-07-06,179
2007-03-07,1402,競價,2000,4.0,25.5,2007-09-06,183
2007-03-12,1402,競價,2000,4.5,26.05,2007-09-11,183
2007-03-15,1402,競價,500,4.0,25.9,2007-09-14,183
2007-03-19,1402,議借,1500,1.54,26.65,2007-09-18,183
2007-04-13,1402,議借,1478,0.01,29.75,2007-10-09,179
2007-08-13,1402,議借,795,0.01,37.9,2008-02-05,176
2007-08-31,1402,議借,21000,0.01,38.8,2008-02-29,182
2007-11-23,1402,議借,15860,0.01,36.75,2008-05-22,181
2007-12-20,1402,議借,13740,0.01,36.1,2008-06-19,182
2008-01-08,1402,議借,8900,0.01,44.0,2008-07-07,181
2008-01-18,1402,競價,100,5.0,48.2,2008-07-17,181
2008-01-18,1402,競價,400,5.0,48.2,2008-07-17,181
2008-01-21,1402,競價,1000,5.0,47.5,2008-07-18,179
2008-01-22,1402,議借,4400,0.01,44.2,2008-07-18,178
2008-01-28,1402,議借,12000,0.01,41.2,2008-07-25,179
2008-01-31,1402,競價,1000,6.0,44.0,2008-07-30,181
2008-02-01,1402,競價,3000,6.0,45.9,2008-07-31,181
2008-02-01,1402,議借,1000,0.01,45.9,2008-07-31,181
2008-02-08,1402,競價,750,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,65,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,100,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,200,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,350,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,700,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,750,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,900,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,1000,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,1035,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,1400,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,1500,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,2000,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,3000,6.0,46.0,2008-08-13,181
2008-02-14,1402,競價,38000,0.5,46.0,2008-08-13,181
2008-02-14,1402,議借,1500,6.0,46.0,2008-08-11,179
2008-02-14,1402,議借,4000,2.5,46.0,2008-08-13,181
2008-02-15,1402,議借,2300,5.0,45.0,2008-08-12,179
2008-02-15,1402,議借,3200,5.0,45.0,2008-08-12,179
2008-02-25,1402,議借,1600,0.01,52.0,2008-08-22,179
2008-03-10,1402,議借,3000,4.0,48.95,2008-09-05,179
2008-03-31,1402,競價,5000,6.0,51.2,2008-09-30,183
2008-03-31,1402,議借,705,0.01,51.2,2008-09-26,179
2008-03-31,1402,議借,970,0.01,51.2,2008-09-26,179
2008-03-31,1402,議借,4600,0.01,51.2,2008-09-26,179
2008-04-01,1402,競價,200,3.0,47.65,2008-09-30,182
2008-04-03,1402,議借,100,0.01,47.5,2008-09-30,180
2008-04-18,1402,議借,526,1.5,53.5,2008-10-17,182
2008-04-22,1402,競價,12000,0.5,52.8,2008-10-21,182
2008-04-23,1402,議借,3000,0.01,51.5,2008-10-20,180
2008-04-25,1402,議借,61,0.01,51.1,2008-10-22,180
2008-04-28,1402,議借,883,0.01,53.3,2008-10-24,179
2008-05-14,1402,議借,531,0.01,49.05,2008-11-10,180
2008-05-20,1402,議借,6000,0.01,49.05,2008-11-19,183
2008-06-05,1402,競價,160,3.5,49.7,2008-06-25,20
2008-06-09,1402,競價,205,3.5,48.0,2008-06-25,16
2008-06-30,1402,議借,1000,0.01,39.55,2008-12-26,179
2008-06-30,1402,議借,1500,2.0,39.55,2008-12-26,179
2008-06-30,1402,議借,4000,0.01,39.55,2008-12-29,182
2008-07-02,1402,議借,500,2.0,37.55,2008-12-29,180
2008-07-03,1402,競價,4000,3.5,37.6,2009-01-02,183
2008-07-04,1402,議借,3500,0.01,38.35,2008-12-30,179
2008-07-08,1402,議借,1331,0.01,38.0,2009-01-07,183
2008-07-09,1402,競價,1600,3.5,38.25,2009-01-09,184
2008-07-09,1402,競價,2000,6.0,38.25,2009-01-08,183
2008-07-10,1402,競價,2400,6.0,38.65,2009-01-09,183
2008-07-10,1402,議借,1298,0.01,38.65,2009-01-09,183
2008-07-10,1402,議借,2000,2.0,38.65,2009-01-06,180
2008-07-11,1402,議借,2000,2.0,39.9,2009-01-07,180
2008-07-23,1402,議借,2000,2.0,40.85,2009-01-19,180
2008-07-24,1402,議借,912,0.01,42.3,2009-01-20,180
2008-07-29,1402,競價,3000,6.0,40.35,2009-01-21,176
2008-08-01,1402,競價,400,4.0,39.5,2009-01-30,182
2008-08-19,1402,競價,56,4.0,32.65,2009-02-19,184
2008-08-19,1402,競價,68,4.0,32.65,2009-02-19,184
2008-08-19,1402,議借,500,0.01,32.65,2009-02-13,178
2008-08-22,1402,議借,220,0.01,30.7,2009-02-18,180
2008-08-27,1402,議借,300,0.01,30.6,2009-02-23,180
2008-08-27,1402,議借,1700,0.01,30.6,2009-02-23,180
2008-08-29,1402,競價,400,4.0,29.2,2009-02-27,182
2008-09-01,1402,議借,1263,0.01,29.4,2009-02-27,179
2008-09-09,1402,議借,4815,0.01,26.8,2009-03-06,178
2008-09-15,1402,議借,3750,0.01,22.75,2009-03-13,179
2008-09-23,1402,議借,1087,0.01,24.3,2009-03-20,178
2008-09-25,1402,議借,550,3.5,23.3,2009-03-24,180
2008-09-30,1402,競價,1100,6.0,22.2,2009-03-27,178
2008-09-30,1402,競價,2000,6.0,22.2,2009-03-27,178
2008-10-01,1402,競價,800,6.0,23.5,2009-03-31,181
2008-10-02,1402,競價,1000,6.0,23.6,2009-04-01,181
2008-10-06,1402,議借,790,0.01,22.5,2009-04-06,182
2008-10-08,1402,競價,1500,6.0,20.7,2009-04-07,181
2008-11-20,1402,議借,1100,0.01,19.0,2009-05-20,181
2008-11-20,1402,議借,2100,0.01,19.0,2009-05-18,179
2008-11-21,1402,議借,1280,0.01,19.2,2009-05-19,179
2009-01-07,1402,議借,22,1.5,23.8,2009-01-20,13
2009-01-08,1402,議借,19,1.5,22.5,2009-01-20,12
2009-01-17,1402,議借,43,1.5,21.45,2009-07-16,180
2009-02-02,1402,議借,136,1.4,20.95,2009-07-17,165
2009-02-04,1402,議借,208,1.5,21.3,2009-08-03,180
2009-02-05,1402,議借,15,1.4,21.75,2009-07-31,176
