date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2010-01-15,1227,議借,350,0.01,43.75,2010-07-15,181
2010-03-30,1227,議借,52,0.01,58.5,2010-09-30,184
2010-05-28,1227,議借,10,0.01,76.5,2010-11-26,182
2010-07-22,1227,議借,175,0.01,81.7,2011-01-21,183
2010-08-11,1227,議借,175,0.01,84.3,2011-02-11,184
2010-08-31,1227,議借,12,1.5,75.8,2011-02-25,178
2010-09-03,1227,議借,10,1.5,79.8,2011-03-02,180
2010-09-13,1227,議借,210,0.01,79.0,2011-03-11,179
2011-01-06,1227,議借,350,0.01,74.0,2011-07-06,181
2011-01-19,1227,議借,17,0.5,71.5,2011-07-18,180
2011-02-09,1227,議借,502,0.01,70.3,2011-08-09,181
2011-03-03,1227,議借,150,0.01,72.5,2011-09-02,183
2011-03-14,1227,競價,50,1.5,75.7,2011-09-14,184
2011-03-21,1227,議借,150,0.01,76.7,2011-09-21,184
2011-03-22,1227,議借,52,0.01,76.6,2011-09-22,184
2011-03-25,1227,競價,10,3.5,79.5,2011-09-23,182
2011-04-01,1227,競價,50,2.0,79.8,2011-09-30,182
2011-05-17,1227,議借,100,0.01,101.5,2011-11-17,184
2011-05-18,1227,議借,50,0.01,104.5,2011-11-18,184
2011-05-19,1227,議借,10,0.5,102.5,2011-11-18,183
2011-06-17,1227,議借,19,0.01,97.6,2011-12-16,182
2011-08-05,1227,競價,40,1.5,100.0,2012-02-03,182
2011-08-05,1227,競價,1000,3.5,100.0,2012-02-03,182
2011-08-08,1227,議借,130,0.01,93.0,2012-02-08,184
2011-08-08,1227,議借,821,0.01,93.0,2012-02-08,184
2011-08-19,1227,議借,225,3.5,99.5,2012-02-17,182
2011-08-25,1227,競價,100,4.0,98.6,2012-02-24,183
2011-08-29,1227,議借,20,2.5,100.5,2012-02-27,182
2011-09-22,1227,競價,100,3.0,96.0,2012-03-22,182
2011-09-23,1227,議借,100,0.01,89.9,2012-03-23,182
2011-09-26,1227,議借,300,0.01,84.0,2012-03-26,182
2011-10-19,1227,議借,20,1.75,93.7,2012-04-18,182
2011-11-01,1227,議借,102,0.01,100.5,2012-05-01,182
2011-11-08,1227,議借,118,0.01,104.0,2012-05-08,182
2011-11-16,1227,議借,60,0.01,108.0,2012-05-16,182
2011-11-17,1227,議借,200,0.01,111.5,2012-05-17,182
2011-11-21,1227,議借,50,0.01,105.5,2012-05-21,182
2011-11-28,1227,議借,100,0.01,107.5,2012-05-28,182
2011-11-29,1227,競價,2200,3.0,109.0,2012-05-29,182
2011-12-01,1227,競價,40,3.0,103.0,2012-05-30,181
2011-12-01,1227,競價,120,3.0,103.0,2012-06-01,183
2011-12-01,1227,議借,108,6.0,103.0,2012-06-01,183
2011-12-01,1227,議借,211,0.01,103.0,2012-06-01,183
2011-12-01,1227,議借,282,6.0,103.0,2012-06-01,183
2011-12-01,1227,議借,300,0.01,103.0,2012-06-01,183
2011-12-05,1227,議借,93,7.5,93.7,2012-06-05,183
2011-12-09,1227,競價,10,3.0,94.6,2012-06-08,182
2011-12-09,1227,競價,166,3.0,94.6,2012-06-08,182
2011-12-12,1227,競價,150,3.0,92.4,2012-06-12,183
2011-12-14,1227,競價,100,3.0,91.5,2012-06-14,183
2012-01-04,1227,議借,184,0.01,91.7,2012-07-04,182
2012-01-19,1227,議借,106,0.01,92.9,2012-07-19,182
2012-02-04,1227,競價,20,3.0,108.0,2012-08-03,181
2012-02-17,1227,議借,750,0.01,101.0,2012-08-17,182
2012-02-20,1227,議借,100,0.01,104.5,2012-08-20,182
2012-02-20,1227,議借,282,4.0,104.5,2012-08-20,182
2012-02-20,1227,議借,431,0.01,104.5,2012-08-20,182
2012-02-23,1227,議借,36,4.5,102.0,2012-08-23,182
2012-03-07,1227,議借,110,0.01,103.5,2012-09-07,184
2012-03-19,1227,議借,36,0.01,103.0,2012-09-19,184
2012-03-22,1227,議借,200,0.01,107.5,2012-09-21,183
2012-03-27,1227,議借,20,0.55,104.0,2012-09-26,183
2012-03-29,1227,議借,320,0.01,100.0,2012-09-28,183
2012-04-06,1227,議借,50,0.01,91.8,2012-10-05,182
2012-04-10,1227,議借,50,0.01,89.8,2012-10-09,182
2012-04-11,1227,議借,73,0.01,88.6,2012-10-11,183
2012-04-12,1227,議借,107,4.0,90.9,2012-10-12,183
2012-04-16,1227,議借,50,0.01,89.3,2012-10-16,183
2012-04-20,1227,議借,49,0.01,90.0,2012-10-19,182
2012-04-23,1227,議借,54,0.01,89.6,2012-10-23,183
2012-05-15,1227,議借,130,0.01,90.0,2012-11-15,184
2012-05-16,1227,議借,39,0.01,90.4,2012-11-16,184
2012-05-18,1227,議借,50,0.01,90.5,2012-11-16,182
2012-05-18,1227,議借,125,4.0,90.5,2012-11-16,182
2012-05-21,1227,議借,50,0.01,90.1,2012-11-21,184
2012-05-22,1227,議借,50,0.01,90.5,2012-11-22,184
2012-05-28,1227,議借,50,0.01,89.3,2012-11-28,184
2012-05-29,1227,議借,119,0.01,91.6,2012-11-29,184
2012-06-08,1227,議借,246,4.0,81.8,2012-12-07,182
2012-06-11,1227,議借,100,4.0,83.9,2012-12-11,183
2012-06-11,1227,議借,1000,0.01,83.9,2012-12-11,183
2012-06-13,1227,競價,280,4.0,82.4,2012-12-13,183
2012-06-19,1227,議借,10,0.01,83.3,2012-12-19,183
2012-06-22,1227,議借,30,0.01,86.1,2012-12-22,183
