date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-05-03,1321,議借,212,2.0,21.55,2011-11-03,184
2012-06-05,1321,議借,200,1.0,20.4,2012-12-05,183
2013-02-26,1321,議借,16,10.0,25.1,2013-08-26,181
2013-02-26,1321,議借,100,4.0,25.1,2013-08-26,181
2013-03-07,1321,議借,110,6.0,26.85,2013-09-06,183
2013-03-20,1321,議借,70,6.0,30.1,2013-09-18,182
2013-03-28,1321,議借,100,6.0,33.15,2013-09-27,183
2013-03-29,1321,議借,160,6.0,33.9,2013-09-27,182
2013-05-31,1321,議借,200,2.0,40.1,2013-11-29,182
2013-06-19,1321,議借,200,3.0,38.05,2013-12-19,183
2013-07-03,1321,議借,600,3.0,37.5,2014-01-03,184
2013-11-01,1321,議借,200,4.0,36.3,2014-04-30,180
2013-11-14,1321,議借,100,4.0,33.85,2014-05-14,181
2014-01-02,1321,議借,54,6.0,34.6,2014-07-02,181
2014-01-03,1321,議借,464,3.0,34.1,2014-07-03,181
2014-01-10,1321,議借,100,6.0,37.0,2014-07-10,181
2014-01-15,1321,議借,130,0.01,36.4,2014-07-15,181
2014-02-05,1321,議借,150,6.0,36.5,2014-08-05,181
2014-02-20,1321,議借,105,2.5,37.75,2014-08-20,181
2014-03-03,1321,議借,185,6.0,37.7,2014-09-03,184
2014-03-12,1321,議借,48,7.0,44.4,2014-09-12,184
2014-03-14,1321,議借,62,0.01,47.1,2014-09-12,182
2014-03-18,1321,議借,100,7.0,45.1,2014-09-18,184
2014-04-01,1321,議借,27,10.0,47.2,2014-10-01,183
2014-04-01,1321,議借,130,7.5,47.2,2014-10-01,183
2014-04-07,1321,議借,14,0.01,47.4,2014-10-07,183
2014-04-07,1321,議借,19,0.01,47.4,2014-10-07,183
2014-04-11,1321,議借,76,8.0,44.5,2014-10-09,181
2014-06-13,1321,議借,75,8.0,48.75,2014-12-12,182
2014-06-13,1321,議借,150,8.0,48.75,2014-12-12,182
2014-06-20,1321,議借,62,0.01,46.2,2014-12-19,182
2014-06-26,1321,競價,200,2.0,44.75,2014-12-26,183
2014-06-30,1321,議借,100,8.0,44.9,2014-12-30,183
2014-09-30,1321,競價,60,2.0,39.1,2015-03-30,181
2014-10-07,1321,競價,40,2.0,38.05,2015-04-07,182
2014-10-22,1321,議借,87,4.0,35.35,2015-04-22,182
2014-11-21,1321,議借,47,0.01,35.5,2015-05-21,181
2014-12-29,1321,議借,300,0.01,36.15,2015-06-29,182
2015-01-06,1321,議借,59,0.01,35.7,2015-07-06,181
2015-01-14,1321,議借,164,0.01,36.0,2015-07-14,181
2015-01-28,1321,競價,300,2.0,33.75,2015-07-28,181
2015-02-03,1321,議借,36,0.01,34.0,2015-08-03,181
2015-02-26,1321,競價,55,2.0,35.0,2015-08-26,181
2015-03-13,1321,議借,48,0.01,34.55,2015-09-11,182
2015-03-24,1321,議借,100,0.01,33.65,2015-09-24,184
2015-03-25,1321,議借,27,0.01,33.45,2015-09-25,184
2015-04-27,1321,議借,100,0.01,37.8,2015-10-27,183
2015-05-08,1321,競價,245,2.0,37.75,2015-11-06,182
2015-05-19,1321,議借,100,0.01,35.6,2015-11-19,184
2015-06-05,1321,競價,10,2.0,31.95,2015-12-04,182
2015-06-17,1321,議借,100,0.01,29.6,2015-12-17,183
2015-06-29,1321,議借,90,0.01,30.35,2015-12-29,183
2015-09-09,1321,競價,166,2.0,27.6,2016-03-09,182
2015-09-14,1321,議借,310,0.01,27.6,2016-03-14,182
2015-09-22,1321,競價,25,2.0,30.7,2016-03-22,182
2015-09-25,1321,議借,126,0.01,30.6,2016-03-25,182
2015-10-23,1321,議借,87,0.01,28.9,2016-04-22,182
2015-12-11,1321,議借,161,0.01,25.2,2016-06-08,180
2015-12-23,1321,議借,130,0.01,25.05,2016-06-23,183
2016-01-14,1321,議借,268,0.01,23.95,2016-07-14,182
2016-02-24,1321,議借,150,0.01,26.9,2016-08-24,182
2016-02-25,1321,議借,55,0.01,26.95,2016-08-25,182
2016-03-08,1321,議借,120,0.01,27.2,2016-09-08,184
2016-03-17,1321,議借,140,0.01,26.75,2016-09-14,181
2016-03-31,1321,議借,125,0.01,26.85,2016-09-30,183
2016-04-07,1321,議借,37,0.01,26.9,2016-10-07,183
2016-05-04,1321,議借,169,8.0,25.1,2016-11-04,184
2016-05-16,1321,議借,130,8.0,25.25,2016-11-16,184
2016-06-29,1321,議借,130,8.0,25.15,2016-12-29,183
2016-07-20,1321,議借,130,8.0,25.3,2017-01-20,184
2016-08-04,1321,競價,4,2.0,26.4,2017-02-03,183
2016-08-30,1321,競價,2,2.0,26.2,2017-02-24,178
2016-09-02,1321,議借,150,8.0,25.85,2017-03-02,181
2016-10-18,1321,競價,10,2.0,25.8,2017-04-18,182
2016-10-21,1321,議借,150,8.0,26.15,2017-04-21,182
2016-11-17,1321,議借,341,8.0,25.2,2017-05-17,181
2016-11-18,1321,競價,70,2.0,24.85,2017-05-18,181
2016-11-18,1321,競價,110,2.0,24.85,2017-05-18,181
2016-11-21,1321,議借,130,8.0,24.55,2017-05-19,179
2016-11-21,1321,議借,289,8.0,24.55,2017-05-19,179
2017-01-04,1321,議借,140,8.0,24.65,2017-07-04,181
2017-02-15,1321,議借,147,8.0,27.95,2017-08-15,181
2017-08-29,1321,議借,120,3.0,31.35,2018-02-28,183
2017-09-01,1321,議借,96,3.0,29.75,2018-03-01,181
2017-09-14,1321,議借,100,3.0,29.8,2018-03-14,181
2017-09-25,1321,議借,110,3.0,29.25,2018-03-23,179
2017-11-03,1321,競價,70,2.0,28.75,2018-05-03,181
2018-02-23,1321,競價,18,2.0,28.6,2018-08-23,181
2018-02-23,1321,競價,18,2.0,28.6,2018-08-23,181
2018-12-26,1321,競價,12,1.5,26.25,2019-06-26,182
2019-01-25,1321,議借,175,3.0,25.9,2019-07-25,181
2019-01-25,1321,議借,175,3.0,25.9,2019-07-25,181
2019-04-16,1321,議借,150,3.0,26.5,2019-10-16,183
2019-09-04,1321,議借,100,3.0,30.3,2020-03-04,182
2019-09-04,1321,議借,100,3.0,30.3,2020-03-04,182
2019-10-25,1321,競價,45,1.5,37.0,2020-04-24,182
2020-03-06,1321,議借,120,2.0,30.65,2020-09-04,182
2020-03-06,1321,議借,120,2.0,30.65,2020-09-04,182
2020-03-26,1321,議借,130,2.0,24.8,2020-09-25,183
2020-03-26,1321,議借,130,2.0,24.8,2020-09-25,183
2020-06-29,1321,議借,140,2.0,31.45,2020-12-29,183
2020-06-29,1321,議借,140,2.0,31.45,2020-12-29,183
2020-07-22,1321,議借,110,2.4,34.4,2021-01-22,184
2020-07-22,1321,議借,110,2.4,34.4,2021-01-22,184
2020-09-01,1321,議借,114,0.2,36.25,2021-03-01,181
2021-01-21,1321,議借,220,2.0,33.3,2021-07-21,181
2021-01-21,1321,議借,84,1.75,33.3,2021-07-21,181
2021-03-02,1321,議借,92,2.05,33.7,2021-09-02,184
2021-04-07,1321,議借,120,2.0,36.25,2021-10-07,183
2021-04-16,1321,議借,84,2.0,38.85,2021-10-15,182
2021-04-19,1321,議借,73,2.0,42.7,2021-10-19,183
2021-04-23,1321,議借,77,2.0,39.55,2021-10-22,182
2021-04-26,1321,競價,20,0.7,40.85,2021-10-26,183
2021-04-27,1321,競價,10,1.0,40.65,2021-10-27,183
