date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2006-03-31,1216,議借,1235,0.01,19.8,2006-09-27,180
2006-06-13,1216,競價,1000,3.0,26.15,2006-12-12,182
2006-08-09,1216,議借,8200,3.0,25.1,2007-02-05,180
2006-09-22,1216,競價,100,3.0,29.7,2007-03-21,180
2006-09-25,1216,議借,1000,2.5,29.85,2007-03-23,179
2006-09-27,1216,競價,2000,3.0,29.4,2007-03-26,180
2006-09-28,1216,競價,2000,3.0,28.8,2007-03-27,180
2006-10-03,1216,競價,2000,3.0,30.3,2007-03-02,150
2006-10-14,1216,議借,500,0.98,31.2,2007-01-31,109
2006-10-16,1216,議借,1500,0.94,30.75,2007-01-31,107
2006-10-19,1216,議借,1200,0.01,29.4,2007-04-17,180
2006-11-02,1216,競價,1000,3.5,29.1,2007-04-30,179
2006-11-07,1216,議借,500,0.94,30.1,2007-01-31,85
2006-11-13,1216,競價,1000,3.5,29.9,2007-05-11,179
2006-12-06,1216,議借,2800,3.0,32.25,2007-06-04,180
2006-12-07,1216,議借,1100,3.0,32.25,2007-06-05,180
2006-12-14,1216,議借,3000,0.01,30.6,2007-06-12,180
2007-01-16,1216,競價,200,6.0,29.8,2007-07-13,178
2007-01-16,1216,競價,300,6.0,29.8,2007-07-13,178
2007-01-16,1216,競價,500,3.0,29.8,2007-07-13,178
2007-01-16,1216,競價,2000,5.0,29.8,2007-07-13,178
2007-01-26,1216,競價,1000,6.5,30.8,2007-07-25,180
2007-02-12,1216,競價,1000,6.5,31.5,2007-08-10,179
2007-02-13,1216,議借,2200,0.01,31.65,2007-08-13,181
2007-03-07,1216,競價,2000,6.0,29.35,2007-09-06,183
2007-03-07,1216,議借,500,0.01,29.35,2007-09-03,180
2007-03-12,1216,競價,500,6.5,30.0,2007-09-11,183
2007-03-12,1216,競價,1000,6.5,30.0,2007-09-11,183
2007-03-19,1216,議借,500,1.75,30.6,2007-09-18,183
2007-04-13,1216,議借,1454,0.01,30.9,2007-10-09,179
2007-05-28,1216,競價,2000,6.5,31.95,2007-11-27,183
2007-05-29,1216,競價,400,6.5,32.05,2007-11-28,183
2007-05-29,1216,競價,900,5.0,32.05,2007-11-28,183
2007-05-30,1216,競價,800,3.0,31.9,2007-11-29,183
2007-05-31,1216,議借,4500,0.01,31.4,2007-11-27,180
2007-06-06,1216,議借,420,0.01,31.5,2007-12-03,180
2007-06-06,1216,議借,1900,0.01,31.5,2007-12-03,180
2007-06-08,1216,議借,1100,3.0,31.4,2007-12-05,180
2007-06-12,1216,議借,1500,0.01,31.6,2007-12-11,182
2007-07-11,1216,議借,5400,3.0,34.7,2008-01-07,180
2007-08-07,1216,議借,950,0.01,33.4,2008-02-01,178
2007-08-07,1216,議借,5000,3.0,33.4,2008-02-01,178
2007-10-15,1216,議借,696,3.0,49.9,2008-04-11,179
2007-10-31,1216,議借,1600,0.01,46.45,2008-04-28,180
2007-11-15,1216,議借,200,1.8,47.6,2008-05-14,181
2007-11-16,1216,議借,400,1.8,46.85,2008-05-15,181
2007-11-21,1216,議借,200,1.8,43.75,2008-05-20,181
2007-11-22,1216,競價,500,3.0,42.0,2008-05-21,181
2007-11-26,1216,競價,1000,6.5,39.3,2008-05-23,179
2007-11-28,1216,議借,1100,3.0,37.5,2008-05-28,182
2007-11-28,1216,議借,1841,3.0,37.5,2008-05-28,182
2007-11-28,1216,議借,2470,0.01,37.5,2008-05-28,182
2007-12-05,1216,議借,1200,2.0,40.6,2008-05-05,152
2007-12-06,1216,議借,7000,3.0,39.9,2008-06-05,182
2007-12-10,1216,議借,15900,0.01,37.7,2008-06-06,179
2007-12-17,1216,競價,1000,3.0,35.25,2008-06-17,183
2007-12-17,1216,競價,2500,1.5,35.25,2008-06-17,183
2007-12-17,1216,議借,1200,3.0,35.25,2008-06-11,177
2007-12-17,1216,議借,4000,1.5,35.25,2008-06-16,182
2007-12-18,1216,議借,2820,0.01,36.0,2008-06-06,171
2007-12-20,1216,議借,18720,0.01,36.3,2008-06-19,182
2007-12-31,1216,競價,500,2.0,43.9,2008-02-29,60
2008-01-07,1216,競價,350,2.0,43.6,2008-02-29,53
2008-01-07,1216,議借,5100,0.01,43.6,2008-07-04,179
2008-01-08,1216,競價,150,2.0,45.0,2008-02-29,52
2008-01-10,1216,議借,1972,0.01,43.9,2008-07-08,180
2008-01-31,1216,議借,1913,0.01,39.05,2008-07-25,176
2008-02-04,1216,議借,500,3.0,41.7,2008-07-30,177
2008-02-29,1216,議借,5000,3.0,45.7,2008-08-27,180
2008-03-06,1216,競價,500,2.0,48.0,2008-09-05,183
