date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2014-01-24,1323,議借,138,2.0,38.9,2014-07-24,181
2014-03-18,1323,議借,112,4.0,39.65,2014-09-18,184
2014-05-30,1323,議借,100,4.0,37.85,2014-11-28,182
2015-01-14,1323,議借,80,0.01,37.55,2015-07-14,181
2015-01-22,1323,議借,138,0.01,37.9,2015-07-22,181
2015-03-13,1323,議借,112,0.01,37.4,2015-09-11,182
2015-05-07,1323,議借,100,0.01,35.8,2015-11-06,183
2015-06-25,1323,議借,110,0.01,29.0,2015-12-25,183
2016-01-08,1323,議借,138,0.01,23.55,2016-07-08,182
2016-03-08,1323,議借,112,0.01,26.9,2016-09-08,184
2016-03-29,1323,競價,10,2.5,31.05,2016-09-29,184
2016-04-18,1323,議借,100,0.01,34.75,2016-10-18,183
2016-04-20,1323,競價,10,2.5,34.05,2016-10-20,183
2016-05-03,1323,議借,102,4.0,31.8,2016-11-03,184
2016-05-13,1323,競價,10,2.5,31.8,2016-11-11,182
2016-06-14,1323,議借,110,4.0,32.65,2016-12-14,183
2016-07-06,1323,競價,15,3.0,32.05,2017-01-06,184
2016-07-20,1323,競價,23,3.5,32.8,2017-01-20,184
2016-11-04,1323,議借,85,4.0,33.9,2017-05-04,181
2017-02-02,1323,競價,50,2.5,33.5,2017-08-02,181
2017-02-09,1323,競價,10,2.5,34.35,2017-08-09,181
2017-02-09,1323,競價,15,2.5,34.35,2017-08-09,181
2017-03-06,1323,議借,100,4.0,34.4,2017-09-06,184
2017-04-18,1323,議借,120,4.0,33.35,2017-10-18,183
2017-04-26,1323,競價,30,3.0,33.45,2017-10-26,183
2017-04-26,1323,議借,100,4.0,33.45,2017-10-26,183
2017-06-05,1323,議借,100,4.0,33.55,2017-12-05,183
2017-07-14,1323,議借,145,4.0,31.8,2018-01-12,182
2018-02-06,1323,議借,80,4.0,32.45,2018-08-06,181
2018-02-27,1323,競價,10,2.5,34.3,2018-08-27,181
2018-02-27,1323,競價,13,2.5,34.3,2018-08-27,181
2018-02-27,1323,競價,50,2.5,34.3,2018-08-27,181
2018-03-29,1323,競價,23,2.5,36.6,2018-09-28,183
2018-03-29,1323,競價,26,2.5,36.6,2018-09-28,183
2018-03-29,1323,競價,26,2.5,36.6,2018-09-28,183
2018-03-29,1323,競價,23,2.5,36.6,2018-09-28,183
2018-05-02,1323,議借,86,3.75,34.6,2018-11-02,184
2018-05-02,1323,議借,86,3.75,34.6,2018-11-02,184
2018-06-13,1323,議借,100,4.0,38.1,2018-12-13,183
2018-06-13,1323,議借,100,4.0,38.1,2018-12-13,183
2018-07-16,1323,競價,10,2.5,37.6,2019-01-16,184
2018-07-16,1323,競價,15,2.5,37.6,2019-01-16,184
2018-07-16,1323,競價,10,2.5,37.6,2019-01-16,184
2018-07-16,1323,競價,15,2.5,37.6,2019-01-16,184
2018-08-13,1323,競價,23,2.5,36.15,2019-02-13,184
2018-08-24,1323,議借,100,3.9,36.7,2019-02-22,182
2018-08-24,1323,議借,100,3.9,36.7,2019-02-22,182
2018-10-25,1323,競價,10,2.5,32.85,2019-04-25,182
2018-10-25,1323,競價,10,2.5,32.85,2019-04-25,182
2018-10-26,1323,競價,40,2.5,32.6,2019-04-26,182
2018-10-26,1323,競價,40,2.5,32.6,2019-04-26,182
2019-04-18,1323,議借,100,3.85,36.05,2019-10-18,183
2019-04-18,1323,議借,100,3.85,36.05,2019-10-18,183
2019-05-02,1323,競價,10,2.5,36.2,2019-11-01,183
2019-05-02,1323,競價,15,2.5,36.2,2019-11-01,183
2019-05-02,1323,競價,10,2.5,36.2,2019-11-01,183
2019-05-02,1323,競價,15,2.5,36.2,2019-11-01,183
2019-07-19,1323,議借,87,10.0,34.4,2020-01-17,182
2019-07-19,1323,議借,87,10.0,34.4,2020-01-17,182
2020-02-20,1323,競價,40,2.5,33.25,2020-08-20,182
2020-06-09,1323,議借,97,4.25,33.45,2020-12-09,183
2020-06-09,1323,議借,97,4.25,33.45,2020-12-09,183
2020-07-09,1323,議借,90,4.5,33.7,2021-01-08,183
2020-07-09,1323,議借,90,4.5,33.7,2021-01-08,183
