date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2008-01-17,1210,競價,500,6.0,37.2,2008-04-02,76
2008-01-18,1210,競價,300,6.0,37.2,2008-04-02,75
2008-02-12,1210,競價,500,6.0,36.8,2008-03-31,48
2008-04-01,1210,競價,150,6.0,38.25,2008-08-14,135
2008-04-03,1210,競價,500,6.0,37.1,2008-07-15,103
2008-04-24,1210,競價,100,6.0,39.2,2008-08-12,110
2008-04-29,1210,競價,150,6.0,40.0,2008-05-28,29
2008-05-05,1210,競價,100,6.0,45.1,2008-05-28,23
2008-05-05,1210,競價,150,6.0,45.1,2008-05-28,23
2008-08-15,1210,競價,500,5.5,34.5,2008-12-09,116
2008-12-01,1210,議借,60,1.5,24.6,2009-05-27,177
2008-12-05,1210,議借,20,1.5,23.5,2009-06-04,181
2009-02-03,1210,競價,500,5.0,23.7,2009-08-03,181
2009-02-05,1210,議借,10,1.4,24.15,2009-07-31,176
2009-02-12,1210,議借,26,1.4,24.3,2009-08-11,180
2009-03-02,1210,議借,36,1.35,23.2,2009-08-24,175
2009-03-03,1210,議借,10,1.4,23.75,2009-09-02,183
2009-03-18,1210,議借,50,1.5,25.6,2009-09-17,183
2009-07-06,1210,議借,30,1.5,37.6,2009-12-31,178
2009-08-13,1210,議借,664,0.01,33.65,2010-02-12,183
2009-08-31,1210,議借,42,1.3,33.0,2010-02-26,179
2009-09-14,1210,競價,300,5.0,36.0,2010-03-12,179
2009-09-22,1210,議借,16,1.3,36.0,2010-03-19,178
2009-10-26,1210,競價,300,5.0,36.4,2010-04-23,179
2009-12-22,1210,議借,646,0.01,35.05,2010-06-22,182
2010-01-12,1210,競價,240,5.0,36.5,2010-07-09,178
2010-01-21,1210,議借,300,0.01,34.8,2010-07-21,181
2010-03-29,1210,議借,157,0.01,33.2,2010-09-29,184
2010-06-01,1210,議借,195,0.01,25.9,2010-12-01,183
2010-08-09,1210,競價,100,5.0,34.9,2011-01-28,172
2010-08-11,1210,議借,480,0.01,30.2,2011-02-10,183
2010-09-02,1210,競價,40,5.0,29.95,2011-03-01,180
2010-12-17,1210,議借,235,0.01,31.75,2011-06-17,182
2011-02-10,1210,競價,47,4.0,31.6,2011-08-10,181
2011-02-16,1210,競價,30,3.8,30.75,2011-08-16,181
2011-03-22,1210,議借,157,0.01,29.6,2011-09-22,184
2011-03-23,1210,競價,70,3.8,31.1,2011-09-23,184
2011-03-30,1210,競價,80,3.8,31.15,2011-09-30,184
2011-03-31,1210,競價,30,3.7,31.4,2011-09-30,183
2011-05-11,1210,競價,163,3.5,34.7,2011-11-11,184
2011-05-12,1210,競價,163,3.5,34.85,2011-11-11,183
2011-05-12,1210,競價,174,3.5,34.85,2011-11-11,183
2011-05-26,1210,議借,195,0.01,31.6,2011-11-25,183
2011-06-17,1210,競價,200,3.3,31.55,2011-12-16,182
2011-06-28,1210,競價,100,3.3,32.15,2011-12-28,183
2011-07-06,1210,競價,100,3.3,32.3,2012-01-06,184
2011-07-14,1210,競價,100,3.0,34.9,2012-01-13,183
2011-07-15,1210,議借,100,0.01,35.7,2012-01-13,182
2011-08-03,1210,議借,100,0.01,38.0,2012-02-03,184
2011-08-26,1210,競價,400,3.0,29.45,2012-02-24,182
2011-09-02,1210,議借,100,0.01,32.05,2012-03-02,182
2011-09-26,1210,競價,50,3.0,26.2,2012-03-26,182
2011-10-05,1210,議借,250,0.01,27.5,2012-04-05,183
2011-10-12,1210,議借,150,0.01,29.1,2012-04-12,183
2011-10-19,1210,議借,213,0.01,29.25,2012-04-19,183
2011-10-31,1210,競價,50,3.0,30.9,2012-04-30,182
2011-11-16,1210,議借,117,0.01,28.25,2012-05-16,182
2011-11-16,1210,議借,125,0.01,28.25,2012-05-16,182
2011-12-06,1210,議借,235,0.01,28.1,2012-06-06,183
