date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2007-03-16,1451,議借,316,0.01,19.95,2007-09-12,180
2008-08-28,1451,議借,70,5.0,12.1,2009-02-24,180
2008-09-02,1451,議借,55,0.01,11.8,2009-02-27,178
2009-10-21,1451,競價,153,1.0,16.85,2010-04-20,181
2010-01-05,1451,競價,153,1.5,17.35,2010-07-05,181
2010-01-12,1451,議借,702,0.01,17.3,2010-07-09,178
2010-02-04,1451,競價,153,1.4,17.2,2010-08-03,180
2010-03-29,1451,議借,158,0.01,18.0,2010-09-29,184
2010-06-01,1451,議借,300,0.01,17.2,2010-12-01,183
2011-03-07,1451,議借,618,0.01,23.2,2011-09-07,184
2011-09-01,1451,議借,100,0.01,23.6,2012-03-01,182
2011-10-25,1451,議借,94,0.01,21.3,2012-04-25,183
2012-03-28,1451,議借,10,0.01,21.6,2012-09-28,184
2012-04-16,1451,議借,10,0.01,20.1,2012-10-16,183
2012-04-17,1451,議借,20,0.01,19.9,2012-10-17,183
2012-05-18,1451,議借,235,4.0,18.75,2012-11-16,182
2012-05-25,1451,議借,235,0.01,18.7,2012-11-23,182
2012-09-11,1451,議借,170,6.0,20.7,2013-03-11,181
2012-12-07,1451,議借,200,6.0,20.5,2013-06-07,182
2013-01-30,1451,競價,71,2.0,20.8,2013-07-30,181
2013-03-04,1451,議借,15,15.0,21.0,2013-09-04,184
2013-04-16,1451,議借,100,15.0,21.55,2013-10-16,183
2013-06-05,1451,議借,113,6.0,30.2,2013-12-05,183
2013-06-14,1451,競價,112,2.0,26.75,2013-12-13,182
2013-06-18,1451,議借,100,0.01,28.3,2013-12-18,183
2013-06-18,1451,議借,333,0.01,28.3,2013-12-18,183
2013-06-18,1451,議借,730,0.01,28.3,2013-12-18,183
2013-06-19,1451,議借,250,0.01,28.5,2013-12-19,183
2013-06-20,1451,議借,79,0.01,27.85,2013-12-20,183
2013-06-20,1451,議借,300,0.01,27.85,2013-12-20,183
2013-06-20,1451,議借,869,0.01,27.85,2013-12-20,183
2013-06-21,1451,議借,195,3.5,26.5,2013-12-20,182
2013-06-24,1451,議借,90,0.01,26.75,2013-12-24,183
2014-01-10,1451,議借,120,3.0,31.6,2014-07-10,181
2014-01-24,1451,議借,256,2.0,30.6,2014-07-24,181
2014-02-12,1451,議借,28,0.01,30.65,2014-08-12,181
2014-02-20,1451,議借,60,0.01,30.7,2014-08-20,181
2014-03-12,1451,競價,100,1.5,30.4,2014-09-12,184
2014-03-18,1451,議借,134,0.01,30.0,2014-09-18,184
2014-04-01,1451,議借,28,0.01,30.7,2014-10-01,183
2014-05-09,1451,議借,256,0.01,29.25,2014-11-07,182
2014-12-01,1451,競價,10,1.5,26.0,2015-06-01,182
2014-12-02,1451,議借,150,0.01,25.9,2015-06-02,182
2015-01-14,1451,議借,112,0.01,26.45,2015-07-14,181
2015-01-21,1451,議借,222,0.01,25.95,2015-07-21,181
2015-03-16,1451,競價,40,1.5,26.1,2015-09-16,184
2015-04-09,1451,競價,10,1.5,27.8,2015-10-08,182
2015-04-15,1451,議借,256,0.01,26.9,2015-10-15,183
2015-04-17,1451,議借,120,0.01,27.05,2015-10-16,182
2015-07-14,1451,議借,130,0.01,23.5,2016-01-14,184
2015-07-16,1451,議借,226,0.01,23.35,2016-01-15,183
2015-08-03,1451,議借,140,0.01,22.35,2016-02-03,184
2015-08-14,1451,議借,175,0.01,22.15,2016-02-12,182
2015-08-18,1451,競價,22,1.5,21.5,2016-02-18,184
2015-08-25,1451,議借,170,0.01,17.4,2016-02-25,184
2015-12-18,1451,議借,150,0.01,20.3,2016-06-17,182
2016-01-07,1451,競價,81,1.5,21.55,2016-07-07,182
2016-01-08,1451,議借,222,0.01,21.7,2016-07-08,182
2016-04-01,1451,議借,256,0.01,24.45,2016-09-30,182
2016-04-08,1451,議借,35,0.01,23.95,2016-10-07,182
2016-04-08,1451,議借,49,0.01,23.95,2016-10-07,182
2016-05-23,1451,競價,38,1.5,24.25,2016-11-23,184
2016-06-01,1451,議借,132,2.0,24.5,2016-12-01,183
2016-06-03,1451,競價,15,1.5,24.35,2016-12-02,182
2016-06-29,1451,議借,132,2.0,23.6,2016-12-29,183
2016-07-07,1451,議借,136,2.0,23.8,2017-01-06,183
2016-07-07,1451,議借,226,2.0,23.8,2017-01-06,183
2016-07-12,1451,議借,300,2.0,23.55,2017-01-12,184
2016-07-15,1451,競價,190,1.5,24.35,2017-01-13,182
2016-08-05,1451,競價,22,1.5,23.55,2017-02-03,182
2016-08-19,1451,競價,3,1.5,24.35,2017-02-17,182
