date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-04-13,1416,議借,710,1.5,12.25,2011-10-13,183
2011-10-25,1416,議借,119,5.0,10.15,2012-04-25,183
2012-02-21,1416,競價,10,2.0,12.25,2012-08-21,182
2012-03-05,1416,議借,260,6.0,13.15,2012-09-05,184
2012-04-05,1416,議借,710,5.0,12.7,2012-10-05,183
2012-10-19,1416,議借,119,5.0,17.9,2013-04-19,182
2013-01-24,1416,議借,50,5.0,17.1,2013-07-24,181
2013-04-02,1416,議借,710,5.0,18.4,2013-10-02,183
2013-04-08,1416,議借,250,5.0,18.1,2013-10-08,183
2013-05-22,1416,議借,421,5.0,17.25,2013-11-22,184
2013-06-06,1416,議借,106,7.0,17.05,2013-12-06,183
2013-12-27,1416,議借,144,5.0,19.5,2014-06-27,182
2014-01-24,1416,議借,51,2.0,19.1,2014-07-24,181
2014-03-19,1416,議借,150,5.0,18.9,2014-09-19,184
2014-04-18,1416,議借,150,5.0,20.0,2014-10-17,182
2014-06-09,1416,議借,10,5.0,19.95,2014-12-09,183
2014-06-16,1416,議借,150,5.0,19.75,2014-12-16,183
2014-07-17,1416,議借,200,5.0,19.05,2015-01-16,183
2014-07-18,1416,議借,72,5.0,18.95,2015-01-16,182
2014-07-28,1416,議借,150,5.0,19.0,2015-01-28,184
2014-08-04,1416,議借,150,2.0,19.0,2015-02-04,184
2014-08-07,1416,議借,159,5.0,18.65,2015-02-06,183
2014-08-14,1416,議借,150,5.0,18.65,2015-02-13,183
2014-08-14,1416,議借,161,5.0,18.65,2015-02-13,183
2014-08-21,1416,議借,100,5.0,18.9,2015-02-20,183
2014-08-22,1416,議借,250,5.0,19.15,2015-02-20,182
2014-09-17,1416,議借,126,5.0,16.65,2015-03-17,181
2014-09-17,1416,議借,150,5.0,16.65,2015-03-17,181
2014-09-25,1416,議借,150,5.0,16.45,2015-03-25,181
2014-11-07,1416,議借,200,5.0,16.45,2015-05-07,181
2014-11-12,1416,議借,160,5.0,16.3,2015-05-12,181
2014-11-12,1416,議借,250,5.0,16.3,2015-05-12,181
2014-11-20,1416,議借,300,0.01,16.35,2015-05-20,181
2014-12-09,1416,議借,200,0.01,16.95,2015-06-09,182
2015-01-16,1416,議借,434,0.01,17.95,2015-07-16,181
2015-01-22,1416,議借,51,0.01,17.9,2015-07-22,181
2015-02-11,1416,議借,281,0.01,17.85,2015-08-11,181
2015-03-06,1416,競價,36,2.0,18.05,2015-09-04,182
2015-03-17,1416,議借,200,0.01,18.35,2015-09-17,184
2015-03-19,1416,競價,10,2.0,19.1,2015-09-18,183
2015-03-30,1416,競價,10,2.0,19.4,2015-09-30,184
2015-05-28,1416,議借,180,0.01,16.7,2015-11-27,183
2015-07-20,1416,議借,193,0.01,16.3,2016-01-20,184
2015-07-28,1416,議借,235,0.01,15.95,2016-01-28,184
2015-07-31,1416,議借,180,0.01,15.9,2016-01-29,182
2015-08-07,1416,議借,200,0.01,15.8,2016-02-05,182
2015-08-14,1416,議借,240,0.01,16.25,2016-02-12,182
2015-09-09,1416,議借,200,0.01,16.05,2016-03-09,182
2015-09-17,1416,競價,10,2.0,16.05,2016-03-17,182
2015-12-15,1416,議借,180,0.01,18.2,2016-06-15,183
2016-01-28,1416,競價,70,2.5,17.3,2016-07-28,182
2016-01-29,1416,議借,200,0.01,17.25,2016-07-29,182
2016-02-25,1416,議借,185,0.01,17.9,2016-08-25,182
2016-04-19,1416,議借,200,0.01,19.6,2016-10-19,183
2016-04-27,1416,議借,170,5.0,19.15,2016-10-27,183
2016-07-06,1416,議借,167,5.0,19.35,2017-01-06,184
2016-08-17,1416,議借,150,6.0,21.8,2017-02-17,184
2016-08-24,1416,競價,70,2.5,21.25,2017-02-24,184
2016-10-25,1416,議借,140,8.0,25.1,2017-04-25,182
2016-10-27,1416,議借,500,6.0,24.85,2017-04-27,182
2016-12-06,1416,議借,130,8.0,25.15,2017-06-06,182
2017-02-20,1416,競價,54,2.5,27.1,2017-08-18,179
2017-06-02,1416,議借,200,8.0,28.0,2017-12-01,182
2017-07-13,1416,議借,120,8.0,27.0,2018-01-12,183
2017-07-20,1416,議借,200,8.0,26.7,2018-01-19,183
2017-07-21,1416,議借,200,8.0,26.9,2018-01-19,182
2017-07-24,1416,議借,115,8.0,26.75,2018-01-24,184
2017-09-11,1416,議借,150,8.0,21.3,2018-03-09,179
2018-07-09,1416,議借,186,8.0,16.6,2019-01-09,184
2018-07-09,1416,議借,186,8.0,16.6,2019-01-09,184
2018-08-16,1416,議借,200,8.0,16.5,2019-02-15,183
2018-08-24,1416,議借,200,8.0,17.05,2019-02-22,182
2018-08-24,1416,議借,200,8.0,17.05,2019-02-22,182
2019-08-20,1416,議借,400,7.0,15.3,2020-02-20,184
2019-08-20,1416,議借,400,7.0,15.3,2020-02-20,184
2020-07-22,1416,議借,200,2.5,13.8,2021-01-22,184
2020-07-22,1416,議借,200,2.5,13.8,2021-01-22,184
2020-11-09,1416,議借,248,2.55,11.75,2021-05-07,179
2021-01-21,1416,議借,252,2.25,10.95,2021-07-21,181
2021-04-15,1416,議借,270,4.0,11.25,2021-10-15,183
2021-04-26,1416,競價,10,1.0,12.2,2021-10-26,183
