date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-04-13,1218,議借,546,1.5,18.2,2011-10-13,183
2011-05-05,1218,議借,243,2.0,17.85,2011-11-04,183
2011-10-25,1218,議借,127,5.0,15.7,2012-04-25,183
2012-03-05,1218,議借,220,5.0,17.5,2012-09-05,184
2012-04-02,1218,議借,600,5.0,16.25,2012-10-02,183
2012-04-05,1218,議借,368,5.0,15.4,2012-10-05,183
2012-05-02,1218,議借,12,10.0,15.7,2012-11-02,184
2012-05-15,1218,議借,380,0.01,15.3,2012-11-15,184
2012-05-17,1218,議借,300,5.0,15.15,2012-11-16,183
2012-08-08,1218,議借,100,8.0,16.35,2013-02-08,184
2012-10-19,1218,議借,127,5.0,16.7,2013-04-19,182
2012-11-21,1218,議借,250,5.0,15.1,2013-05-21,181
2013-03-07,1218,議借,192,6.0,15.65,2013-09-06,183
2013-04-02,1218,議借,368,5.0,14.7,2013-10-02,183
2013-04-03,1218,議借,150,6.0,14.6,2013-10-03,183
2013-04-08,1218,議借,200,6.0,14.2,2013-10-08,183
2013-04-10,1218,議借,250,6.0,14.15,2013-10-09,182
2013-04-16,1218,議借,100,10.0,14.3,2013-10-16,183
2013-04-30,1218,議借,380,5.0,14.6,2013-10-30,183
2013-05-30,1218,議借,200,7.5,15.15,2013-11-29,183
2013-08-01,1218,議借,250,0.01,14.85,2014-01-31,183
2013-11-13,1218,議借,240,5.0,13.85,2014-05-13,181
2014-02-07,1218,議借,200,5.0,13.0,2014-08-07,181
2014-03-31,1218,議借,368,5.0,14.8,2014-09-30,183
2014-04-03,1218,議借,200,5.0,14.35,2014-10-03,183
2014-04-07,1218,競價,42,1.5,14.25,2014-10-07,183
2014-04-28,1218,議借,380,5.0,12.8,2014-10-28,183
2014-05-19,1218,議借,175,2.5,12.8,2014-11-19,184
2014-06-09,1218,議借,35,2.5,13.2,2014-12-09,183
2014-06-13,1218,議借,250,5.0,13.0,2014-12-12,182
2014-07-10,1218,議借,200,5.0,13.7,2015-01-09,183
2014-07-18,1218,議借,140,2.5,13.6,2015-01-16,182
2014-07-18,1218,議借,250,5.0,13.6,2015-01-16,182
2014-08-11,1218,議借,112,2.5,13.3,2015-02-11,184
2014-08-27,1218,議借,250,5.0,13.0,2015-02-27,184
2014-09-11,1218,議借,200,5.0,12.95,2015-03-11,181
2014-09-11,1218,議借,300,5.0,12.95,2015-03-11,181
2014-09-19,1218,競價,34,2.0,12.95,2015-03-19,181
2014-10-31,1218,議借,100,5.0,11.5,2015-04-30,181
2015-01-13,1218,議借,17,0.01,11.95,2015-07-13,181
2015-01-26,1218,議借,200,0.01,11.8,2015-07-24,179
2015-03-18,1218,議借,317,0.01,11.9,2015-09-18,184
2015-04-14,1218,競價,34,2.0,13.4,2015-10-14,183
2015-05-08,1218,議借,480,0.01,12.85,2015-11-06,182
2015-05-28,1218,議借,225,0.01,12.0,2015-11-27,183
2015-06-03,1218,議借,250,0.01,12.15,2015-12-03,183
2015-07-03,1218,競價,34,2.0,12.1,2015-12-31,181
2015-07-03,1218,議借,250,0.01,12.1,2016-01-01,182
2015-07-07,1218,議借,255,0.01,12.15,2016-01-07,184
2015-08-18,1218,議借,250,0.01,11.65,2016-02-18,184
2015-10-19,1218,議借,250,0.01,10.5,2016-04-19,183
2016-03-15,1218,議借,317,0.01,13.3,2016-09-14,183
2016-03-17,1218,議借,290,0.01,13.1,2016-09-14,181
2016-04-22,1218,競價,23,7.0,12.85,2016-10-21,182
2016-04-27,1218,議借,480,5.0,12.2,2016-10-27,183
2016-05-11,1218,議借,250,5.0,12.55,2016-11-11,184
2016-05-25,1218,議借,277,5.0,12.55,2016-11-25,184
2016-06-03,1218,議借,200,5.0,13.25,2016-12-02,182
2016-06-24,1218,議借,250,5.0,12.85,2016-12-23,182
2016-06-27,1218,議借,255,5.0,13.0,2016-12-27,183
2016-10-03,1218,議借,200,5.0,17.25,2017-04-03,182
2016-10-05,1218,議借,100,5.0,17.7,2017-04-05,182
2016-10-11,1218,議借,500,5.0,16.5,2017-04-11,182
2016-10-20,1218,議借,186,5.0,17.15,2017-04-20,182
2016-10-26,1218,議借,190,5.0,16.9,2017-04-26,182
2016-11-03,1218,競價,40,2.0,16.15,2017-05-03,181
2016-11-15,1218,議借,194,5.0,16.0,2017-05-15,181
2017-01-18,1218,競價,34,2.0,15.0,2017-07-18,181
2017-02-02,1218,議借,239,3.5,15.05,2017-08-02,181
2017-03-09,1218,議借,200,5.0,15.3,2017-09-08,183
2017-03-10,1218,議借,190,3.5,15.2,2017-09-08,182
2017-04-07,1218,競價,58,2.5,15.2,2017-10-06,182
2017-04-07,1218,議借,205,5.0,15.2,2017-10-06,182
2017-04-18,1218,議借,240,5.0,15.0,2017-10-18,183
2017-05-10,1218,議借,250,5.0,14.8,2017-11-10,184
2017-06-03,1218,競價,34,2.5,17.3,2017-12-01,181
2017-06-16,1218,議借,200,5.0,16.8,2017-12-15,182
2017-06-21,1218,議借,250,5.0,16.7,2017-12-21,183
2017-06-22,1218,競價,83,2.0,16.75,2017-12-22,183
2017-06-27,1218,競價,29,2.0,17.1,2017-12-27,183
2017-06-29,1218,議借,79,5.0,16.6,2017-12-29,183
2017-07-03,1218,競價,34,2.0,16.8,2018-01-03,184
2017-07-07,1218,議借,200,5.0,19.15,2018-01-05,182
2017-07-10,1218,議借,300,5.0,20.7,2018-01-10,184
2017-07-13,1218,議借,270,5.0,22.5,2018-01-12,183
2017-07-14,1218,議借,130,5.0,23.0,2018-01-12,182
2017-07-14,1218,議借,170,4.0,23.0,2018-01-12,182
2017-07-14,1218,議借,400,5.0,23.0,2018-01-12,182
2017-07-19,1218,競價,38,2.0,22.65,2018-01-19,184
2017-07-19,1218,議借,200,5.0,22.65,2018-01-19,184
2017-07-20,1218,議借,212,5.0,22.7,2018-01-19,183
