date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-04-13,1309,議借,68,10.0,16.95,2011-10-13,183
2011-04-13,1309,議借,636,1.5,16.95,2011-10-13,183
2011-06-20,1309,議借,249,6.0,16.35,2011-12-20,183
2011-10-25,1309,議借,115,5.0,12.7,2012-04-25,183
2012-04-05,1309,議借,390,5.0,11.65,2012-10-05,183
2012-06-15,1309,議借,249,6.0,10.45,2012-12-14,182
2012-06-19,1309,議借,200,6.0,10.65,2012-12-19,183
2013-03-28,1309,議借,300,6.0,8.95,2013-09-27,183
2013-04-02,1309,議借,86,10.0,9.16,2013-10-02,183
2013-04-19,1309,議借,100,12.0,9.21,2013-10-18,182
2014-01-10,1309,議借,200,2.0,12.45,2014-07-10,181
2014-02-05,1309,議借,225,0.01,11.4,2014-08-05,181
2014-02-05,1309,議借,300,2.0,11.4,2014-08-05,181
2014-02-05,1309,議借,303,2.0,11.4,2014-08-05,181
2014-02-14,1309,議借,200,2.0,11.55,2014-08-14,181
2014-03-12,1309,競價,20,3.5,11.1,2014-09-12,184
2014-03-13,1309,議借,300,3.0,11.05,2014-09-12,183
2014-03-13,1309,議借,687,3.0,11.05,2014-09-12,183
2014-03-26,1309,競價,10,3.5,11.2,2014-09-26,184
2014-03-26,1309,議借,300,3.0,11.2,2014-09-26,184
2014-03-31,1309,議借,400,3.0,11.1,2014-09-30,183
2014-04-10,1309,競價,10,3.5,11.4,2014-10-09,182
2014-04-11,1309,議借,1000,3.0,11.3,2014-10-09,181
2014-05-30,1309,議借,200,3.0,10.15,2014-11-28,182
2014-07-09,1309,議借,350,3.0,11.3,2015-01-09,184
2014-07-09,1309,議借,385,3.0,11.3,2015-01-09,184
2014-07-16,1309,議借,350,3.0,10.9,2015-01-16,184
2014-08-08,1309,競價,20,3.5,9.33,2015-02-06,182
2014-08-11,1309,議借,220,2.0,9.33,2015-02-11,184
2014-08-14,1309,議借,230,3.0,9.25,2015-02-13,183
2014-08-27,1309,議借,208,3.0,9.31,2015-02-27,184
2014-08-28,1309,議借,168,4.0,9.32,2015-02-27,183
2014-09-02,1309,議借,125,4.0,9.26,2015-03-02,181
2014-09-11,1309,議借,200,4.0,9.26,2015-03-11,181
2014-10-09,1309,競價,11,3.5,9.1,2015-04-09,182
2014-10-09,1309,競價,100,3.5,9.1,2015-04-09,182
2014-10-20,1309,議借,58,4.0,8.25,2015-04-20,182
2014-10-28,1309,議借,100,4.0,8.04,2015-04-28,182
2014-11-05,1309,議借,84,4.0,8.43,2015-05-05,181
2014-11-19,1309,議借,324,0.01,8.02,2015-05-19,181
2014-12-18,1309,競價,20,3.5,9.09,2015-06-18,182
2015-01-15,1309,議借,200,0.01,9.66,2015-07-15,181
2015-01-16,1309,競價,20,3.5,9.51,2015-07-16,181
2015-01-29,1309,議借,110,0.01,9.56,2015-07-29,181
2015-02-25,1309,議借,350,0.01,9.35,2015-08-25,181
2015-03-13,1309,議借,687,0.01,9.33,2015-09-11,182
2015-03-17,1309,競價,20,3.5,9.25,2015-09-17,184
2015-04-17,1309,競價,11,3.5,9.09,2015-10-16,182
2015-04-17,1309,競價,20,3.5,9.09,2015-10-16,182
2015-04-17,1309,競價,100,3.5,9.09,2015-10-16,182
2015-06-29,1309,議借,400,0.01,8.12,2015-12-29,183
2015-07-08,1309,議借,400,0.01,8.03,2016-01-08,184
2015-07-30,1309,議借,340,0.01,7.7,2016-01-29,183
2015-08-10,1309,議借,488,0.01,7.18,2016-02-10,184
2015-08-18,1309,競價,10,3.5,8.83,2016-02-18,184
2015-08-25,1309,議借,553,0.01,8.08,2016-02-25,184
2015-08-26,1309,議借,402,0.01,8.15,2016-02-26,184
2015-09-25,1309,競價,31,3.5,8.5,2016-03-25,182
2015-09-25,1309,競價,100,3.5,8.5,2016-03-25,182
2015-11-09,1309,議借,34,0.01,8.88,2016-05-09,182
2015-11-24,1309,議借,500,0.01,7.56,2016-05-24,182
2015-11-26,1309,競價,30,3.5,7.44,2016-05-26,182
2016-01-14,1309,競價,10,3.5,6.98,2016-07-14,182
2016-01-14,1309,競價,11,3.5,6.98,2016-07-14,182
2016-01-14,1309,競價,69,3.5,6.98,2016-07-14,182
2016-03-25,1309,競價,10,3.5,7.76,2016-09-23,182
2016-03-25,1309,競價,11,3.5,7.76,2016-09-23,182
2016-03-25,1309,競價,69,3.5,7.76,2016-09-23,182
2016-03-30,1309,議借,350,0.01,7.7,2016-09-30,184
2016-06-24,1309,議借,450,4.0,7.19,2016-12-23,182
2016-07-22,1309,議借,435,4.0,7.41,2017-01-20,182
2016-08-05,1309,競價,10,3.5,7.59,2017-02-03,182
2016-08-16,1309,議借,553,4.0,7.51,2017-02-16,184
2016-09-09,1309,競價,32,3.5,7.68,2017-03-09,181
2016-09-09,1309,競價,99,3.5,7.68,2017-03-09,181
2016-09-12,1309,競價,3,3.5,7.66,2017-03-10,179
2016-09-12,1309,競價,11,3.5,7.66,2017-03-10,179
2016-09-13,1309,競價,9,3.5,7.55,2017-03-13,181
2016-12-08,1309,議借,400,4.0,10.45,2017-06-08,182
2016-12-15,1309,競價,13,3.5,10.95,2017-06-15,182
2017-01-06,1309,競價,10,3.5,10.95,2017-07-06,181
2017-01-06,1309,競價,29,3.5,10.95,2017-07-06,181
2017-01-06,1309,競價,84,3.5,10.95,2017-07-06,181
2017-01-06,1309,競價,130,3.5,10.95,2017-07-06,181
2017-01-13,1309,議借,286,4.0,10.85,2017-07-13,181
2017-01-20,1309,議借,286,4.0,11.7,2017-07-20,181
2017-02-03,1309,議借,280,4.0,12.7,2017-08-03,181
2017-02-08,1309,議借,500,4.0,11.85,2017-08-08,181
2017-02-16,1309,議借,300,4.5,11.5,2017-08-16,181
2017-02-20,1309,競價,69,3.5,11.1,2017-08-18,179
2017-02-20,1309,議借,265,4.0,11.1,2017-08-18,179
2017-03-13,1309,議借,286,4.0,10.45,2017-09-13,184
2017-03-15,1309,競價,10,3.5,9.99,2017-09-15,184
2017-03-15,1309,競價,11,3.5,9.99,2017-09-15,184
2017-03-15,1309,競價,12,3.5,9.99,2017-09-15,184
2017-03-15,1309,議借,300,4.0,9.99,2017-09-15,184
2017-04-11,1309,競價,10,3.5,10.2,2017-10-11,183
2017-04-12,1309,競價,178,3.5,9.97,2017-10-12,183
2017-04-12,1309,議借,474,4.0,9.97,2017-10-12,183
2017-05-16,1309,議借,150,4.0,9.81,2017-11-16,184
2017-12-22,1309,議借,270,4.0,14.05,2018-06-22,182
2017-12-22,1309,議借,270,4.0,14.05,2018-06-22,182
2017-12-28,1309,競價,10,3.5,15.05,2018-06-28,182
2017-12-28,1309,競價,11,3.5,15.05,2018-06-28,182
2017-12-28,1309,競價,80,3.5,15.05,2018-06-28,182
2017-12-28,1309,競價,10,3.5,15.05,2018-06-28,182
2017-12-28,1309,競價,11,3.5,15.05,2018-06-28,182
2017-12-28,1309,競價,80,3.5,15.05,2018-06-28,182
2017-12-29,1309,議借,250,4.0,15.2,2018-06-29,182
2017-12-29,1309,議借,250,4.0,15.2,2018-06-29,182
2018-01-17,1309,議借,6940,0.4,14.6,2018-07-17,181
2018-01-17,1309,議借,6940,0.4,14.6,2018-07-17,181
2018-01-26,1309,議借,260,4.0,14.6,2018-07-26,181
2018-01-26,1309,議借,260,4.0,14.6,2018-07-26,181
2018-01-29,1309,競價,11,3.5,14.5,2018-07-27,179
2018-01-29,1309,競價,10,3.5,14.5,2018-07-27,179
2018-03-12,1309,議借,260,4.0,11.7,2018-09-12,184
2018-03-12,1309,議借,260,4.0,11.7,2018-09-12,184
2018-05-31,1309,議借,378,4.0,16.5,2018-11-30,183
2018-06-01,1309,議借,3724,0.5,16.2,2018-11-30,182
2018-06-01,1309,議借,3724,0.5,16.2,2018-11-30,182
2018-06-15,1309,議借,240,4.0,15.7,2018-12-14,182
2018-06-15,1309,議借,240,4.0,15.7,2018-12-14,182
2018-06-28,1309,議借,250,4.0,15.25,2018-12-28,183
2018-07-03,1309,議借,2094,0.8,15.2,2019-01-03,184
2018-07-03,1309,議借,2094,0.8,15.2,2019-01-03,184
2018-08-13,1309,議借,260,4.0,14.4,2019-02-13,184
2018-09-03,1309,議借,320,4.0,13.7,2019-03-01,179
2018-09-03,1309,議借,320,4.0,13.7,2019-03-01,179
2018-10-15,1309,競價,50,2.7,11.75,2019-04-15,182
2018-10-15,1309,競價,70,2.0,11.75,2019-04-15,182
2018-10-16,1309,競價,10,3.5,11.6,2019-04-16,182
2018-10-16,1309,競價,11,3.5,11.6,2019-04-16,182
2018-10-16,1309,競價,11,3.5,11.6,2019-04-16,182
2018-10-16,1309,競價,10,2.5,11.6,2019-04-16,182
2018-10-18,1309,競價,100,2.5,11.15,2019-04-18,182
2018-10-18,1309,競價,100,2.5,11.15,2019-04-18,182
2018-10-19,1309,議借,350,4.0,10.9,2019-04-19,182
2018-10-24,1309,競價,11,2.5,11.0,2019-04-24,182
2018-10-24,1309,議借,340,4.0,11.0,2019-04-24,182
2019-02-14,1309,競價,10,2.5,10.4,2019-08-14,181
2019-02-14,1309,競價,11,2.5,10.4,2019-08-14,181
2019-02-14,1309,競價,40,2.5,10.4,2019-08-14,181
2019-02-14,1309,競價,10,2.5,10.4,2019-08-14,181
2019-02-14,1309,競價,11,2.5,10.4,2019-08-14,181
2019-02-14,1309,競價,40,2.5,10.4,2019-08-14,181
2019-02-15,1309,議借,300,4.5,10.25,2019-08-15,181
2019-03-15,1309,議借,370,4.05,10.25,2019-09-12,181
2019-04-15,1309,競價,10,2.5,10.7,2019-10-15,183
2019-04-15,1309,競價,11,2.5,10.7,2019-10-15,183
2019-04-15,1309,競價,40,2.5,10.7,2019-10-15,183
2019-04-15,1309,競價,10,2.5,10.7,2019-10-15,183
2019-04-15,1309,競價,11,2.5,10.7,2019-10-15,183
2019-04-15,1309,競價,40,2.5,10.7,2019-10-15,183
2020-02-17,1309,競價,84,2.5,9.58,2020-08-17,182
2020-02-17,1309,競價,84,2.5,9.58,2020-08-17,182
2020-02-21,1309,議借,300,2.5,9.64,2020-08-21,182
2020-02-21,1309,議借,300,2.5,9.64,2020-08-21,182
2020-04-06,1309,議借,69,0.41,8.39,2020-10-06,183
2020-04-06,1309,議借,69,0.41,8.39,2020-10-06,183
2020-04-10,1309,競價,21,2.5,8.91,2020-10-08,181
2020-04-10,1309,競價,21,2.5,8.91,2020-10-08,181
2020-05-13,1309,議借,550,2.0,10.4,2020-11-13,184
2020-05-13,1309,議借,550,2.0,10.4,2020-11-13,184
2020-05-21,1309,議借,355,2.0,12.35,2020-11-20,183
2020-05-21,1309,議借,355,2.0,12.35,2020-11-20,183
2020-05-27,1309,議借,130,2.0,12.55,2020-11-27,184
2020-05-27,1309,議借,736,2.0,12.55,2020-11-27,184
2020-05-27,1309,議借,130,2.0,12.55,2020-11-27,184
2020-05-27,1309,議借,736,2.0,12.55,2020-11-27,184
2020-06-01,1309,競價,84,2.5,13.9,2020-12-01,183
2020-06-01,1309,競價,84,2.5,13.9,2020-12-01,183
2020-06-18,1309,競價,84,2.5,14.55,2020-12-18,183
2020-06-18,1309,競價,84,2.5,14.55,2020-12-18,183
2020-06-19,1309,競價,80,1.0,14.25,2020-12-18,182
2020-06-23,1309,議借,480,2.2,14.6,2020-12-23,183
2020-06-23,1309,議借,480,2.2,14.6,2020-12-23,183
2020-07-07,1309,議借,1000,5.0,16.6,2021-01-07,184
2020-07-07,1309,議借,1000,5.0,16.6,2021-01-07,184
2020-07-08,1309,競價,300,1.0,16.6,2021-01-08,184
2020-07-08,1309,議借,250,5.0,16.6,2021-01-08,184
2020-07-08,1309,競價,300,1.0,16.6,2021-01-08,184
2020-07-08,1309,議借,250,5.0,16.6,2021-01-08,184
2020-07-13,1309,議借,100,2.0,16.25,2021-01-13,184
2020-07-15,1309,競價,200,1.0,15.8,2021-01-15,184
2020-07-15,1309,競價,200,1.0,15.8,2021-01-15,184
2020-07-17,1309,競價,50,1.0,15.8,2021-01-15,182
2020-07-17,1309,議借,240,3.3,15.8,2021-01-15,182
2020-07-17,1309,議借,240,3.3,15.8,2021-01-15,182
2020-07-17,1309,競價,50,1.0,15.8,2021-01-15,182
2020-07-27,1309,競價,25,1.0,15.2,2021-01-27,184
