date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2014-01-24,1338,議借,112,2.0,110.0,2014-07-24,181
2014-02-07,1338,議借,50,3.0,119.0,2014-08-07,181
2014-03-27,1338,議借,66,3.0,114.0,2014-09-26,183
2014-04-15,1338,議借,60,3.0,124.5,2014-10-15,183
2014-06-09,1338,議借,30,3.0,122.5,2014-12-09,183
2014-07-10,1338,議借,75,3.0,132.0,2015-01-09,183
2014-07-15,1338,議借,10,2.0,126.0,2015-01-15,184
2014-07-30,1338,議借,10,0.01,130.0,2015-01-30,184
2014-07-30,1338,議借,30,3.0,130.0,2015-01-30,184
2014-08-19,1338,議借,10,0.01,105.0,2015-02-19,184
2014-08-21,1338,議借,107,3.0,97.7,2015-02-20,183
2014-09-10,1338,議借,30,3.0,106.0,2015-03-10,181
2015-01-14,1338,議借,69,0.01,94.5,2015-07-14,181
2015-01-16,1338,議借,23,0.01,93.6,2015-07-16,181
2015-01-16,1338,議借,46,0.01,93.6,2015-07-16,181
2015-02-03,1338,議借,18,0.01,92.4,2015-08-03,181
2015-03-24,1338,議借,58,0.01,102.0,2015-09-24,184
2015-04-07,1338,議借,30,0.01,110.0,2015-10-07,183
2015-05-28,1338,議借,33,0.01,121.0,2015-11-27,183
2015-06-10,1338,議借,400,0.01,117.0,2015-12-10,183
2015-06-10,1338,議借,650,0.01,117.0,2015-12-10,183
2015-06-18,1338,議借,23,0.01,113.0,2015-12-18,183
2015-06-18,1338,議借,182,0.01,113.0,2015-12-18,183
2015-06-18,1338,議借,238,0.01,113.0,2015-12-18,183
2015-06-22,1338,議借,335,0.01,112.0,2015-12-22,183
2015-07-13,1338,議借,1570,0.01,100.0,2016-01-13,184
2015-07-16,1338,議借,1600,0.01,102.0,2016-01-15,183
2015-08-14,1338,議借,45,0.01,88.0,2016-02-12,182
2015-10-07,1338,議借,187,0.01,106.0,2016-04-07,183
2015-10-21,1338,議借,100,0.01,113.0,2016-04-21,183
2015-10-23,1338,議借,128,0.01,119.0,2016-04-22,182
2015-10-27,1338,議借,270,0.01,121.5,2016-04-27,183
2015-11-02,1338,議借,187,0.01,128.0,2016-05-02,182
2015-11-09,1338,議借,227,0.01,126.5,2016-05-09,182
2015-11-11,1338,議借,189,0.01,122.0,2016-05-11,182
2015-12-30,1338,議借,46,0.01,117.5,2016-06-30,183
2015-12-30,1338,議借,192,0.01,117.5,2016-06-30,183
2016-01-25,1338,議借,30,0.01,127.0,2016-07-25,182
2016-01-29,1338,議借,547,0.01,124.0,2016-07-29,182
2016-02-16,1338,議借,28,0.01,121.5,2016-08-16,182
2016-02-17,1338,議借,33,0.01,123.0,2016-08-17,182
2016-02-18,1338,議借,28,0.01,125.0,2016-08-18,182
2016-02-18,1338,議借,40,0.01,125.0,2016-08-18,182
2016-02-19,1338,議借,56,0.01,125.0,2016-08-19,182
2016-02-25,1338,議借,25,0.01,136.0,2016-08-25,182
2016-02-25,1338,議借,39,0.01,136.0,2016-08-25,182
2016-02-25,1338,議借,56,0.01,136.0,2016-08-25,182
2016-03-09,1338,議借,300,0.01,126.0,2016-09-09,184
2016-03-23,1338,競價,10,3.0,122.0,2016-09-23,184
2016-04-01,1338,議借,40,0.01,121.5,2016-09-30,182
2016-04-19,1338,競價,20,3.0,128.5,2016-10-19,183
2016-05-24,1338,議借,51,3.0,121.0,2016-11-24,184
2016-06-01,1338,議借,27,3.0,123.0,2016-12-01,183
2016-06-06,1338,競價,10,3.0,116.0,2016-12-06,183
2016-06-08,1338,議借,30,3.0,115.5,2016-12-08,183
2016-06-13,1338,議借,40,3.0,116.0,2016-12-13,183
2016-06-16,1338,議借,36,3.5,114.0,2016-12-16,183
2016-06-21,1338,議借,94,3.5,116.0,2016-12-21,183
