date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2011-03-30,1231,競價,50,2.8,25.4,2011-09-30,184
2011-06-20,1231,議借,110,6.0,35.5,2011-12-20,183
2013-04-03,1231,議借,70,6.0,38.75,2013-10-03,183
2013-04-10,1231,議借,100,6.0,37.9,2013-10-09,182
2014-01-24,1231,議借,43,2.0,38.15,2014-07-24,181
2014-03-27,1231,議借,150,6.0,39.35,2014-09-26,183
2014-05-19,1231,議借,97,2.5,39.2,2014-11-19,184
2014-06-05,1231,議借,100,6.0,40.15,2014-12-05,183
2014-08-04,1231,議借,70,2.0,42.5,2015-02-04,184
2014-09-11,1231,議借,83,5.0,36.35,2015-03-11,181
2014-10-01,1231,議借,17,0.01,35.0,2015-04-01,182
2014-10-24,1231,議借,100,5.0,30.7,2015-04-24,182
2015-01-14,1231,議借,96,0.01,30.7,2015-07-14,181
2015-01-22,1231,議借,43,0.01,30.65,2015-07-22,181
2015-01-23,1231,競價,11,2.0,30.75,2015-07-23,181
2015-01-29,1231,議借,100,0.01,30.3,2015-07-29,181
2015-01-30,1231,議借,150,0.01,30.3,2015-07-30,181
2015-04-15,1231,議借,140,0.01,34.0,2015-10-15,183
2015-05-07,1231,競價,11,2.0,34.55,2015-11-06,183
2015-05-08,1231,議借,200,0.01,34.0,2015-11-06,182
2015-05-22,1231,議借,90,0.01,33.45,2015-11-20,182
2015-05-29,1231,議借,100,0.01,33.4,2015-11-27,182
2015-07-28,1231,議借,200,0.01,31.7,2016-01-28,184
2015-09-03,1231,議借,87,0.01,25.95,2016-03-03,182
2015-11-03,1231,議借,130,0.01,27.75,2016-05-03,182
2015-12-08,1231,競價,16,2.0,28.9,2016-06-08,183
2016-01-08,1231,議借,120,0.01,27.65,2016-07-08,182
2016-02-25,1231,議借,115,0.01,29.3,2016-08-25,182
2016-04-01,1231,議借,140,0.01,29.6,2016-09-30,182
2016-06-03,1231,議借,91,5.0,31.25,2016-12-02,182
2016-08-18,1231,競價,16,2.0,32.65,2017-02-17,183
2016-08-24,1231,議借,91,6.0,32.15,2017-02-24,184
2016-08-29,1231,議借,100,6.0,30.1,2017-02-28,183
2017-01-04,1231,議借,120,6.0,32.0,2017-07-04,181
2017-03-28,1231,議借,110,6.0,34.5,2017-09-28,184
2017-05-11,1231,議借,91,6.0,35.1,2017-11-10,183
2017-08-16,1231,議借,90,6.0,35.45,2018-02-16,184
2017-09-11,1231,議借,178,6.0,34.25,2018-03-09,179
2018-07-17,1231,議借,85,6.0,37.8,2019-01-17,184
2018-07-17,1231,議借,85,6.0,37.8,2019-01-17,184
2019-08-26,1231,議借,158,3.15,45.15,2020-02-26,184
2019-08-26,1231,議借,158,3.15,45.15,2020-02-26,184
2019-10-18,1231,議借,50,3.0,40.1,2020-04-17,182
2019-10-18,1231,議借,50,3.0,40.1,2020-04-17,182
2020-04-06,1231,議借,18,0.41,38.85,2020-10-06,183
2020-04-06,1231,議借,18,0.41,38.85,2020-10-06,183
2020-04-07,1231,議借,10,0.41,39.1,2020-10-07,183
2020-04-07,1231,議借,10,0.41,39.1,2020-10-07,183
2020-10-19,1231,議借,90,1.25,42.35,2021-04-19,182
2020-10-19,1231,議借,90,1.25,42.35,2021-04-19,182
2021-03-23,1231,議借,70,1.25,53.8,2021-09-23,184
2021-04-01,1231,議借,55,1.25,57.3,2021-10-01,183
2021-04-06,1231,議借,50,1.25,56.7,2021-10-06,183
