date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2010-01-22,1313,議借,85,0.01,17.9,2010-07-22,181
2010-03-16,1313,議借,1231,0.01,16.9,2010-09-16,184
2010-05-17,1313,議借,169,0.01,19.05,2010-11-17,184
2010-12-03,1313,議借,300,0.01,22.9,2011-06-03,182
2011-02-10,1313,議借,380,0.01,24.2,2011-08-10,181
2011-03-09,1313,議借,10,0.01,21.25,2011-09-09,184
2011-03-10,1313,議借,1231,0.01,21.1,2011-09-09,183
2011-03-21,1313,議借,50,0.01,22.5,2011-09-21,184
2011-05-12,1313,議借,96,0.01,24.35,2011-11-11,183
2011-05-23,1313,議借,300,2.0,24.2,2011-11-23,184
2011-05-23,1313,議借,500,2.0,24.2,2011-11-23,184
2011-05-24,1313,議借,500,0.01,24.0,2011-11-24,184
2011-06-02,1313,議借,400,3.0,24.25,2011-12-02,183
2011-06-16,1313,議借,300,2.0,23.9,2011-12-16,183
2011-06-17,1313,議借,77,0.01,23.3,2011-12-16,182
2011-06-17,1313,議借,500,3.0,23.3,2011-12-16,182
2011-06-20,1313,議借,315,3.0,22.9,2011-12-20,183
2011-06-29,1313,議借,200,0.01,22.95,2011-12-29,183
2011-06-30,1313,議借,154,5.0,23.0,2011-12-30,183
2011-08-02,1313,議借,50,0.01,22.95,2012-02-02,184
2011-08-23,1313,議借,400,0.01,17.9,2012-02-23,184
2011-09-02,1313,議借,200,0.01,17.4,2012-03-02,182
2011-09-09,1313,議借,900,2.5,16.65,2012-03-09,182
2011-09-15,1313,議借,200,0.01,15.8,2012-03-15,182
2011-09-15,1313,議借,466,0.01,15.8,2012-03-15,182
2011-09-26,1313,議借,200,0.01,13.6,2012-03-26,182
2011-09-26,1313,議借,600,0.01,13.6,2012-03-26,182
2011-09-28,1313,議借,630,0.01,13.05,2012-03-28,182
2011-09-29,1313,議借,628,2.5,13.3,2012-03-29,182
2011-10-04,1313,議借,794,2.5,13.0,2012-04-04,183
2011-10-06,1313,議借,100,0.01,13.15,2012-04-06,183
2011-10-25,1313,議借,64,0.01,14.7,2012-04-25,183
2011-11-10,1313,議借,200,0.01,14.9,2012-05-10,182
2011-11-28,1313,議借,800,0.01,14.9,2012-05-28,182
2012-02-13,1313,議借,150,0.01,18.5,2012-08-13,182
2012-02-22,1313,議借,150,0.01,18.6,2012-08-22,182
2012-03-05,1313,議借,719,0.01,17.8,2012-09-05,184
2012-03-14,1313,議借,765,0.01,17.8,2012-09-14,184
2012-03-14,1313,議借,1000,3.0,17.8,2012-09-14,184
2012-03-22,1313,議借,100,0.01,17.7,2012-09-21,183
2012-04-26,1313,議借,31,0.5,16.45,2012-10-25,182
2012-05-02,1313,議借,200,0.01,16.85,2012-11-02,184
2012-05-07,1313,議借,96,0.01,16.7,2012-11-07,184
2012-05-11,1313,議借,140,0.01,16.2,2012-11-09,182
2012-05-11,1313,議借,300,3.0,16.2,2012-11-09,182
2012-05-11,1313,議借,420,3.0,16.2,2012-11-09,182
2012-06-06,1313,競價,10,1.0,15.4,2012-12-06,183
2012-06-07,1313,議借,77,0.01,15.5,2012-12-07,183
2012-06-27,1313,議借,100,0.01,16.0,2012-12-27,183
2012-11-07,1313,議借,100,0.01,15.3,2013-05-07,181
2012-12-13,1313,議借,533,0.01,16.25,2013-06-13,182
2013-02-21,1313,議借,100,0.01,16.8,2013-08-21,181
2013-03-05,1313,議借,319,0.01,16.4,2013-09-05,184
2013-03-05,1313,議借,400,0.01,16.4,2013-09-05,184
2013-03-06,1313,議借,520,0.01,16.4,2013-09-06,184
2013-03-28,1313,議借,10,0.01,15.8,2013-09-27,183
2013-04-08,1313,議借,250,0.01,15.9,2013-10-08,183
2013-05-06,1313,議借,10,0.01,15.45,2013-11-06,184
2013-06-04,1313,議借,77,0.01,15.7,2013-12-04,183
2013-06-04,1313,議借,480,0.01,15.7,2013-12-04,183
