stock_id,stock_name,date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
5306,桂盟,2010-01-04,284000.0,1627360.0,5.8,5.81,5.61,5.73,-0.08,95.0
5306,桂盟,2010-01-05,756000.0,4522680.0,5.7,6.13,5.7,6.13,0.4,202.0
5306,桂盟,2010-01-06,1988000.0,13020830.0,6.55,6.55,6.53,6.55,0.42,381.0
5306,桂盟,2010-01-07,1900000.0,11829740.0,6.49,6.5,6.1,6.49,-0.06,411.0
5306,桂盟,2010-01-08,793000.0,5005670.0,6.4,6.5,6.11,6.3,-0.19,188.0
5306,桂盟,2010-01-11,432000.0,2683990.0,6.3,6.3,6.12,6.27,-0.03,110.0
5306,桂盟,2010-01-12,288000.0,1818940.0,6.2,6.39,6.2,6.37,0.1,83.0
5306,桂盟,2010-01-13,1441000.0,9753710.0,6.4,6.81,6.38,6.81,0.44,324.0
5306,桂盟,2010-01-14,1000000.0,7280000.0,7.28,7.28,7.28,7.28,0.47,173.0
5306,桂盟,2010-01-15,2722000.0,21130380.0,7.78,7.78,7.32,7.78,0.5,593.0
5306,桂盟,2010-01-18,1071000.0,7892610.0,7.24,7.67,7.24,7.65,-0.13,326.0
5306,桂盟,2010-01-19,939000.0,7402760.0,7.5,8.18,7.5,7.72,0.07,332.0
5306,桂盟,2010-01-20,943000.0,7340790.0,7.9,8.2,7.48,7.72,0.0,282.0
5306,桂盟,2010-01-21,934000.0,6900250.0,7.3,7.72,7.18,7.18,-0.54,182.0
5306,桂盟,2010-01-22,439000.0,3003100.0,7.08,7.08,6.68,6.68,-0.5,131.0
5306,桂盟,2010-01-25,548000.0,3443090.0,6.22,6.48,6.22,6.23,-0.45,163.0
5306,桂盟,2010-01-26,445000.0,2743080.0,6.23,6.4,6.02,6.08,-0.15,122.0
5306,桂盟,2010-01-27,347000.0,2075010.0,5.91,6.18,5.91,5.91,-0.17,84.0
5306,桂盟,2010-01-28,150000.0,917930.0,5.91,6.25,5.91,6.02,0.11,66.0
