stock_id,stock_name,date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
1785,光洋科,2010-01-04,21038000.0,1789380300.0,83.0,87.4,82.5,86.6,4.3,9381.0
1785,光洋科,2010-01-05,12808000.0,1101511900.0,87.6,88.5,83.8,84.6,-2.0,5392.0
1785,光洋科,2010-01-06,8619000.0,737153500.0,85.9,86.7,84.7,85.0,0.4,4022.0
1785,光洋科,2010-01-07,6334000.0,529993400.0,85.5,85.8,82.0,82.5,-2.5,2942.0
1785,光洋科,2010-01-08,8328000.0,700577200.0,82.9,85.9,81.5,85.9,3.4,3669.0
1785,光洋科,2010-01-11,19438000.0,1702710800.0,88.8,89.0,85.5,85.8,-0.1,8025.0
1785,光洋科,2010-01-12,6944000.0,589901600.0,86.1,86.5,84.2,84.8,-1.0,3163.0
1785,光洋科,2010-01-13,7322000.0,624625700.0,84.0,86.4,83.8,85.6,0.8,3457.0
1785,光洋科,2010-01-14,10897000.0,942072000.0,86.0,87.4,84.9,86.1,0.5,4884.0
1785,光洋科,2010-01-15,5718000.0,491477000.0,86.5,87.2,85.1,85.1,-1.0,2793.0
1785,光洋科,2010-01-18,3413000.0,289038700.0,84.5,85.4,84.3,84.5,-0.6,1671.0
1785,光洋科,2010-01-19,5990000.0,512172500.0,85.1,86.8,84.5,84.6,0.1,2968.0
1785,光洋科,2010-01-20,8581000.0,739592600.0,85.8,86.9,84.9,86.4,1.8,3920.0
1785,光洋科,2010-01-21,5934000.0,506721100.0,86.3,86.3,84.6,84.8,-1.6,2762.0
1785,光洋科,2010-01-22,7989000.0,676553500.0,84.5,85.9,83.0,83.9,-0.9,3808.0
1785,光洋科,2010-01-25,8302000.0,685803900.0,83.3,84.6,80.7,80.9,-3.0,3333.0
1785,光洋科,2010-01-26,7807000.0,612896500.0,81.9,82.2,75.3,77.4,-3.5,3710.0
1785,光洋科,2010-01-27,7189000.0,546345900.0,78.0,78.3,73.0,73.6,-3.8,3328.0
1785,光洋科,2010-01-28,3461000.0,261212200.0,74.6,76.5,74.1,76.2,2.6,1979.0
1785,光洋科,2010-01-29,2382000.0,178229200.0,75.0,75.8,74.0,74.7,-1.5,1294.0
1785,光洋科,2010-02-01,2545000.0,192503800.0,75.9,76.5,74.8,75.0,0.3,1369.0
1785,光洋科,2010-02-02,2881000.0,215314700.0,76.6,76.8,73.1,73.5,-1.5,1489.0
1785,光洋科,2010-02-03,1823000.0,135602100.0,75.0,75.1,73.6,74.5,1.0,1012.0
1785,光洋科,2010-02-04,1492000.0,111815400.0,75.0,75.4,74.5,74.8,0.3,820.0
1785,光洋科,2010-02-05,4669000.0,329820100.0,70.6,72.5,69.6,70.0,-4.8,2290.0
1785,光洋科,2010-02-06,5981000.0,403114600.0,70.1,71.0,65.1,67.6,-2.4,2621.0
1785,光洋科,2010-02-08,2474000.0,168719100.0,68.0,69.5,66.0,69.0,1.4,1436.0
1785,光洋科,2010-02-09,4980000.0,347650200.0,68.6,71.3,68.5,70.9,1.9,2397.0
1785,光洋科,2010-02-10,5850000.0,415655300.0,71.3,72.6,70.0,70.5,-0.4,2958.0
1785,光洋科,2010-02-22,3732000.0,266742800.0,71.5,72.3,70.6,70.7,0.2,1903.0
1785,光洋科,2010-02-23,3305000.0,235529600.0,71.0,72.0,70.1,71.6,0.9,1608.0
1785,光洋科,2010-02-24,1797000.0,127388100.0,71.2,71.5,70.5,70.7,-0.9,947.0
1785,光洋科,2010-02-25,2067000.0,144779100.0,71.0,71.3,69.0,69.3,-1.4,1118.0
1785,光洋科,2010-02-26,1474000.0,102470200.0,69.4,70.1,69.0,69.5,0.2,769.0
1785,光洋科,2010-03-01,2954000.0,211453800.0,71.4,72.4,70.7,71.7,2.2,1524.0
1785,光洋科,2010-03-02,1797000.0,129163800.0,72.1,72.5,71.5,71.7,0.0,859.0
1785,光洋科,2010-03-03,1908000.0,137902800.0,71.8,72.8,71.8,72.0,0.3,1077.0
1785,光洋科,2010-03-04,1295000.0,93311300.0,72.8,72.8,71.4,71.9,-0.1,731.0
1785,光洋科,2010-03-05,1644000.0,118419500.0,72.4,72.7,71.6,71.9,0.0,838.0
1785,光洋科,2010-03-08,3994000.0,294227000.0,72.7,74.2,72.7,73.5,1.6,2047.0
1785,光洋科,2010-03-09,1712000.0,126600500.0,73.5,74.5,73.5,73.9,0.4,1023.0
1785,光洋科,2010-03-10,2169000.0,160940700.0,74.4,74.9,73.6,73.7,-0.2,1213.0
1785,光洋科,2010-03-11,1787000.0,131555500.0,74.0,74.5,72.9,72.9,-0.8,977.0
1785,光洋科,2010-03-12,1078000.0,78523600.0,73.0,73.4,72.5,72.7,-0.2,655.0
1785,光洋科,2010-03-15,1417000.0,101973300.0,72.5,72.9,71.5,71.5,-1.2,816.0
1785,光洋科,2010-03-16,991000.0,70998200.0,71.5,72.0,71.2,71.6,0.1,511.0
1785,光洋科,2010-03-17,1474000.0,107452300.0,72.9,73.5,72.0,72.7,1.1,791.0
1785,光洋科,2010-03-18,1856000.0,136531800.0,73.0,74.0,73.0,73.5,0.8,1032.0
1785,光洋科,2010-03-19,5138000.0,384389200.0,73.5,75.3,73.5,75.0,1.5,2677.0
1785,光洋科,2010-03-22,2304000.0,171380100.0,75.2,75.6,73.7,73.9,-1.1,1103.0
1785,光洋科,2010-03-23,2549000.0,190522300.0,74.8,75.4,74.1,74.3,0.4,1331.0
1785,光洋科,2010-03-24,1528000.0,113845700.0,75.0,75.3,73.7,73.7,-0.6,838.0
1785,光洋科,2010-03-25,976000.0,72270700.0,74.5,74.5,73.5,73.9,0.2,571.0
1785,光洋科,2010-03-26,1333000.0,99147800.0,74.1,74.9,73.7,74.1,0.2,739.0
1785,光洋科,2010-03-29,4159000.0,314714800.0,75.0,76.4,74.6,76.1,2.0,2109.0
1785,光洋科,2010-03-30,3712000.0,285676400.0,77.0,77.6,76.2,76.5,0.4,1939.0
1785,光洋科,2010-03-31,2311000.0,175715500.0,76.5,77.4,75.4,75.4,-1.1,1123.0
1785,光洋科,2010-04-01,1735000.0,131769100.0,75.8,76.4,75.5,75.7,0.3,920.0
1785,光洋科,2010-04-02,8498000.0,663752200.0,76.5,79.2,76.3,79.0,3.3,4018.0
1785,光洋科,2010-04-06,7837000.0,633729600.0,80.1,81.9,79.6,80.0,1.0,3722.0
1785,光洋科,2010-04-07,5551000.0,445463900.0,80.2,81.6,79.0,80.5,0.5,2791.0
1785,光洋科,2010-04-08,3962000.0,315895700.0,80.9,81.5,78.4,78.6,-1.9,2123.0
1785,光洋科,2010-04-09,1801000.0,142032900.0,78.6,79.5,78.1,79.1,0.5,1024.0
1785,光洋科,2010-04-12,1740000.0,138431700.0,79.9,80.2,79.0,79.3,0.2,933.0
1785,光洋科,2010-04-13,1988000.0,155230500.0,79.0,79.1,77.1,77.1,-2.2,1012.0
1785,光洋科,2010-04-14,1331000.0,103492800.0,77.5,78.5,77.3,78.5,1.4,734.0
1785,光洋科,2010-04-15,4125000.0,330821900.0,79.8,81.0,79.1,79.4,0.9,2008.0
1785,光洋科,2010-04-16,2062000.0,162391500.0,80.0,80.0,78.0,78.5,-0.9,1176.0
1785,光洋科,2010-04-19,4563000.0,345377700.0,77.1,77.5,73.8,73.8,-4.7,2257.0
1785,光洋科,2010-04-20,1946000.0,145692600.0,74.5,75.4,74.1,75.3,1.5,973.0
1785,光洋科,2010-04-21,1446000.0,109757400.0,75.8,76.3,75.5,76.0,0.7,786.0
1785,光洋科,2010-04-22,1053000.0,79781700.0,76.0,76.2,75.3,75.8,-0.2,593.0
1785,光洋科,2010-04-23,1489000.0,113617100.0,75.7,76.8,75.7,76.0,0.2,752.0
1785,光洋科,2010-04-26,1493000.0,114896800.0,76.9,77.6,76.4,76.6,0.6,857.0
1785,光洋科,2010-04-27,1277000.0,97809500.0,77.0,77.0,76.3,76.8,0.2,621.0
1785,光洋科,2010-04-28,1994000.0,150693400.0,74.5,76.0,74.5,75.8,-1.0,1035.0
1785,光洋科,2010-04-29,1665000.0,126694000.0,76.5,76.5,75.8,76.1,0.3,780.0
1785,光洋科,2010-04-30,2353000.0,179393000.0,77.5,77.5,74.7,75.1,-1.0,1115.0
