stock_id,stock_name,date,Volume,Volume_Cash,Open,High,Low,Close,Change,Order
3211,順達,2010-01-04,2992000.0,333437500.0,113.0,114.0,110.5,110.5,-2.5,1507.0
3211,順達,2010-01-05,2221000.0,243297500.0,111.5,112.5,108.0,108.0,-2.5,1243.0
3211,順達,2010-01-06,1772000.0,192316500.0,108.0,109.5,107.5,108.5,0.5,1175.0
3211,順達,2010-01-07,1471000.0,158905500.0,109.0,109.5,107.0,107.0,-1.5,930.0
3211,順達,2010-01-08,1499000.0,161526500.0,107.5,109.0,105.5,109.0,2.0,1008.0
3211,順達,2010-01-11,1513000.0,162486500.0,108.5,109.0,106.5,107.0,-2.0,946.0
3211,順達,2010-01-12,4460000.0,492653500.0,107.0,112.0,107.0,111.5,4.5,2670.0
3211,順達,2010-01-13,1492000.0,162651500.0,109.5,110.0,108.0,109.0,-2.5,962.0
3211,順達,2010-01-14,3267000.0,360496500.0,109.0,111.5,109.0,109.0,0.0,1812.0
3211,順達,2010-01-15,1839000.0,202916000.0,109.5,111.0,109.5,110.0,1.0,1102.0
3211,順達,2010-01-18,1225000.0,133863000.0,109.0,110.5,108.0,109.5,-0.5,802.0
3211,順達,2010-01-19,1771000.0,193441000.0,110.0,110.5,108.5,108.5,-1.0,883.0
3211,順達,2010-01-20,1066000.0,116055000.0,109.5,110.0,108.0,108.5,0.0,598.0
3211,順達,2010-01-21,3705000.0,411327500.0,108.5,112.5,108.5,110.0,1.5,2144.0
3211,順達,2010-01-22,2580000.0,278416500.0,109.0,109.0,106.5,108.5,-1.5,1311.0
3211,順達,2010-01-25,1766000.0,190476000.0,107.5,109.0,107.0,107.5,-1.0,863.0
3211,順達,2010-01-26,2520000.0,263687500.0,108.5,109.0,100.0,101.5,-6.0,1655.0
3211,順達,2010-01-27,2616000.0,263807400.0,103.0,103.0,98.6,99.9,-1.6,1543.0
3211,順達,2010-01-28,3186000.0,326587000.0,100.0,105.0,100.0,104.0,4.1,1780.0
3211,順達,2010-01-29,1855000.0,187012400.0,101.5,102.5,99.4,101.0,-3.0,1121.0
3211,順達,2010-02-01,1798000.0,178794100.0,101.0,101.0,98.8,98.9,-2.1,1149.0
3211,順達,2010-02-02,1343000.0,132595400.0,100.5,100.5,97.1,97.1,-1.8,917.0
3211,順達,2010-02-03,1107000.0,108978600.0,97.5,99.5,97.5,99.5,2.4,705.0
3211,順達,2010-02-04,464000.0,46024800.0,99.7,99.8,98.6,98.9,-0.6,339.0
3211,順達,2010-02-05,2232000.0,210942400.0,95.1,96.9,92.0,93.0,-5.9,1335.0
3211,順達,2010-02-06,2865000.0,254723300.0,93.0,93.0,86.5,89.0,-4.0,1737.0
3211,順達,2010-02-08,1975000.0,174941000.0,88.0,90.3,87.5,88.0,-1.0,1194.0
3211,順達,2010-02-09,3987000.0,359310000.0,86.9,93.5,86.9,91.4,3.4,2246.0
3211,順達,2010-02-10,2623000.0,244611800.0,92.5,94.4,92.1,93.5,2.1,1554.0
3211,順達,2010-02-22,1217000.0,114618000.0,95.5,95.5,93.0,93.0,-0.5,794.0
3211,順達,2010-02-23,1008000.0,94280100.0,93.2,94.3,92.9,93.5,0.5,699.0
3211,順達,2010-02-24,603000.0,56286500.0,93.3,93.8,92.6,93.0,-0.5,408.0
3211,順達,2010-02-25,817000.0,75702100.0,94.0,94.0,91.1,91.5,-1.5,600.0
3211,順達,2010-02-26,986000.0,89410200.0,92.0,92.4,89.5,91.0,-0.5,657.0
3211,順達,2010-03-01,2424000.0,228212200.0,92.0,95.6,91.7,95.0,4.0,1442.0
3211,順達,2010-03-02,2938000.0,285048500.0,95.6,98.0,95.5,97.0,2.0,1710.0
3211,順達,2010-03-03,973000.0,94374500.0,97.1,98.0,96.3,96.8,-0.2,700.0
3211,順達,2010-03-04,1605000.0,155935200.0,96.8,97.7,96.6,97.7,0.9,727.0
3211,順達,2010-03-05,713000.0,69625100.0,98.0,98.2,97.3,97.3,-0.4,470.0
3211,順達,2010-03-08,1438000.0,142298600.0,98.5,99.7,98.3,98.6,1.3,951.0
3211,順達,2010-03-09,539000.0,53077400.0,99.5,99.5,98.1,98.6,0.0,384.0
3211,順達,2010-03-10,698000.0,68842400.0,98.6,99.5,98.1,98.2,-0.4,447.0
3211,順達,2010-03-11,569000.0,56114400.0,99.0,99.4,98.1,98.1,-0.1,418.0
3211,順達,2010-03-12,458000.0,44876900.0,98.6,98.6,97.6,97.6,-0.5,301.0
3211,順達,2010-03-15,737000.0,71224500.0,97.6,98.4,95.8,96.0,-1.6,525.0
3211,順達,2010-03-16,508000.0,49116500.0,96.0,97.5,96.0,97.0,1.0,345.0
3211,順達,2010-03-17,913000.0,89382300.0,97.3,98.3,97.3,98.3,1.3,533.0
3211,順達,2010-03-18,938000.0,92883900.0,98.7,99.5,98.4,99.4,1.1,584.0
3211,順達,2010-03-19,852000.0,84464400.0,99.6,100.0,98.6,99.4,0.0,511.0
3211,順達,2010-03-22,736000.0,72511300.0,99.4,99.4,98.1,99.0,-0.4,451.0
3211,順達,2010-03-23,922000.0,91192400.0,99.2,99.6,98.5,98.5,-0.5,612.0
3211,順達,2010-03-24,931000.0,91622800.0,99.0,99.3,98.0,98.1,-0.4,548.0
3211,順達,2010-03-25,702000.0,68417000.0,98.1,98.1,97.2,97.3,-0.8,463.0
3211,順達,2010-03-26,932000.0,90749300.0,97.3,97.6,97.0,97.5,0.2,476.0
3211,順達,2010-03-29,1019000.0,99713600.0,98.0,98.6,97.2,98.1,0.6,525.0
3211,順達,2010-03-30,1276000.0,125863300.0,98.0,99.3,97.8,98.5,0.4,771.0
3211,順達,2010-03-31,1079000.0,106408000.0,99.0,99.0,97.8,98.7,0.2,642.0
3211,順達,2010-04-01,1214000.0,120577300.0,98.8,99.8,98.8,99.3,0.6,714.0
3211,順達,2010-04-02,2622000.0,265457600.0,99.9,102.0,99.6,102.0,2.7,1529.0
3211,順達,2010-04-06,3704000.0,384992500.0,104.0,105.5,102.5,103.0,1.0,1952.0
3211,順達,2010-04-07,6560000.0,705110000.0,105.0,110.0,104.5,107.0,4.0,3327.0
3211,順達,2010-04-08,2062000.0,215890500.0,107.0,107.0,103.0,104.0,-3.0,1298.0
3211,順達,2010-04-09,2038000.0,213153500.0,102.5,106.0,102.5,104.0,0.0,1028.0
3211,順達,2010-04-12,1336000.0,140188000.0,106.5,106.5,104.0,105.0,1.0,551.0
3211,順達,2010-04-13,637000.0,66217000.0,105.0,105.0,103.5,103.5,-1.5,384.0
3211,順達,2010-04-14,517000.0,53656500.0,104.0,104.5,103.0,104.0,0.5,276.0
3211,順達,2010-04-15,932000.0,97124500.0,105.0,105.5,103.5,103.5,-0.5,507.0
3211,順達,2010-04-16,996000.0,103935500.0,105.0,105.0,103.5,104.0,0.5,547.0
3211,順達,2010-04-19,1722000.0,173333700.0,102.5,103.0,99.3,99.3,-4.7,1061.0
3211,順達,2010-04-20,717000.0,72281100.0,101.5,102.0,99.5,102.0,2.7,471.0
3211,順達,2010-04-21,1293000.0,134070000.0,103.0,104.5,103.0,103.5,1.5,765.0
3211,順達,2010-04-22,3336000.0,353562500.0,104.5,107.5,103.0,106.5,3.0,1951.0
3211,順達,2010-04-23,1597000.0,170061000.0,106.5,107.0,105.5,105.5,-1.0,987.0
3211,順達,2010-04-26,1508000.0,160995500.0,107.0,107.5,106.0,107.0,1.5,794.0
3211,順達,2010-04-27,2516000.0,271957000.0,107.0,109.0,107.0,107.5,0.5,1387.0
3211,順達,2010-04-28,1148000.0,121852500.0,104.5,107.0,104.0,107.0,-0.5,643.0
3211,順達,2010-04-29,5021000.0,534293500.0,105.5,109.0,105.0,105.5,-1.5,2300.0
3211,順達,2010-04-30,2434000.0,250961000.0,106.5,106.5,101.5,101.5,-4.0,1521.0
3211,順達,2010-05-03,1808000.0,181454400.0,103.0,103.0,99.8,101.0,-0.5,1067.0
3211,順達,2010-05-04,1389000.0,140393600.0,102.0,103.0,99.9,101.0,0.0,878.0
3211,順達,2010-05-05,2033000.0,200319200.0,98.5,99.5,97.9,98.9,-2.1,1444.0
3211,順達,2010-05-06,3456000.0,330199000.0,97.0,98.2,93.0,94.6,-4.3,2219.0
3211,順達,2010-05-07,3510000.0,321871400.0,90.3,93.2,90.2,93.2,-1.4,2070.0
3211,順達,2010-05-10,1012000.0,94614700.0,93.0,94.5,92.5,94.1,0.9,724.0
3211,順達,2010-05-11,913000.0,86784200.0,96.0,96.0,94.2,94.2,0.1,655.0
3211,順達,2010-05-12,592000.0,55729100.0,94.2,94.8,93.6,93.8,-0.4,350.0
3211,順達,2010-05-13,1000000.0,94845000.0,94.1,95.8,94.1,95.4,1.6,637.0
3211,順達,2010-05-14,777000.0,73497600.0,95.0,95.0,94.1,94.7,-0.7,480.0
3211,順達,2010-05-17,1553000.0,143000800.0,93.7,93.7,91.1,91.5,-3.2,938.0
3211,順達,2010-05-18,805000.0,74023800.0,91.7,92.5,91.5,92.1,0.6,480.0
3211,順達,2010-05-19,675000.0,62249300.0,92.2,92.9,91.7,92.8,0.7,404.0
3211,順達,2010-05-20,769000.0,71251600.0,93.0,93.5,91.7,91.7,-1.1,572.0
3211,順達,2010-05-21,1475000.0,132584800.0,90.5,90.5,89.0,89.5,-2.2,879.0
3211,順達,2010-05-24,472000.0,42946900.0,90.2,91.4,90.2,91.4,1.9,312.0
3211,順達,2010-05-25,1411000.0,124522700.0,90.5,91.0,86.3,88.0,-3.4,948.0
