date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1440,Taiwan,769799000,1,2002
2002-03-01,1440,Taiwan,650029000,2,2002
2002-04-01,1440,Taiwan,1029532000,3,2002
2002-05-01,1440,Taiwan,1095412000,4,2002
2002-06-01,1440,Taiwan,841509000,5,2002
2002-07-01,1440,Taiwan,736923000,6,2002
2002-08-01,1440,Taiwan,756996000,7,2002
2002-09-01,1440,Taiwan,1017997000,8,2002
2002-10-01,1440,Taiwan,918688000,9,2002
2002-11-01,1440,Taiwan,1068274000,10,2002
2002-12-01,1440,Taiwan,964183000,11,2002
2003-01-01,1440,Taiwan,1053728000,12,2002
2003-02-01,1440,Taiwan,1040959000,1,2003
2003-03-01,1440,Taiwan,937239000,2,2003
2003-04-01,1440,Taiwan,978818000,3,2003
2003-05-01,1440,Taiwan,776980000,4,2003
2003-06-01,1440,Taiwan,784203000,5,2003
2003-07-01,1440,Taiwan,838463000,6,2003
2003-08-01,1440,Taiwan,1069395000,7,2003
2003-09-01,1440,Taiwan,1094954000,8,2003
2003-10-01,1440,Taiwan,985882000,9,2003
2003-11-01,1440,Taiwan,1149712000,10,2003
2003-12-01,1440,Taiwan,1145673000,11,2003
2004-01-01,1440,Taiwan,1013985000,12,2003
2004-02-01,1440,Taiwan,1108565000,1,2004
2004-03-01,1440,Taiwan,1241490000,2,2004
2004-04-01,1440,Taiwan,1215953000,3,2004
2004-05-01,1440,Taiwan,1478874000,4,2004
2004-06-01,1440,Taiwan,1217367000,5,2004
2004-07-01,1440,Taiwan,1290256000,6,2004
2004-08-01,1440,Taiwan,1144593000,7,2004
2004-09-01,1440,Taiwan,1424815000,8,2004
2004-10-01,1440,Taiwan,1403927000,9,2004
2004-11-01,1440,Taiwan,1417841000,10,2004
2004-12-01,1440,Taiwan,977378000,11,2004
2005-01-01,1440,Taiwan,1101162000,12,2004
2005-02-01,1440,Taiwan,1215542000,1,2005
2005-03-01,1440,Taiwan,961712000,2,2005
2005-04-01,1440,Taiwan,1598483000,3,2005
2005-05-01,1440,Taiwan,1165619000,4,2005
2005-06-01,1440,Taiwan,1104475000,5,2005
2005-07-01,1440,Taiwan,1136497000,6,2005
2005-08-01,1440,Taiwan,1226383000,7,2005
2005-09-01,1440,Taiwan,1362082000,8,2005
2005-10-01,1440,Taiwan,1179188000,9,2005
2005-11-01,1440,Taiwan,1143714000,10,2005
2005-12-01,1440,Taiwan,1007499000,11,2005
2006-01-01,1440,Taiwan,1066425000,12,2005
2006-02-01,1440,Taiwan,1009110000,1,2006
2006-03-01,1440,Taiwan,1138042000,2,2006
2006-04-01,1440,Taiwan,1220318000,3,2006
2006-05-01,1440,Taiwan,1153593000,4,2006
2006-06-01,1440,Taiwan,1057749000,5,2006
2006-07-01,1440,Taiwan,889698000,6,2006
2006-08-01,1440,Taiwan,841061000,7,2006
2006-09-01,1440,Taiwan,996373000,8,2006
2006-10-01,1440,Taiwan,674186000,9,2006
2006-11-01,1440,Taiwan,778141000,10,2006
2006-12-01,1440,Taiwan,877014000,11,2006
2007-01-01,1440,Taiwan,806684000,12,2006
2007-02-01,1440,Taiwan,874109000,1,2007
2007-03-01,1440,Taiwan,605676000,2,2007
2007-04-01,1440,Taiwan,1390868000,3,2007
2007-05-01,1440,Taiwan,1141945000,4,2007
2007-06-01,1440,Taiwan,1175681000,5,2007
2007-07-01,1440,Taiwan,801715000,6,2007
2007-08-01,1440,Taiwan,931562000,7,2007
2007-09-01,1440,Taiwan,1073800000,8,2007
2007-10-01,1440,Taiwan,1112923000,9,2007
2007-11-01,1440,Taiwan,1218087000,10,2007
2007-12-01,1440,Taiwan,1043703000,11,2007
2008-01-01,1440,Taiwan,902967000,12,2007
2008-02-01,1440,Taiwan,949914000,1,2008
2008-03-01,1440,Taiwan,801479000,2,2008
2008-04-01,1440,Taiwan,989064000,3,2008
2008-05-01,1440,Taiwan,954491000,4,2008
2008-06-01,1440,Taiwan,965293000,5,2008
2008-07-01,1440,Taiwan,1000861000,6,2008
2008-08-01,1440,Taiwan,961112000,7,2008
2008-09-01,1440,Taiwan,880627000,8,2008
2008-10-01,1440,Taiwan,813656000,9,2008
2008-11-01,1440,Taiwan,792936000,10,2008
2008-12-01,1440,Taiwan,684442000,11,2008
2009-01-01,1440,Taiwan,721435000,12,2008
2009-02-01,1440,Taiwan,591935000,1,2009
2009-03-01,1440,Taiwan,817863000,2,2009
2009-04-01,1440,Taiwan,880109000,3,2009
2009-05-01,1440,Taiwan,1004138000,4,2009
2009-06-01,1440,Taiwan,858263000,5,2009
2009-07-01,1440,Taiwan,857033000,6,2009
2009-08-01,1440,Taiwan,1024860000,7,2009
2009-09-01,1440,Taiwan,994260000,8,2009
2009-10-01,1440,Taiwan,978853000,9,2009
2009-11-01,1440,Taiwan,993268000,10,2009
