date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1432,Taiwan,72205000,1,2002
2002-03-01,1432,Taiwan,57912000,2,2002
2002-04-01,1432,Taiwan,100125000,3,2002
2002-05-01,1432,Taiwan,125678000,4,2002
2002-06-01,1432,Taiwan,137164000,5,2002
2002-07-01,1432,Taiwan,124281000,6,2002
2002-08-01,1432,Taiwan,101609000,7,2002
2002-09-01,1432,Taiwan,101596000,8,2002
2002-10-01,1432,Taiwan,108064000,9,2002
2002-11-01,1432,Taiwan,104140000,10,2002
2002-12-01,1432,Taiwan,101880000,11,2002
2003-01-01,1432,Taiwan,104758000,12,2002
2003-02-01,1432,Taiwan,81124000,1,2003
2003-03-01,1432,Taiwan,73804000,2,2003
2003-04-01,1432,Taiwan,108547000,3,2003
2003-05-01,1432,Taiwan,124301000,4,2003
2003-06-01,1432,Taiwan,127616000,5,2003
2003-07-01,1432,Taiwan,137101000,6,2003
2003-08-01,1432,Taiwan,970502000,7,2003
2003-09-01,1432,Taiwan,96129000,8,2003
2003-10-01,1432,Taiwan,108704000,9,2003
2003-11-01,1432,Taiwan,113965000,10,2003
2003-12-01,1432,Taiwan,92603000,11,2003
2004-01-01,1432,Taiwan,102797000,12,2003
2004-02-01,1432,Taiwan,80786000,1,2004
2004-03-01,1432,Taiwan,66475000,2,2004
2004-04-01,1432,Taiwan,71479000,3,2004
2004-05-01,1432,Taiwan,95329000,4,2004
2004-06-01,1432,Taiwan,91124000,5,2004
2004-07-01,1432,Taiwan,103373000,6,2004
2004-08-01,1432,Taiwan,72941000,7,2004
2004-09-01,1432,Taiwan,80055000,8,2004
2004-10-01,1432,Taiwan,104793000,9,2004
2004-11-01,1432,Taiwan,103576000,10,2004
2004-12-01,1432,Taiwan,85775000,11,2004
2005-01-01,1432,Taiwan,69533000,12,2004
2005-02-01,1432,Taiwan,68869000,1,2005
2005-03-01,1432,Taiwan,35298000,2,2005
2005-04-01,1432,Taiwan,95918000,3,2005
2005-05-01,1432,Taiwan,92483000,4,2005
2005-06-01,1432,Taiwan,95546000,5,2005
2005-07-01,1432,Taiwan,49083000,6,2005
2005-08-01,1432,Taiwan,14655000,7,2005
2005-09-01,1432,Taiwan,11506000,8,2005
