date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1464,Taiwan,231815000,1,2002
2002-03-01,1464,Taiwan,163314000,2,2002
2002-04-01,1464,Taiwan,229925000,3,2002
2002-05-01,1464,Taiwan,266434000,4,2002
2002-06-01,1464,Taiwan,276949000,5,2002
2002-07-01,1464,Taiwan,263489000,6,2002
2002-08-01,1464,Taiwan,210978000,7,2002
2002-09-01,1464,Taiwan,240125000,8,2002
2002-10-01,1464,Taiwan,200362000,9,2002
2002-11-01,1464,Taiwan,283320000,10,2002
2002-12-01,1464,Taiwan,285417000,11,2002
2003-01-01,1464,Taiwan,284213000,12,2002
2003-02-01,1464,Taiwan,200260000,1,2003
2003-03-01,1464,Taiwan,166984000,2,2003
2003-04-01,1464,Taiwan,207768000,3,2003
2003-05-01,1464,Taiwan,269355000,4,2003
2003-06-01,1464,Taiwan,279410000,5,2003
2003-07-01,1464,Taiwan,252224000,6,2003
2003-08-01,1464,Taiwan,181625000,7,2003
2003-09-01,1464,Taiwan,200649000,8,2003
2003-10-01,1464,Taiwan,247143000,9,2003
2003-11-01,1464,Taiwan,252269000,10,2003
2003-12-01,1464,Taiwan,217430000,11,2003
2004-01-01,1464,Taiwan,205084000,12,2003
2004-02-01,1464,Taiwan,193157000,1,2004
2004-03-01,1464,Taiwan,187413000,2,2004
2004-04-01,1464,Taiwan,223359000,3,2004
2004-05-01,1464,Taiwan,249432000,4,2004
2004-06-01,1464,Taiwan,250100000,5,2004
2004-07-01,1464,Taiwan,235110000,6,2004
2004-08-01,1464,Taiwan,179199000,7,2004
2004-09-01,1464,Taiwan,146598000,8,2004
2004-10-01,1464,Taiwan,150326000,9,2004
2004-11-01,1464,Taiwan,181566000,10,2004
2004-12-01,1464,Taiwan,214461000,11,2004
2005-01-01,1464,Taiwan,174118000,12,2004
2005-02-01,1464,Taiwan,131317000,1,2005
2005-03-01,1464,Taiwan,81196000,2,2005
2005-04-01,1464,Taiwan,162943000,3,2005
2005-05-01,1464,Taiwan,159870000,4,2005
2005-06-01,1464,Taiwan,171199000,5,2005
2005-07-01,1464,Taiwan,165334000,6,2005
2005-08-01,1464,Taiwan,145842000,7,2005
2005-09-01,1464,Taiwan,138984000,8,2005
2005-10-01,1464,Taiwan,148504000,9,2005
2005-11-01,1464,Taiwan,120203000,10,2005
2005-12-01,1464,Taiwan,118643000,11,2005
2006-01-01,1464,Taiwan,121996000,12,2005
2006-02-01,1464,Taiwan,90218000,1,2006
2006-03-01,1464,Taiwan,71389000,2,2006
2006-04-01,1464,Taiwan,118843000,3,2006
2006-05-01,1464,Taiwan,154214000,4,2006
2006-06-01,1464,Taiwan,139053000,5,2006
2006-07-01,1464,Taiwan,120798000,6,2006
2006-08-01,1464,Taiwan,118316000,7,2006
2006-09-01,1464,Taiwan,142941000,8,2006
2006-10-01,1464,Taiwan,130317000,9,2006
2006-11-01,1464,Taiwan,115655000,10,2006
2006-12-01,1464,Taiwan,130741000,11,2006
2007-01-01,1464,Taiwan,120382000,12,2006
2007-02-01,1464,Taiwan,102200000,1,2007
2007-03-01,1464,Taiwan,71505000,2,2007
2007-04-01,1464,Taiwan,108870000,3,2007
2007-05-01,1464,Taiwan,129409000,4,2007
2007-06-01,1464,Taiwan,132714000,5,2007
2007-07-01,1464,Taiwan,138691000,6,2007
2007-08-01,1464,Taiwan,125189000,7,2007
2007-09-01,1464,Taiwan,174078000,8,2007
2007-10-01,1464,Taiwan,135612000,9,2007
2007-11-01,1464,Taiwan,136029000,10,2007
2007-12-01,1464,Taiwan,141661000,11,2007
2008-01-01,1464,Taiwan,147001000,12,2007
2008-02-01,1464,Taiwan,137952000,1,2008
2008-03-01,1464,Taiwan,103590000,2,2008
2008-04-01,1464,Taiwan,109238000,3,2008
2008-05-01,1464,Taiwan,123419000,4,2008
2008-06-01,1464,Taiwan,149280000,5,2008
2008-07-01,1464,Taiwan,117502000,6,2008
2008-08-01,1464,Taiwan,137877000,7,2008
2008-09-01,1464,Taiwan,123588000,8,2008
2008-10-01,1464,Taiwan,124397000,9,2008
2008-11-01,1464,Taiwan,158967000,10,2008
2008-12-01,1464,Taiwan,155761000,11,2008
2009-01-01,1464,Taiwan,110574000,12,2008
2009-02-01,1464,Taiwan,54981000,1,2009
2009-03-01,1464,Taiwan,56566000,2,2009
2009-04-01,1464,Taiwan,105369000,3,2009
2009-05-01,1464,Taiwan,118284000,4,2009
2009-06-01,1464,Taiwan,132521000,5,2009
2009-07-01,1464,Taiwan,117655000,6,2009
2009-08-01,1464,Taiwan,119795000,7,2009
2009-09-01,1464,Taiwan,102878000,8,2009
2009-10-01,1464,Taiwan,113066000,9,2009
2009-11-01,1464,Taiwan,128953000,10,2009
2009-12-01,1464,Taiwan,127386000,11,2009
2010-01-01,1464,Taiwan,149578000,12,2009
2010-02-01,1464,Taiwan,105105000,1,2010
2010-03-01,1464,Taiwan,73137000,2,2010
2010-04-01,1464,Taiwan,144240000,3,2010
2010-05-01,1464,Taiwan,149779000,4,2010
2010-06-01,1464,Taiwan,175034000,5,2010
2010-07-01,1464,Taiwan,154890000,6,2010
2010-08-01,1464,Taiwan,153687000,7,2010
2010-09-01,1464,Taiwan,138374000,8,2010
2010-10-01,1464,Taiwan,146808000,9,2010
2010-11-01,1464,Taiwan,198853000,10,2010
2010-12-01,1464,Taiwan,164646000,11,2010
2011-01-01,1464,Taiwan,171465000,12,2010
2011-02-01,1464,Taiwan,123681000,1,2011
2011-03-01,1464,Taiwan,107200000,2,2011
2011-04-01,1464,Taiwan,156266000,3,2011
2011-05-01,1464,Taiwan,177238000,4,2011
2011-06-01,1464,Taiwan,181780000,5,2011
2011-07-01,1464,Taiwan,172800000,6,2011
2011-08-01,1464,Taiwan,137422000,7,2011
2011-09-01,1464,Taiwan,141078000,8,2011
2011-10-01,1464,Taiwan,210200000,9,2011
2011-11-01,1464,Taiwan,214658000,10,2011
2011-12-01,1464,Taiwan,184828000,11,2011
2012-01-01,1464,Taiwan,179363000,12,2011
2012-02-01,1464,Taiwan,129861000,1,2012
2012-03-01,1464,Taiwan,153724000,2,2012
2012-04-01,1464,Taiwan,197658000,3,2012
2012-05-01,1464,Taiwan,204710000,4,2012
2012-06-01,1464,Taiwan,191565000,5,2012
2012-07-01,1464,Taiwan,164444000,6,2012
2012-08-01,1464,Taiwan,124878000,7,2012
2012-09-01,1464,Taiwan,164720000,8,2012
2012-10-01,1464,Taiwan,186190000,9,2012
2012-11-01,1464,Taiwan,234837000,10,2012
2012-12-01,1464,Taiwan,219758000,11,2012
2013-01-01,1464,Taiwan,181349000,12,2012
2013-02-01,1464,Taiwan,352011000,1,2013
2013-03-01,1464,Taiwan,225464000,2,2013
2013-04-01,1464,Taiwan,397201000,3,2013
2013-05-01,1464,Taiwan,387698000,4,2013
2013-06-01,1464,Taiwan,425294000,5,2013
