date,stock_id,country,revenue,revenue_month,revenue_year
2018-11-01,1341,Taiwan,282806000,10,2018
2018-12-01,1341,Taiwan,250848000,11,2018
2019-01-01,1341,Taiwan,243494000,12,2018
2019-12-01,1341,Taiwan,242337000,11,2019
2020-01-01,1341,Taiwan,275217000,12,2019
2020-02-01,1341,Taiwan,184008000,1,2020
2020-03-01,1341,Taiwan,284630000,2,2020
2020-04-01,1341,Taiwan,242921000,3,2020
2020-05-01,1341,Taiwan,128003000,4,2020
2020-06-01,1341,Taiwan,152911000,5,2020
2020-07-01,1341,Taiwan,189943000,6,2020
2020-08-01,1341,Taiwan,235779000,7,2020
2020-09-01,1341,Taiwan,216263000,8,2020
2020-10-01,1341,Taiwan,229233000,9,2020
2020-11-01,1341,Taiwan,243484000,10,2020
2020-12-01,1341,Taiwan,234269000,11,2020
2021-01-01,1341,Taiwan,320897000,12,2020
2021-02-01,1341,Taiwan,228998000,1,2021
2021-03-01,1341,Taiwan,186140000,2,2021
2021-04-01,1341,Taiwan,342386000,3,2021
