date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1402,Taiwan,2429992000,1,2002
2002-03-01,1402,Taiwan,1969652000,2,2002
2002-04-01,1402,Taiwan,2944639000,3,2002
2002-05-01,1402,Taiwan,2829355000,4,2002
2002-06-01,1402,Taiwan,2886511000,5,2002
2002-07-01,1402,Taiwan,2445626000,6,2002
2002-08-01,1402,Taiwan,2643154000,7,2002
2002-09-01,1402,Taiwan,2777017000,8,2002
2002-10-01,1402,Taiwan,2621885000,9,2002
2002-11-01,1402,Taiwan,2904228000,10,2002
2002-12-01,1402,Taiwan,2664366000,11,2002
2003-01-01,1402,Taiwan,3190259000,12,2002
2003-02-01,1402,Taiwan,2480455000,1,2003
2003-03-01,1402,Taiwan,2769864000,2,2003
2003-04-01,1402,Taiwan,2590028000,3,2003
2003-05-01,1402,Taiwan,2825189000,4,2003
2003-06-01,1402,Taiwan,2667690000,5,2003
2003-07-01,1402,Taiwan,2788550000,6,2003
2003-08-01,1402,Taiwan,2899500000,7,2003
2003-09-01,1402,Taiwan,2908081000,8,2003
2003-10-01,1402,Taiwan,2959471000,9,2003
2003-11-01,1402,Taiwan,3062722000,10,2003
2003-12-01,1402,Taiwan,2893220000,11,2003
2004-01-01,1402,Taiwan,3223952000,12,2003
2004-02-01,1402,Taiwan,2870658000,1,2004
2004-03-01,1402,Taiwan,3088157000,2,2004
2004-04-01,1402,Taiwan,3109109000,3,2004
2004-05-01,1402,Taiwan,3253042000,4,2004
2004-06-01,1402,Taiwan,3111022000,5,2004
2004-07-01,1402,Taiwan,2991321000,6,2004
2004-08-01,1402,Taiwan,3225280000,7,2004
2004-09-01,1402,Taiwan,3450086000,8,2004
2004-10-01,1402,Taiwan,3452574000,9,2004
2004-11-01,1402,Taiwan,3515152000,10,2004
2004-12-01,1402,Taiwan,3141753000,11,2004
2005-01-01,1402,Taiwan,3055162000,12,2004
2005-02-01,1402,Taiwan,3272161000,1,2005
2005-03-01,1402,Taiwan,2668279000,2,2005
2005-04-01,1402,Taiwan,3483148000,3,2005
2005-05-01,1402,Taiwan,3154520000,4,2005
2005-06-01,1402,Taiwan,3095223000,5,2005
2005-07-01,1402,Taiwan,3103921000,6,2005
2005-08-01,1402,Taiwan,3006497000,7,2005
2005-09-01,1402,Taiwan,3176348000,8,2005
2005-10-01,1402,Taiwan,3258376000,9,2005
2005-11-01,1402,Taiwan,3263448000,10,2005
2005-12-01,1402,Taiwan,3305793000,11,2005
2006-01-01,1402,Taiwan,3498867000,12,2005
2006-02-01,1402,Taiwan,2706855000,1,2006
2006-03-01,1402,Taiwan,2884307000,2,2006
2006-04-01,1402,Taiwan,2898714000,3,2006
2006-05-01,1402,Taiwan,3291353000,4,2006
2006-06-01,1402,Taiwan,3154697000,5,2006
2006-07-01,1402,Taiwan,3537175000,6,2006
2006-08-01,1402,Taiwan,3112546000,7,2006
2006-09-01,1402,Taiwan,3835561000,8,2006
2006-10-01,1402,Taiwan,3272423000,9,2006
2006-11-01,1402,Taiwan,3537858000,10,2006
2006-12-01,1402,Taiwan,3771480000,11,2006
2007-01-01,1402,Taiwan,3626570000,12,2006
2007-02-01,1402,Taiwan,3587412000,1,2007
2007-03-01,1402,Taiwan,3093027000,2,2007
2007-04-01,1402,Taiwan,4513151000,3,2007
2007-05-01,1402,Taiwan,4260234000,4,2007
2007-06-01,1402,Taiwan,4343666000,5,2007
2007-07-01,1402,Taiwan,3873515000,6,2007
2007-08-01,1402,Taiwan,4374692000,7,2007
2007-09-01,1402,Taiwan,4230435000,8,2007
2007-10-01,1402,Taiwan,4166449000,9,2007
2007-11-01,1402,Taiwan,4552673000,10,2007
2007-12-01,1402,Taiwan,4328075000,11,2007
2008-01-01,1402,Taiwan,3830661000,12,2007
2008-02-01,1402,Taiwan,4358957000,1,2008
2008-03-01,1402,Taiwan,4108853000,2,2008
2008-04-01,1402,Taiwan,4640863000,3,2008
2008-05-01,1402,Taiwan,4520952000,4,2008
2008-06-01,1402,Taiwan,4592692000,5,2008
2008-07-01,1402,Taiwan,4564920000,6,2008
2008-08-01,1402,Taiwan,4563162000,7,2008
2008-09-01,1402,Taiwan,4423938000,8,2008
2008-10-01,1402,Taiwan,4117105000,9,2008
2008-11-01,1402,Taiwan,4148853000,10,2008
2008-12-01,1402,Taiwan,3373367000,11,2008
2009-01-01,1402,Taiwan,3204271000,12,2008
2009-02-01,1402,Taiwan,2377384000,1,2009
2009-03-01,1402,Taiwan,3228200000,2,2009
2009-04-01,1402,Taiwan,3522158000,3,2009
2009-05-01,1402,Taiwan,3466339000,4,2009
2009-06-01,1402,Taiwan,3364345000,5,2009
2009-07-01,1402,Taiwan,3689507000,6,2009
2009-08-01,1402,Taiwan,3642215000,7,2009
2009-09-01,1402,Taiwan,3497813000,8,2009
2009-10-01,1402,Taiwan,3796768000,9,2009
2009-11-01,1402,Taiwan,3725245000,10,2009
2009-12-01,1402,Taiwan,3946040000,11,2009
2010-01-01,1402,Taiwan,3843916000,12,2009
2010-02-01,1402,Taiwan,3611397000,1,2010
2010-03-01,1402,Taiwan,3677482000,2,2010
2010-04-01,1402,Taiwan,4763950000,3,2010
2010-05-01,1402,Taiwan,4519819000,4,2010
2010-06-01,1402,Taiwan,4750663000,5,2010
2010-07-01,1402,Taiwan,4529869000,6,2010
2010-08-01,1402,Taiwan,4441590000,7,2010
2010-09-01,1402,Taiwan,4693723000,8,2010
2010-10-01,1402,Taiwan,4223220000,9,2010
2010-11-01,1402,Taiwan,4578366000,10,2010
2010-12-01,1402,Taiwan,5021744000,11,2010
