date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1201,Taiwan,628757000,1,2002
2002-03-01,1201,Taiwan,546538000,2,2002
2002-04-01,1201,Taiwan,696775000,3,2002
2002-05-01,1201,Taiwan,758181000,4,2002
2002-06-01,1201,Taiwan,842748000,5,2002
2002-07-01,1201,Taiwan,870277000,6,2002
2002-08-01,1201,Taiwan,937960000,7,2002
2002-09-01,1201,Taiwan,1013569000,8,2002
2002-10-01,1201,Taiwan,838874000,9,2002
2002-11-01,1201,Taiwan,824321000,10,2002
2002-12-01,1201,Taiwan,697686000,11,2002
2003-01-01,1201,Taiwan,730575000,12,2002
2003-02-01,1201,Taiwan,666286000,1,2003
2003-03-01,1201,Taiwan,702193000,2,2003
2003-04-01,1201,Taiwan,830782000,3,2003
2003-05-01,1201,Taiwan,841748000,4,2003
2003-06-01,1201,Taiwan,941962000,5,2003
2003-07-01,1201,Taiwan,882794000,6,2003
2003-08-01,1201,Taiwan,1065127000,7,2003
2003-09-01,1201,Taiwan,1025858000,8,2003
2003-10-01,1201,Taiwan,949110000,9,2003
2003-11-01,1201,Taiwan,831018000,10,2003
2003-12-01,1201,Taiwan,751633000,11,2003
2004-01-01,1201,Taiwan,679527000,12,2003
2004-02-01,1201,Taiwan,636947000,1,2004
2004-03-01,1201,Taiwan,616358000,2,2004
2004-04-01,1201,Taiwan,700884000,3,2004
2004-05-01,1201,Taiwan,759610000,4,2004
2004-06-01,1201,Taiwan,852032000,5,2004
2004-07-01,1201,Taiwan,849676000,6,2004
2004-08-01,1201,Taiwan,1004715000,7,2004
2004-09-01,1201,Taiwan,1074788000,8,2004
2004-10-01,1201,Taiwan,926618000,9,2004
2004-11-01,1201,Taiwan,787312000,10,2004
2004-12-01,1201,Taiwan,743192000,11,2004
2005-01-01,1201,Taiwan,724958000,12,2004
2005-02-01,1201,Taiwan,669370000,1,2005
2005-03-01,1201,Taiwan,547472000,2,2005
2005-04-01,1201,Taiwan,658594000,3,2005
2005-05-01,1201,Taiwan,779660000,4,2005
2005-06-01,1201,Taiwan,874858000,5,2005
2005-07-01,1201,Taiwan,933508000,6,2005
2005-08-01,1201,Taiwan,1050451000,7,2005
2005-09-01,1201,Taiwan,987339000,8,2005
2005-10-01,1201,Taiwan,920330000,9,2005
2005-11-01,1201,Taiwan,867487000,10,2005
2005-12-01,1201,Taiwan,781599000,11,2005
2006-01-01,1201,Taiwan,725114000,12,2005
2006-02-01,1201,Taiwan,747725000,1,2006
2006-03-01,1201,Taiwan,627678000,2,2006
2006-04-01,1201,Taiwan,730084000,3,2006
2006-05-01,1201,Taiwan,843888000,4,2006
2006-06-01,1201,Taiwan,960887000,5,2006
2006-07-01,1201,Taiwan,1000509000,6,2006
2006-08-01,1201,Taiwan,1135955000,7,2006
2006-09-01,1201,Taiwan,976437000,8,2006
2006-10-01,1201,Taiwan,1004810000,9,2006
2006-11-01,1201,Taiwan,913419000,10,2006
2006-12-01,1201,Taiwan,840118000,11,2006
2007-01-01,1201,Taiwan,792495000,12,2006
2007-02-01,1201,Taiwan,738027000,1,2007
2007-03-01,1201,Taiwan,698144000,2,2007
2007-04-01,1201,Taiwan,773474000,3,2007
2007-05-01,1201,Taiwan,804036000,4,2007
2007-06-01,1201,Taiwan,972365000,5,2007
2007-07-01,1201,Taiwan,960170000,6,2007
2007-08-01,1201,Taiwan,1091437000,7,2007
2007-09-01,1201,Taiwan,1170694000,8,2007
2007-10-01,1201,Taiwan,1050518000,9,2007
2007-11-01,1201,Taiwan,997002000,10,2007
2007-12-01,1201,Taiwan,840117000,11,2007
2008-01-01,1201,Taiwan,832728000,12,2007
2008-02-01,1201,Taiwan,839416000,1,2008
2008-03-01,1201,Taiwan,723632000,2,2008
2008-04-01,1201,Taiwan,841565000,3,2008
2008-05-01,1201,Taiwan,894912000,4,2008
2008-06-01,1201,Taiwan,977249000,5,2008
2008-07-01,1201,Taiwan,1010108000,6,2008
2008-08-01,1201,Taiwan,1230862000,7,2008
2008-09-01,1201,Taiwan,1127685000,8,2008
2008-10-01,1201,Taiwan,1057069000,9,2008
2008-11-01,1201,Taiwan,1038468000,10,2008
2008-12-01,1201,Taiwan,938991000,11,2008
2009-01-01,1201,Taiwan,906631000,12,2008
2009-02-01,1201,Taiwan,929261000,1,2009
2009-03-01,1201,Taiwan,825172000,2,2009
2009-04-01,1201,Taiwan,955944000,3,2009
2009-05-01,1201,Taiwan,951617000,4,2009
2009-06-01,1201,Taiwan,1079333000,5,2009
2009-07-01,1201,Taiwan,1063197000,6,2009
2009-08-01,1201,Taiwan,1127609000,7,2009
2009-09-01,1201,Taiwan,1292373000,8,2009
2009-10-01,1201,Taiwan,1154766000,9,2009
2009-11-01,1201,Taiwan,1095062000,10,2009
2009-12-01,1201,Taiwan,1008451000,11,2009
2010-01-01,1201,Taiwan,971976000,12,2009
2010-02-01,1201,Taiwan,990701000,1,2010
2010-03-01,1201,Taiwan,896858000,2,2010
2010-04-01,1201,Taiwan,1034701000,3,2010
