date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1305,Taiwan,513293000,1,2002
2002-03-01,1305,Taiwan,365643000,2,2002
2002-04-01,1305,Taiwan,606182000,3,2002
2002-05-01,1305,Taiwan,556244000,4,2002
2002-06-01,1305,Taiwan,555519000,5,2002
2002-07-01,1305,Taiwan,478580000,6,2002
2002-08-01,1305,Taiwan,497439000,7,2002
2002-09-01,1305,Taiwan,499330000,8,2002
2002-10-01,1305,Taiwan,499748000,9,2002
2002-11-01,1305,Taiwan,459609000,10,2002
2002-12-01,1305,Taiwan,485945000,11,2002
2003-01-01,1305,Taiwan,528357000,12,2002
2003-02-01,1305,Taiwan,571556000,1,2003
2003-03-01,1305,Taiwan,449023000,2,2003
2003-04-01,1305,Taiwan,581140000,3,2003
2003-05-01,1305,Taiwan,494099000,4,2003
2003-06-01,1305,Taiwan,478156000,5,2003
2003-07-01,1305,Taiwan,460446000,6,2003
2003-08-01,1305,Taiwan,516399000,7,2003
2003-09-01,1305,Taiwan,541625000,8,2003
2003-10-01,1305,Taiwan,539637000,9,2003
2003-11-01,1305,Taiwan,586523000,10,2003
2003-12-01,1305,Taiwan,575880000,11,2003
2004-01-01,1305,Taiwan,673055000,12,2003
2004-02-01,1305,Taiwan,566111000,1,2004
2004-03-01,1305,Taiwan,659346000,2,2004
2004-04-01,1305,Taiwan,713329000,3,2004
2004-05-01,1305,Taiwan,651894000,4,2004
2004-06-01,1305,Taiwan,648075000,5,2004
2004-07-01,1305,Taiwan,674508000,6,2004
2004-08-01,1305,Taiwan,610370000,7,2004
2004-09-01,1305,Taiwan,733156000,8,2004
2004-10-01,1305,Taiwan,781368000,9,2004
2004-11-01,1305,Taiwan,777519000,10,2004
2004-12-01,1305,Taiwan,685110000,11,2004
2005-01-01,1305,Taiwan,617712000,12,2004
2005-02-01,1305,Taiwan,656510000,1,2005
2005-03-01,1305,Taiwan,547050000,2,2005
2005-04-01,1305,Taiwan,650553000,3,2005
2005-05-01,1305,Taiwan,520251000,4,2005
2005-06-01,1305,Taiwan,528992000,5,2005
2005-07-01,1305,Taiwan,638535000,6,2005
2005-08-01,1305,Taiwan,606205000,7,2005
2005-09-01,1305,Taiwan,632753000,8,2005
2005-10-01,1305,Taiwan,713332000,9,2005
2005-11-01,1305,Taiwan,745558000,10,2005
2005-12-01,1305,Taiwan,627819000,11,2005
2006-01-01,1305,Taiwan,537797000,12,2005
2006-02-01,1305,Taiwan,562158000,1,2006
2006-03-01,1305,Taiwan,496629000,2,2006
2006-04-01,1305,Taiwan,536942000,3,2006
2006-05-01,1305,Taiwan,628081000,4,2006
2006-06-01,1305,Taiwan,644886000,5,2006
2006-07-01,1305,Taiwan,644842000,6,2006
2006-08-01,1305,Taiwan,585998000,7,2006
2006-09-01,1305,Taiwan,781019000,8,2006
2006-10-01,1305,Taiwan,712327000,9,2006
2006-11-01,1305,Taiwan,577576000,10,2006
2006-12-01,1305,Taiwan,645679000,11,2006
2007-01-01,1305,Taiwan,583511000,12,2006
2007-02-01,1305,Taiwan,650589000,1,2007
2007-03-01,1305,Taiwan,410587000,2,2007
2007-04-01,1305,Taiwan,804664000,3,2007
2007-05-01,1305,Taiwan,763698000,4,2007
2007-06-01,1305,Taiwan,794633000,5,2007
2007-07-01,1305,Taiwan,791456000,6,2007
2007-08-01,1305,Taiwan,777512000,7,2007
2007-09-01,1305,Taiwan,793278000,8,2007
2007-10-01,1305,Taiwan,738512000,9,2007
2007-11-01,1305,Taiwan,689967000,10,2007
2007-12-01,1305,Taiwan,684852000,11,2007
2008-01-01,1305,Taiwan,848921000,12,2007
2008-02-01,1305,Taiwan,891387000,1,2008
2008-03-01,1305,Taiwan,667125000,2,2008
2008-04-01,1305,Taiwan,890715000,3,2008
2008-05-01,1305,Taiwan,888146000,4,2008
2008-06-01,1305,Taiwan,857658000,5,2008
2008-07-01,1305,Taiwan,844810000,6,2008
2008-08-01,1305,Taiwan,876332000,7,2008
2008-09-01,1305,Taiwan,745217000,8,2008
2008-10-01,1305,Taiwan,613554000,9,2008
2008-11-01,1305,Taiwan,548540000,10,2008
2008-12-01,1305,Taiwan,433629000,11,2008
2009-01-01,1305,Taiwan,559790000,12,2008
2009-02-01,1305,Taiwan,405743000,1,2009
2009-03-01,1305,Taiwan,559535000,2,2009
2009-04-01,1305,Taiwan,559794000,3,2009
2009-05-01,1305,Taiwan,671914000,4,2009
