date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1236,Taiwan,199505000,1,2002
2002-03-01,1236,Taiwan,96477000,2,2002
2002-04-01,1236,Taiwan,80481000,3,2002
2002-05-01,1236,Taiwan,77528000,4,2002
2002-06-01,1236,Taiwan,61780000,5,2002
2002-07-01,1236,Taiwan,58887000,6,2002
2002-08-01,1236,Taiwan,69911000,7,2002
2002-09-01,1236,Taiwan,77481000,8,2002
2002-10-01,1236,Taiwan,201930000,9,2002
2002-11-01,1236,Taiwan,96420000,10,2002
2002-12-01,1236,Taiwan,151165000,11,2002
2003-01-01,1236,Taiwan,163364000,12,2002
2003-02-01,1236,Taiwan,216269000,1,2003
2003-03-01,1236,Taiwan,38984000,2,2003
2003-04-01,1236,Taiwan,95579000,3,2003
2003-05-01,1236,Taiwan,85607000,4,2003
2003-06-01,1236,Taiwan,71810000,5,2003
2003-07-01,1236,Taiwan,72047000,6,2003
2003-08-01,1236,Taiwan,88973000,7,2003
2003-09-01,1236,Taiwan,108580000,8,2003
2003-10-01,1236,Taiwan,214826000,9,2003
2003-11-01,1236,Taiwan,122596000,10,2003
2003-12-01,1236,Taiwan,165753000,11,2003
2004-01-01,1236,Taiwan,234264000,12,2003
2004-02-01,1236,Taiwan,205457000,1,2004
2004-03-01,1236,Taiwan,73828000,2,2004
2004-04-01,1236,Taiwan,89282000,3,2004
2004-05-01,1236,Taiwan,106210000,4,2004
2004-06-01,1236,Taiwan,92571000,5,2004
2004-07-01,1236,Taiwan,82128000,6,2004
2004-08-01,1236,Taiwan,93393000,7,2004
2004-09-01,1236,Taiwan,106590000,8,2004
2004-10-01,1236,Taiwan,258515000,9,2004
2004-11-01,1236,Taiwan,139851000,10,2004
2004-12-01,1236,Taiwan,122468000,11,2004
2005-01-01,1236,Taiwan,179831000,12,2004
2005-02-01,1236,Taiwan,296753000,1,2005
2005-03-01,1236,Taiwan,98051000,2,2005
2005-04-01,1236,Taiwan,102297000,3,2005
2005-05-01,1236,Taiwan,115293000,4,2005
2005-06-01,1236,Taiwan,109299000,5,2005
2005-07-01,1236,Taiwan,109833000,6,2005
2005-08-01,1236,Taiwan,131807000,7,2005
2005-09-01,1236,Taiwan,105354000,8,2005
2005-10-01,1236,Taiwan,296416000,9,2005
2005-11-01,1236,Taiwan,143461000,10,2005
2005-12-01,1236,Taiwan,160346000,11,2005
2006-01-01,1236,Taiwan,239028000,12,2005
2006-02-01,1236,Taiwan,321218000,1,2006
2006-03-01,1236,Taiwan,65737000,2,2006
2006-04-01,1236,Taiwan,126236000,3,2006
2006-05-01,1236,Taiwan,120827000,4,2006
2006-06-01,1236,Taiwan,127671000,5,2006
2006-07-01,1236,Taiwan,122731000,6,2006
2006-08-01,1236,Taiwan,150306000,7,2006
2006-09-01,1236,Taiwan,62494000,8,2006
2006-10-01,1236,Taiwan,235556000,9,2006
2006-11-01,1236,Taiwan,193208000,10,2006
2006-12-01,1236,Taiwan,161029000,11,2006
2007-01-01,1236,Taiwan,207915000,12,2006
2007-02-01,1236,Taiwan,344823000,1,2007
2007-03-01,1236,Taiwan,180749000,2,2007
2007-04-01,1236,Taiwan,99665000,3,2007
2007-05-01,1236,Taiwan,110776000,4,2007
2007-06-01,1236,Taiwan,125852000,5,2007
2007-07-01,1236,Taiwan,106625000,6,2007
2007-08-01,1236,Taiwan,113339000,7,2007
2007-09-01,1236,Taiwan,144313000,8,2007
2007-10-01,1236,Taiwan,279227000,9,2007
2007-11-01,1236,Taiwan,137609000,10,2007
2007-12-01,1236,Taiwan,144263000,11,2007
2008-01-01,1236,Taiwan,245665000,12,2007
2008-02-01,1236,Taiwan,346179000,1,2008
2008-03-01,1236,Taiwan,90504000,2,2008
2008-04-01,1236,Taiwan,133400000,3,2008
2008-05-01,1236,Taiwan,112738000,4,2008
2008-06-01,1236,Taiwan,128141000,5,2008
2008-07-01,1236,Taiwan,109058000,6,2008
2008-08-01,1236,Taiwan,180469000,7,2008
2008-09-01,1236,Taiwan,111293000,8,2008
2008-10-01,1236,Taiwan,234763000,9,2008
2008-11-01,1236,Taiwan,133399000,10,2008
2008-12-01,1236,Taiwan,199243000,11,2008
2009-01-01,1236,Taiwan,251760000,12,2008
2009-02-01,1236,Taiwan,254381000,1,2009
2009-03-01,1236,Taiwan,97664000,2,2009
2009-04-01,1236,Taiwan,124762000,3,2009
2009-05-01,1236,Taiwan,107533000,4,2009
2009-06-01,1236,Taiwan,108216000,5,2009
2009-07-01,1236,Taiwan,87129000,6,2009
2009-08-01,1236,Taiwan,101655000,7,2009
2009-09-01,1236,Taiwan,155101000,8,2009
2009-10-01,1236,Taiwan,203944000,9,2009
2009-11-01,1236,Taiwan,143359000,10,2009
2009-12-01,1236,Taiwan,157919000,11,2009
2010-01-01,1236,Taiwan,205411000,12,2009
2010-02-01,1236,Taiwan,343481000,1,2010
2010-03-01,1236,Taiwan,151078000,2,2010
2010-04-01,1236,Taiwan,127358000,3,2010
2010-05-01,1236,Taiwan,118641000,4,2010
2010-06-01,1236,Taiwan,109513000,5,2010
2010-07-01,1236,Taiwan,97360000,6,2010
2010-08-01,1236,Taiwan,154515000,7,2010
2010-09-01,1236,Taiwan,131894000,8,2010
2010-10-01,1236,Taiwan,255692000,9,2010
