date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1215,Taiwan,1013026000,1,2002
2002-03-01,1215,Taiwan,816207000,2,2002
2002-04-01,1215,Taiwan,955621000,3,2002
2002-05-01,1215,Taiwan,896877000,4,2002
2002-06-01,1215,Taiwan,933029000,5,2002
2002-07-01,1215,Taiwan,824200000,6,2002
2002-08-01,1215,Taiwan,902642000,7,2002
2002-09-01,1215,Taiwan,969937000,8,2002
2002-10-01,1215,Taiwan,896498000,9,2002
2002-11-01,1215,Taiwan,943607000,10,2002
2002-12-01,1215,Taiwan,959482000,11,2002
2003-01-01,1215,Taiwan,1036896000,12,2002
2003-02-01,1215,Taiwan,1028508000,1,2003
2003-03-01,1215,Taiwan,779343000,2,2003
2003-04-01,1215,Taiwan,934072000,3,2003
2003-05-01,1215,Taiwan,935849000,4,2003
2003-06-01,1215,Taiwan,854248000,5,2003
2003-07-01,1215,Taiwan,896768000,6,2003
2003-08-01,1215,Taiwan,960232000,7,2003
2003-09-01,1215,Taiwan,905481000,8,2003
2003-10-01,1215,Taiwan,1051624000,9,2003
2003-11-01,1215,Taiwan,1166644000,10,2003
2003-12-01,1215,Taiwan,889593000,11,2003
2004-01-01,1215,Taiwan,1140130000,12,2003
2004-02-01,1215,Taiwan,1053566000,1,2004
2004-03-01,1215,Taiwan,1032279000,2,2004
2004-04-01,1215,Taiwan,1011714000,3,2004
2004-05-01,1215,Taiwan,988355000,4,2004
2004-06-01,1215,Taiwan,923610000,5,2004
2004-07-01,1215,Taiwan,1081394000,6,2004
2004-08-01,1215,Taiwan,1062795000,7,2004
2004-09-01,1215,Taiwan,1355262000,8,2004
2004-10-01,1215,Taiwan,1169737000,9,2004
2004-11-01,1215,Taiwan,1055626000,10,2004
2004-12-01,1215,Taiwan,982636000,11,2004
2005-01-01,1215,Taiwan,1017961000,12,2004
2005-02-01,1215,Taiwan,929051000,1,2005
2005-03-01,1215,Taiwan,764060000,2,2005
2005-04-01,1215,Taiwan,929847000,3,2005
2005-05-01,1215,Taiwan,860624000,4,2005
2005-06-01,1215,Taiwan,792829000,5,2005
2005-07-01,1215,Taiwan,761693000,6,2005
2005-08-01,1215,Taiwan,812085000,7,2005
2005-09-01,1215,Taiwan,852983000,8,2005
2005-10-01,1215,Taiwan,847748000,9,2005
2005-11-01,1215,Taiwan,970829000,10,2005
2005-12-01,1215,Taiwan,817585000,11,2005
2006-01-01,1215,Taiwan,839765000,12,2005
2006-02-01,1215,Taiwan,822224000,1,2006
2006-03-01,1215,Taiwan,615134000,2,2006
2006-04-01,1215,Taiwan,696217000,3,2006
2006-05-01,1215,Taiwan,632442000,4,2006
2006-06-01,1215,Taiwan,699145000,5,2006
2006-07-01,1215,Taiwan,637317000,6,2006
2006-08-01,1215,Taiwan,687091000,7,2006
2006-09-01,1215,Taiwan,718849000,8,2006
2006-10-01,1215,Taiwan,753729000,9,2006
2006-11-01,1215,Taiwan,728409000,10,2006
2006-12-01,1215,Taiwan,748994000,11,2006
2007-01-01,1215,Taiwan,805407000,12,2006
2007-02-01,1215,Taiwan,841396000,1,2007
2007-03-01,1215,Taiwan,730620000,2,2007
2007-04-01,1215,Taiwan,944938000,3,2007
2007-05-01,1215,Taiwan,854378000,4,2007
2007-06-01,1215,Taiwan,928723000,5,2007
2007-07-01,1215,Taiwan,832577000,6,2007
2007-08-01,1215,Taiwan,863341000,7,2007
2007-09-01,1215,Taiwan,959359000,8,2007
2007-10-01,1215,Taiwan,909527000,9,2007
2007-11-01,1215,Taiwan,1095763000,10,2007
2007-12-01,1215,Taiwan,1067258000,11,2007
2008-01-01,1215,Taiwan,1003618000,12,2007
2008-02-01,1215,Taiwan,1134654000,1,2008
2008-03-01,1215,Taiwan,984709000,2,2008
2008-04-01,1215,Taiwan,1124006000,3,2008
2008-05-01,1215,Taiwan,1113942000,4,2008
2008-06-01,1215,Taiwan,1067332000,5,2008
2008-07-01,1215,Taiwan,1010065000,6,2008
2008-08-01,1215,Taiwan,988884000,7,2008
2008-09-01,1215,Taiwan,1089952000,8,2008
2008-10-01,1215,Taiwan,1077452000,9,2008
2008-11-01,1215,Taiwan,1102058000,10,2008
2008-12-01,1215,Taiwan,1116055000,11,2008
2009-01-01,1215,Taiwan,1263683000,12,2008
2009-02-01,1215,Taiwan,1088958000,1,2009
2009-03-01,1215,Taiwan,1005393000,2,2009
2009-04-01,1215,Taiwan,1087988000,3,2009
2009-05-01,1215,Taiwan,976752000,4,2009
2009-06-01,1215,Taiwan,967852000,5,2009
2009-07-01,1215,Taiwan,1074203000,6,2009
2009-08-01,1215,Taiwan,1016654000,7,2009
2009-09-01,1215,Taiwan,1124473000,8,2009
2009-10-01,1215,Taiwan,1016266000,9,2009
2009-11-01,1215,Taiwan,1188902000,10,2009
2009-12-01,1215,Taiwan,1090600000,11,2009
2010-01-01,1215,Taiwan,1228776000,12,2009
2010-02-01,1215,Taiwan,1192339000,1,2010
2010-03-01,1215,Taiwan,966952000,2,2010
2010-04-01,1215,Taiwan,1130915000,3,2010
2010-05-01,1215,Taiwan,1169039000,4,2010
2010-06-01,1215,Taiwan,1126634000,5,2010
2010-07-01,1215,Taiwan,1105200000,6,2010
2010-08-01,1215,Taiwan,1218078000,7,2010
2010-09-01,1215,Taiwan,1253699000,8,2010
2010-10-01,1215,Taiwan,1201537000,9,2010
2010-11-01,1215,Taiwan,1157070000,10,2010
2010-12-01,1215,Taiwan,1267199000,11,2010
2011-01-01,1215,Taiwan,1250767000,12,2010
2011-02-01,1215,Taiwan,1335440000,1,2011
2011-03-01,1215,Taiwan,952927000,2,2011
