date,stock_id,country,revenue,revenue_month,revenue_year
2002-02-01,1321,Taiwan,314402000,1,2002
2002-03-01,1321,Taiwan,242157000,2,2002
2002-04-01,1321,Taiwan,421079000,3,2002
2002-05-01,1321,Taiwan,391142000,4,2002
2002-06-01,1321,Taiwan,368079000,5,2002
2002-07-01,1321,Taiwan,315813000,6,2002
2002-08-01,1321,Taiwan,341442000,7,2002
2002-09-01,1321,Taiwan,353568000,8,2002
2002-10-01,1321,Taiwan,290444000,9,2002
2002-11-01,1321,Taiwan,334497000,10,2002
2002-12-01,1321,Taiwan,340046000,11,2002
2003-01-01,1321,Taiwan,333160000,12,2002
2003-02-01,1321,Taiwan,341748000,1,2003
2003-03-01,1321,Taiwan,290281000,2,2003
2003-04-01,1321,Taiwan,357404000,3,2003
2003-05-01,1321,Taiwan,304034000,4,2003
2003-06-01,1321,Taiwan,294885000,5,2003
2003-07-01,1321,Taiwan,281142000,6,2003
2003-08-01,1321,Taiwan,302849000,7,2003
2003-09-01,1321,Taiwan,308617000,8,2003
2003-10-01,1321,Taiwan,295917000,9,2003
2003-11-01,1321,Taiwan,351849000,10,2003
2003-12-01,1321,Taiwan,317423000,11,2003
2004-01-01,1321,Taiwan,376976000,12,2003
2004-02-01,1321,Taiwan,295883000,1,2004
2004-03-01,1321,Taiwan,377189000,2,2004
2004-04-01,1321,Taiwan,379161000,3,2004
2004-05-01,1321,Taiwan,422150000,4,2004
2004-06-01,1321,Taiwan,368914000,5,2004
2004-07-01,1321,Taiwan,361431000,6,2004
2004-08-01,1321,Taiwan,381408000,7,2004
2004-09-01,1321,Taiwan,397735000,8,2004
2004-10-01,1321,Taiwan,457871000,9,2004
2004-11-01,1321,Taiwan,447510000,10,2004
2004-12-01,1321,Taiwan,440393000,11,2004
2005-01-01,1321,Taiwan,403513000,12,2004
2005-02-01,1321,Taiwan,414542000,1,2005
2005-03-01,1321,Taiwan,306453000,2,2005
2005-04-01,1321,Taiwan,481959000,3,2005
2005-05-01,1321,Taiwan,380302000,4,2005
2005-06-01,1321,Taiwan,349077000,5,2005
2005-07-01,1321,Taiwan,415042000,6,2005
2005-08-01,1321,Taiwan,380371000,7,2005
2005-09-01,1321,Taiwan,419110000,8,2005
2005-10-01,1321,Taiwan,457875000,9,2005
2005-11-01,1321,Taiwan,460321000,10,2005
2005-12-01,1321,Taiwan,380401000,11,2005
2006-01-01,1321,Taiwan,444405000,12,2005
2006-02-01,1321,Taiwan,399451000,1,2006
2006-03-01,1321,Taiwan,376824000,2,2006
2006-04-01,1321,Taiwan,448843000,3,2006
2006-05-01,1321,Taiwan,456902000,4,2006
2006-06-01,1321,Taiwan,471341000,5,2006
2006-07-01,1321,Taiwan,450131000,6,2006
2006-08-01,1321,Taiwan,420265000,7,2006
2006-09-01,1321,Taiwan,483054000,8,2006
