,stock_id,stock_name,ISIN_Code,Listing_date,Listing_category,Industry_category,CFICode
698,4956,光鋐,TW0004956008,2011-10-24,上市,光電業,ESVUFR
699,4958,臻鼎-KY,KYG989221000,2011-12-26,上市,電子零組件業,ESVUFR
700,4960,誠美材,TW0004960000,2011-10-24,上市,光電業,ESVUFR
701,4961,天鈺,TW0004961008,2018-10-17,上市,半導體業,ESVUFR
702,4967,十銓,TW0004967005,2019-01-14,上市,半導體業,ESVUFR
703,4968,立積,TW0004968003,2015-11-13,上市,半導體業,ESVUFR
704,4976,佳凌,TW0004976006,2012-11-20,上市,光電業,ESVUFR
705,4977,眾達-KY,KYG6956N1034,2013-11-20,上市,通信網路業,ESVUFR
706,4989,榮科,TW0004989009,2018-06-28,上市,電子零組件業,ESVUFR
707,4994,傳奇,TW0004994009,2013-12-25,上市,資訊服務業,ESVUFR
708,4999,鑫禾,TW0004999008,2013-06-03,上市,電子零組件業,ESVUFR
709,5007,三星,TW0005007009,2011-09-16,上市,鋼鐵工業,ESVUFR
710,5203,訊連,TW0005203004,2004-09-27,上市,資訊服務業,ESVUFR
711,5215,科嘉-KY,KYG530791022,2011-12-26,上市,電腦及週邊設備業,ESVUFR
712,5225,東科-KY,KYG291021031,2012-11-05,上市,其他電子業,ESVUFR
713,5234,達興材料,TW0005234009,2012-07-16,上市,光電業,ESVUFR
714,5243,乙盛-KY,KYG312361051,2013-11-25,上市,光電業,ESVUFR
715,5258,虹堡,TW0005258008,2016-12-30,上市,電腦及週邊設備業,ESVUFR
716,5269,祥碩,TW0005269005,2012-12-12,上市,半導體業,ESVUFR
717,5283,禾聯碩,TW0005283006,2019-05-24,上市,電器電纜,ESVUFR
718,5284,jpp-KY,KYG521131006,2017-03-09,上市,其他業,ESVUFR
719,5285,界霖,TW0005285001,2014-02-25,上市,半導體業,ESVUFR
720,5288,豐祥-KY,KYG314551014,2014-09-25,上市,電機機械,ESVUFR
721,5388,中磊,TW0005388003,2007-12-03,上市,通信網路業,ESVUFR
722,5434,崇越,TW0005434005,2003-08-25,上市,電子通路業,ESVUFR
723,5469,瀚宇博,TW0005469001,2003-08-25,上市,電子零組件業,ESVUFR
724,5471,松翰,TW0005471007,2003-08-25,上市,半導體業,ESVUFR
725,5484,慧友,TW0005484000,2003-08-25,上市,光電業,ESVUFR
726,5515,建國,TW0005515001,2003-10-06,上市,建材營造業,ESVUFR
727,5519,隆大,TW0005519003,2014-02-10,上市,建材營造業,ESVUFR
728,5521,工信,TW0005521009,2012-12-18,上市,建材營造業,ESVUFR
729,5522,遠雄,TW0005522007,2007-08-06,上市,建材營造業,ESVUFR
730,5525,順天,TW0005525000,2004-11-26,上市,建材營造業,ESVUFR
731,5531,鄉林,TW0005531008,2005-01-31,上市,建材營造業,ESVUFR
732,5533,皇鼎,TW0005533004,2008-04-30,上市,建材營造業,ESVUFR
733,5534,長虹,TW0005534002,2004-05-24,上市,建材營造業,ESVUFR
734,5538,東明-KY,KYG8919A1031,2013-12-16,上市,鋼鐵工業,ESVUFR
735,5546,永固-KY,KYG566541093,2020-05-20,上市,建材營造業,ESVUFR
736,5607,遠雄港,TW0005607006,2004-12-02,上市,航運業,ESVUFR
737,5608,四維航,TW0005608004,2003-08-25,上市,航運業,ESVUFR
738,5706,鳳凰,TW0005706006,2011-10-21,上市,觀光事業,ESVUFR
739,5871,中租-KY,KYG202881093,2011-12-13,上市,其他業,ESVUFR
740,5876,上海商銀,TW0005876007,2018-10-19,上市,金融保險業,ESVUFR
741,5880,合庫金,TW0005880009,2011-12-01,上市,金融保險業,ESVUFR
742,5906,台南-KY,KYG8661M1078,2011-10-24,上市,貿易百貨業,ESVUFR
743,5907,大洋-KY,KYG4064G1029,2012-06-06,上市,貿易百貨業,ESVUFR
744,6005,群益證,TW0006005002,2005-11-21,上市,金融保險業,ESVUFR
745,6024,群益期,TW0006024003,2017-10-16,上市,金融保險業,ESVUFR
746,6108,競國,TW0006108004,2008-12-30,上市,電子零組件業,ESVUFR
747,6112,聚碩,TW0006112006,2003-08-04,上市,資訊服務業,ESVUFR
748,6115,鎰勝,TW0006115009,2004-07-19,上市,電子零組件業,ESVUFR
749,6116,彩晶,TW0006116007,2004-09-06,上市,光電業,ESVUFR
750,6117,迎廣,TW0006117005,2003-08-25,上市,電腦及週邊設備業,ESVUFR
751,6120,達運,TW0006120009,2006-09-13,上市,光電業,ESVUFR
752,6128,上福,TW0006128002,2003-06-16,上市,電腦及週邊設備業,ESVUFR
753,6131,鈞泰,TW0006131006,2004-09-27,上市,光電業,ESVUFR
754,6133,金橋,TW0006133002,2003-08-15,上市,電子零組件業,ESVUFR
755,6136,富爾特,TW0006136005,2003-08-25,上市,通信網路業,ESVUFR
756,6139,亞翔,TW0006139009,2003-08-25,上市,其他電子業,ESVUFR
757,6141,柏承,TW0006141005,2003-10-22,上市,電子零組件業,ESVUFR
758,6142,友勁,TW0006142003,2003-08-04,上市,通信網路業,ESVUFR
759,6152,百一,TW0006152002,2009-12-08,上市,通信網路業,ESVUFR
760,6153,嘉聯益,TW0006153000,2008-01-21,上市,電子零組件業,ESVUFR
761,6155,鈞寶,TW0006155005,2006-08-18,上市,電子零組件業,ESVUFR
762,6164,華興,TW0006164007,2008-10-21,上市,光電業,ESVUFR
763,6165,浪凡,TW0006165004,2003-08-04,上市,電子零組件業,ESVUFR
764,6166,凌華,TW0006166002,2004-11-08,上市,電腦及週邊設備業,ESVUFR
765,6168,宏齊,TW0006168008,2003-08-25,上市,光電業,ESVUFR
766,6172,互億,TW0006172000,2004-05-24,上市,電腦及週邊設備業,ESVUFR
767,6176,瑞儀,TW0006176001,2007-05-15,上市,光電業,ESVUFR
768,6177,達麗,TW0006177009,2013-08-01,上市,建材營造業,ESVUFR
769,6183,關貿,TW0006183007,2011-12-01,上市,資訊服務業,ESVUFR
770,6184,大豐電,TW0006184005,2005-02-15,上市,其他業,ESVUFR
771,6189,豐藝,TW0006189004,2004-05-24,上市,電子通路業,ESVUFR
772,6191,精成科,TW0006191000,2007-10-19,上市,電子零組件業,ESVUFR
773,6192,巨路,TW0006192008,2004-09-27,上市,其他電子業,ESVUFR
774,6196,帆宣,TW0006196009,2004-05-24,上市,其他電子業,ESVUFR
775,6197,佳必琪,TW0006197007,2004-11-08,上市,電子零組件業,ESVUFR
776,6201,亞弘電,TW0006201007,2004-09-27,上市,其他電子業,ESVUFR
777,6202,盛群,TW0006202005,2004-09-27,上市,半導體業,ESVUFR
778,6205,詮欣,TW0006205008,2008-01-21,上市,電子零組件業,ESVUFR
779,6206,飛捷,TW0006206006,2004-08-03,上市,電腦及週邊設備業,ESVUFR
780,6209,今國光,TW0006209000,2004-11-08,上市,光電業,ESVUFR
781,6213,聯茂,TW0006213002,2008-01-21,上市,電子零組件業,ESVUFR
782,6214,精誠,TW0006214000,2010-12-30,上市,資訊服務業,ESVUFR
783,6215,和椿,TW0006215007,2007-12-31,上市,其他電子業,ESVUFR
784,6216,居易,TW0006216005,2004-09-27,上市,通信網路業,ESVUFR
785,6224,聚鼎,TW0006224009,2009-09-17,上市,電子零組件業,ESVUFR
786,6225,天瀚,TW0006225006,2004-09-27,上市,光電業,ESVUFR
787,6226,光鼎,TW0006226004,2008-11-10,上市,光電業,ESVUFR
788,6230,尼得科超眾,TW0006230006,2010-09-16,上市,電腦及週邊設備業,ESVUFR
789,6235,華孚,TW0006235005,2004-08-23,上市,電腦及週邊設備業,ESVUFR
790,6239,力成,TW0006239007,2004-11-08,上市,半導體業,ESVUFR
791,6243,迅杰,TW0006243009,2009-12-17,上市,半導體業,ESVUFR
792,6251,定穎,TW0006251002,2009-03-18,上市,電子零組件業,ESVUFR
793,6257,矽格,TW0006257009,2003-08-25,上市,半導體業,ESVUFR
794,6269,台郡,TW0006269004,2003-09-23,上市,電子零組件業,ESVUFR
795,6271,同欣電,TW0006271000,2007-11-16,上市,半導體業,ESVUFR
796,6277,宏正,TW0006277007,2003-10-30,上市,電腦及週邊設備業,ESVUFR
797,6278,台表科,TW0006278005,2010-08-24,上市,光電業,ESVUFR
798,6281,全國電,TW0006281009,2005-12-08,上市,電子通路業,ESVUFR
799,6282,康舒,TW0006282007,2003-09-08,上市,電子零組件業,ESVUFR
800,6283,淳安,TW0006283005,2008-01-21,上市,其他電子業,ESVUFR
801,6285,啟碁,TW0006285000,2003-09-22,上市,通信網路業,ESVUFR
802,6288,聯嘉,TW0006288004,2018-05-09,上市,汽車工業,ESVUFR
803,6289,華上,TW0006289002,2003-08-28,上市,光電業,ESVUFR
804,6405,悅城,TW0006405004,2013-11-28,上市,光電業,ESVUFR
805,6409,旭隼,TW0006409006,2014-03-31,上市,其他電子業,ESVUFR
806,6412,群電,TW0006412000,2013-11-08,上市,電子零組件業,ESVUFR
807,6414,樺漢,TW0006414006,2014-03-28,上市,電腦及週邊設備業,ESVUFR
808,6415,矽力-KY,KYG8190F1028,2013-12-12,上市,半導體業,ESVUFR
809,6416,瑞祺電通,TW0006416001,2018-04-16,上市,通信網路業,ESVUFR
810,6426,統新,TW0006426000,2021-03-24,上市,通信網路業,ESVUFR
811,6431,光麗-KY,KYG532651075,2014-12-04,上市,光電業,ESVUFR
812,6438,迅得,TW0006438005,2021-01-19,上市,其他電子業,ESVUFR
813,6442,光聖,TW0006442007,2015-07-14,上市,通信網路業,ESVUFR
814,6443,元晶,TW0006443005,2015-10-01,上市,光電業,ESVUFR
815,6449,鈺邦,TW0006449002,2014-12-09,上市,電子零組件業,ESVUFR
816,6451,訊芯-KY,KYG811801045,2015-01-26,上市,半導體業,ESVUFR
817,6456,GIS-KY,KYG3808R1011,2015-06-12,上市,光電業,ESVUFR
818,6464,台數科,TW0006464001,2015-12-16,上市,其他業,ESVUFR
819,6477,安集,TW0006477003,2016-06-21,上市,光電業,ESVUFR
820,6491,晶碩,TW0006491004,2019-10-07,上市,生技醫療業,ESVUFR
821,6504,南六,TW0006504004,2013-05-07,上市,其他業,ESVUFR
822,6505,台塑化,TW0006505001,2003-12-26,上市,油電燃氣業,ESVUFR
823,6515,穎崴,TW0006515000,2021-01-20,上市,半導體業,ESVUFR
824,6525,捷敏-KY,KYG3790U1040,2016-04-12,上市,半導體業,ESVUFR
825,6531,愛普,TW0006531007,2016-05-31,上市,半導體業,ESVUFR
826,6533,晶心科,TW0006533003,2017-03-14,上市,半導體業,ESVUFR
827,6541,泰福-KY,KYG8676P1037,2017-10-26,上市,生技醫療業,ESVUFR
828,6552,易華電,TW0006552003,2017-01-10,上市,半導體業,ESVUFR
829,6558,興能高,TW0006558000,2018-12-05,上市,其他電子業,ESVUFR
830,6573,虹揚-KY,KYG4712A1013,2017-09-26,上市,半導體業,ESVUFR
831,6579,研揚,TW0006579006,2017-08-21,上市,電腦及週邊設備業,ESVUFR
832,6581,鋼聯,TW0006581002,2018-01-30,上市,其他業,ESVUFR
833,6582,申豐,TW0006582000,2017-06-14,上市,橡膠工業,ESVUFR
834,6591,動力-KY,KYG8587R1074,2017-12-28,上市,電腦及週邊設備業,ESVUFR
835,6592,和潤企業,TW0006592009,2019-12-09,上市,其他業,ESVUFR
836,6598,ABC-KY,KYG0488D1051,2020-06-09,上市,生技醫療業,ESVUFR
837,6605,帝寶,TW0006605009,2004-03-17,上市,汽車工業,ESVUFR
838,6625,必應,TW0006625007,2018-02-07,上市,其他業,ESVUFR
839,6641,基士德-KY,KYG416551045,2018-09-21,上市,其他業,ESVUFR
840,6655,科定,TW0006655004,2018-11-28,上市,其他業,ESVUFR
841,6666,羅麗芬-KY,KYG569831020,2018-11-19,上市,生技醫療業,ESVUFR
842,6668,中揚光,TW0006668007,2018-12-12,上市,光電業,ESVUFR
843,6669,緯穎,TW0006669005,2019-03-27,上市,電腦及週邊設備業,ESVUFR
844,6670,復盛應用,TW0006670003,2018-12-18,上市,其他業,ESVUFR
845,6671,三能-KY,KYG7806W1033,2018-12-11,上市,其他業,ESVUFR
846,6672,騰輝電子-KY,KYG9353A1040,2019-04-17,上市,電子零組件業,ESVUFR
847,6674,鋐寶科技,TW0006674005,2018-11-28,上市,通信網路業,ESVUFR
848,6698,旭暉應材,TW0006698004,2019-11-25,上市,其他電子業,ESVUFR
849,6706,惠特,TW0006706005,2019-12-19,上市,光電業,ESVUFR
850,6715,嘉基,TW0006715006,2019-12-12,上市,電子零組件業,ESVUFR
851,6743,安普新,TW0006743008,2020-12-14,上市,其他電子業,ESVUFR
852,6754,匯僑設計,TW0006754005,2020-08-25,上市,其他業,ESVUFR
853,6756,威鋒電子,TW0006756000,2020-12-24,上市,半導體業,ESVUFR
854,6776,展碁國際,TW0006776008,2021-03-31,上市,電子通路業,ESVUFR
855,6781,AES-KY,KYG0097V1086,2021-03-22,上市,電子零組件業,ESVUFR
856,8011,台通,TW0008011008,2011-09-19,上市,通信網路業,ESVUFR
857,8016,矽創,TW0008016007,2003-12-25,上市,半導體業,ESVUFR
858,8021,尖點,TW0008021007,2008-01-21,上市,其他電子業,ESVUFR
859,8028,昇陽半導體,TW0008028002,2018-07-10,上市,半導體業,ESVUFR
860,8033,雷虎,TW0008033002,2007-06-21,上市,其他業,ESVUFR
861,8039,台虹,TW0008039009,2009-12-17,上市,電子零組件業,ESVUFR
862,8046,南電,TW0008046004,2006-04-07,上市,電子零組件業,ESVUFR
863,8070,長華*,TW0008070004,2007-12-31,上市,電子通路業,ESVUFR
864,8072,陞泰,TW0008072000,2005-08-19,上市,電子通路業,ESVUFR
865,8081,致新,TW0008081001,2008-12-30,上市,半導體業,ESVUFR
866,8101,華冠,TW0008101007,2004-07-01,上市,通信網路業,ESVUFR
867,8103,瀚荃,TW0008103003,2009-09-29,上市,電子零組件業,ESVUFR
868,8104,錸寶,TW0008104001,2019-01-17,上市,光電業,ESVUFR
869,8105,凌巨,TW0008105008,2006-12-27,上市,光電業,ESVUFR
870,8110,華東,TW0008110008,2007-10-31,上市,半導體業,ESVUFR
871,8112,至上,TW0008112004,2007-12-31,上市,電子通路業,ESVUFR
872,8114,振樺電,TW0008114000,2012-11-26,上市,電腦及週邊設備業,ESVUFR
873,8131,福懋科,TW0008131004,2007-11-29,上市,半導體業,ESVUFR
874,8150,南茂,TW0008150004,2014-04-11,上市,半導體業,ESVUFR
875,8163,達方,TW0008163007,2007-11-28,上市,電腦及週邊設備業,ESVUFR
876,8201,無敵,TW0008201005,2007-10-29,上市,其他電子業,ESVUFR
877,8210,勤誠,TW0008210006,2011-12-01,上市,電腦及週邊設備業,ESVUFR
878,8213,志超,TW0008213000,2009-12-25,上市,電子零組件業,ESVUFR
879,8215,明基材,TW0008215005,2010-11-12,上市,光電業,ESVUFR
880,8222,寶一,TW0008222001,2015-01-27,上市,電機機械,ESVUFR
881,8249,菱光,TW0008249004,2005-05-17,上市,電子零組件業,ESVUFR
882,8261,富鼎,TW0008261009,2009-12-11,上市,半導體業,ESVUFR
883,8271,宇瞻,TW0008271008,2010-12-29,上市,半導體業,ESVUFR
884,8341,日友,TW0008341009,2015-03-23,上市,其他業,ESVUFR
885,8367,建新國際,TW0008367004,2018-09-12,上市,航運業,ESVUFR
886,8374,羅昇,TW0008374000,2008-12-25,上市,電機機械,ESVUFR
887,8404,百和興業-KY,KYG684631016,2011-05-18,上市,其他業,ESVUFR
888,8411,福貞-KY,KYG525911072,2011-11-01,上市,其他業,ESVUFR
889,8422,可寧衛,TW0008422007,2011-10-05,上市,其他業,ESVUFR
890,8427,基勝-KY,KYG525341072,2011-12-06,上市,其他業,ESVUFR
891,8429,金麗-KY,KYG513871015,2012-12-20,上市,貿易百貨業,ESVUFR
892,8442,威宏-KY,KYG981151015,2016-11-08,上市,其他業,ESVUFR
893,8443,阿瘦,TW0008443003,2014-09-15,上市,貿易百貨業,ESVUFR
894,8454,富邦媒,TW0008454000,2014-12-19,上市,貿易百貨業,ESVUFR
895,8462,柏文,TW0008462003,2019-03-15,上市,觀光事業,ESVUFR
896,8463,潤泰材,TW0008463001,2015-07-13,上市,其他業,ESVUFR
897,8464,億豐,TW0008464009,2015-12-22,上市,其他業,ESVUFR
898,8466,美吉吉-KY,KYG332481087,2016-11-01,上市,其他業,ESVUFR
899,8467,波力-KY,KYG144971044,2015-12-15,上市,其他業,ESVUFR
900,8473,山林水,TW0008473000,2016-09-08,上市,其他業,ESVUFR
901,8478,東哥遊艇,TW0008478009,2017-12-11,上市,其他業,ESVUFR
902,8480,泰昇-KY,KYG8661F1028,2017-01-17,上市,其他業,ESVUFR
903,8481,政伸,TW0008481003,2017-02-24,上市,其他業,ESVUFR
904,8482,商億-KY,KYG806341015,2018-08-15,上市,其他業,ESVUFR
905,8488,吉源-KY,KYG5140K1085,2016-12-13,上市,其他業,ESVUFR
906,8499,鼎炫-KY,KYG8923R1002,2017-11-24,上市,其他業,ESVUFR
907,8926,台汽電,TW0008926007,2003-08-25,上市,油電燃氣業,ESVUFR
908,8940,新天地,TW0008940008,2009-05-15,上市,觀光事業,ESVUFR
909,8996,高力,TW0008996000,2014-02-14,上市,電機機械,ESVUFR
910,9802,鈺齊-KY,KYG368891068,2012-10-18,上市,其他業,ESVUFR
911,9902,台火,TW0009902007,1964-07-14,上市,其他業,ESVUFR
912,9904,寶成,TW0009904003,1990-01-19,上市,其他業,ESVUFR
913,9905,大華,TW0009905000,1990-08-08,上市,其他業,ESVUFR
914,9906,欣巴巴,TW0009906008,1990-12-15,上市,建材營造業,ESVUFR
915,9907,統一實,TW0009907006,1991-01-29,上市,其他業,ESVUFR
916,9908,大台北,TW0009908004,1991-02-06,上市,油電燃氣業,ESVUFR
917,9910,豐泰,TW0009910000,1992-02-18,上市,其他業,ESVUFR
918,9911,櫻花,TW0009911008,1992-07-16,上市,其他業,ESVUFR
919,9912,偉聯,TW0009912006,1992-08-08,上市,電腦及週邊設備業,ESVUFR
920,9914,美利達,TW0009914002,1992-09-30,上市,其他業,ESVUFR
921,9917,中保科,TW0009917005,1993-12-08,上市,其他業,ESVUFR
922,9918,欣天然,TW0009918003,1994-04-26,上市,油電燃氣業,ESVUFR
923,9919,康那香,TW0009919001,1994-11-04,上市,其他業,ESVUFR
924,9921,巨大,TW0009921007,1994-12-29,上市,其他業,ESVUFR
925,9924,福興,TW0009924001,1995-03-15,上市,其他業,ESVUFR
926,9925,新保,TW0009925008,1995-12-09,上市,其他業,ESVUFR
927,9926,新海,TW0009926006,1998-04-08,上市,油電燃氣業,ESVUFR
928,9927,泰銘,TW0009927004,1999-03-12,上市,其他業,ESVUFR
929,9928,中視,TW0009928002,1999-08-09,上市,其他業,ESVUFR
930,9929,秋雨,TW0009929000,1999-06-28,上市,其他業,ESVUFR
931,9930,中聯資源,TW0009930008,1999-11-22,上市,其他業,ESVUFR
932,9931,欣高,TW0009931006,2000-03-21,上市,油電燃氣業,ESVUFR
933,9933,中鼎,TW0009933002,1993-05-28,上市,其他業,ESVUFR
934,9934,成霖,TW0009934000,2000-09-11,上市,其他業,ESVUFR
935,9935,慶豐富,TW0009935007,2000-09-11,上市,其他業,ESVUFR
936,9937,全國,TW0009937003,2000-09-11,上市,油電燃氣業,ESVUFR
937,9938,百和,TW0009938001,2001-01-12,上市,其他業,ESVUFR
938,9939,宏全,TW0009939009,2001-03-02,上市,其他業,ESVUFR
939,9940,信義,TW0009940007,2001-09-17,上市,其他業,ESVUFR
940,9941,裕融,TW0009941005,2001-09-17,上市,其他業,ESVUFR
941,9942,茂順,TW0009942003,2002-01-28,上市,其他業,ESVUFR
942,9943,好樂迪,TW0009943001,2002-08-26,上市,觀光事業,ESVUFR
943,9944,新麗,TW0009944009,2002-08-26,上市,其他業,ESVUFR
944,9945,潤泰新,TW0009945006,1992-04-30,上市,其他業,ESVUFR
945,9946,三發地產,TW0009946004,2013-09-17,上市,建材營造業,ESVUFR
946,9955,佳龍,TW0009955005,2008-01-21,上市,其他業,ESVUFR
947,9958,世紀鋼,TW0009958009,2008-03-12,上市,鋼鐵工業,ESVUFR
948,1240,茂生農經,TW0001240000,2018-08-08,上櫃,農業科技業,ESVUFR
949,1258,其祥-KY,KYG522401010,2011-12-12,上櫃,食品工業,ESVUFR
950,1259,安心,TW0001259000,2011-12-15,上櫃,觀光事業,ESVUFR
951,1264,德麥,TW0001264000,2015-04-09,上櫃,食品工業,ESVUFR
952,1268,漢來美食,TW0001268001,2017-09-27,上櫃,觀光事業,ESVUFR
953,1336,台翰,TW0001336006,2007-11-02,上櫃,電子零組件業,ESVUFR
954,1565,精華,TW0001565000,2004-03-30,上櫃,生技醫療業,ESVUFR
955,1569,濱川,TW0001569002,2005-07-29,上櫃,電腦及週邊設備業,ESVUFR
956,1570,力肯,TW0001570000,2005-06-30,上櫃,電機機械,ESVUFR
957,1580,新麥,TW0001580009,2007-12-10,上櫃,電機機械,ESVUFR
958,1584,精剛,TW0001584001,2007-11-28,上櫃,其他業,ESVUFR
959,1586,和勤,TW0001586006,2012-01-09,上櫃,電機機械,ESVUFR
960,1591,駿吉-KY,KYG4782L1023,2012-03-23,上櫃,電機機械,ESVUFR
961,1593,祺驊,TW0001593002,2012-06-13,上櫃,生技醫療業,ESVUFR
962,1595,川寶,TW0001595007,2011-10-04,上櫃,電子零組件業,ESVUFR
963,1599,宏佳騰,TW0001599009,2012-12-25,上櫃,電機機械,ESVUFR
964,1742,台蠟,TW0001742005,2004-05-14,上櫃,化學工業,ESVUFR
965,1752,南光,TW0001752004,2009-08-10,上櫃,生技醫療業,ESVUFR
966,1777,生泰,TW0001777001,2005-10-19,上櫃,生技醫療業,ESVUFR
967,1781,合世,TW0001781003,2004-12-24,上櫃,生技醫療業,ESVUFR
968,1784,訊聯,TW0001784007,2007-07-26,上櫃,生技醫療業,ESVUFR
969,1785,光洋科,TW0001785004,2005-01-31,上櫃,其他電子業,ESVUFR
970,1788,杏昌,TW0001788008,2009-07-20,上櫃,生技醫療業,ESVUFR
971,1796,金穎生技,TW0001796001,2018-01-22,上櫃,食品工業,ESVUFR
972,1799,易威,TW0001799005,2008-11-10,上櫃,生技醫療業,ESVUFR
973,1813,寶利徠,TW0001813004,2009-08-04,上櫃,生技醫療業,ESVUFR
974,1815,富喬,TW0001815009,2006-01-23,上櫃,電子零組件業,ESVUFR
975,2035,唐榮,TW0002035003,2006-07-07,上櫃,鋼鐵工業,ESVUFR
976,2061,風青,TW0002061009,2010-12-09,上櫃,電器電纜,ESVUFR
977,2063,世鎧,TW0002063005,2010-09-07,上櫃,鋼鐵工業,ESVUFR
978,2064,晉椿,TW0002064003,2014-12-26,上櫃,鋼鐵工業,ESVUFR
979,2065,世豐,TW0002065000,2017-04-21,上櫃,鋼鐵工業,ESVUFR
980,2066,世德,TW0002066008,2013-09-24,上櫃,電機機械,ESVUFR
981,2067,嘉鋼,TW0002067006,2014-05-26,上櫃,電機機械,ESVUFR
982,2070,精湛,TW0002070000,2018-12-17,上櫃,電機機械,ESVUFR
983,2221,大甲,TW0002221009,2007-08-01,上櫃,其他業,ESVUFR
984,2230,泰茂,TW0002230000,2013-04-18,上櫃,電機機械,ESVUFR
985,2235,謚源,TW0002235009,2014-12-15,上櫃,電機機械,ESVUFR
986,2596,綠意,TW0002596004,2009-06-01,上櫃,建材營造業,ESVUFR
987,2640,大車隊,TW0002640000,2012-11-07,上櫃,其他業,ESVUFR
988,2641,正德,TW0002641008,2014-10-09,上櫃,航運業,ESVUFR
989,2643,捷迅,TW0002643004,2016-03-04,上櫃,航運業,ESVUFR
990,2718,晶悅,TW0002718004,2011-03-29,上櫃,觀光事業,ESVUFR
991,2719,燦星旅,TW0002719002,2012-02-24,上櫃,觀光事業,ESVUFR
992,2724,富驛-KY,KYG3704Y1017,2012-05-29,上櫃,觀光事業,ESVUFR
993,2726,雅茗-KY,KYG988361021,2014-12-24,上櫃,觀光事業,ESVUFR
994,2729,瓦城,TW0002729001,2012-09-17,上櫃,觀光事業,ESVUFR
995,2732,六角,TW0002732005,2015-01-20,上櫃,觀光事業,ESVUFR
996,2734,易飛網,TW0002734001,2013-12-26,上櫃,觀光事業,ESVUFR
997,2736,高野,TW0002736006,2016-01-06,上櫃,觀光事業,ESVUFR
998,2740,天蔥,TW0002740008,2015-12-24,上櫃,觀光事業,ESVUFR
999,2743,山富,TW0002743002,2020-03-09,上櫃,觀光事業,ESVUFR
1000,2745,五福,TW0002745007,2018-04-16,上櫃,觀光事業,ESVUFR
1001,2752,豆府,TW0002752003,2019-09-25,上櫃,觀光事業,ESVUFR
1002,2754,亞洲藏壽司,TW0002754009,2020-09-17,上櫃,觀光事業,ESVUFR
1003,2755,揚秦,TW0002755006,2020-12-16,上櫃,觀光事業,ESVUFR
1004,2916,滿心,TW0002916004,2005-03-10,上櫃,貿易百貨業,ESVUFR
1005,2924,東凌-KY,KYG198691092,2011-12-02,上櫃,貿易百貨業,ESVUFR
1006,2926,誠品生活,TW0002926003,2013-01-30,上櫃,文化創意業,ESVUFR
1007,2928,紅馬-KY,KYG7448A1058,2016-01-27,上櫃,觀光事業,ESVUFR
1008,2937,集雅社,TW0002937000,2017-06-08,上櫃,貿易百貨業,ESVUFR
1009,3064,泰偉,TW0003064002,2004-06-09,上櫃,文化創意業,ESVUFR
1010,3066,李洲,TW0003066007,2004-12-02,上櫃,光電業,ESVUFR
1011,3067,全域,TW0003067005,2003-10-21,上櫃,其他電子業,ESVUFR
1012,3071,協禧,TW0003071007,2004-12-30,上櫃,電腦及週邊設備業,ESVUFR
1013,3073,天方能源,TW0003073003,2007-10-08,上櫃,半導體業,ESVUFR
1014,3078,僑威,TW0003078002,2005-01-31,上櫃,電子零組件業,ESVUFR
1015,3081,聯亞,TW0003081006,2015-07-22,上櫃,通信網路業,ESVUFR
1016,3083,網龍,TW0003083002,2003-12-02,上櫃,文化創意業,ESVUFR
1017,3085,新零售,TW0003085007,2004-03-01,上櫃,電子商務,ESVUFR
1018,3086,華義,TW0003086005,2004-03-29,上櫃,文化創意業,ESVUFR
1019,3088,艾訊,TW0003088001,2005-04-28,上櫃,電腦及週邊設備業,ESVUFR
1020,3089,元炬,TW0003089009,2003-10-14,上櫃,電子零組件業,ESVUFR
1021,3092,鴻碩,TW0003092003,2010-05-11,上櫃,電子零組件業,ESVUFR
1022,3093,港建,TW0003093001,2005-06-17,上櫃,其他電子業,ESVUFR
1023,3095,及成,TW0003095006,2005-05-26,上櫃,通信網路業,ESVUFR
1024,3105,穩懋,TW0003105003,2011-12-13,上櫃,半導體業,ESVUFR
1025,3114,好德,TW0003114005,2004-03-25,上櫃,電子零組件業,ESVUFR
1026,3115,寶島極,TW0003115002,2005-04-08,上櫃,電子零組件業,ESVUFR
1027,3118,進階,TW0003118006,2008-05-21,上櫃,生技醫療業,ESVUFR
1028,3122,笙泉,TW0003122008,2015-01-26,上櫃,半導體業,ESVUFR
1029,3128,昇銳,TW0003128005,2006-09-04,上櫃,光電業,ESVUFR
1030,3131,弘塑,TW0003131009,2011-01-17,上櫃,其他電子業,ESVUFR
1031,3141,晶宏,TW0003141008,2014-03-14,上櫃,半導體業,ESVUFR
1032,3144,新揚科,TW0003144002,2004-12-24,上櫃,電子零組件業,ESVUFR
1033,3147,大綜,TW0003147005,2018-05-29,上櫃,資訊服務業,ESVUFR
1034,3152,璟德,TW0003152005,2008-03-24,上櫃,通信網路業,ESVUFR
1035,3162,精確,TW0003162004,2005-10-03,上櫃,電機機械,ESVUFR
1036,3163,波若威,TW0003163002,2012-12-03,上櫃,通信網路業,ESVUFR
1037,3169,亞信,TW0003169009,2009-11-24,上櫃,半導體業,ESVUFR
1038,3171,新洲,TW0003171005,2004-09-17,上櫃,貿易百貨業,ESVUFR
1039,3176,基亞,TW0003176004,2011-11-23,上櫃,生技醫療業,ESVUFR
1040,3178,公準,TW0003178000,2018-11-19,上櫃,電機機械,ESVUFR
