date,stock_id,type,value,origin_name
2012-03-31,1201,AccountsPayable,1998880000.0,應付帳款
2012-03-31,1201,AccountsPayable_per,6.34,應付帳款
2012-03-31,1201,AccountsPayableToRelatedParties,133735000.0,應付帳款－關係人
2012-03-31,1201,AccountsPayableToRelatedParties_per,0.42,應付帳款－關係人
2012-03-31,1201,AccountsReceivableDuefromRelatedPartiesNet,301094000.0,應收帳款－關係人淨額
2012-03-31,1201,AccountsReceivableDuefromRelatedPartiesNet_per,0.95,應收帳款－關係人淨額
2012-03-31,1201,AccountsReceivableNet,3083660000.0,應收帳款淨額
2012-03-31,1201,AccountsReceivableNet_per,9.78,應收帳款淨額
2012-03-31,1201,CapitalStock,5060630000.0,股本合計
2012-03-31,1201,CapitalStock_per,16.05,股本合計
2012-03-31,1201,CapitalSurplus,688000.0,資本公積合計
2012-03-31,1201,CapitalSurplus_per,0.0,資本公積合計
2012-03-31,1201,CashAndCashEquivalents,2109930000.0,現金及約當現金
2012-03-31,1201,CashAndCashEquivalents_per,6.69,現金及約當現金
2012-03-31,1201,ConstructionContractReceivable,244062000.0,應收建造合約款
2012-03-31,1201,ConstructionContractReceivable_per,0.77,應收建造合約款
2012-03-31,1201,CurrentAssets,19156200000.0,流動資產合計
2012-03-31,1201,CurrentAssets_per,60.76,流動資產合計
2012-03-31,1201,CurrentAvailableForSaleFinancialAssets,15424000.0,備供出售金融資產－流動淨額
2012-03-31,1201,CurrentAvailableForSaleFinancialAssets_per,0.05,備供出售金融資產－流動淨額
2012-03-31,1201,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,139000.0,透過損益按公允價值衡量之金融資產－流動
2012-03-31,1201,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,0.0,透過損益按公允價值衡量之金融資產－流動
2012-03-31,1201,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,0.0,透過損益按公允價值衡量之金融負債－流動
2012-03-31,1201,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss_per,0.0,透過損益按公允價值衡量之金融負債－流動
2012-03-31,1201,CurrentLiabilities,8004260000.0,流動負債合計
2012-03-31,1201,CurrentLiabilities_per,25.39,流動負債合計
2012-03-31,1201,CurrentTaxLiabilities,202764000.0,當期所得稅負債
2012-03-31,1201,CurrentTaxLiabilities_per,0.64,當期所得稅負債
2012-03-31,1201,DeferredTaxAssets,174155000.0,遞延所得稅資產
2012-03-31,1201,DeferredTaxAssets_per,0.55,遞延所得稅資產
2012-03-31,1201,Equity,9687260000.0,權益總額
2012-03-31,1201,Equity_per,30.72,權益總額
2012-03-31,1201,EquityAttributableToOwnersOfParent,7483920000.0,歸屬於母公司業主之權益合計
2012-03-31,1201,EquityAttributableToOwnersOfParent_per,23.74,歸屬於母公司業主之權益合計
2012-03-31,1201,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,0.0,預收股款（權益項下）之約當發行股數
2012-03-31,1201,IntangibleAssets,138272000.0,無形資產
2012-03-31,1201,IntangibleAssets_per,0.44,無形資產
2012-03-31,1201,Inventories,12682100000.0,存貨
2012-03-31,1201,Inventories_per,40.22,存貨
2012-03-31,1201,InvestmentAccountedForUsingEquityMethod,8204000.0,採用權益法之投資淨額
2012-03-31,1201,InvestmentAccountedForUsingEquityMethod_per,0.03,採用權益法之投資淨額
2012-03-31,1201,LegalReserve,244221000.0,法定盈餘公積
2012-03-31,1201,LegalReserve_per,0.77,法定盈餘公積
2012-03-31,1201,Liabilities,21842300000.0,負債總額
2012-03-31,1201,Liabilities_per,69.0,負債總額
2012-03-31,1201,LongtermBorrowings,10637400000.0,長期借款
2012-03-31,1201,LongtermBorrowings_per,33.74,長期借款
2012-03-31,1201,NoncontrollingInterests,2203340000.0,非控制權益
2012-03-31,1201,NoncontrollingInterests_per,6.99,非控制權益
2012-03-31,1201,NoncurrentAssets,12373300000.0,非流動資產合計
2012-03-31,1201,NoncurrentAssets_per,39.24,非流動資產合計
2012-03-31,1201,NonCurrentAvailableForSaleFinancialAssets,49809000.0,備供出售金融資產－非流動淨額
