date,stock_id,type,value,origin_name
2012-03-31,1229,AccountsPayable,124283000.0,應付帳款
2012-03-31,1229,AccountsPayable_per,0.46,應付帳款
2012-03-31,1229,AccountsReceivableNet,562231000.0,應收帳款淨額
2012-03-31,1229,AccountsReceivableNet_per,2.09,應收帳款淨額
2012-03-31,1229,CapitalStock,8481010000.0,股本合計
2012-03-31,1229,CapitalStock_per,31.46,股本合計
2012-03-31,1229,CapitalSurplus,726940000.0,資本公積合計
2012-03-31,1229,CapitalSurplus_per,2.7,資本公積合計
2012-03-31,1229,CapitalSurplusAdditionalPaidInCapital,249875000.0,資本公積－發行溢價
2012-03-31,1229,CapitalSurplusAdditionalPaidInCapital_per,0.93,資本公積－發行溢價
2012-03-31,1229,CapitalSurplusChangesInEquityOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,446356000.0,資本公積－採用權益法認列關聯企業及合資股權淨值之變動數
2012-03-31,1229,CapitalSurplusChangesInEquityOfAssociatesAndJointVenturesAccountedForUsingEquityMethod_per,1.66,資本公積－採用權益法認列關聯企業及合資股權淨值之變動數
2012-03-31,1229,CashAndCashEquivalents,1204020000.0,現金及約當現金
2012-03-31,1229,CashAndCashEquivalents_per,4.47,現金及約當現金
2012-03-31,1229,CurrentAssets,3048450000.0,流動資產合計
2012-03-31,1229,CurrentAssets_per,11.31,流動資產合計
2012-03-31,1229,CurrentAvailableForSaleFinancialAssets,59231000.0,備供出售金融資產－流動淨額
2012-03-31,1229,CurrentAvailableForSaleFinancialAssets_per,0.22,備供出售金融資產－流動淨額
2012-03-31,1229,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,1225000.0,透過損益按公允價值衡量之金融負債－流動
2012-03-31,1229,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss_per,0.0,透過損益按公允價值衡量之金融負債－流動
2012-03-31,1229,CurrentLiabilities,2336500000.0,流動負債合計
2012-03-31,1229,CurrentLiabilities_per,8.67,流動負債合計
2012-03-31,1229,CurrentTaxLiabilities,62421000.0,當期所得稅負債
2012-03-31,1229,CurrentTaxLiabilities_per,0.23,當期所得稅負債
2012-03-31,1229,DeferredTaxAssets,9623000.0,遞延所得稅資產
2012-03-31,1229,DeferredTaxAssets_per,0.04,遞延所得稅資產
2012-03-31,1229,Equity,21864700000.0,權益總額
2012-03-31,1229,Equity_per,81.1,權益總額
2012-03-31,1229,EquityAttributableToOwnersOfParent,21708000000.0,歸屬於母公司業主之權益合計
2012-03-31,1229,EquityAttributableToOwnersOfParent_per,80.52,歸屬於母公司業主之權益合計
2012-03-31,1229,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,288800.0,預收股款（權益項下）之約當發行股數
2012-03-31,1229,IntangibleAssets,15115000.0,無形資產
2012-03-31,1229,IntangibleAssets_per,0.06,無形資產
2012-03-31,1229,Inventories,913268000.0,存貨
2012-03-31,1229,Inventories_per,3.39,存貨
2012-03-31,1229,InvestmentAccountedForUsingEquityMethod,16553900000.0,採用權益法之投資淨額
2012-03-31,1229,InvestmentAccountedForUsingEquityMethod_per,61.4,採用權益法之投資淨額
2012-03-31,1229,LegalReserve,1541520000.0,法定盈餘公積
2012-03-31,1229,LegalReserve_per,5.72,法定盈餘公積
2012-03-31,1229,Liabilities,5096500000.0,負債總額
2012-03-31,1229,Liabilities_per,19.0,負債總額
2012-03-31,1229,LongtermBorrowings,2425000000.0,長期借款
2012-03-31,1229,LongtermBorrowings_per,8.99,長期借款
2012-03-31,1229,NoncontrollingInterests,156756000.0,非控制權益
2012-03-31,1229,NoncontrollingInterests_per,0.58,非控制權益
2012-03-31,1229,NoncurrentAssets,23912800000.0,非流動資產合計
2012-03-31,1229,NoncurrentAssets_per,88.69,非流動資產合計
2012-03-31,1229,NonCurrentAvailableForSaleFinancialAssets,2748040000.0,備供出售金融資產－非流動淨額
2012-03-31,1229,NonCurrentAvailableForSaleFinancialAssets_per,10.19,備供出售金融資產－非流動淨額
2012-03-31,1229,NoncurrentLiabilities,2759990000.0,非流動負債合計
2012-03-31,1229,NoncurrentLiabilities_per,10.24,非流動負債合計
2012-03-31,1229,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,94000.0,母公司暨子公司所持有之母公司庫藏股股數
2012-03-31,1229,OrdinaryShare,8478120000.0,普通股股本
2012-03-31,1229,OrdinaryShare_per,31.45,普通股股本
2012-03-31,1229,OtherCurrentAssets,27567000.0,其他流動資產
2012-03-31,1229,OtherCurrentAssets_per,0.1,其他流動資產
2012-03-31,1229,OtherCurrentLiabilities,20541000.0,其他流動負債
2012-03-31,1229,OtherCurrentLiabilities_per,0.08,其他流動負債
2012-03-31,1229,OtherEquityInterest,5404400000.0,其他權益合計
2012-03-31,1229,OtherEquityInterest_per,20.05,其他權益合計
2012-03-31,1229,OtherNoncurrentAssets,65189000.0,其他非流動資產
2012-03-31,1229,OtherNoncurrentAssets_per,0.24,其他非流動資產
2012-03-31,1229,OtherNoncurrentLiabilities,224427000.0,其他非流動負債
2012-03-31,1229,OtherNoncurrentLiabilities_per,0.83,其他非流動負債
2012-03-31,1229,OtherPayables,169947000.0,其他應付款
