date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2005-07-21,1304,93年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2005-07-14,,1100000.0,0.0,0.0,0.0,4400000.0,0.0,2005-06-30,14:24:47
2006-07-25,1304,94年,0.0,0.0,,0.0,0.0,0.0,0.0,0.699999988079071,0.0,2006-07-19,,1000000.0,0.0,0.0,0.0,4600000.0,0.0,2006-07-04,10:35:21
2007-07-25,1304,95年,0.0,0.0,,0.0,0.0,0.0,0.0,0.699999988079071,0.0,2007-07-19,,1000000.0,0.0,0.0,0.0,3000000.0,0.0,2007-07-03,11:54:05
2008-07-28,1304,96年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2008-07-22,,1500000.0,0.0,0.0,0.0,4000000.0,0.0,2008-07-07,16:03:53
2010-08-18,1304,98年,1.2000000476837158,0.0,2010-08-12,0.0,0.0,0.0,0.0,0.800000011920929,0.0,2010-08-12,,2100000.0,0.0,0.0,0.0,5000000.0,0.0,2010-07-27,17:11:11
2011-08-15,1304,99年,1.5,0.0,2011-08-09,0.0,0.0,0.0,0.0,1.0,0.0,2011-08-09,,3100000.0,0.0,0.0,0.0,8400000.0,0.0,2011-07-26,09:07:13
2012-08-15,1304,100年,1.5,0.0,2012-08-09,0.0,0.0,0.0,0.0,1.0,0.0,2012-08-09,,3400000.0,0.0,0.0,0.0,8400000.0,0.0,2012-07-26,14:18:51
2013-08-05,1304,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2013-07-30,,1800000.0,0.0,0.0,0.0,5000000.0,0.0,2013-07-15,16:29:56
2014-07-29,1304,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,2014-07-23,2014-08-22,740000.0,0.0,0.0,0.0,5000000.0,0.0,2014-07-04,16:50:34
2015-08-07,1304,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,2015-07-30,2015-08-28,577000.0,0.0,0.0,0.0,5500000.0,0.0,2015-07-03,14:15:59
2016-08-05,1304,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2016-07-28,2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-14,14:41:12
2017-08-04,1304,105年,0.20000000298023224,0.0,2017-07-27,0.0,0.0,0.0,0.0,0.5,0.0,2017-07-27,2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-04,17:43:43
2018-08-03,1304,106年,0.20000000298023224,0.0,2018-07-26,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2018-07-26,2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-10,08:40:15
2019-08-02,1304,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2019-07-25,2019-08-23,0.0,0.0,0.0,0.0,0.0,1188763500.0,2019-07-09,17:21:10
2020-07-29,1304,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2020-07-23,2020-08-28,0.0,0.0,0.0,0.0,0.0,1188763500.0,2020-07-08,15:47:53
