date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2005-08-16,1324,93年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,2005-08-10,,777980.0,0.0,0.0,0.0,777980.0,0.0,2005-07-22,17:23:42
2006-09-11,1324,94年,0.30000001192092896,0.0,2006-09-05,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,2006-09-05,,990966.0,0.0,0.0,0.0,990966.0,0.0,2006-08-18,14:51:06
2007-10-02,1324,95年,0.0,0.0,,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,2007-09-26,,0.0,0.0,0.0,0.0,0.0,0.0,2007-09-04,09:33:53
2009-09-21,1324,97年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,2009-09-15,,0.0,0.0,0.0,0.0,307080.0,0.0,2009-08-28,17:01:40
2010-10-13,1324,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,2010-10-07,,2439260.0,0.0,0.0,0.0,2439260.0,0.0,2010-09-17,16:21:31
2011-10-05,1324,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,2011-09-29,,1650300.0,0.0,0.0,0.0,1650300.0,0.0,2011-08-31,19:02:00
2012-09-29,1324,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,2012-09-21,,1959700.0,0.0,0.0,0.0,1959700.0,0.0,2012-09-03,18:05:42
2013-09-02,1324,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,2013-08-27,,1023470.0,0.0,0.0,0.0,1023470.0,0.0,2013-08-12,17:28:39
2014-08-31,1324,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2999999523162842,0.0,2014-08-25,2014-09-18,1186890.0,0.0,0.0,0.0,1186890.0,0.0,2014-08-08,17:03:41
2015-09-06,1324,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2015-08-31,2015-09-24,1221500.0,0.0,0.0,0.0,1221500.0,0.0,2015-08-14,14:06:41
2016-08-28,1324,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,2016-08-22,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-04,17:32:25
2017-09-03,1324,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,2017-08-28,2017-09-21,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-10,17:23:34
2018-07-02,1324,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2018-06-26,2018-07-26,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-08,09:54:51
2019-09-01,1324,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2019-08-26,2019-09-24,0.0,0.0,0.0,0.0,0.0,75121882.0,2019-08-08,17:52:44
2020-08-30,1324,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,2020-08-24,2020-09-18,0.0,0.0,0.0,0.0,0.0,75121882.0,2020-08-07,17:32:31
