date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2005-08-25,1402,93年,0.8,0.0,2005-08-18,0.0,0.0,0.0,0.0,1.0,0.0,2005-08-18,,294167265.0,0.0,0.0,0.0,220625449.0,0.0,2005-08-04,14:10:36
2006-08-23,1402,94年,0.6000000238418579,0.0,2006-08-17,0.0,0.0,0.0,0.0,1.0,0.0,2006-08-17,,282400992.0,0.0,0.0,0.0,211800000.0,0.0,2006-08-02,16:31:13
2007-08-31,1402,95年,0.30000001192092896,0.0,2007-08-23,0.0,0.0,0.0,0.0,1.2999999523162842,0.0,2007-08-23,,299344992.0,0.0,0.0,0.0,224508000.0,0.0,2007-08-01,09:56:05
2008-08-29,1402,96年,0.20000000298023224,0.0,2008-08-21,0.0,0.0,0.0,0.0,1.7999999523162842,0.0,2008-08-21,,385406016.0,0.0,0.0,0.0,289055008.0,0.0,2008-08-06,10:36:32
2009-08-31,1402,97年,0.20000000298023224,0.0,2009-08-25,0.0,0.0,0.0,0.0,0.800000011920929,0.0,2009-08-25,,196556992.0,0.0,0.0,0.0,147418000.0,0.0,2009-08-06,18:43:04
2010-08-31,1402,98年,0.20000000298023224,0.0,2010-08-25,0.0,0.0,0.0,0.0,1.2999999523162842,0.0,2010-08-25,,300732000.0,0.0,0.0,0.0,225548992.0,0.0,2010-08-10,14:56:04
2011-08-31,1402,99年,0.30000001192092896,0.0,2011-08-25,0.0,0.0,0.0,0.0,2.0,0.0,2011-08-25,,470345984.0,0.0,0.0,0.0,352759008.0,0.0,2011-08-10,17:55:57
2012-08-28,1402,100年,0.30000001192092896,0.0,2012-08-22,0.0,0.0,0.0,0.0,1.7000000476837158,0.0,2012-08-22,,421265984.0,0.0,0.0,0.0,315950016.0,0.0,2012-08-07,16:07:08
2013-09-02,1402,101年,0.20000000298023224,0.0,2013-08-27,0.0,0.0,0.0,0.0,1.2999999523162842,0.0,2013-08-27,,325428000.0,0.0,0.0,0.0,244071008.0,0.0,2013-08-13,11:31:34
2014-09-04,1402,102年,0.0,0.20000000298023224,2014-08-28,0.0,0.0,0.0,0.0,1.2999999523162842,0.0,2014-08-28,2014-09-26,287678016.0,0.0,0.0,0.0,215759008.0,0.0,2014-08-11,11:47:05
2015-08-05,1402,103年,0.0,0.20000000298023224,2015-07-30,0.0,0.0,0.0,0.0,1.2000000476837158,0.0,2015-07-30,2015-08-28,270860000.0,0.0,0.0,0.0,203144992.0,0.0,2015-07-15,17:31:50
2016-07-22,1402,104年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2016-07-14,2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-30,17:31:37
2017-07-28,1402,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.800000011920929,0.0,2017-07-20,2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-05,17:53:48
2018-07-27,1402,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.2000000476837158,0.0,2018-07-19,2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-04,18:06:48
2019-07-27,1402,107年,0.0,0.0,,0.0,0.0,0.0,0.0,1.7999999523162842,0.0,2019-07-19,2019-08-16,0.0,0.0,0.0,0.0,0.0,5352875227.0,2019-07-04,16:42:37
2020-08-02,1402,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.5,0.0,2020-07-27,2020-08-20,0.0,0.0,0.0,0.0,0.0,5352875227.0,2020-07-01,14:47:02
