date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2006-09-15,1419,94年,0.25,0.0,2006-09-07,0.0,0.0,0.0,0.0,0.25,0.0,2006-09-07,,4356000.0,0.0,0.0,0.0,3500000.0,0.0,2006-08-24,16:02:50
2007-09-14,1419,95年,0.07999999821186066,0.0,2007-09-06,0.0,0.0,0.0,0.0,0.25,0.0,2007-09-06,,2385000.0,0.0,0.0,0.0,1800000.0,0.0,2007-08-23,14:30:31
2008-07-21,1419,96年,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,2008-07-15,,1500000.0,0.0,0.0,0.0,900000.0,0.0,2008-06-30,16:15:18
2010-07-28,1419,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,2010-07-22,,1912260.0,0.0,0.0,0.0,1800000.0,0.0,2010-07-07,18:06:56
2011-07-28,1419,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.699999988079071,0.0,2011-07-21,,3600000.0,0.0,0.0,0.0,3600000.0,0.0,2011-07-06,10:21:43
2012-08-08,1419,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,2012-08-02,,4611120.0,0.0,0.0,0.0,4611120.0,0.0,2012-07-13,14:12:51
2013-09-02,1419,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2013-08-27,,3102110.0,0.0,0.0,0.0,3102110.0,0.0,2013-08-12,16:22:29
2014-08-23,1419,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,2014-08-15,2014-09-12,3360000.0,0.0,0.0,0.0,3360000.0,0.0,2014-07-31,18:22:51
2015-09-04,1419,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.3128030002117157,0.0,2015-08-27,2015-09-25,1947170.0,0.0,0.0,0.0,1947170.0,0.0,2015-08-12,18:20:54
2016-08-28,1419,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.34700000286102295,0.0,2016-08-22,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-05,16:41:17
2017-07-11,1419,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4561930000782013,0.0,2017-07-05,2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-21,09:52:18
2018-07-10,1419,106年,0.0,0.0,,0.0,0.0,0.0,0.0,3.7261099815368652,0.0,2018-07-04,2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-19,09:34:05
2019-07-18,1419,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.8475229740142822,0.0,2019-07-11,2019-08-08,0.0,0.0,0.0,0.0,0.0,300041280.0,2019-06-26,16:39:57
2020-08-13,1419,108年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-06,2020-09-03,0.0,0.0,0.0,0.0,0.0,300041280.0,2020-07-21,15:51:01
