date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-07-20,1312,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,2010-07-14,,3539980.0,0.0,0.0,0.0,9839940.0,0.0,2010-06-28,16:53:57
2011-07-31,1312,99年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2011-07-25,,17655600.0,0.0,0.0,0.0,35311300.0,0.0,2011-07-08,17:33:49
2012-07-31,1312,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.699999988079071,0.0,2012-07-25,,9646190.0,0.0,0.0,0.0,19292400.0,0.0,2012-07-04,18:38:16
2013-07-24,1312,101年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2013-07-18,,14665100.0,0.0,0.0,0.0,29330300.0,0.0,2013-07-01,15:24:34
2014-07-27,1312,102年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2014-07-21,2014-08-15,19991400.0,0.0,0.0,0.0,39982800.0,0.0,2014-07-04,09:38:28
2015-07-26,1312,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2015-07-20,2015-08-14,2186600.0,0.0,0.0,0.0,4373190.0,0.0,2015-06-25,15:06:37
2016-07-22,1312,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.800000011920929,0.0,2016-07-14,2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-23,17:36:59
2017-07-22,1312,105年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2017-07-14,2017-08-16,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-27,18:10:33
2018-07-22,1312,106年,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2018-07-16,2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27,16:59:05
2019-07-22,1312,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019-08-15,0.0,0.0,0.0,0.0,0.0,906620328.0,2019-06-28,10:15:56
