date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2020-01-18,1342,不適用,0.0,0.0,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2500000.0,3.78,45.0,0.0,59465363.0,2019-12-26,17:36:32
2020-07-06,1342,108年,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,0.0,2020-06-30,2020-07-17,0.0,0.0,0.0,0.0,0.0,61965363.0,2020-06-12,18:45:59
