date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2005-07-13,1110,93年,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,2005-07-07,,1527520.0,0.0,0.0,0.0,4582561.0,0.0,2005-06-22,16:36:17
2006-07-24,1110,94年,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,2006-07-18,,3000000.0,0.0,0.0,0.0,9000010.0,0.0,2006-06-29,09:28:23
2007-07-24,1110,95年,0.0,0.0,,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,2007-07-18,,1800000.0,0.0,0.0,0.0,5400010.0,0.0,2007-07-03,11:04:27
2008-07-15,1110,96年,0.0,0.0,,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,2008-07-09,,2400000.0,0.0,0.0,0.0,7200010.0,0.0,2008-06-24,16:10:39
2010-07-29,1110,98年,0.0,0.0,,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,2010-07-22,,1191670.0,0.0,0.0,0.0,3575000.0,0.0,2010-07-06,16:15:23
2011-08-03,1110,99年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,2011-07-28,,595834.0,0.0,0.0,0.0,1787500.0,0.0,2011-07-13,17:37:01
2012-07-30,1110,100年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,2012-07-24,,595834.0,0.0,0.0,0.0,1787500.0,0.0,2012-07-06,16:59:08
2013-07-28,1110,101年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,2013-07-22,,595834.0,0.0,0.0,0.0,1787500.0,0.0,2013-07-05,14:17:40
2014-07-30,1110,102年,0.0,0.0,,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,2014-07-24,2014-08-11,1191670.0,0.0,0.0,0.0,3575000.0,0.0,2014-07-09,18:06:42
2015-07-30,1110,103年,0.0,0.0,,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,2015-07-23,2015-08-11,1191670.0,0.0,0.0,0.0,3575000.0,0.0,2015-07-09,17:08:06
2016-07-29,1110,104年,0.0,0.0,,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,2016-07-21,2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-05,15:56:10
2017-07-28,1110,105年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,2017-07-20,2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-05,16:52:35
2018-07-27,1110,106年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,2018-07-19,2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-03,15:42:19
2019-07-26,1110,107年,0.0,0.0,,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,2019-07-18,2019-08-09,0.0,0.0,0.0,0.0,0.0,572000797.0,2019-07-03,16:37:21
2020-08-02,1110,108年,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,2020-07-27,2020-08-14,0.0,0.0,0.0,0.0,0.0,572000797.0,2020-07-10,14:54:29
