date,stock_id,type,value,origin_name
2012-03-31,1440,AccountsPayable,637462000.0,應付帳款增加(減少)
2012-03-31,1440,AmortizationExpense,114000.0,攤銷費用
2012-03-31,1440,CashBalancesBeginningOfPeriod,2629650000.0,期初現金及約當現金餘額
2012-03-31,1440,CashBalancesEndOfPeriod,2662070000.0,期末現金及約當現金餘額
2012-03-31,1440,CashBalancesIncrease,32414000.0,本期現金及約當現金增加（減少）數
2012-03-31,1440,CashFlowsFromOperatingActivities,864462000.0,營業活動之淨現金流入（流出）
2012-03-31,1440,CashFlowsProvidedFromFinancingActivities,707429000.0,籌資活動之淨現金流入（流出）
2012-03-31,1440,CashProvidedByInvestingActivities,83257000.0,投資活動之淨現金流入(流出)
2012-03-31,1440,CashReceivedThroughOperations,874602000.0,營運產生之現金流入（流出）
2012-03-31,1440,Depreciation,126565000.0,折舊費用
2012-03-31,1440,IncomeBeforeIncomeTaxFromContinuingOperations,81255000.0,繼續營業單位稅前淨利（淨損）
2012-03-31,1440,InterestExpense,9133000.0,利息費用
2012-03-31,1440,InventoryIncrease,918416000.0,存貨(增加)減少
2012-03-31,1440,NetIncomeBeforeTax,81255000.0,本期稅前淨利（淨損）
2012-03-31,1440,OtherNonCurrentLiabilitiesIncrease,234000.0,其他流動資產(增加)減少
2012-03-31,1440,PayTheInterest,9999000.0,支付之利息
2012-03-31,1440,PropertyAndPlantAndEquipment,47687000.0,取得不動產、廠房及設備
2012-03-31,1440,ReceivableIncrease,269191000.0,應收帳款(增加)減少
2012-03-31,1440,RepaymentOfLongTermDebt,130000.0,償還長期借款
2012-03-31,1440,TotalIncomeLossItems,-285065000.0,收益費損項目合計
2012-06-30,1440,AccountsPayable,670705000.0,應付帳款增加(減少)
2012-06-30,1440,AmortizationExpense,192000.0,攤銷費用
2012-06-30,1440,CashBalancesBeginningOfPeriod,2629650000.0,期初現金及約當現金餘額
2012-06-30,1440,CashBalancesEndOfPeriod,2519990000.0,期末現金及約當現金餘額
2012-06-30,1440,CashBalancesIncrease,109657000.0,本期現金及約當現金增加（減少）數
2012-06-30,1440,CashFlowsFromOperatingActivities,1635720000.0,營業活動之淨現金流入（流出）
2012-06-30,1440,CashFlowsProvidedFromFinancingActivities,1096740000.0,籌資活動之淨現金流入（流出）
2012-06-30,1440,CashProvidedByInvestingActivities,264783000.0,投資活動之淨現金流入(流出)
2012-06-30,1440,CashReceivedThroughOperations,1830870000.0,營運產生之現金流入（流出）
2012-06-30,1440,Depreciation,251930000.0,折舊費用
2012-06-30,1440,IncomeBeforeIncomeTaxFromContinuingOperations,196978000.0,繼續營業單位稅前淨利（淨損）
2012-06-30,1440,InterestExpense,16457000.0,利息費用
2012-06-30,1440,InventoryIncrease,1404780000.0,存貨(增加)減少
2012-06-30,1440,NetIncomeBeforeTax,196978000.0,本期稅前淨利（淨損）
2012-06-30,1440,OtherNonCurrentLiabilitiesIncrease,231000.0,其他流動資產(增加)減少
2012-06-30,1440,PayTheInterest,17373000.0,支付之利息
2012-06-30,1440,PropertyAndPlantAndEquipment,180871000.0,取得不動產、廠房及設備
2012-06-30,1440,ReceivableIncrease,268796000.0,應收帳款(增加)減少
2012-06-30,1440,RepaymentOfLongTermDebt,6281000.0,償還長期借款
2012-06-30,1440,TotalIncomeLossItems,-274020000.0,收益費損項目合計
2012-09-30,1440,AccountsPayable,858850000.0,應付帳款增加(減少)
2012-09-30,1440,AmortizationExpense,9000.0,攤銷費用
2012-09-30,1440,CashBalancesBeginningOfPeriod,2629650000.0,期初現金及約當現金餘額
2012-09-30,1440,CashBalancesEndOfPeriod,2393520000.0,期末現金及約當現金餘額
2012-09-30,1440,CashBalancesIncrease,236130000.0,本期現金及約當現金增加（減少）數
2012-09-30,1440,CashFlowsFromOperatingActivities,1690940000.0,營業活動之淨現金流入(流出)
2012-09-30,1440,CashFlowsProvidedFromFinancingActivities,1511540000.0,籌資活動之淨現金流入（流出）
2012-09-30,1440,CashProvidedByInvestingActivities,309460000.0,投資活動之淨現金流入(流出)
2012-09-30,1440,CashReceivedThroughOperations,1751240000.0,營運產生之現金流入（流出）
2012-09-30,1440,DecreaseInShortTermLoans,5977740000.0,短期借款減少
2012-09-30,1440,Depreciation,380499000.0,折舊費用
2012-09-30,1440,IncomeBeforeIncomeTaxFromContinuingOperations,513731000.0,繼續營業單位稅前淨利（淨損）
2012-09-30,1440,InterestExpense,23068000.0,利息費用
2012-09-30,1440,InventoryIncrease,1097890000.0,存貨(增加)減少
2012-09-30,1440,NetIncomeBeforeTax,513731000.0,本期稅前淨利（淨損）
2012-09-30,1440,OtherNonCurrentLiabilitiesIncrease,237000.0,其他流動資產(增加)減少
2012-09-30,1440,PayTheInterest,23701000.0,支付之利息
2012-09-30,1440,ProceedsFromLongTermDebt,0.0,舉借長期借款
2012-09-30,1440,PropertyAndPlantAndEquipment,240524000.0,取得不動產、廠房及設備
2012-09-30,1440,ReceivableIncrease,186995000.0,應收帳款(增加)減少
2012-09-30,1440,TotalIncomeLossItems,-386933000.0,收益費損項目合計
2012-12-31,1440,AccountsPayable,957001000.0,應付帳款增加(減少)
2012-12-31,1440,AmortizationExpense,15000.0,攤銷費用
2012-12-31,1440,CashBalancesBeginningOfPeriod,2629650000.0,期初現金及約當現金餘額
2012-12-31,1440,CashBalancesEndOfPeriod,2221180000.0,期末現金及約當現金餘額
2012-12-31,1440,CashBalancesIncrease,408477000.0,本期現金及約當現金增加（減少）數
2012-12-31,1440,CashFlowsFromOperatingActivities,1838570000.0,營業活動之淨現金流入（流出）
2012-12-31,1440,CashFlowsProvidedFromFinancingActivities,1535480000.0,籌資活動之淨現金流入（流出）
2012-12-31,1440,CashProvidedByInvestingActivities,631333000.0,投資活動之淨現金流入(流出)
2012-12-31,1440,CashReceivedThroughOperations,2075270000.0,營運產生之現金流入（流出）
2012-12-31,1440,DecreaseInShortTermLoans,5356440000.0,短期借款減少
2012-12-31,1440,Depreciation,505706000.0,折舊費用
