date,stock_id,type,value,origin_name
2009-09-30,1103,AccountsPayable,118607000.0,應付帳款
2009-09-30,1103,CashBalancesBeginningOfPeriod,1943470000.0,期初現金及約當現金餘額
2009-09-30,1103,CashBalancesEndOfPeriod,1215200000.0,期末現金及約當現金餘額
2009-09-30,1103,CashProvidedByInvestingActivities,445482000.0,投資活動之淨現金流出
2009-09-30,1103,DecreaseInDepositDeposit,4560000.0,存出保證金減少
2009-09-30,1103,DeferredIncomeTax,92616000.0,遞延所得稅
2009-09-30,1103,Depreciation,22995000.0,折舊費用
2009-09-30,1103,IncomeTaxPayable,23885000.0,應付所得稅
2009-09-30,1103,InventoryIncrease,12021000.0,存  貨
2009-09-30,1103,NetIncome,419034000.0,本期淨利
2009-09-30,1103,PayIncomeTax,39473000.0,支付所得稅
2009-09-30,1103,PayTheInterest,51759000.0,本期支付利息
2009-09-30,1103,PurchaseFixedAssets,555707000.0,購置固定資產
2009-12-31,1103,AccountsPayable,296239000.0,應付帳款
2009-12-31,1103,AccruedPensionLiabilities,26290000.0,應計退休金負債
2009-12-31,1103,AmortizationExpense,1745000.0,攤銷費用
2009-12-31,1103,CashBalancesBeginningOfPeriod,1943470000.0,期初現金及約當現金餘額
2009-12-31,1103,CashBalancesEndOfPeriod,994453000.0,期末現金及約當現金餘額
2009-12-31,1103,CashBalancesIncrease,949013000.0,本期現金及約當現金淨增減數
2009-12-31,1103,CashDividendsInvesteeCompaniesUnderTheEquityMethod,240273000.0,收到權益法被投資公司現金股利
2009-12-31,1103,DeferredIncomeTax,103522000.0,遞延所得稅
2009-12-31,1103,Depreciation,45579000.0,折舊費用
2009-12-31,1103,DisposalFinancialAssetsForSale,138974000.0,處分備供出售金融資產價款
2009-12-31,1103,DisposeThePriceFixedAssets,171000.0,處分固定資產價款
2009-12-31,1103,IncomeTaxPayable,23885000.0,應付所得稅
2009-12-31,1103,NetCashInflowFromOperatingActivities,752950000.0,營業活動之淨現金流入
2009-12-31,1103,NetIncome,413614000.0,本期淨利
2009-12-31,1103,PayIncomeTax,39470000.0,支付所得稅
2009-12-31,1103,PayTheInterest,74298000.0,支付利息
2009-12-31,1103,ProceedsFromLongTermDebt,559000000.0,舉借長期借款
2009-12-31,1103,PurchaseFixedAssets,651815000.0,購置固定資產
2010-03-31,1103,AccountsPayable,50005000.0,應付帳款
2010-03-31,1103,AccruedPensionLiabilities,2409000.0,應計退休金負債
2010-03-31,1103,AmortizationExpense,299000.0,攤銷費用
2010-03-31,1103,CashBalancesBeginningOfPeriod,994453000.0,期初現金及約當現金餘額
2010-03-31,1103,CashBalancesEndOfPeriod,826633000.0,期末現金及約當現金餘額
2010-03-31,1103,CashBalancesIncrease,167820000.0,本期現金及約當現金淨增減數
2010-03-31,1103,DeferredIncomeTax,12447000.0,遞延所得稅
