date,stock_id,type,value,origin_name
2012-03-31,1309,AccountsPayable,299971000.0,應付帳款增加(減少)
2012-03-31,1309,AmortizationExpense,378000.0,攤銷費用
2012-03-31,1309,AmountDueToRelatedParties,191000.0,應付帳款-關係人增加(減少)
2012-03-31,1309,CashBalancesBeginningOfPeriod,888855000.0,期初現金及約當現金餘額
2012-03-31,1309,CashBalancesEndOfPeriod,915627000.0,期末現金及約當現金餘額
2012-03-31,1309,CashBalancesIncrease,26772000.0,本期現金及約當現金增加（減少）數
2012-03-31,1309,CashFlowsFromOperatingActivities,287052000.0,營業活動之淨現金流入（流出）
2012-03-31,1309,CashFlowsProvidedFromFinancingActivities,392210000.0,籌資活動之淨現金流入（流出）
2012-03-31,1309,CashProvidedByInvestingActivities,56561000.0,投資活動之淨現金流入(流出)
2012-03-31,1309,CashReceivedThroughOperations,278426000.0,營運產生之現金流入（流出）
2012-03-31,1309,Depreciation,44183000.0,折舊費用
2012-03-31,1309,IncomeBeforeIncomeTaxFromContinuingOperations,86545000.0,繼續營業單位稅前淨利（淨損）
2012-03-31,1309,InterestExpense,15562000.0,利息費用
2012-03-31,1309,InterestIncome,6480000.0,利息收入
2012-03-31,1309,InventoryIncrease,763691000.0,存貨(增加)減少
2012-03-31,1309,NetIncomeBeforeTax,86545000.0,本期稅前淨利（淨損）
2012-03-31,1309,OtherNonCurrentLiabilitiesIncrease,20350000.0,其他流動資產(增加)減少
2012-03-31,1309,PayTheInterest,14417000.0,支付之利息
2012-03-31,1309,ProceedsFromLongTermDebt,1500000000.0,舉借長期借款
2012-03-31,1309,PropertyAndPlantAndEquipment,39960000.0,取得不動產、廠房及設備
2012-03-31,1309,ReceivableIncrease,240602000.0,應收帳款(增加)減少
2012-03-31,1309,RepaymentOfLongTermDebt,1500000000.0,償還長期借款
2012-03-31,1309,TotalIncomeLossItems,-45778000.0,收益費損項目合計
2012-06-30,1309,AccountsPayable,73752000.0,應付帳款增加(減少)
2012-06-30,1309,AmortizationExpense,756000.0,攤銷費用
2012-06-30,1309,AmountDueToRelatedParties,567000.0,應付帳款-關係人增加(減少)
2012-06-30,1309,CashBalancesBeginningOfPeriod,888855000.0,期初現金及約當現金餘額
2012-06-30,1309,CashBalancesEndOfPeriod,825590000.0,期末現金及約當現金餘額
2012-06-30,1309,CashBalancesIncrease,63265000.0,本期現金及約當現金增加（減少）數
2012-06-30,1309,CashFlowsFromOperatingActivities,168041000.0,營業活動之淨現金流入（流出）
2012-06-30,1309,CashFlowsProvidedFromFinancingActivities,29172000.0,籌資活動之淨現金流入（流出）
2012-06-30,1309,CashProvidedByInvestingActivities,169559000.0,投資活動之淨現金流入(流出)
2012-06-30,1309,CashReceivedThroughOperations,201095000.0,營運產生之現金流入（流出）
2012-06-30,1309,Depreciation,87535000.0,折舊費用
2012-06-30,1309,IncomeBeforeIncomeTaxFromContinuingOperations,161167000.0,繼續營業單位稅前淨利（淨損）
2012-06-30,1309,InterestExpense,32185000.0,利息費用
2012-06-30,1309,InterestIncome,18671000.0,利息收入
2012-06-30,1309,InventoryIncrease,85032000.0,存貨(增加)減少
2012-06-30,1309,NetIncomeBeforeTax,161167000.0,本期稅前淨利（淨損）
2012-06-30,1309,OtherNonCurrentLiabilitiesIncrease,16583000.0,其他流動資產(增加)減少
2012-06-30,1309,PayTheInterest,31266000.0,支付之利息
2012-06-30,1309,ProceedsFromLongTermDebt,1000000000.0,舉借長期借款
2012-06-30,1309,PropertyAndPlantAndEquipment,164844000.0,取得不動產、廠房及設備
2012-06-30,1309,ReceivableIncrease,335589000.0,應收帳款(增加)減少
2012-06-30,1309,RepaymentOfLongTermDebt,1100000000.0,償還長期借款
2012-06-30,1309,TotalIncomeLossItems,101273000.0,收益費損項目合計
2012-09-30,1309,AccountsPayable,38736000.0,應付帳款增加(減少)
2012-09-30,1309,AmortizationExpense,1148000.0,攤銷費用
2012-09-30,1309,AmountDueToRelatedParties,401000.0,應付帳款-關係人增加(減少)
2012-09-30,1309,CashBalancesBeginningOfPeriod,888855000.0,期初現金及約當現金餘額
2012-09-30,1309,CashBalancesEndOfPeriod,791470000.0,期末現金及約當現金餘額
2012-09-30,1309,CashBalancesIncrease,97385000.0,本期現金及約當現金增加（減少）數
2012-09-30,1309,CashFlowsFromOperatingActivities,112703000.0,營業活動之淨現金流入（流出）
2012-09-30,1309,CashFlowsProvidedFromFinancingActivities,529605000.0,籌資活動之淨現金流入（流出）
2012-09-30,1309,CashProvidedByInvestingActivities,688718000.0,投資活動之淨現金流入（流出）
2012-09-30,1309,CashReceivedThroughOperations,136095000.0,營運產生之現金流入（流出）
2012-09-30,1309,Depreciation,130843000.0,折舊費用
2012-09-30,1309,IncomeBeforeIncomeTaxFromContinuingOperations,66806000.0,繼續營業單位稅前淨利（淨損）
2012-09-30,1309,InterestExpense,49427000.0,利息費用
2012-09-30,1309,InterestIncome,24797000.0,利息收入
2012-09-30,1309,InventoryIncrease,46220000.0,存貨（增加）減少
2012-09-30,1309,NetIncomeBeforeTax,66806000.0,本期稅前淨利（淨損）
2012-09-30,1309,OtherNonCurrentLiabilitiesDecrease,1460000.0,其他非流動負債減少
2012-09-30,1309,OtherNonCurrentLiabilitiesIncrease,0.0,其他非流動負債增加
2012-09-30,1309,PayTheInterest,46457000.0,支付之利息
2012-09-30,1309,ProceedsFromLongTermDebt,1000000000.0,舉借長期借款
2012-09-30,1309,PropertyAndPlantAndEquipment,371805000.0,取得不動產、廠房及設備
2012-09-30,1309,ReceivableIncrease,486604000.0,應收帳款(增加)減少
2012-09-30,1309,RepaymentOfLongTermDebt,1100000000.0,償還長期借款
2012-09-30,1309,TotalIncomeLossItems,102102000.0,收益費損項目合計
2012-12-31,1309,AccountsPayable,133881000.0,應付帳款增加(減少)
2012-12-31,1309,AmortizationExpense,247000.0,攤銷費用
2012-12-31,1309,AmountDueToRelatedParties,457000.0,應付帳款-關係人增加(減少)
2012-12-31,1309,CashBalancesBeginningOfPeriod,888855000.0,期初現金及約當現金餘額
2012-12-31,1309,CashBalancesEndOfPeriod,661217000.0,期末現金及約當現金餘額
2012-12-31,1309,CashBalancesIncrease,227638000.0,本期現金及約當現金增加（減少）數
2012-12-31,1309,CashFlowsFromOperatingActivities,641064000.0,營業活動之淨現金流入(流出)
2012-12-31,1309,CashFlowsProvidedFromFinancingActivities,347847000.0,籌資活動之淨現金流入（流出）
2012-12-31,1309,CashProvidedByInvestingActivities,486659000.0,投資活動之淨現金流入（流出）
2012-12-31,1309,CashReceivedThroughOperations,692557000.0,營運產生之現金流入（流出）
2012-12-31,1309,DecreaseInShortTermLoans,54537000.0,短期借款減少
2012-12-31,1309,Depreciation,174231000.0,折舊費用
2012-12-31,1309,IncomeBeforeIncomeTaxFromContinuingOperations,38705000.0,繼續營業單位稅前淨利（淨損）
2012-12-31,1309,InterestExpense,60951000.0,利息費用
2012-12-31,1309,InterestIncome,34417000.0,利息收入
2012-12-31,1309,InventoryIncrease,150459000.0,存貨(增加)減少
2012-12-31,1309,NetIncomeBeforeTax,38705000.0,本期稅前淨利（淨損）
2012-12-31,1309,OtherNonCurrentLiabilitiesDecrease,1070000.0,其他非流動負債減少
2012-12-31,1309,OtherNonCurrentLiabilitiesIncrease,41826000.0,其他流動資產(增加)減少
2012-12-31,1309,PayTheInterest,61350000.0,支付之利息
2012-12-31,1309,ProceedsFromLongTermDebt,1000000000.0,舉借長期借款
2012-12-31,1309,PropertyAndPlantAndEquipment,494603000.0,取得不動產、廠房及設備
2012-12-31,1309,ReceivableIncrease,625000.0,應收帳款(增加)減少
2012-12-31,1309,RepaymentOfLongTermDebt,1129840000.0,償還長期借款
2012-12-31,1309,TotalIncomeLossItems,143341000.0,收益費損項目合計
2013-03-31,1309,AccountsPayable,256961000.0,應付帳款增加(減少)
2013-03-31,1309,AmortizationExpense,43000.0,攤銷費用
2013-03-31,1309,AmountDueToRelatedParties,576000.0,應付帳款-關係人增加(減少)
2013-03-31,1309,CashBalancesBeginningOfPeriod,661217000.0,期初現金及約當現金餘額
2013-03-31,1309,CashBalancesEndOfPeriod,634607000.0,期末現金及約當現金餘額
2013-03-31,1309,CashBalancesIncrease,26610000.0,本期現金及約當現金增加（減少）數
2013-03-31,1309,CashFlowsFromOperatingActivities,512701000.0,營業活動之淨現金流入(流出)
2013-03-31,1309,CashFlowsProvidedFromFinancingActivities,698034000.0,籌資活動之淨現金流入（流出）
2013-03-31,1309,CashProvidedByInvestingActivities,240682000.0,投資活動之淨現金流入（流出）
2013-03-31,1309,CashReceivedThroughOperations,506300000.0,營運產生之現金流入（流出）
2013-03-31,1309,Depreciation,42694000.0,折舊費用
2013-03-31,1309,IncomeBeforeIncomeTaxFromContinuingOperations,43212000.0,繼續營業單位稅前淨利（淨損）
2013-03-31,1309,InterestExpense,13651000.0,利息費用
2013-03-31,1309,InterestIncome,6925000.0,利息收入
2013-03-31,1309,InventoryIncrease,895858000.0,存貨(增加)減少
2013-03-31,1309,NetIncomeBeforeTax,43212000.0,本期稅前淨利（淨損）
2013-03-31,1309,OtherNonCurrentLiabilitiesIncrease,633000.0,其他非流動負債增加
2013-03-31,1309,PayTheInterest,12685000.0,支付之利息
2013-03-31,1309,ProceedsFromLongTermDebt,0.0,舉借長期借款
2013-03-31,1309,PropertyAndPlantAndEquipment,175080000.0,取得不動產、廠房及設備
2013-03-31,1309,ReceivableIncrease,103848000.0,應收帳款(增加)減少
2013-03-31,1309,RepaymentOfLongTermDebt,0.0,償還長期借款
2013-03-31,1309,TotalIncomeLossItems,47053000.0,收益費損項目合計
2013-06-30,1309,AccountsPayable,33222000.0,應付帳款增加(減少)
2013-06-30,1309,AmortizationExpense,733000.0,攤銷費用
2013-06-30,1309,AmountDueToRelatedParties,684000.0,應付帳款-關係人增加(減少)
2013-06-30,1309,CashBalancesBeginningOfPeriod,661217000.0,期初現金及約當現金餘額
2013-06-30,1309,CashBalancesEndOfPeriod,702329000.0,期末現金及約當現金餘額
2013-06-30,1309,CashBalancesIncrease,41112000.0,本期現金及約當現金增加（減少）數
2013-06-30,1309,CashFlowsFromOperatingActivities,357661000.0,營業活動之淨現金流入（流出）
2013-06-30,1309,CashFlowsProvidedFromFinancingActivities,678045000.0,籌資活動之淨現金流入（流出）
2013-06-30,1309,CashProvidedByInvestingActivities,335014000.0,投資活動之淨現金流入(流出)
2013-06-30,1309,CashReceivedThroughOperations,346186000.0,營運產生之現金流入（流出）
2013-06-30,1309,Depreciation,85102000.0,折舊費用
2013-06-30,1309,IncomeBeforeIncomeTaxFromContinuingOperations,95995000.0,繼續營業單位稅前淨利（淨損）
2013-06-30,1309,InterestExpense,29440000.0,利息費用
2013-06-30,1309,InterestIncome,18495000.0,利息收入
2013-06-30,1309,InventoryIncrease,480982000.0,存貨(增加)減少
2013-06-30,1309,NetIncomeBeforeTax,95995000.0,本期稅前淨利（淨損）
2013-06-30,1309,OtherNonCurrentLiabilitiesIncrease,5151000.0,其他流動資產(增加)減少
2013-06-30,1309,PayTheInterest,29388000.0,支付之利息
2013-06-30,1309,ProceedsFromLongTermDebt,2700000000.0,舉借長期借款
2013-06-30,1309,PropertyAndPlantAndEquipment,347572000.0,取得不動產、廠房及設備
2013-06-30,1309,ReceivableIncrease,12903000.0,應收帳款(增加)減少
2013-06-30,1309,RepaymentOfLongTermDebt,2200000000.0,償還長期借款
2013-06-30,1309,TotalIncomeLossItems,17282000.0,收益費損項目合計
2013-09-30,1309,AccountsPayable,198605000.0,應付帳款增加(減少)
2013-09-30,1309,AmortizationExpense,1105000.0,攤銷費用
2013-09-30,1309,AmountDueToRelatedParties,1039000.0,應付帳款-關係人增加(減少)
2013-09-30,1309,CashBalancesBeginningOfPeriod,661217000.0,期初現金及約當現金餘額
2013-09-30,1309,CashBalancesEndOfPeriod,828490000.0,期末現金及約當現金餘額
2013-09-30,1309,CashBalancesIncrease,167273000.0,本期現金及約當現金增加（減少）數
2013-09-30,1309,CashFlowsFromOperatingActivities,738903000.0,營業活動之淨現金流入（流出）
2013-09-30,1309,CashFlowsProvidedFromFinancingActivities,1344940000.0,籌資活動之淨現金流入（流出）
2013-09-30,1309,CashProvidedByInvestingActivities,491462000.0,投資活動之淨現金流入（流出）
2013-09-30,1309,CashReceivedThroughOperations,745243000.0,營運產生之現金流入（流出）
2013-09-30,1309,Depreciation,127940000.0,折舊費用
2013-09-30,1309,IncomeBeforeIncomeTaxFromContinuingOperations,84688000.0,繼續營業單位稅前淨利（淨損）
2013-09-30,1309,InterestExpense,41938000.0,利息費用
2013-09-30,1309,InterestIncome,25313000.0,利息收入
2013-09-30,1309,InventoryIncrease,246261000.0,存貨（增加）減少
2013-09-30,1309,NetIncomeBeforeTax,84688000.0,本期稅前淨利（淨損）
2013-09-30,1309,OtherNonCurrentLiabilitiesDecrease,0.0,其他非流動負債減少
2013-09-30,1309,OtherNonCurrentLiabilitiesIncrease,3475000.0,其他非流動負債增加
2013-09-30,1309,PayTheInterest,39785000.0,支付之利息
2013-09-30,1309,ProceedsFromLongTermDebt,3700000000.0,舉借長期借款
2013-09-30,1309,PropertyAndPlantAndEquipment,496446000.0,取得不動產、廠房及設備
2013-09-30,1309,ReceivableIncrease,574473000.0,應收帳款(增加)減少
2013-09-30,1309,RepaymentOfLongTermDebt,3200000000.0,償還長期借款
2013-09-30,1309,TotalIncomeLossItems,69766000.0,收益費損項目合計
2013-12-31,1309,AccountsPayable,922190000.0,應付帳款增加(減少)
2013-12-31,1309,AmortizationExpense,185000.0,攤銷費用
2013-12-31,1309,AmountDueToRelatedParties,416000.0,應付帳款-關係人增加(減少)
2013-12-31,1309,CashBalancesBeginningOfPeriod,661217000.0,期初現金及約當現金餘額
2013-12-31,1309,CashBalancesEndOfPeriod,1236100000.0,期末現金及約當現金餘額
2013-12-31,1309,CashBalancesIncrease,574885000.0,本期現金及約當現金增加（減少）數
2013-12-31,1309,CashFlowsFromOperatingActivities,490583000.0,營業活動之淨現金流入（流出）
2013-12-31,1309,CashFlowsProvidedFromFinancingActivities,1518150000.0,籌資活動之淨現金流入（流出）
2013-12-31,1309,CashProvidedByInvestingActivities,524297000.0,投資活動之淨現金流入（流出）
