stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
6629,泰金-KY,2019-06-06,1-999,0.0,0.0,0.0
6629,泰金-KY,2019-06-06,"1,000-5,000",812.0,2.66,893000.0
6629,泰金-KY,2019-06-06,"10,001-15,000",6.0,0.25,84000.0
6629,泰金-KY,2019-06-06,"100,001-200,000",10.0,4.44,1490971.0
6629,泰金-KY,2019-06-06,"15,001-20,000",9.0,0.53,180000.0
6629,泰金-KY,2019-06-06,"20,001-30,000",3.0,0.25,85000.0
6629,泰金-KY,2019-06-06,"200,001-400,000",2.0,1.74,585000.0
6629,泰金-KY,2019-06-06,"30,001-40,000",2.0,0.21,73000.0
6629,泰金-KY,2019-06-06,"40,001-50,000",6.0,0.86,291000.0
6629,泰金-KY,2019-06-06,"400,001-600,000",0.0,0.0,0.0
6629,泰金-KY,2019-06-06,"5,001-10,000",18.0,0.52,177000.0
6629,泰金-KY,2019-06-06,"50,001-100,000",4.0,0.82,277000.0
6629,泰金-KY,2019-06-06,"600,001-800,000",0.0,0.0,0.0
6629,泰金-KY,2019-06-06,"800,001-1,000,000",0.0,0.0,0.0
6629,泰金-KY,2019-06-06,"more than 1,000,001",5.0,87.66,29394029.0
6629,泰金-KY,2019-06-06,total,877.0,100.0,33530000.0
6629,泰金-KY,2019-06-14,1-999,0.0,0.0,0.0
6629,泰金-KY,2019-06-14,"1,000-5,000",441.0,1.91,643000.0
6629,泰金-KY,2019-06-14,"10,001-15,000",11.0,0.44,148000.0
6629,泰金-KY,2019-06-14,"100,001-200,000",9.0,4.1,1377971.0
6629,泰金-KY,2019-06-14,"15,001-20,000",9.0,0.5,170000.0
6629,泰金-KY,2019-06-14,"20,001-30,000",8.0,0.6,204000.0
6629,泰金-KY,2019-06-14,"200,001-400,000",3.0,2.15,724000.0
6629,泰金-KY,2019-06-14,"30,001-40,000",1.0,0.11,40000.0
6629,泰金-KY,2019-06-14,"40,001-50,000",7.0,1.0,336000.0
6629,泰金-KY,2019-06-14,"400,001-600,000",0.0,0.0,0.0
6629,泰金-KY,2019-06-14,"5,001-10,000",30.0,0.76,258000.0
6629,泰金-KY,2019-06-14,"50,001-100,000",3.0,0.7,235000.0
6629,泰金-KY,2019-06-14,"600,001-800,000",0.0,0.0,0.0
6629,泰金-KY,2019-06-14,"800,001-1,000,000",0.0,0.0,0.0
6629,泰金-KY,2019-06-14,"more than 1,000,001",5.0,87.66,29394029.0
6629,泰金-KY,2019-06-14,total,527.0,100.0,33530000.0
6629,泰金-KY,2019-06-21,1-999,0.0,0.0,0.0
