stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
2101,南港,2017-10-06,1-999,10506.0,0.4,3347445.0
2101,南港,2017-10-06,"1,000-5,000",16216.0,4.47,37298929.0
2101,南港,2017-10-06,"10,001-15,000",1674.0,2.5,20857109.0
2101,南港,2017-10-06,"100,001-200,000",273.0,4.49,37491035.0
2101,南港,2017-10-06,"15,001-20,000",930.0,2.01,16779434.0
2101,南港,2017-10-06,"20,001-30,000",849.0,2.54,21207558.0
2101,南港,2017-10-06,"200,001-400,000",116.0,3.85,32186167.0
2101,南港,2017-10-06,"30,001-40,000",434.0,1.83,15294379.0
2101,南港,2017-10-06,"40,001-50,000",266.0,1.45,12131712.0
2101,南港,2017-10-06,"400,001-600,000",34.0,1.98,16577324.0
2101,南港,2017-10-06,"5,001-10,000",4110.0,3.69,30778694.0
2101,南港,2017-10-06,"50,001-100,000",553.0,4.72,39386467.0
2101,南港,2017-10-06,"600,001-800,000",16.0,1.33,11095812.0
2101,南港,2017-10-06,"800,001-1,000,000",12.0,1.27,10614845.0
2101,南港,2017-10-06,"more than 1,000,001",65.0,63.42,528887994.0
2101,南港,2017-10-06,total,36054.0,100.0,833934904.0
2101,南港,2017-10-13,1-999,10499.0,0.4,3347562.0
2101,南港,2017-10-13,"1,000-5,000",16215.0,4.47,37289651.0
2101,南港,2017-10-13,"10,001-15,000",1667.0,2.49,20774751.0
2101,南港,2017-10-13,"100,001-200,000",268.0,4.4,36749454.0
2101,南港,2017-10-13,"15,001-20,000",935.0,2.02,16874886.0
2101,南港,2017-10-13,"20,001-30,000",843.0,2.52,21024798.0
2101,南港,2017-10-13,"200,001-400,000",116.0,3.87,32293855.0
2101,南港,2017-10-13,"30,001-40,000",428.0,1.8,15083445.0
2101,南港,2017-10-13,"40,001-50,000",269.0,1.47,12276896.0
2101,南港,2017-10-13,"400,001-600,000",35.0,2.03,16992465.0
2101,南港,2017-10-13,"5,001-10,000",4115.0,3.69,30842636.0
2101,南港,2017-10-13,"50,001-100,000",546.0,4.66,38894854.0
2101,南港,2017-10-13,"600,001-800,000",17.0,1.4,11718812.0
2101,南港,2017-10-13,"800,001-1,000,000",12.0,1.29,10772845.0
2101,南港,2017-10-13,"more than 1,000,001",65.0,63.43,528997994.0
2101,南港,2017-10-13,total,36030.0,100.0,833934904.0
2101,南港,2017-10-20,1-999,10480.0,0.4,3341386.0
2101,南港,2017-10-20,"1,000-5,000",16166.0,4.46,37211970.0
2101,南港,2017-10-20,"10,001-15,000",1661.0,2.48,20719039.0
2101,南港,2017-10-20,"100,001-200,000",271.0,4.45,37169530.0
2101,南港,2017-10-20,"15,001-20,000",930.0,2.01,16783483.0
2101,南港,2017-10-20,"20,001-30,000",841.0,2.51,20970941.0
2101,南港,2017-10-20,"200,001-400,000",112.0,3.73,31116253.0
2101,南港,2017-10-20,"30,001-40,000",429.0,1.81,15113384.0
2101,南港,2017-10-20,"40,001-50,000",266.0,1.45,12134051.0
2101,南港,2017-10-20,"400,001-600,000",34.0,1.99,16616324.0
2101,南港,2017-10-20,"5,001-10,000",4095.0,3.67,30688138.0
2101,南港,2017-10-20,"50,001-100,000",545.0,4.64,38772613.0
2101,南港,2017-10-20,"600,001-800,000",19.0,1.57,13120728.0
2101,南港,2017-10-20,"800,001-1,000,000",12.0,1.27,10652893.0
2101,南港,2017-10-20,"more than 1,000,001",66.0,63.49,529524171.0
2101,南港,2017-10-20,total,35927.0,100.0,833934904.0
2101,南港,2017-10-27,1-999,10480.0,0.4,3336029.0
2101,南港,2017-10-27,"1,000-5,000",16416.0,4.52,37699925.0
2101,南港,2017-10-27,"10,001-15,000",1663.0,2.48,20734427.0
2101,南港,2017-10-27,"100,001-200,000",272.0,4.47,37298530.0
2101,南港,2017-10-27,"15,001-20,000",932.0,2.02,16847655.0
2101,南港,2017-10-27,"20,001-30,000",825.0,2.46,20578940.0
2101,南港,2017-10-27,"200,001-400,000",116.0,3.89,32493310.0
2101,南港,2017-10-27,"30,001-40,000",421.0,1.77,14809051.0
2101,南港,2017-10-27,"40,001-50,000",275.0,1.5,12533586.0
2101,南港,2017-10-27,"400,001-600,000",33.0,1.93,16158324.0
2101,南港,2017-10-27,"5,001-10,000",4094.0,3.68,30718592.0
2101,南港,2017-10-27,"50,001-100,000",533.0,4.54,37938889.0
2101,南港,2017-10-27,"600,001-800,000",16.0,1.31,10929812.0
2101,南港,2017-10-27,"800,001-1,000,000",12.0,1.28,10719893.0
2101,南港,2017-10-27,"more than 1,000,001",66.0,63.69,531137941.0
2101,南港,2017-10-27,total,36154.0,100.0,833934904.0
2101,南港,2017-11-03,1-999,10468.0,0.39,3326879.0
2101,南港,2017-11-03,"1,000-5,000",16377.0,4.51,37667106.0
2101,南港,2017-11-03,"10,001-15,000",1661.0,2.48,20732367.0
2101,南港,2017-11-03,"100,001-200,000",271.0,4.46,37260811.0
2101,南港,2017-11-03,"15,001-20,000",928.0,2.01,16772817.0
2101,南港,2017-11-03,"20,001-30,000",826.0,2.47,20633661.0
2101,南港,2017-11-03,"200,001-400,000",114.0,3.79,31684394.0
2101,南港,2017-11-03,"30,001-40,000",421.0,1.77,14811579.0
2101,南港,2017-11-03,"40,001-50,000",278.0,1.52,12678095.0
2101,南港,2017-11-03,"400,001-600,000",34.0,1.99,16634959.0
2101,南港,2017-11-03,"5,001-10,000",4097.0,3.68,30752606.0
2101,南港,2017-11-03,"50,001-100,000",535.0,4.57,38174409.0
2101,南港,2017-11-03,"600,001-800,000",16.0,1.3,10909812.0
2101,南港,2017-11-03,"800,001-1,000,000",12.0,1.28,10720893.0
2101,南港,2017-11-03,"more than 1,000,001",67.0,63.69,531174516.0
2101,南港,2017-11-03,total,36105.0,100.0,833934904.0
2101,南港,2017-11-10,1-999,10456.0,0.39,3320480.0
2101,南港,2017-11-10,"1,000-5,000",16344.0,4.5,37577016.0
2101,南港,2017-11-10,"10,001-15,000",1658.0,2.48,20702592.0
2101,南港,2017-11-10,"100,001-200,000",269.0,4.43,36972839.0
2101,南港,2017-11-10,"15,001-20,000",927.0,2.01,16768943.0
2101,南港,2017-11-10,"20,001-30,000",832.0,2.49,20771164.0
2101,南港,2017-11-10,"200,001-400,000",114.0,3.77,31475158.0
2101,南港,2017-11-10,"30,001-40,000",423.0,1.78,14896412.0
2101,南港,2017-11-10,"40,001-50,000",276.0,1.5,12589921.0
2101,南港,2017-11-10,"400,001-600,000",35.0,2.06,17232167.0
2101,南港,2017-11-10,"5,001-10,000",4111.0,3.7,30857410.0
2101,南港,2017-11-10,"50,001-100,000",537.0,4.58,38243409.0
2101,南港,2017-11-10,"600,001-800,000",15.0,1.23,10283812.0
2101,南港,2017-11-10,"800,001-1,000,000",12.0,1.27,10630893.0
2101,南港,2017-11-10,"more than 1,000,001",67.0,63.74,531612688.0
2101,南港,2017-11-10,total,36076.0,100.0,833934904.0
2101,南港,2017-11-17,1-999,10455.0,0.39,3319113.0
2101,南港,2017-11-17,"1,000-5,000",16291.0,4.49,37494459.0
2101,南港,2017-11-17,"10,001-15,000",1649.0,2.47,20602808.0
2101,南港,2017-11-17,"100,001-200,000",270.0,4.46,37216074.0
2101,南港,2017-11-17,"15,001-20,000",938.0,2.03,16978079.0
2101,南港,2017-11-17,"20,001-30,000",836.0,2.5,20877090.0
2101,南港,2017-11-17,"200,001-400,000",113.0,3.76,31402176.0
2101,南港,2017-11-17,"30,001-40,000",421.0,1.77,14826412.0
2101,南港,2017-11-17,"40,001-50,000",281.0,1.53,12812221.0
2101,南港,2017-11-17,"400,001-600,000",34.0,1.98,16520914.0
