stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
3105,穩懋,2017-10-06,1-999,4020.0,0.33,1330409.0
3105,穩懋,2017-10-06,"1,000-5,000",4836.0,2.04,8232886.0
3105,穩懋,2017-10-06,"10,001-15,000",172.0,0.53,2142312.0
3105,穩懋,2017-10-06,"100,001-200,000",138.0,4.75,19156809.0
3105,穩懋,2017-10-06,"15,001-20,000",90.0,0.4,1634428.0
3105,穩懋,2017-10-06,"20,001-30,000",107.0,0.67,2716576.0
3105,穩懋,2017-10-06,"200,001-400,000",76.0,5.15,20761023.0
3105,穩懋,2017-10-06,"30,001-40,000",65.0,0.56,2269468.0
3105,穩懋,2017-10-06,"40,001-50,000",41.0,0.46,1873012.0
3105,穩懋,2017-10-06,"400,001-600,000",46.0,5.66,22809916.0
3105,穩懋,2017-10-06,"5,001-10,000",517.0,0.95,3836993.0
3105,穩懋,2017-10-06,"50,001-100,000",146.0,2.51,10141998.0
3105,穩懋,2017-10-06,"600,001-800,000",22.0,3.75,15112845.0
3105,穩懋,2017-10-06,"800,001-1,000,000",20.0,4.46,17963769.0
3105,穩懋,2017-10-06,"more than 1,000,001",77.0,67.71,272683940.0
3105,穩懋,2017-10-06,total,10373.0,100.0,402666384.0
3105,穩懋,2017-10-13,1-999,4042.0,0.32,1322711.0
3105,穩懋,2017-10-13,"1,000-5,000",4681.0,1.98,7976017.0
3105,穩懋,2017-10-13,"10,001-15,000",176.0,0.54,2193099.0
3105,穩懋,2017-10-13,"100,001-200,000",132.0,4.58,18443070.0
3105,穩懋,2017-10-13,"15,001-20,000",104.0,0.46,1880079.0
3105,穩懋,2017-10-13,"20,001-30,000",111.0,0.69,2800022.0
3105,穩懋,2017-10-13,"200,001-400,000",81.0,5.47,22027629.0
3105,穩懋,2017-10-13,"30,001-40,000",68.0,0.59,2385930.0
3105,穩懋,2017-10-13,"40,001-50,000",39.0,0.43,1768586.0
3105,穩懋,2017-10-13,"400,001-600,000",44.0,5.37,21659222.0
3105,穩懋,2017-10-13,"5,001-10,000",496.0,0.9,3644701.0
3105,穩懋,2017-10-13,"50,001-100,000",148.0,2.56,10338949.0
3105,穩懋,2017-10-13,"600,001-800,000",24.0,4.12,16618801.0
3105,穩懋,2017-10-13,"800,001-1,000,000",20.0,4.52,18215434.0
3105,穩懋,2017-10-13,"more than 1,000,001",76.0,67.39,271392134.0
3105,穩懋,2017-10-13,total,10242.0,100.0,402666384.0
3105,穩懋,2017-10-20,1-999,4038.0,0.32,1306280.0
3105,穩懋,2017-10-20,"1,000-5,000",5263.0,2.18,8803800.0
3105,穩懋,2017-10-20,"10,001-15,000",178.0,0.54,2209160.0
3105,穩懋,2017-10-20,"100,001-200,000",132.0,4.55,18345622.0
3105,穩懋,2017-10-20,"15,001-20,000",97.0,0.43,1740658.0
3105,穩懋,2017-10-20,"20,001-30,000",111.0,0.69,2805365.0
3105,穩懋,2017-10-20,"200,001-400,000",82.0,5.57,22433680.0
3105,穩懋,2017-10-20,"30,001-40,000",73.0,0.64,2600431.0
3105,穩懋,2017-10-20,"40,001-50,000",53.0,0.6,2429292.0
3105,穩懋,2017-10-20,"400,001-600,000",43.0,5.22,21028477.0
3105,穩懋,2017-10-20,"5,001-10,000",509.0,0.92,3741708.0
3105,穩懋,2017-10-20,"50,001-100,000",144.0,2.54,10257841.0
3105,穩懋,2017-10-20,"600,001-800,000",22.0,3.81,15363052.0
3105,穩懋,2017-10-20,"800,001-1,000,000",16.0,3.54,14258120.0
3105,穩懋,2017-10-20,"more than 1,000,001",80.0,68.37,275342898.0
3105,穩懋,2017-10-20,total,10841.0,100.0,402666384.0
3105,穩懋,2017-10-27,1-999,4039.0,0.32,1298443.0
3105,穩懋,2017-10-27,"1,000-5,000",5532.0,2.25,9083822.0
3105,穩懋,2017-10-27,"10,001-15,000",177.0,0.54,2200110.0
3105,穩懋,2017-10-27,"100,001-200,000",131.0,4.54,18282062.0
3105,穩懋,2017-10-27,"15,001-20,000",102.0,0.45,1841023.0
3105,穩懋,2017-10-27,"20,001-30,000",116.0,0.72,2926396.0
3105,穩懋,2017-10-27,"200,001-400,000",81.0,5.37,21635219.0
3105,穩懋,2017-10-27,"30,001-40,000",71.0,0.63,2544680.0
3105,穩懋,2017-10-27,"40,001-50,000",49.0,0.55,2223157.0
3105,穩懋,2017-10-27,"400,001-600,000",47.0,5.84,23526725.0
3105,穩懋,2017-10-27,"5,001-10,000",509.0,0.93,3756332.0
3105,穩懋,2017-10-27,"50,001-100,000",153.0,2.73,10996910.0
