stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
5272,笙科,2017-10-06,1-999,10314.0,0.48,281828.0
5272,笙科,2017-10-06,"1,000-5,000",4735.0,16.25,9419029.0
5272,笙科,2017-10-06,"10,001-15,000",233.0,4.93,2858094.0
5272,笙科,2017-10-06,"100,001-200,000",26.0,6.69,3878275.0
5272,笙科,2017-10-06,"15,001-20,000",112.0,3.43,1992436.0
5272,笙科,2017-10-06,"20,001-30,000",100.0,4.32,2508630.0
5272,笙科,2017-10-06,"200,001-400,000",16.0,6.89,3996028.0
5272,笙科,2017-10-06,"30,001-40,000",48.0,2.85,1656706.0
5272,笙科,2017-10-06,"40,001-50,000",21.0,1.63,949797.0
5272,笙科,2017-10-06,"400,001-600,000",5.0,4.12,2389344.0
5272,笙科,2017-10-06,"5,001-10,000",695.0,8.94,5185416.0
5272,笙科,2017-10-06,"50,001-100,000",58.0,6.98,4050096.0
5272,笙科,2017-10-06,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-10-06,"800,001-1,000,000",4.0,6.36,3691735.0
5272,笙科,2017-10-06,"more than 1,000,001",7.0,21.59,12518143.0
5272,笙科,2017-10-06,total,16378.0,100.0,57962118.0
5272,笙科,2017-10-13,1-999,10313.0,0.48,279867.0
5272,笙科,2017-10-13,"1,000-5,000",4723.0,16.17,9376895.0
5272,笙科,2017-10-13,"10,001-15,000",237.0,5.0,2901005.0
5272,笙科,2017-10-13,"100,001-200,000",25.0,6.4,3715275.0
5272,笙科,2017-10-13,"15,001-20,000",114.0,3.5,2029628.0
5272,笙科,2017-10-13,"20,001-30,000",100.0,4.33,2510630.0
5272,笙科,2017-10-13,"200,001-400,000",17.0,7.36,4271028.0
5272,笙科,2017-10-13,"30,001-40,000",48.0,2.85,1654706.0
5272,笙科,2017-10-13,"40,001-50,000",21.0,1.65,956797.0
5272,笙科,2017-10-13,"400,001-600,000",5.0,4.12,2392344.0
5272,笙科,2017-10-13,"5,001-10,000",681.0,8.75,5072408.0
5272,笙科,2017-10-13,"50,001-100,000",56.0,6.88,3992096.0
5272,笙科,2017-10-13,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-10-13,"800,001-1,000,000",4.0,6.34,3678735.0
5272,笙科,2017-10-13,"more than 1,000,001",7.0,21.64,12544143.0
5272,笙科,2017-10-13,total,16355.0,100.0,57962118.0
5272,笙科,2017-10-20,1-999,10317.0,0.48,279334.0
5272,笙科,2017-10-20,"1,000-5,000",4700.0,16.1,9332628.0
5272,笙科,2017-10-20,"10,001-15,000",239.0,5.06,2934013.0
5272,笙科,2017-10-20,"100,001-200,000",27.0,6.92,4012275.0
5272,笙科,2017-10-20,"15,001-20,000",111.0,3.42,1984028.0
5272,笙科,2017-10-20,"20,001-30,000",96.0,4.15,2407523.0
5272,笙科,2017-10-20,"200,001-400,000",18.0,8.12,4707028.0
5272,笙科,2017-10-20,"30,001-40,000",48.0,2.83,1641913.0
5272,笙科,2017-10-20,"40,001-50,000",20.0,1.56,908797.0
5272,笙科,2017-10-20,"400,001-600,000",4.0,3.42,1986344.0
5272,笙科,2017-10-20,"5,001-10,000",677.0,8.67,5025700.0
5272,笙科,2017-10-20,"50,001-100,000",56.0,6.78,3935096.0
5272,笙科,2017-10-20,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-10-20,"800,001-1,000,000",4.0,6.3,3656735.0
5272,笙科,2017-10-20,"more than 1,000,001",7.0,21.67,12564143.0
5272,笙科,2017-10-20,total,16328.0,100.0,57962118.0
5272,笙科,2017-10-27,1-999,10339.0,0.48,283239.0
5272,笙科,2017-10-27,"1,000-5,000",4738.0,16.05,9307712.0
5272,笙科,2017-10-27,"10,001-15,000",220.0,4.65,2699619.0
5272,笙科,2017-10-27,"100,001-200,000",33.0,8.76,5083275.0
5272,笙科,2017-10-27,"15,001-20,000",111.0,3.41,1981536.0
5272,笙科,2017-10-27,"20,001-30,000",91.0,3.94,2287330.0
5272,笙科,2017-10-27,"200,001-400,000",15.0,6.73,3901028.0
5272,笙科,2017-10-27,"30,001-40,000",44.0,2.65,1537206.0
5272,笙科,2017-10-27,"40,001-50,000",25.0,1.94,1127802.0
5272,笙科,2017-10-27,"400,001-600,000",5.0,4.16,2416344.0
5272,笙科,2017-10-27,"5,001-10,000",681.0,8.76,5078497.0
5272,笙科,2017-10-27,"50,001-100,000",52.0,6.37,3694091.0
5272,笙科,2017-10-27,"600,001-800,000",5.0,5.78,3355561.0
5272,笙科,2017-10-27,"800,001-1,000,000",3.0,4.82,2797735.0
5272,笙科,2017-10-27,"more than 1,000,001",7.0,21.41,12411143.0
5272,笙科,2017-10-27,total,16369.0,100.0,57962118.0
5272,笙科,2017-11-03,1-999,10372.0,0.5,290937.0
5272,笙科,2017-11-03,"1,000-5,000",4925.0,16.18,9378501.0
5272,笙科,2017-11-03,"10,001-15,000",211.0,4.45,2580616.0
5272,笙科,2017-11-03,"100,001-200,000",30.0,7.66,4444275.0
5272,笙科,2017-11-03,"15,001-20,000",115.0,3.58,2077416.0
5272,笙科,2017-11-03,"20,001-30,000",86.0,3.74,2167881.0
5272,笙科,2017-11-03,"200,001-400,000",18.0,7.76,4503028.0
5272,笙科,2017-11-03,"30,001-40,000",42.0,2.56,1487443.0
5272,笙科,2017-11-03,"40,001-50,000",22.0,1.74,1009003.0
5272,笙科,2017-11-03,"400,001-600,000",5.0,4.21,2440344.0
5272,笙科,2017-11-03,"5,001-10,000",707.0,9.18,5323176.0
5272,笙科,2017-11-03,"50,001-100,000",49.0,6.14,3561059.0
5272,笙科,2017-11-03,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-11-03,"800,001-1,000,000",3.0,4.7,2729735.0
5272,笙科,2017-11-03,"more than 1,000,001",8.0,23.08,13382143.0
5272,笙科,2017-11-03,total,16597.0,100.0,57962118.0
5272,笙科,2017-11-10,1-999,10357.0,0.48,282929.0
5272,笙科,2017-11-10,"1,000-5,000",4764.0,15.92,9230331.0
5272,笙科,2017-11-10,"10,001-15,000",223.0,4.68,2714764.0
5272,笙科,2017-11-10,"100,001-200,000",31.0,7.95,4611275.0
5272,笙科,2017-11-10,"15,001-20,000",119.0,3.7,2146016.0
5272,笙科,2017-11-10,"20,001-30,000",93.0,4.04,2347066.0
5272,笙科,2017-11-10,"200,001-400,000",19.0,8.08,4688028.0
5272,笙科,2017-11-10,"30,001-40,000",38.0,2.3,1334383.0
5272,笙科,2017-11-10,"40,001-50,000",25.0,1.96,1141068.0
5272,笙科,2017-11-10,"400,001-600,000",5.0,4.19,2433344.0
5272,笙科,2017-11-10,"5,001-10,000",684.0,8.8,5101416.0
5272,笙科,2017-11-10,"50,001-100,000",47.0,5.69,3300059.0
5272,笙科,2017-11-10,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-11-10,"800,001-1,000,000",3.0,4.72,2740735.0
5272,笙科,2017-11-10,"more than 1,000,001",8.0,22.95,13304143.0
5272,笙科,2017-11-10,total,16420.0,100.0,57962118.0
5272,笙科,2017-11-24,1-999,10341.0,0.46,270015.0
5272,笙科,2017-11-24,"1,000-5,000",4724.0,15.85,9189917.0
5272,笙科,2017-11-24,"10,001-15,000",217.0,4.54,2636993.0
5272,笙科,2017-11-24,"100,001-200,000",33.0,8.7,5043275.0
5272,笙科,2017-11-24,"15,001-20,000",122.0,3.77,2186591.0
5272,笙科,2017-11-24,"20,001-30,000",90.0,3.91,2268674.0
5272,笙科,2017-11-24,"200,001-400,000",17.0,7.34,4257028.0
5272,笙科,2017-11-24,"30,001-40,000",42.0,2.54,1475183.0
5272,笙科,2017-11-24,"40,001-50,000",20.0,1.55,903697.0
5272,笙科,2017-11-24,"400,001-600,000",4.0,3.42,1986344.0
5272,笙科,2017-11-24,"5,001-10,000",694.0,8.92,5173532.0
5272,笙科,2017-11-24,"50,001-100,000",55.0,6.47,3753430.0
5272,笙科,2017-11-24,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-11-24,"800,001-1,000,000",3.0,4.73,2744735.0
5272,笙科,2017-11-24,"more than 1,000,001",8.0,23.25,13480143.0
5272,笙科,2017-11-24,total,16374.0,100.0,57956118.0
5272,笙科,2017-12-01,1-999,10346.0,0.46,271587.0
5272,笙科,2017-12-01,"1,000-5,000",4644.0,15.64,9067946.0
5272,笙科,2017-12-01,"10,001-15,000",219.0,4.6,2668711.0
5272,笙科,2017-12-01,"100,001-200,000",32.0,8.23,4770372.0
5272,笙科,2017-12-01,"15,001-20,000",115.0,3.57,2071234.0
5272,笙科,2017-12-01,"20,001-30,000",94.0,4.12,2390975.0
5272,笙科,2017-12-01,"200,001-400,000",18.0,8.14,4723028.0
5272,笙科,2017-12-01,"30,001-40,000",41.0,2.46,1430811.0
5272,笙科,2017-12-01,"40,001-50,000",21.0,1.64,951697.0
5272,笙科,2017-12-01,"400,001-600,000",4.0,3.42,1986344.0
5272,笙科,2017-12-01,"5,001-10,000",685.0,8.83,5117641.0
5272,笙科,2017-12-01,"50,001-100,000",55.0,6.36,3686333.0
5272,笙科,2017-12-01,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-12-01,"800,001-1,000,000",3.0,4.72,2738735.0
5272,笙科,2017-12-01,"more than 1,000,001",8.0,23.28,13494143.0
5272,笙科,2017-12-01,total,16289.0,100.0,57956118.0
5272,笙科,2017-12-08,1-999,10340.0,0.46,267685.0
5272,笙科,2017-12-08,"1,000-5,000",4628.0,15.64,9067543.0
5272,笙科,2017-12-08,"10,001-15,000",218.0,4.59,2661973.0
5272,笙科,2017-12-08,"100,001-200,000",31.0,7.89,4576372.0
5272,笙科,2017-12-08,"15,001-20,000",120.0,3.69,2144072.0
5272,笙科,2017-12-08,"20,001-30,000",91.0,3.98,2310811.0
5272,笙科,2017-12-08,"200,001-400,000",18.0,7.91,4589028.0
5272,笙科,2017-12-08,"30,001-40,000",44.0,2.65,1538575.0
5272,笙科,2017-12-08,"40,001-50,000",22.0,1.7,989897.0
5272,笙科,2017-12-08,"400,001-600,000",5.0,4.15,2409344.0
5272,笙科,2017-12-08,"5,001-10,000",668.0,8.56,4964046.0
5272,笙科,2017-12-08,"50,001-100,000",53.0,6.24,3620333.0
5272,笙科,2017-12-08,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-12-08,"800,001-1,000,000",3.0,4.72,2735735.0
5272,笙科,2017-12-08,"more than 1,000,001",8.0,23.28,13494143.0
5272,笙科,2017-12-08,total,16253.0,100.0,57956118.0
5272,笙科,2017-12-15,1-999,10356.0,0.45,266320.0
5272,笙科,2017-12-15,"1,000-5,000",4631.0,15.63,9063390.0
5272,笙科,2017-12-15,"10,001-15,000",220.0,4.65,2698960.0
5272,笙科,2017-12-15,"100,001-200,000",31.0,7.93,4601372.0
5272,笙科,2017-12-15,"15,001-20,000",119.0,3.66,2125485.0
5272,笙科,2017-12-15,"20,001-30,000",92.0,4.02,2334911.0
5272,笙科,2017-12-15,"200,001-400,000",18.0,7.85,4555028.0
5272,笙科,2017-12-15,"30,001-40,000",44.0,2.64,1530575.0
5272,笙科,2017-12-15,"40,001-50,000",21.0,1.62,942897.0
5272,笙科,2017-12-15,"400,001-600,000",5.0,4.2,2439344.0
5272,笙科,2017-12-15,"5,001-10,000",669.0,8.54,4953064.0
5272,笙科,2017-12-15,"50,001-100,000",53.0,6.19,3590333.0
5272,笙科,2017-12-15,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-12-15,"800,001-1,000,000",3.0,4.71,2734735.0
5272,笙科,2017-12-15,"more than 1,000,001",8.0,23.35,13533143.0
5272,笙科,2017-12-15,total,16274.0,100.0,57956118.0
5272,笙科,2017-12-22,1-999,10375.0,0.45,265667.0
5272,笙科,2017-12-22,"1,000-5,000",4621.0,15.62,9058510.0
5272,笙科,2017-12-22,"10,001-15,000",218.0,4.61,2677181.0
5272,笙科,2017-12-22,"100,001-200,000",35.0,8.81,5107372.0
5272,笙科,2017-12-22,"15,001-20,000",116.0,3.59,2081057.0
5272,笙科,2017-12-22,"20,001-30,000",98.0,4.28,2485118.0
5272,笙科,2017-12-22,"200,001-400,000",16.0,6.96,4036028.0
5272,笙科,2017-12-22,"30,001-40,000",43.0,2.57,1490575.0
5272,笙科,2017-12-22,"40,001-50,000",20.0,1.54,895897.0
5272,笙科,2017-12-22,"400,001-600,000",5.0,4.2,2439344.0
5272,笙科,2017-12-22,"5,001-10,000",683.0,8.73,5059597.0
5272,笙科,2017-12-22,"50,001-100,000",51.0,6.0,3479333.0
5272,笙科,2017-12-22,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-12-22,"800,001-1,000,000",4.0,6.43,3727735.0
5272,笙科,2017-12-22,"more than 1,000,001",7.0,21.68,12566143.0
5272,笙科,2017-12-22,total,16296.0,100.0,57956118.0
5272,笙科,2017-12-29,1-999,10400.0,0.46,269662.0
5272,笙科,2017-12-29,"1,000-5,000",4598.0,15.59,9037314.0
5272,笙科,2017-12-29,"10,001-15,000",213.0,4.51,2618053.0
5272,笙科,2017-12-29,"100,001-200,000",32.0,8.14,4719372.0
5272,笙科,2017-12-29,"15,001-20,000",120.0,3.7,2144833.0
5272,笙科,2017-12-29,"20,001-30,000",98.0,4.3,2493470.0
5272,笙科,2017-12-29,"200,001-400,000",17.0,7.3,4232028.0
5272,笙科,2017-12-29,"30,001-40,000",42.0,2.5,1452575.0
5272,笙科,2017-12-29,"40,001-50,000",22.0,1.68,977203.0
5272,笙科,2017-12-29,"400,001-600,000",5.0,4.26,2469344.0
5272,笙科,2017-12-29,"5,001-10,000",678.0,8.64,5011798.0
5272,笙科,2017-12-29,"50,001-100,000",52.0,6.28,3641027.0
5272,笙科,2017-12-29,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2017-12-29,"800,001-1,000,000",4.0,6.37,3695735.0
5272,笙科,2017-12-29,"more than 1,000,001",7.0,21.75,12607143.0
5272,笙科,2017-12-29,total,16292.0,100.0,57956118.0
5272,笙科,2018-01-12,1-999,10402.0,0.46,267919.0
5272,笙科,2018-01-12,"1,000-5,000",4567.0,15.54,9011663.0
5272,笙科,2018-01-12,"10,001-15,000",216.0,4.57,2649832.0
5272,笙科,2018-01-12,"100,001-200,000",34.0,8.39,4868062.0
5272,笙科,2018-01-12,"15,001-20,000",117.0,3.6,2090362.0
5272,笙科,2018-01-12,"20,001-30,000",99.0,4.35,2526261.0
5272,笙科,2018-01-12,"200,001-400,000",16.0,6.91,4007338.0
5272,笙科,2018-01-12,"30,001-40,000",41.0,2.46,1428575.0
5272,笙科,2018-01-12,"40,001-50,000",24.0,1.84,1069203.0
5272,笙科,2018-01-12,"400,001-600,000",5.0,4.45,2581344.0
5272,笙科,2018-01-12,"5,001-10,000",698.0,8.95,5191093.0
5272,笙科,2018-01-12,"50,001-100,000",49.0,5.85,3395027.0
5272,笙科,2018-01-12,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2018-01-12,"800,001-1,000,000",3.0,4.68,2716735.0
5272,笙科,2018-01-12,"more than 1,000,001",8.0,23.4,13566143.0
5272,笙科,2018-01-12,total,16283.0,100.0,57956118.0
5272,笙科,2018-01-19,1-999,10424.0,0.46,268492.0
5272,笙科,2018-01-19,"1,000-5,000",4581.0,15.63,9061690.0
5272,笙科,2018-01-19,"10,001-15,000",221.0,4.66,2704832.0
5272,笙科,2018-01-19,"100,001-200,000",34.0,8.41,4876062.0
5272,笙科,2018-01-19,"15,001-20,000",121.0,3.73,2163562.0
5272,笙科,2018-01-19,"20,001-30,000",99.0,4.36,2531361.0
5272,笙科,2018-01-19,"200,001-400,000",16.0,6.87,3984338.0
5272,笙科,2018-01-19,"30,001-40,000",39.0,2.33,1352375.0
5272,笙科,2018-01-19,"40,001-50,000",22.0,1.72,1000003.0
5272,笙科,2018-01-19,"400,001-600,000",5.0,4.45,2581344.0
5272,笙科,2018-01-19,"5,001-10,000",694.0,8.82,5114593.0
5272,笙科,2018-01-19,"50,001-100,000",51.0,6.09,3534027.0
5272,笙科,2018-01-19,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2018-01-19,"800,001-1,000,000",4.0,6.35,3684735.0
5272,笙科,2018-01-19,"more than 1,000,001",7.0,21.58,12512143.0
5272,笙科,2018-01-19,total,16322.0,100.0,57956118.0
5272,笙科,2018-01-26,1-999,10460.0,0.46,267884.0
5272,笙科,2018-01-26,"1,000-5,000",4592.0,15.65,9072398.0
5272,笙科,2018-01-26,"10,001-15,000",216.0,4.57,2648932.0
5272,笙科,2018-01-26,"100,001-200,000",34.0,8.48,4916062.0
5272,笙科,2018-01-26,"15,001-20,000",122.0,3.75,2178562.0
5272,笙科,2018-01-26,"20,001-30,000",98.0,4.31,2502461.0
5272,笙科,2018-01-26,"200,001-400,000",16.0,6.9,4002338.0
5272,笙科,2018-01-26,"30,001-40,000",40.0,2.4,1395581.0
5272,笙科,2018-01-26,"40,001-50,000",19.0,1.5,872697.0
5272,笙科,2018-01-26,"400,001-600,000",5.0,4.45,2581344.0
5272,笙科,2018-01-26,"5,001-10,000",693.0,8.82,5112393.0
5272,笙科,2018-01-26,"50,001-100,000",52.0,6.18,3587027.0
5272,笙科,2018-01-26,"600,001-800,000",4.0,4.46,2586561.0
5272,笙科,2018-01-26,"800,001-1,000,000",3.0,4.68,2714735.0
5272,笙科,2018-01-26,"more than 1,000,001",8.0,23.32,13517143.0
5272,笙科,2018-01-26,total,16362.0,100.0,57956118.0
5272,笙科,2018-02-02,1-999,10486.0,0.46,269200.0
5272,笙科,2018-02-02,"1,000-5,000",4625.0,15.77,9140376.0
5272,笙科,2018-02-02,"10,001-15,000",222.0,4.71,2730932.0
5272,笙科,2018-02-02,"100,001-200,000",35.0,8.89,5157062.0
5272,笙科,2018-02-02,"15,001-20,000",118.0,3.63,2109162.0
5272,笙科,2018-02-02,"20,001-30,000",99.0,4.33,2511861.0
5272,笙科,2018-02-02,"200,001-400,000",14.0,6.14,3561338.0
5272,笙科,2018-02-02,"30,001-40,000",39.0,2.36,1370981.0
5272,笙科,2018-02-02,"40,001-50,000",21.0,1.66,965697.0
5272,笙科,2018-02-02,"400,001-600,000",5.0,4.45,2581344.0
5272,笙科,2018-02-02,"5,001-10,000",695.0,8.85,5129699.0
5272,笙科,2018-02-02,"50,001-100,000",52.0,6.18,3586027.0
5272,笙科,2018-02-02,"600,001-800,000",4.0,4.46,2586561.0
