stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
3049,和鑫,2017-10-06,1-999,30081.0,1.1,8154842.0
3049,和鑫,2017-10-06,"1,000-5,000",23521.0,7.43,54819234.0
3049,和鑫,2017-10-06,"10,001-15,000",2383.0,4.06,29978588.0
3049,和鑫,2017-10-06,"100,001-200,000",278.0,5.38,39661390.0
3049,和鑫,2017-10-06,"15,001-20,000",1522.0,3.81,28078725.0
3049,和鑫,2017-10-06,"20,001-30,000",1118.0,3.88,28639682.0
3049,和鑫,2017-10-06,"200,001-400,000",111.0,4.12,30425181.0
3049,和鑫,2017-10-06,"30,001-40,000",675.0,3.21,23696617.0
3049,和鑫,2017-10-06,"40,001-50,000",391.0,2.47,18240593.0
3049,和鑫,2017-10-06,"400,001-600,000",22.0,1.4,10372979.0
3049,和鑫,2017-10-06,"5,001-10,000",7490.0,7.56,55757325.0
3049,和鑫,2017-10-06,"50,001-100,000",728.0,7.05,52026339.0
3049,和鑫,2017-10-06,"600,001-800,000",13.0,1.19,8834022.0
3049,和鑫,2017-10-06,"800,001-1,000,000",5.0,0.58,4326965.0
3049,和鑫,2017-10-06,"more than 1,000,001",28.0,46.67,343936047.0
3049,和鑫,2017-10-06,total,68366.0,100.0,736948529.0
3049,和鑫,2017-10-13,1-999,30040.0,1.1,8134589.0
3049,和鑫,2017-10-13,"1,000-5,000",23487.0,7.44,54865985.0
3049,和鑫,2017-10-13,"10,001-15,000",2378.0,4.06,29928307.0
3049,和鑫,2017-10-13,"100,001-200,000",272.0,5.24,38646434.0
3049,和鑫,2017-10-13,"15,001-20,000",1518.0,3.79,27975157.0
3049,和鑫,2017-10-13,"20,001-30,000",1134.0,3.94,29057976.0
3049,和鑫,2017-10-13,"200,001-400,000",113.0,4.21,31063002.0
3049,和鑫,2017-10-13,"30,001-40,000",676.0,3.21,23726900.0
3049,和鑫,2017-10-13,"40,001-50,000",377.0,2.37,17513498.0
3049,和鑫,2017-10-13,"400,001-600,000",20.0,1.29,9534551.0
3049,和鑫,2017-10-13,"5,001-10,000",7562.0,7.65,56381546.0
3049,和鑫,2017-10-13,"50,001-100,000",726.0,7.07,52171754.0
3049,和鑫,2017-10-13,"600,001-800,000",14.0,1.3,9641818.0
3049,和鑫,2017-10-13,"800,001-1,000,000",5.0,0.58,4326965.0
3049,和鑫,2017-10-13,"more than 1,000,001",28.0,46.67,343980047.0
3049,和鑫,2017-10-13,total,68350.0,100.0,736948529.0
3049,和鑫,2017-10-20,1-999,30023.0,1.1,8122087.0
3049,和鑫,2017-10-20,"1,000-5,000",23336.0,7.39,54528689.0
3049,和鑫,2017-10-20,"10,001-15,000",2389.0,4.08,30084168.0
3049,和鑫,2017-10-20,"100,001-200,000",279.0,5.36,39540192.0
3049,和鑫,2017-10-20,"15,001-20,000",1504.0,3.76,27715684.0
3049,和鑫,2017-10-20,"20,001-30,000",1143.0,3.97,29300778.0
3049,和鑫,2017-10-20,"200,001-400,000",113.0,4.22,31155235.0
3049,和鑫,2017-10-20,"30,001-40,000",676.0,3.22,23743977.0
3049,和鑫,2017-10-20,"40,001-50,000",367.0,2.31,17071983.0
3049,和鑫,2017-10-20,"400,001-600,000",20.0,1.29,9538551.0
3049,和鑫,2017-10-20,"5,001-10,000",7546.0,7.63,56266889.0
3049,和鑫,2017-10-20,"50,001-100,000",731.0,7.09,52260466.0
3049,和鑫,2017-10-20,"600,001-800,000",15.0,1.4,10377818.0
3049,和鑫,2017-10-20,"800,001-1,000,000",5.0,0.58,4326965.0
3049,和鑫,2017-10-20,"more than 1,000,001",27.0,46.53,342915047.0
3049,和鑫,2017-10-20,total,68174.0,100.0,736948529.0
3049,和鑫,2017-10-27,1-999,29973.0,1.09,8091818.0
3049,和鑫,2017-10-27,"1,000-5,000",23162.0,7.34,54133796.0
3049,和鑫,2017-10-27,"10,001-15,000",2396.0,4.09,30150703.0
3049,和鑫,2017-10-27,"100,001-200,000",283.0,5.44,40155939.0
3049,和鑫,2017-10-27,"15,001-20,000",1500.0,3.75,27656475.0
3049,和鑫,2017-10-27,"20,001-30,000",1116.0,3.87,28575476.0
3049,和鑫,2017-10-27,"200,001-400,000",116.0,4.4,32430389.0
3049,和鑫,2017-10-27,"30,001-40,000",670.0,3.19,23526023.0
3049,和鑫,2017-10-27,"40,001-50,000",380.0,2.4,17691829.0
3049,和鑫,2017-10-27,"400,001-600,000",22.0,1.41,10452319.0
3049,和鑫,2017-10-27,"5,001-10,000",7493.0,7.57,55817465.0
3049,和鑫,2017-10-27,"50,001-100,000",716.0,6.94,51173235.0
3049,和鑫,2017-10-27,"600,001-800,000",13.0,1.22,9001050.0
3049,和鑫,2017-10-27,"800,001-1,000,000",6.0,0.7,5176965.0
3049,和鑫,2017-10-27,"more than 1,000,001",27.0,46.53,342915047.0
3049,和鑫,2017-10-27,total,67873.0,100.0,736948529.0
3049,和鑫,2017-11-03,1-999,29961.0,1.09,8083912.0
3049,和鑫,2017-11-03,"1,000-5,000",23048.0,7.3,53844259.0
3049,和鑫,2017-11-03,"10,001-15,000",2407.0,4.11,30290605.0
3049,和鑫,2017-11-03,"100,001-200,000",289.0,5.57,41075857.0
3049,和鑫,2017-11-03,"15,001-20,000",1487.0,3.72,27416379.0
3049,和鑫,2017-11-03,"20,001-30,000",1121.0,3.89,28695459.0
3049,和鑫,2017-11-03,"200,001-400,000",116.0,4.4,32436081.0
3049,和鑫,2017-11-03,"30,001-40,000",663.0,3.15,23256301.0
3049,和鑫,2017-11-03,"40,001-50,000",376.0,2.37,17501305.0
3049,和鑫,2017-11-03,"400,001-600,000",21.0,1.36,10078319.0
3049,和鑫,2017-11-03,"5,001-10,000",7442.0,7.52,55421441.0
3049,和鑫,2017-11-03,"50,001-100,000",723.0,7.02,51753549.0
