stock_id,stock_name,date,HoldingSharesLevel,people,percent,unit
2023,燁輝,2017-10-06,1-999,36856.0,0.4,7028389.0
2023,燁輝,2017-10-06,"1,000-5,000",21131.0,2.87,49385778.0
2023,燁輝,2017-10-06,"10,001-15,000",3212.0,2.34,40329007.0
2023,燁輝,2017-10-06,"100,001-200,000",420.0,3.35,57642705.0
2023,燁輝,2017-10-06,"15,001-20,000",1511.0,1.58,27224348.0
2023,燁輝,2017-10-06,"20,001-30,000",1698.0,2.48,42609182.0
2023,燁輝,2017-10-06,"200,001-400,000",175.0,2.87,49440091.0
2023,燁輝,2017-10-06,"30,001-40,000",788.0,1.6,27550007.0
2023,燁輝,2017-10-06,"40,001-50,000",513.0,1.36,23473934.0
2023,燁輝,2017-10-06,"400,001-600,000",61.0,1.7,29241037.0
2023,燁輝,2017-10-06,"5,001-10,000",6755.0,2.87,49438825.0
2023,燁輝,2017-10-06,"50,001-100,000",957.0,3.89,66835289.0
2023,燁輝,2017-10-06,"600,001-800,000",32.0,1.26,21714315.0
2023,燁輝,2017-10-06,"800,001-1,000,000",13.0,0.67,11656870.0
2023,燁輝,2017-10-06,"more than 1,000,001",95.0,70.69,1214520799.0
2023,燁輝,2017-10-06,total,74217.0,100.0,1718090576.0
2023,燁輝,2017-10-13,1-999,36819.0,0.4,7017802.0
2023,燁輝,2017-10-13,"1,000-5,000",21121.0,2.87,49408494.0
2023,燁輝,2017-10-13,"10,001-15,000",3216.0,2.35,40394237.0
2023,燁輝,2017-10-13,"100,001-200,000",421.0,3.36,57787244.0
2023,燁輝,2017-10-13,"15,001-20,000",1499.0,1.57,27000687.0
2023,燁輝,2017-10-13,"20,001-30,000",1702.0,2.48,42677820.0
2023,燁輝,2017-10-13,"200,001-400,000",175.0,2.88,49548493.0
2023,燁輝,2017-10-13,"30,001-40,000",792.0,1.61,27668640.0
2023,燁輝,2017-10-13,"40,001-50,000",507.0,1.35,23196285.0
2023,燁輝,2017-10-13,"400,001-600,000",60.0,1.67,28817037.0
2023,燁輝,2017-10-13,"5,001-10,000",6740.0,2.87,49325654.0
2023,燁輝,2017-10-13,"50,001-100,000",974.0,3.96,68089319.0
2023,燁輝,2017-10-13,"600,001-800,000",30.0,1.18,20399315.0
2023,燁輝,2017-10-13,"800,001-1,000,000",16.0,0.82,14225794.0
2023,燁輝,2017-10-13,"more than 1,000,001",94.0,70.57,1212533755.0
2023,燁輝,2017-10-13,total,74166.0,100.0,1718090576.0
2023,燁輝,2017-10-20,1-999,36742.0,0.4,6996669.0
2023,燁輝,2017-10-20,"1,000-5,000",21378.0,2.91,50033210.0
2023,燁輝,2017-10-20,"10,001-15,000",3224.0,2.35,40506840.0
2023,燁輝,2017-10-20,"100,001-200,000",423.0,3.39,58246977.0
2023,燁輝,2017-10-20,"15,001-20,000",1546.0,1.62,27920657.0
2023,燁輝,2017-10-20,"20,001-30,000",1708.0,2.49,42897421.0
2023,燁輝,2017-10-20,"200,001-400,000",170.0,2.79,48022571.0
2023,燁輝,2017-10-20,"30,001-40,000",787.0,1.6,27518928.0
2023,燁輝,2017-10-20,"40,001-50,000",510.0,1.35,23312279.0
2023,燁輝,2017-10-20,"400,001-600,000",58.0,1.61,27734763.0
2023,燁輝,2017-10-20,"5,001-10,000",6827.0,2.92,50188569.0
2023,燁輝,2017-10-20,"50,001-100,000",977.0,3.96,68170580.0
2023,燁輝,2017-10-20,"600,001-800,000",32.0,1.26,21746763.0
2023,燁輝,2017-10-20,"800,001-1,000,000",15.0,0.78,13475794.0
2023,燁輝,2017-10-20,"more than 1,000,001",95.0,70.5,1211318555.0
2023,燁輝,2017-10-20,total,74492.0,100.0,1718090576.0
2023,燁輝,2017-11-03,1-999,38059.0,0.4,7340338.0
2023,燁輝,2017-11-03,"1,000-5,000",21195.0,2.68,48848595.0
2023,燁輝,2017-11-03,"10,001-15,000",3476.0,2.33,42476688.0
2023,燁輝,2017-11-03,"100,001-200,000",461.0,3.39,61816202.0
2023,燁輝,2017-11-03,"15,001-20,000",1649.0,1.55,28386673.0
2023,燁輝,2017-11-03,"20,001-30,000",1912.0,2.54,46385537.0
2023,燁輝,2017-11-03,"200,001-400,000",196.0,2.96,53970921.0
2023,燁輝,2017-11-03,"30,001-40,000",897.0,1.67,30552507.0
2023,燁輝,2017-11-03,"40,001-50,000",534.0,1.3,23831551.0
2023,燁輝,2017-11-03,"400,001-600,000",70.0,1.87,34220742.0
2023,燁輝,2017-11-03,"5,001-10,000",7016.0,2.72,49660537.0
2023,燁輝,2017-11-03,"50,001-100,000",1071.0,4.0,72872612.0
2023,燁輝,2017-11-03,"600,001-800,000",31.0,1.18,21609098.0
2023,燁輝,2017-11-03,"800,001-1,000,000",10.0,0.49,9090944.0
2023,燁輝,2017-11-03,"more than 1,000,001",105.0,70.83,1290113066.0
2023,燁輝,2017-11-03,total,76682.0,100.0,1821176011.0
2023,燁輝,2017-11-10,1-999,37963.0,0.4,7308111.0
2023,燁輝,2017-11-10,"1,000-5,000",21185.0,2.67,48802909.0
2023,燁輝,2017-11-10,"10,001-15,000",3468.0,2.32,42400983.0
2023,燁輝,2017-11-10,"100,001-200,000",461.0,3.39,61792624.0
2023,燁輝,2017-11-10,"15,001-20,000",1636.0,1.54,28133914.0
2023,燁輝,2017-11-10,"20,001-30,000",1912.0,2.55,46459411.0
2023,燁輝,2017-11-10,"200,001-400,000",196.0,2.96,54001764.0
2023,燁輝,2017-11-10,"30,001-40,000",897.0,1.67,30585095.0
2023,燁輝,2017-11-10,"40,001-50,000",533.0,1.3,23788170.0
2023,燁輝,2017-11-10,"400,001-600,000",70.0,1.87,34170090.0
2023,燁輝,2017-11-10,"5,001-10,000",7013.0,2.72,49672073.0
2023,燁輝,2017-11-10,"50,001-100,000",1078.0,4.02,73333507.0
2023,燁輝,2017-11-10,"600,001-800,000",31.0,1.16,21303717.0
2023,燁輝,2017-11-10,"800,001-1,000,000",10.0,0.49,8963365.0
2023,燁輝,2017-11-10,"more than 1,000,001",106.0,70.85,1290460278.0
2023,燁輝,2017-11-10,total,76559.0,100.0,1821176011.0
2023,燁輝,2017-11-24,1-999,37852.0,0.39,7276088.0
2023,燁輝,2017-11-24,"1,000-5,000",21047.0,2.67,48722379.0
2023,燁輝,2017-11-24,"10,001-15,000",3463.0,2.32,42362347.0
2023,燁輝,2017-11-24,"100,001-200,000",470.0,3.49,63739113.0
2023,燁輝,2017-11-24,"15,001-20,000",1650.0,1.56,28416942.0
2023,燁輝,2017-11-24,"20,001-30,000",1925.0,2.56,46769861.0
2023,燁輝,2017-11-24,"200,001-400,000",201.0,3.08,56204238.0
2023,燁輝,2017-11-24,"30,001-40,000",901.0,1.68,30727809.0
2023,燁輝,2017-11-24,"40,001-50,000",534.0,1.31,23867709.0
2023,燁輝,2017-11-24,"400,001-600,000",62.0,1.67,30417295.0
2023,燁輝,2017-11-24,"5,001-10,000",6967.0,2.71,49396065.0
2023,燁輝,2017-11-24,"50,001-100,000",1075.0,4.01,73146579.0
2023,燁輝,2017-11-24,"600,001-800,000",33.0,1.24,22724844.0
2023,燁輝,2017-11-24,"800,001-1,000,000",12.0,0.59,10808925.0
2023,燁輝,2017-11-24,"more than 1,000,001",103.0,70.64,1286595817.0
2023,燁輝,2017-11-24,total,76295.0,100.0,1821176011.0
2023,燁輝,2017-12-08,1-999,37787.0,0.39,7250627.0
2023,燁輝,2017-12-08,"1,000-5,000",20952.0,2.66,48480319.0
2023,燁輝,2017-12-08,"10,001-15,000",3443.0,2.31,42119065.0
2023,燁輝,2017-12-08,"100,001-200,000",468.0,3.48,63460774.0
2023,燁輝,2017-12-08,"15,001-20,000",1638.0,1.54,28217174.0
2023,燁輝,2017-12-08,"20,001-30,000",1905.0,2.54,46276537.0
2023,燁輝,2017-12-08,"200,001-400,000",205.0,3.17,57766626.0
2023,燁輝,2017-12-08,"30,001-40,000",886.0,1.66,30237191.0
2023,燁輝,2017-12-08,"40,001-50,000",522.0,1.27,23309441.0
2023,燁輝,2017-12-08,"400,001-600,000",67.0,1.82,33199988.0
2023,燁輝,2017-12-08,"5,001-10,000",6905.0,2.68,48935924.0
2023,燁輝,2017-12-08,"50,001-100,000",1081.0,4.04,73599726.0
2023,燁輝,2017-12-08,"600,001-800,000",30.0,1.15,20956694.0
2023,燁輝,2017-12-08,"800,001-1,000,000",9.0,0.44,8019324.0
2023,燁輝,2017-12-08,"more than 1,000,001",103.0,70.79,1289346601.0
2023,燁輝,2017-12-08,total,76001.0,100.0,1821176011.0
2023,燁輝,2017-12-15,1-999,37770.0,0.39,7247582.0
2023,燁輝,2017-12-15,"1,000-5,000",20975.0,2.66,48594616.0
2023,燁輝,2017-12-15,"10,001-15,000",3443.0,2.31,42136509.0
2023,燁輝,2017-12-15,"100,001-200,000",460.0,3.42,62451082.0
2023,燁輝,2017-12-15,"15,001-20,000",1631.0,1.54,28099766.0
2023,燁輝,2017-12-15,"20,001-30,000",1907.0,2.54,46340584.0
2023,燁輝,2017-12-15,"200,001-400,000",206.0,3.15,57416164.0
2023,燁輝,2017-12-15,"30,001-40,000",880.0,1.65,30066863.0
2023,燁輝,2017-12-15,"40,001-50,000",516.0,1.26,23049765.0
2023,燁輝,2017-12-15,"400,001-600,000",66.0,1.79,32686629.0
2023,燁輝,2017-12-15,"5,001-10,000",6913.0,2.69,49046438.0
2023,燁輝,2017-12-15,"50,001-100,000",1079.0,4.02,73381451.0
2023,燁輝,2017-12-15,"600,001-800,000",32.0,1.23,22424488.0
2023,燁輝,2017-12-15,"800,001-1,000,000",6.0,0.3,5467205.0
2023,燁輝,2017-12-15,"more than 1,000,001",104.0,70.98,1292766869.0
2023,燁輝,2017-12-15,total,75988.0,100.0,1821176011.0
2023,燁輝,2017-12-22,1-999,37741.0,0.39,7233523.0
